"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Zika","Brazil","Rondonia","state",2016-01-03,2016-05-21,NA,974,NA,"total=974","EpiBulletin",""
"Zika","Brazil","Acre","state",2016-01-03,2016-05-21,NA,923,NA,"total=923","EpiBulletin",""
"Zika","Brazil","Amazonas","state",2016-01-03,2016-05-21,NA,2172,NA,"total=2172","EpiBulletin",""
"Zika","Brazil","Roraima","state",2016-01-03,2016-05-21,NA,83,NA,"total=83","EpiBulletin",""
"Zika","Brazil","Para","state",2016-01-03,2016-05-21,NA,1583,NA,"total=1583","EpiBulletin",""
"Zika","Brazil","Amapa","state",2016-01-03,2016-05-21,NA,162,NA,"total=162","EpiBulletin",""
"Zika","Brazil","Tocantins","state",2016-01-03,2016-05-21,NA,2535,NA,"total=2535","EpiBulletin",""
"Zika","Brazil","Maranhao","state",2016-01-03,2016-05-21,NA,2276,NA,"total=2276","EpiBulletin",""
"Zika","Brazil","Piaui","state",2016-01-03,2016-05-21,NA,148,NA,"total=148","EpiBulletin",""
"Zika","Brazil","Ceara","state",2016-01-03,2016-05-21,NA,1238,NA,"total=1238","EpiBulletin",""
"Zika","Brazil","Rio_Grande_do_Norte","state",2016-01-03,2016-05-21,NA,1788,NA,"total=1788","EpiBulletin",""
"Zika","Brazil","Paraiba","state",2016-01-03,2016-05-21,NA,2648,NA,"total=2648","EpiBulletin",""
"Zika","Brazil","Pernambuco","state",2016-01-03,2016-05-21,NA,496,NA,"total=496","EpiBulletin",""
"Zika","Brazil","Alagoas","state",2016-01-03,2016-05-21,NA,2812,NA,"total=2812","EpiBulletin",""
"Zika","Brazil","Sergipe","state",2016-01-03,2016-05-21,NA,499,NA,"total=499","EpiBulletin",""
"Zika","Brazil","Bahia","state",2016-01-03,2016-05-21,NA,42260,NA,"total=42260","EpiBulletin",""
"Zika","Brazil","Minas_Gerais","state",2016-01-03,2016-05-21,NA,11670,NA,"total=11670","EpiBulletin",""
"Zika","Brazil","Espirito_Santo","state",2016-01-03,2016-05-21,NA,2080,NA,"total=2080","EpiBulletin",""
"Zika","Brazil","Rio_de_Janeiro","state",2016-01-03,2016-05-21,NA,43516,NA,"total=43516","EpiBulletin",""
"Zika","Brazil","Sao_Paulo","state",2016-01-03,2016-05-21,NA,4043,NA,"total=4043","EpiBulletin",""
"Zika","Brazil","Parana","state",2016-01-03,2016-05-21,NA,2045,NA,"total=2045","EpiBulletin",""
"Zika","Brazil","Santa_Catarina","state",2016-01-03,2016-05-21,NA,102,NA,"total=102","EpiBulletin",""
"Zika","Brazil","Rio_Grande_do_Sul","state",2016-01-03,2016-05-21,NA,344,NA,"total=344","EpiBulletin",""
"Zika","Brazil","Mato_Grosso_do_Sul","state",2016-01-03,2016-05-21,NA,696,NA,"total=696","EpiBulletin",""
"Zika","Brazil","Mato_Grosso","state",2016-01-03,2016-05-21,NA,18226,NA,"total=18226","EpiBulletin",""
"Zika","Brazil","Goias","state",2016-01-03,2016-05-21,NA,3217,NA,"total=3217","EpiBulletin",""
"Zika","Brazil","Distrito_Federal","state",2016-01-03,2016-05-21,NA,369,NA,"total=369","EpiBulletin",""
