"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Zika","Brazil","Acre","state",2016-01-03,2016-09-17,NA,119,NA,"total=119","EpiBulletin",""
"Zika","Brazil","Amapa","state",2016-01-03,2016-09-17,NA,339,NA,"total=339","EpiBulletin",""
"Zika","Brazil","Amazonas","state",2016-01-03,2016-09-17,NA,4536,NA,"total=4536","EpiBulletin",""
"Zika","Brazil","Para","state",2016-01-03,2016-09-17,NA,3575,NA,"total=3575","EpiBulletin",""
"Zika","Brazil","Rondonia","state",2016-01-03,2016-09-17,NA,1031,NA,"total=1031","EpiBulletin",""
"Zika","Brazil","Roraima","state",2016-01-03,2016-09-17,NA,131,NA,"total=131","EpiBulletin",""
"Zika","Brazil","Tocantins","state",2016-01-03,2016-09-17,NA,2197,NA,"total=2197","EpiBulletin",""
"Zika","Brazil","Alagoas","state",2016-01-03,2016-09-17,NA,6613,NA,"total=6613","EpiBulletin",""
"Zika","Brazil","Bahia","state",2016-01-03,2016-09-17,NA,50343,NA,"total=50343","EpiBulletin",""
"Zika","Brazil","Ceara","state",2016-01-03,2016-09-17,NA,4706,NA,"total=4706","EpiBulletin",""
"Zika","Brazil","Maranhao","state",2016-01-03,2016-09-17,NA,4171,NA,"total=4171","EpiBulletin",""
"Zika","Brazil","Paraiba","state",2016-01-03,2016-09-17,NA,3479,NA,"total=3479","EpiBulletin",""
"Zika","Brazil","Pernambuco","state",2016-01-03,2016-09-17,NA,384,NA,"total=384","EpiBulletin",""
"Zika","Brazil","Piaui","state",2016-01-03,2016-09-17,NA,309,NA,"total=309","EpiBulletin",""
"Zika","Brazil","Rio_Grande_do_Norte","state",2016-01-03,2016-09-17,NA,3789,NA,"total=3789","EpiBulletin",""
"Zika","Brazil","Sergipe","state",2016-01-03,2016-09-17,NA,396,NA,"total=396","EpiBulletin",""
"Zika","Brazil","Espirito_Santo","state",2016-01-03,2016-09-17,NA,2276,NA,"total=2276","EpiBulletin",""
"Zika","Brazil","Minas_Gerais","state",2016-01-03,2016-09-17,NA,15086,NA,"total=15086","EpiBulletin",""
"Zika","Brazil","Rio_de_Janeiro","state",2016-01-03,2016-09-17,NA,60176,NA,"total=60176","EpiBulletin",""
"Zika","Brazil","Sao_Paulo","state",2016-01-03,2016-09-17,NA,5613,NA,"total=5613","EpiBulletin",""
"Zika","Brazil","Parana","state",2016-01-03,2016-09-17,NA,1043,NA,"total=1043","EpiBulletin",""
"Zika","Brazil","Rio_Grande_do_Sul","state",2016-01-03,2016-09-17,NA,192,NA,"total=192","EpiBulletin",""
"Zika","Brazil","Santa_Catarina","state",2016-01-03,2016-09-17,NA,86,NA,"total=86","EpiBulletin",""
"Zika","Brazil","Distrito_Federal","state",2016-01-03,2016-09-17,NA,334,NA,"total=334","EpiBulletin",""
"Zika","Brazil","Goias","state",2016-01-03,2016-09-17,NA,6355,NA,"total=6355","EpiBulletin",""
"Zika","Brazil","Mato_Grosso","state",2016-01-03,2016-09-17,NA,21970,NA,"total=21970","EpiBulletin",""
"Zika","Brazil","Mato_Grosso_do_Sul","state",2016-01-03,2016-09-17,NA,1216,NA,"total=1216","EpiBulletin",""
