"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Zika","Brazil","Rondonia","state",2016-01-03,2016-05-28,NA,1032,NA,"total=1032","EpiBulletin",""
"Zika","Brazil","Acre","state",2016-01-03,2016-05-28,NA,843,NA,"total=843","EpiBulletin",""
"Zika","Brazil","Amazonas","state",2016-01-03,2016-05-28,NA,2176,NA,"total=2176","EpiBulletin",""
"Zika","Brazil","Roraima","state",2016-01-03,2016-05-28,NA,83,NA,"total=83","EpiBulletin",""
"Zika","Brazil","Para","state",2016-01-03,2016-05-28,NA,2032,NA,"total=2032","EpiBulletin",""
"Zika","Brazil","Amapa","state",2016-01-03,2016-05-28,NA,189,NA,"total=189","EpiBulletin",""
"Zika","Brazil","Tocantins","state",2016-01-03,2016-05-28,NA,2667,NA,"total=2667","EpiBulletin",""
"Zika","Brazil","Maranhao","state",2016-01-03,2016-05-28,NA,2328,NA,"total=2328","EpiBulletin",""
"Zika","Brazil","Piaui","state",2016-01-03,2016-05-28,NA,217,NA,"total=217","EpiBulletin",""
"Zika","Brazil","Ceara","state",2016-01-03,2016-05-28,NA,2144,NA,"total=2144","EpiBulletin",""
"Zika","Brazil","Rio_Grande_do_Norte","state",2016-01-03,2016-05-28,NA,2312,NA,"total=2312","EpiBulletin",""
"Zika","Brazil","Paraiba","state",2016-01-03,2016-05-28,NA,2865,NA,"total=2865","EpiBulletin",""
"Zika","Brazil","Pernambuco","state",2016-01-03,2016-05-28,NA,393,NA,"total=393","EpiBulletin",""
"Zika","Brazil","Alagoas","state",2016-01-03,2016-05-28,NA,3577,NA,"total=3577","EpiBulletin",""
"Zika","Brazil","Sergipe","state",2016-01-03,2016-05-28,NA,490,NA,"total=490","EpiBulletin",""
"Zika","Brazil","Bahia","state",2016-01-03,2016-05-28,NA,45419,NA,"total=45419","EpiBulletin",""
"Zika","Brazil","Minas_Gerais","state",2016-01-03,2016-05-28,NA,12449,NA,"total=12449","EpiBulletin",""
"Zika","Brazil","Espirito_Santo","state",2016-01-03,2016-05-28,NA,2150,NA,"total=2150","EpiBulletin",""
"Zika","Brazil","Rio_de_Janeiro","state",2016-01-03,2016-05-28,NA,46027,NA,"total=46027","EpiBulletin",""
"Zika","Brazil","Sao_Paulo","state",2016-01-03,2016-05-28,NA,4702,NA,"total=4702","EpiBulletin",""
"Zika","Brazil","Parana","state",2016-01-03,2016-05-28,NA,2001,NA,"total=2001","EpiBulletin",""
"Zika","Brazil","Santa_Catarina","state",2016-01-03,2016-05-28,NA,99,NA,"total=99","EpiBulletin",""
"Zika","Brazil","Rio_Grande_do_Sul","state",2016-01-03,2016-05-28,NA,363,NA,"total=363","EpiBulletin",""
"Zika","Brazil","Mato_Grosso_do_Sul","state",2016-01-03,2016-05-28,NA,698,NA,"total=698","EpiBulletin",""
"Zika","Brazil","Mato_Grosso","state",2016-01-03,2016-05-28,NA,19662,NA,"total=19662","EpiBulletin",""
"Zika","Brazil","Goias","state",2016-01-03,2016-05-28,NA,3954,NA,"total=3954","EpiBulletin",""
"Zika","Brazil","Distrito_Federal","state",2016-01-03,2016-05-28,NA,369,NA,"total=369","EpiBulletin",""
