"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Zika","Brazil","Rondonia","state",2016-01-03,2016-12-10,NA,982,NA,"total=982","EpiBulletin",""
"Zika","Brazil","Acre","state",2016-01-03,2016-12-10,NA,79,NA,"total=79","EpiBulletin",""
"Zika","Brazil","Amazonas","state",2016-01-03,2016-12-10,NA,4561,NA,"total=4561","EpiBulletin",""
"Zika","Brazil","Roraima","state",2016-01-03,2016-12-10,NA,158,NA,"total=158","EpiBulletin",""
"Zika","Brazil","Para","state",2016-01-03,2016-12-10,NA,4291,NA,"total=4291","EpiBulletin",""
"Zika","Brazil","Amapa","state",2016-01-03,2016-12-10,NA,410,NA,"total=410","EpiBulletin",""
"Zika","Brazil","Tocantins","state",2016-01-03,2016-12-10,NA,2268,NA,"total=2268","EpiBulletin",""
"Zika","Brazil","Maranhao","state",2016-01-03,2016-12-10,NA,4376,NA,"total=4376","EpiBulletin",""
"Zika","Brazil","Piaui","state",2016-01-03,2016-12-10,NA,234,NA,"total=234","EpiBulletin",""
"Zika","Brazil","Ceara","state",2016-01-03,2016-12-10,NA,4087,NA,"total=4087","EpiBulletin",""
"Zika","Brazil","Rio_Grande_do_Norte","state",2016-01-03,2016-12-10,NA,3950,NA,"total=3950","EpiBulletin",""
"Zika","Brazil","Paraiba","state",2016-01-03,2016-12-10,NA,4199,NA,"total=4199","EpiBulletin",""
"Zika","Brazil","Pernambuco","state",2016-01-03,2016-12-10,NA,381,NA,"total=381","EpiBulletin",""
"Zika","Brazil","Alagoas","state",2016-01-03,2016-12-10,NA,6883,NA,"total=6883","EpiBulletin",""
"Zika","Brazil","Sergipe","state",2016-01-03,2016-12-10,NA,295,NA,"total=295","EpiBulletin",""
"Zika","Brazil","Bahia","state",2016-01-03,2016-12-10,NA,51328,NA,"total=51328","EpiBulletin",""
"Zika","Brazil","Minas_Gerais","state",2016-01-03,2016-12-10,NA,15211,NA,"total=15211","EpiBulletin",""
"Zika","Brazil","Espirito_Santo","state",2016-01-03,2016-12-10,NA,2321,NA,"total=2321","EpiBulletin",""
"Zika","Brazil","Rio_de_Janeiro","state",2016-01-03,2016-12-10,NA,67481,NA,"total=67481","EpiBulletin",""
"Zika","Brazil","Sao_Paulo","state",2016-01-03,2016-12-10,NA,5612,NA,"total=5612","EpiBulletin",""
"Zika","Brazil","Parana","state",2016-01-03,2016-12-10,NA,685,NA,"total=685","EpiBulletin",""
"Zika","Brazil","Santa_Catarina","state",2016-01-03,2016-12-10,NA,90,NA,"total=90","EpiBulletin",""
"Zika","Brazil","Rio_Grande_do_Sul","state",2016-01-03,2016-12-10,NA,181,NA,"total=181","EpiBulletin",""
"Zika","Brazil","Mato_Grosso_do_Sul","state",2016-01-03,2016-12-10,NA,1640,NA,"total=1640","EpiBulletin",""
"Zika","Brazil","Mato_Grosso","state",2016-01-03,2016-12-10,NA,21879,NA,"total=21879","EpiBulletin",""
"Zika","Brazil","Goias","state",2016-01-03,2016-12-10,NA,7837,NA,"total=7837","EpiBulletin",""
"Zika","Brazil","Distrito_Federal","state",2016-01-03,2016-12-10,NA,351,NA,"total=351","EpiBulletin",""
