"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Zika","Brazil","Rondonia","state",2016-01-03,2016-12-31,NA,976,NA,"total=976","EpiBulletin",""
"Zika","Brazil","Acre","state",2016-01-03,2016-12-31,NA,58,NA,"total=58","EpiBulletin",""
"Zika","Brazil","Amazonas","state",2016-01-03,2016-12-31,NA,4493,NA,"total=4493","EpiBulletin",""
"Zika","Brazil","Roraima","state",2016-01-03,2016-12-31,NA,178,NA,"total=178","EpiBulletin",""
"Zika","Brazil","Para","state",2016-01-03,2016-12-31,NA,4524,NA,"total=4524","EpiBulletin",""
"Zika","Brazil","Amapa","state",2016-01-03,2016-12-31,NA,452,NA,"total=452","EpiBulletin",""
"Zika","Brazil","Tocantins","state",2016-01-03,2016-12-31,NA,2292,NA,"total=2292","EpiBulletin",""
"Zika","Brazil","Maranhao","state",2016-01-03,2016-12-31,NA,4523,NA,"total=4523","EpiBulletin",""
"Zika","Brazil","Piaui","state",2016-01-03,2016-12-31,NA,233,NA,"total=233","EpiBulletin",""
"Zika","Brazil","Ceara","state",2016-01-03,2016-12-31,NA,4305,NA,"total=4305","EpiBulletin",""
"Zika","Brazil","Rio_Grande_do_Norte","state",2016-01-03,2016-12-31,NA,3953,NA,"total=3953","EpiBulletin",""
"Zika","Brazil","Paraiba","state",2016-01-03,2016-12-31,NA,3750,NA,"total=3750","EpiBulletin",""
"Zika","Brazil","Pernambuco","state",2016-01-03,2016-12-31,NA,391,NA,"total=391","EpiBulletin",""
"Zika","Brazil","Alagoas","state",2016-01-03,2016-12-31,NA,6874,NA,"total=6874","EpiBulletin",""
"Zika","Brazil","Sergipe","state",2016-01-03,2016-12-31,NA,220,NA,"total=220","EpiBulletin",""
"Zika","Brazil","Bahia","state",2016-01-03,2016-12-31,NA,51767,NA,"total=51767","EpiBulletin",""
"Zika","Brazil","Minas_Gerais","state",2016-01-03,2016-12-31,NA,14436,NA,"total=14436","EpiBulletin",""
"Zika","Brazil","Espirito_Santo","state",2016-01-03,2016-12-31,NA,2354,NA,"total=2354","EpiBulletin",""
"Zika","Brazil","Rio_de_Janeiro","state",2016-01-03,2016-12-31,NA,68542,NA,"total=68542","EpiBulletin",""
"Zika","Brazil","Sao_Paulo","state",2016-01-03,2016-12-31,NA,5721,NA,"total=5721","EpiBulletin",""
"Zika","Brazil","Parana","state",2016-01-03,2016-12-31,NA,714,NA,"total=714","EpiBulletin",""
"Zika","Brazil","Santa_Catarina","state",2016-01-03,2016-12-31,NA,92,NA,"total=92","EpiBulletin",""
"Zika","Brazil","Rio_Grande_do_Sul","state",2016-01-03,2016-12-31,NA,187,NA,"total=187","EpiBulletin",""
"Zika","Brazil","Mato_Grosso_do_Sul","state",2016-01-03,2016-12-31,NA,1719,NA,"total=1719","EpiBulletin",""
"Zika","Brazil","Mato_Grosso","state",2016-01-03,2016-12-31,NA,21911,NA,"total=21911","EpiBulletin",""
"Zika","Brazil","Goias","state",2016-01-03,2016-12-31,NA,10297,NA,"total=10297","EpiBulletin",""
"Zika","Brazil","Distrito_Federal","state",2016-01-03,2016-12-31,NA,357,NA,"total=357","EpiBulletin",""
