"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Chik","Brazil","Rondonia","state",2017-01-01,2017-08-12,NA,170,NA,"total=170","EpiBulletinPrevYear",""
"Chik","Brazil","Acre","state",2017-01-01,2017-08-12,NA,82,NA,"total=82","EpiBulletinPrevYear",""
"Chik","Brazil","Amazonas","state",2017-01-01,2017-08-12,NA,229,NA,"total=229","EpiBulletinPrevYear",""
"Chik","Brazil","Roraima","state",2017-01-01,2017-08-12,NA,3645,NA,"total=3645","EpiBulletinPrevYear",""
"Chik","Brazil","Para","state",2017-01-01,2017-08-12,NA,7727,NA,"total=7727","EpiBulletinPrevYear",""
"Chik","Brazil","Amapa","state",2017-01-01,2017-08-12,NA,183,NA,"total=183","EpiBulletinPrevYear",""
"Chik","Brazil","Tocantins","state",2017-01-01,2017-08-12,NA,2931,NA,"total=2931","EpiBulletinPrevYear",""
"Chik","Brazil","Maranhao","state",2017-01-01,2017-08-12,NA,6016,NA,"total=6016","EpiBulletinPrevYear",""
"Chik","Brazil","Piaui","state",2017-01-01,2017-08-12,NA,5618,NA,"total=5618","EpiBulletinPrevYear",""
"Chik","Brazil","Ceara","state",2017-01-01,2017-08-12,NA,112203,NA,"total=112203","EpiBulletinPrevYear",""
"Chik","Brazil","Rio_Grande_do_Norte","state",2017-01-01,2017-08-12,NA,1528,NA,"total=1528","EpiBulletinPrevYear",""
"Chik","Brazil","Paraiba","state",2017-01-01,2017-08-12,NA,1296,NA,"total=1296","EpiBulletinPrevYear",""
"Chik","Brazil","Pernambuco","state",2017-01-01,2017-08-12,NA,1268,NA,"total=1268","EpiBulletinPrevYear",""
"Chik","Brazil","Alagoas","state",2017-01-01,2017-08-12,NA,395,NA,"total=395","EpiBulletinPrevYear",""
"Chik","Brazil","Sergipe","state",2017-01-01,2017-08-12,NA,359,NA,"total=359","EpiBulletinPrevYear",""
"Chik","Brazil","Bahia","state",2017-01-01,2017-08-12,NA,8350,NA,"total=8350","EpiBulletinPrevYear",""
"Chik","Brazil","Minas_Gerais","state",2017-01-01,2017-08-12,NA,15698,NA,"total=15698","EpiBulletinPrevYear",""
"Chik","Brazil","Espirito_Santo","state",2017-01-01,2017-08-12,NA,721,NA,"total=721","EpiBulletinPrevYear",""
"Chik","Brazil","Rio_de_Janeiro","state",2017-01-01,2017-08-12,NA,3866,NA,"total=3866","EpiBulletinPrevYear",""
"Chik","Brazil","Sao_Paulo","state",2017-01-01,2017-08-12,NA,628,NA,"total=628","EpiBulletinPrevYear",""
"Chik","Brazil","Parana","state",2017-01-01,2017-08-12,NA,119,NA,"total=119","EpiBulletinPrevYear",""
"Chik","Brazil","Santa_Catarina","state",2017-01-01,2017-08-12,NA,43,NA,"total=43","EpiBulletinPrevYear",""
"Chik","Brazil","Rio_Grande_do_Sul","state",2017-01-01,2017-08-12,NA,51,NA,"total=51","EpiBulletinPrevYear",""
"Chik","Brazil","Mato_Grosso_do_Sul","state",2017-01-01,2017-08-12,NA,50,NA,"total=50","EpiBulletinPrevYear",""
"Chik","Brazil","Mato_Grosso","state",2017-01-01,2017-08-12,NA,3055,NA,"total=3055","EpiBulletinPrevYear",""
"Chik","Brazil","Goias","state",2017-01-01,2017-08-12,NA,144,NA,"total=144","EpiBulletinPrevYear",""
"Chik","Brazil","Distrito_Federal","state",2017-01-01,2017-08-12,NA,106,NA,"total=106","EpiBulletinPrevYear",""
