"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Chik","Brazil","Rondonia","state",2017-01-01,2017-04-15,NA,138,NA,"total=138","EpiBulletinPrevYear",""
"Chik","Brazil","Acre","state",2017-01-01,2017-04-15,NA,45,NA,"total=45","EpiBulletinPrevYear",""
"Chik","Brazil","Amazonas","state",2017-01-01,2017-04-15,NA,177,NA,"total=177","EpiBulletinPrevYear",""
"Chik","Brazil","Roraima","state",2017-01-01,2017-04-15,NA,420,NA,"total=420","EpiBulletinPrevYear",""
"Chik","Brazil","Para","state",2017-01-01,2017-04-15,NA,5544,NA,"total=5544","EpiBulletinPrevYear",""
"Chik","Brazil","Amapa","state",2017-01-01,2017-04-15,NA,57,NA,"total=57","EpiBulletinPrevYear",""
"Chik","Brazil","Tocantins","state",2017-01-01,2017-04-15,NA,1560,NA,"total=1560","EpiBulletinPrevYear",""
"Chik","Brazil","Maranhao","state",2017-01-01,2017-04-15,NA,3570,NA,"total=3570","EpiBulletinPrevYear",""
"Chik","Brazil","Piaui","state",2017-01-01,2017-04-15,NA,602,NA,"total=602","EpiBulletinPrevYear",""
"Chik","Brazil","Ceara","state",2017-01-01,2017-04-15,NA,37962,NA,"total=37962","EpiBulletinPrevYear",""
"Chik","Brazil","Rio_Grande_do_Norte","state",2017-01-01,2017-04-15,NA,629,NA,"total=629","EpiBulletinPrevYear",""
"Chik","Brazil","Paraiba","state",2017-01-01,2017-04-15,NA,347,NA,"total=347","EpiBulletinPrevYear",""
"Chik","Brazil","Pernambuco","state",2017-01-01,2017-04-15,NA,575,NA,"total=575","EpiBulletinPrevYear",""
"Chik","Brazil","Alagoas","state",2017-01-01,2017-04-15,NA,240,NA,"total=240","EpiBulletinPrevYear",""
"Chik","Brazil","Sergipe","state",2017-01-01,2017-04-15,NA,208,NA,"total=208","EpiBulletinPrevYear",""
"Chik","Brazil","Bahia","state",2017-01-01,2017-04-15,NA,5286,NA,"total=5286","EpiBulletinPrevYear",""
"Chik","Brazil","Minas_Gerais","state",2017-01-01,2017-04-15,NA,12183,NA,"total=12183","EpiBulletinPrevYear",""
"Chik","Brazil","Espirito_Santo","state",2017-01-01,2017-04-15,NA,420,NA,"total=420","EpiBulletinPrevYear",""
"Chik","Brazil","Rio_de_Janeiro","state",2017-01-01,2017-04-15,NA,1836,NA,"total=1836","EpiBulletinPrevYear",""
"Chik","Brazil","Sao_Paulo","state",2017-01-01,2017-04-15,NA,323,NA,"total=323","EpiBulletinPrevYear",""
"Chik","Brazil","Parana","state",2017-01-01,2017-04-15,NA,84,NA,"total=84","EpiBulletinPrevYear",""
"Chik","Brazil","Santa_Catarina","state",2017-01-01,2017-04-15,NA,27,NA,"total=27","EpiBulletinPrevYear",""
"Chik","Brazil","Rio_Grande_do_Sul","state",2017-01-01,2017-04-15,NA,32,NA,"total=32","EpiBulletinPrevYear",""
"Chik","Brazil","Mato_Grosso_do_Sul","state",2017-01-01,2017-04-15,NA,24,NA,"total=24","EpiBulletinPrevYear",""
"Chik","Brazil","Mato_Grosso","state",2017-01-01,2017-04-15,NA,1710,NA,"total=1710","EpiBulletinPrevYear",""
"Chik","Brazil","Goias","state",2017-01-01,2017-04-15,NA,101,NA,"total=101","EpiBulletinPrevYear",""
"Chik","Brazil","Distrito_Federal","state",2017-01-01,2017-04-15,NA,50,NA,"total=50","EpiBulletinPrevYear",""
