"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Chik","Brazil","Rondonia","state",2017-01-01,2017-02-11,NA,75,NA,"total=75","EpiBulletinPrevYear",""
"Chik","Brazil","Acre","state",2017-01-01,2017-02-11,NA,26,NA,"total=26","EpiBulletinPrevYear",""
"Chik","Brazil","Amazonas","state",2017-01-01,2017-02-11,NA,62,NA,"total=62","EpiBulletinPrevYear",""
"Chik","Brazil","Roraima","state",2017-01-01,2017-02-11,NA,77,NA,"total=77","EpiBulletinPrevYear",""
"Chik","Brazil","Para","state",2017-01-01,2017-02-11,NA,2885,NA,"total=2885","EpiBulletinPrevYear",""
"Chik","Brazil","Amapa","state",2017-01-01,2017-02-11,NA,19,NA,"total=19","EpiBulletinPrevYear",""
"Chik","Brazil","Tocantins","state",2017-01-01,2017-02-11,NA,607,NA,"total=607","EpiBulletinPrevYear",""
"Chik","Brazil","Maranhao","state",2017-01-01,2017-02-11,NA,685,NA,"total=685","EpiBulletinPrevYear",""
"Chik","Brazil","Piaui","state",2017-01-01,2017-02-11,NA,63,NA,"total=63","EpiBulletinPrevYear",""
"Chik","Brazil","Ceara","state",2017-01-01,2017-02-11,NA,2653,NA,"total=2653","EpiBulletinPrevYear",""
"Chik","Brazil","Rio_Grande_do_Norte","state",2017-01-01,2017-02-11,NA,199,NA,"total=199","EpiBulletinPrevYear",""
"Chik","Brazil","Paraiba","state",2017-01-01,2017-02-11,NA,109,NA,"total=109","EpiBulletinPrevYear",""
"Chik","Brazil","Pernambuco","state",2017-01-01,2017-02-11,NA,226,NA,"total=226","EpiBulletinPrevYear",""
"Chik","Brazil","Alagoas","state",2017-01-01,2017-02-11,NA,140,NA,"total=140","EpiBulletinPrevYear",""
"Chik","Brazil","Sergipe","state",2017-01-01,2017-02-11,NA,108,NA,"total=108","EpiBulletinPrevYear",""
"Chik","Brazil","Bahia","state",2017-01-01,2017-02-11,NA,2662,NA,"total=2662","EpiBulletinPrevYear",""
"Chik","Brazil","Minas_Gerais","state",2017-01-01,2017-02-11,NA,1429,NA,"total=1429","EpiBulletinPrevYear",""
"Chik","Brazil","Espirito_Santo","state",2017-01-01,2017-02-11,NA,131,NA,"total=131","EpiBulletinPrevYear",""
"Chik","Brazil","Rio_de_Janeiro","state",2017-01-01,2017-02-11,NA,830,NA,"total=830","EpiBulletinPrevYear",""
"Chik","Brazil","Sao_Paulo","state",2017-01-01,2017-02-11,NA,141,NA,"total=141","EpiBulletinPrevYear",""
"Chik","Brazil","Parana","state",2017-01-01,2017-02-11,NA,32,NA,"total=32","EpiBulletinPrevYear",""
"Chik","Brazil","Santa_Catarina","state",2017-01-01,2017-02-11,NA,8,NA,"total=8","EpiBulletinPrevYear",""
"Chik","Brazil","Rio_Grande_do_Sul","state",2017-01-01,2017-02-11,NA,6,NA,"total=6","EpiBulletinPrevYear",""
"Chik","Brazil","Mato_Grosso_do_Sul","state",2017-01-01,2017-02-11,NA,12,NA,"total=12","EpiBulletinPrevYear",""
"Chik","Brazil","Mato_Grosso","state",2017-01-01,2017-02-11,NA,362,NA,"total=362","EpiBulletinPrevYear",""
"Chik","Brazil","Goias","state",2017-01-01,2017-02-11,NA,52,NA,"total=52","EpiBulletinPrevYear",""
"Chik","Brazil","Distrito_Federal","state",2017-01-01,2017-02-11,NA,24,NA,"total=24","EpiBulletinPrevYear",""
