"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Chik","Brazil","Rondonia","state",2015-01-04,2015-12-26,NA,20,NA,"total=20","EpiBulletinPrevYear",""
"Chik","Brazil","Acre","state",2015-01-04,2015-12-26,NA,10,NA,"total=10","EpiBulletinPrevYear",""
"Chik","Brazil","Amazonas","state",2015-01-04,2015-12-26,NA,33,NA,"total=33","EpiBulletinPrevYear",""
"Chik","Brazil","Roraima","state",2015-01-04,2015-12-26,NA,54,NA,"total=54","EpiBulletinPrevYear",""
"Chik","Brazil","Para","state",2015-01-04,2015-12-26,NA,265,NA,"total=265","EpiBulletinPrevYear",""
"Chik","Brazil","Amapa","state",2015-01-04,2015-12-26,NA,867,NA,"total=867","EpiBulletinPrevYear",""
"Chik","Brazil","Tocantins","state",2015-01-04,2015-12-26,NA,29,NA,"total=29","EpiBulletinPrevYear",""
"Chik","Brazil","Maranhao","state",2015-01-04,2015-12-26,NA,434,NA,"total=434","EpiBulletinPrevYear",""
"Chik","Brazil","Piaui","state",2015-01-04,2015-12-26,NA,24,NA,"total=24","EpiBulletinPrevYear",""
"Chik","Brazil","Ceara","state",2015-01-04,2015-12-26,NA,87,NA,"total=87","EpiBulletinPrevYear",""
"Chik","Brazil","Rio_Grande_do_Norte","state",2015-01-04,2015-12-26,NA,3049,NA,"total=3049","EpiBulletinPrevYear",""
"Chik","Brazil","Paraiba","state",2015-01-04,2015-12-26,NA,39,NA,"total=39","EpiBulletinPrevYear",""
"Chik","Brazil","Pernambuco","state",2015-01-04,2015-12-26,NA,4915,NA,"total=4915","EpiBulletinPrevYear",""
"Chik","Brazil","Alagoas","state",2015-01-04,2015-12-26,NA,1369,NA,"total=1369","EpiBulletinPrevYear",""
"Chik","Brazil","Sergipe","state",2015-01-04,2015-12-26,NA,2536,NA,"total=2536","EpiBulletinPrevYear",""
"Chik","Brazil","Bahia","state",2015-01-04,2015-12-26,NA,23734,NA,"total=23734","EpiBulletinPrevYear",""
"Chik","Brazil","Minas_Gerais","state",2015-01-04,2015-12-26,NA,25,NA,"total=25","EpiBulletinPrevYear",""
"Chik","Brazil","Espirito_Santo","state",2015-01-04,2015-12-26,NA,21,NA,"total=21","EpiBulletinPrevYear",""
"Chik","Brazil","Rio_de_Janeiro","state",2015-01-04,2015-12-26,NA,79,NA,"total=79","EpiBulletinPrevYear",""
"Chik","Brazil","Sao_Paulo","state",2015-01-04,2015-12-26,NA,360,NA,"total=360","EpiBulletinPrevYear",""
"Chik","Brazil","Parana","state",2015-01-04,2015-12-26,NA,28,NA,"total=28","EpiBulletinPrevYear",""
"Chik","Brazil","Santa_Catarina","state",2015-01-04,2015-12-26,NA,17,NA,"total=17","EpiBulletinPrevYear",""
"Chik","Brazil","Rio_Grande_do_Sul","state",2015-01-04,2015-12-26,NA,19,NA,"total=19","EpiBulletinPrevYear",""
"Chik","Brazil","Mato_Grosso_do_Sul","state",2015-01-04,2015-12-26,NA,18,NA,"total=18","EpiBulletinPrevYear",""
"Chik","Brazil","Mato_Grosso","state",2015-01-04,2015-12-26,NA,147,NA,"total=147","EpiBulletinPrevYear",""
"Chik","Brazil","Goias","state",2015-01-04,2015-12-26,NA,15,NA,"total=15","EpiBulletinPrevYear",""
"Chik","Brazil","Distrito_Federal","state",2015-01-04,2015-12-26,NA,46,NA,"total=46","EpiBulletinPrevYear",""
