"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Chik","Brazil","Rondonia","state",2017-01-01,2017-10-21,NA,188,NA,"total=188","EpiBulletinPrevYear",""
"Chik","Brazil","Acre","state",2017-01-01,2017-10-21,NA,95,NA,"total=95","EpiBulletinPrevYear",""
"Chik","Brazil","Amazonas","state",2017-01-01,2017-10-21,NA,239,NA,"total=239","EpiBulletinPrevYear",""
"Chik","Brazil","Roraima","state",2017-01-01,2017-10-21,NA,3959,NA,"total=3959","EpiBulletinPrevYear",""
"Chik","Brazil","Para","state",2017-01-01,2017-10-21,NA,8202,NA,"total=8202","EpiBulletinPrevYear",""
"Chik","Brazil","Amapa","state",2017-01-01,2017-10-21,NA,209,NA,"total=209","EpiBulletinPrevYear",""
"Chik","Brazil","Tocantins","state",2017-01-01,2017-10-21,NA,3014,NA,"total=3014","EpiBulletinPrevYear",""
"Chik","Brazil","Maranhao","state",2017-01-01,2017-10-21,NA,6248,NA,"total=6248","EpiBulletinPrevYear",""
"Chik","Brazil","Piaui","state",2017-01-01,2017-10-21,NA,6251,NA,"total=6251","EpiBulletinPrevYear",""
"Chik","Brazil","Ceara","state",2017-01-01,2017-10-21,NA,113568,NA,"total=113568","EpiBulletinPrevYear",""
"Chik","Brazil","Rio_Grande_do_Norte","state",2017-01-01,2017-10-21,NA,1846,NA,"total=1846","EpiBulletinPrevYear",""
"Chik","Brazil","Paraiba","state",2017-01-01,2017-10-21,NA,1620,NA,"total=1620","EpiBulletinPrevYear",""
"Chik","Brazil","Pernambuco","state",2017-01-01,2017-10-21,NA,1622,NA,"total=1622","EpiBulletinPrevYear",""
"Chik","Brazil","Alagoas","state",2017-01-01,2017-10-21,NA,452,NA,"total=452","EpiBulletinPrevYear",""
"Chik","Brazil","Sergipe","state",2017-01-01,2017-10-21,NA,392,NA,"total=392","EpiBulletinPrevYear",""
"Chik","Brazil","Bahia","state",2017-01-01,2017-10-21,NA,8806,NA,"total=8806","EpiBulletinPrevYear",""
"Chik","Brazil","Minas_Gerais","state",2017-01-01,2017-10-21,NA,15993,NA,"total=15993","EpiBulletinPrevYear",""
"Chik","Brazil","Espirito_Santo","state",2017-01-01,2017-10-21,NA,774,NA,"total=774","EpiBulletinPrevYear",""
"Chik","Brazil","Rio_de_Janeiro","state",2017-01-01,2017-10-21,NA,4270,NA,"total=4270","EpiBulletinPrevYear",""
"Chik","Brazil","Sao_Paulo","state",2017-01-01,2017-10-21,NA,760,NA,"total=760","EpiBulletinPrevYear",""
"Chik","Brazil","Parana","state",2017-01-01,2017-10-21,NA,140,NA,"total=140","EpiBulletinPrevYear",""
"Chik","Brazil","Santa_Catarina","state",2017-01-01,2017-10-21,NA,46,NA,"total=46","EpiBulletinPrevYear",""
"Chik","Brazil","Rio_Grande_do_Sul","state",2017-01-01,2017-10-21,NA,56,NA,"total=56","EpiBulletinPrevYear",""
"Chik","Brazil","Mato_Grosso_do_Sul","state",2017-01-01,2017-10-21,NA,95,NA,"total=95","EpiBulletinPrevYear",""
"Chik","Brazil","Mato_Grosso","state",2017-01-01,2017-10-21,NA,3145,NA,"total=3145","EpiBulletinPrevYear",""
"Chik","Brazil","Goias","state",2017-01-01,2017-10-21,NA,156,NA,"total=156","EpiBulletinPrevYear",""
"Chik","Brazil","Distrito_Federal","state",2017-01-01,2017-10-21,NA,117,NA,"total=117","EpiBulletinPrevYear",""
