"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Chik","Brazil","Rondonia","state",2015-01-04,2015-05-23,NA,1,NA,"total=1","EpiBulletinPrevYear",""
"Chik","Brazil","Acre","state",2015-01-04,2015-05-23,NA,3,NA,"total=3","EpiBulletinPrevYear",""
"Chik","Brazil","Amazonas","state",2015-01-04,2015-05-23,NA,5,NA,"total=5","EpiBulletinPrevYear",""
"Chik","Brazil","Roraima","state",2015-01-04,2015-05-23,NA,18,NA,"total=18","EpiBulletinPrevYear",""
"Chik","Brazil","Para","state",2015-01-04,2015-05-23,NA,23,NA,"total=23","EpiBulletinPrevYear",""
"Chik","Brazil","Amapa","state",2015-01-04,2015-05-23,NA,843,NA,"total=843","EpiBulletinPrevYear",""
"Chik","Brazil","Tocantins","state",2015-01-04,2015-05-23,NA,4,NA,"total=4","EpiBulletinPrevYear",""
"Chik","Brazil","Maranhao","state",2015-01-04,2015-05-23,NA,86,NA,"total=86","EpiBulletinPrevYear",""
"Chik","Brazil","Piaui","state",2015-01-04,2015-05-23,NA,295,NA,"total=295","EpiBulletinPrevYear",""
"Chik","Brazil","Ceara","state",2015-01-04,2015-05-23,NA,35,NA,"total=35","EpiBulletinPrevYear",""
"Chik","Brazil","Rio_Grande_do_Norte","state",2015-01-04,2015-05-23,NA,2681,NA,"total=2681","EpiBulletinPrevYear",""
"Chik","Brazil","Paraiba","state",2015-01-04,2015-05-23,NA,5,NA,"total=5","EpiBulletinPrevYear",""
"Chik","Brazil","Pernambuco","state",2015-01-04,2015-05-23,NA,43,NA,"total=43","EpiBulletinPrevYear",""
"Chik","Brazil","Alagoas","state",2015-01-04,2015-05-23,NA,161,NA,"total=161","EpiBulletinPrevYear",""
"Chik","Brazil","Sergipe","state",2015-01-04,2015-05-23,NA,75,NA,"total=75","EpiBulletinPrevYear",""
"Chik","Brazil","Bahia","state",2015-01-04,2015-05-23,NA,8087,NA,"total=8087","EpiBulletinPrevYear",""
"Chik","Brazil","Minas_Gerais","state",2015-01-04,2015-05-23,NA,14,NA,"total=14","EpiBulletinPrevYear",""
"Chik","Brazil","Espirito_Santo","state",2015-01-04,2015-05-23,NA,2,NA,"total=2","EpiBulletinPrevYear",""
"Chik","Brazil","Rio_de_Janeiro","state",2015-01-04,2015-05-23,NA,7,NA,"total=7","EpiBulletinPrevYear",""
"Chik","Brazil","Sao_Paulo","state",2015-01-04,2015-05-23,NA,70,NA,"total=70","EpiBulletinPrevYear",""
"Chik","Brazil","Parana","state",2015-01-04,2015-05-23,NA,11,NA,"total=11","EpiBulletinPrevYear",""
"Chik","Brazil","Santa_Catarina","state",2015-01-04,2015-05-23,NA,3,NA,"total=3","EpiBulletinPrevYear",""
"Chik","Brazil","Rio_Grande_do_Sul","state",2015-01-04,2015-05-23,NA,5,NA,"total=5","EpiBulletinPrevYear",""
"Chik","Brazil","Mato_Grosso_do_Sul","state",2015-01-04,2015-05-23,NA,5,NA,"total=5","EpiBulletinPrevYear",""
"Chik","Brazil","Mato_Grosso","state",2015-01-04,2015-05-23,NA,6,NA,"total=6","EpiBulletinPrevYear",""
"Chik","Brazil","Goias","state",2015-01-04,2015-05-23,NA,32,NA,"total=32","EpiBulletinPrevYear",""
"Chik","Brazil","Distrito_Federal","state",2015-01-04,2015-05-23,NA,22,NA,"total=22","EpiBulletinPrevYear",""
