"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Chik","Brazil","Rondonia","state",2017-01-01,2017-04-01,NA,133,NA,"total=133","EpiBulletinPrevYear",""
"Chik","Brazil","Acre","state",2017-01-01,2017-04-01,NA,43,NA,"total=43","EpiBulletinPrevYear",""
"Chik","Brazil","Amazonas","state",2017-01-01,2017-04-01,NA,155,NA,"total=155","EpiBulletinPrevYear",""
"Chik","Brazil","Roraima","state",2017-01-01,2017-04-01,NA,316,NA,"total=316","EpiBulletinPrevYear",""
"Chik","Brazil","Para","state",2017-01-01,2017-04-01,NA,5081,NA,"total=5081","EpiBulletinPrevYear",""
"Chik","Brazil","Amapa","state",2017-01-01,2017-04-01,NA,49,NA,"total=49","EpiBulletinPrevYear",""
"Chik","Brazil","Tocantins","state",2017-01-01,2017-04-01,NA,1331,NA,"total=1331","EpiBulletinPrevYear",""
"Chik","Brazil","Maranhao","state",2017-01-01,2017-04-01,NA,2909,NA,"total=2909","EpiBulletinPrevYear",""
"Chik","Brazil","Piaui","state",2017-01-01,2017-04-01,NA,373,NA,"total=373","EpiBulletinPrevYear",""
"Chik","Brazil","Ceara","state",2017-01-01,2017-04-01,NA,21661,NA,"total=21661","EpiBulletinPrevYear",""
"Chik","Brazil","Rio_Grande_do_Norte","state",2017-01-01,2017-04-01,NA,541,NA,"total=541","EpiBulletinPrevYear",""
"Chik","Brazil","Paraiba","state",2017-01-01,2017-04-01,NA,281,NA,"total=281","EpiBulletinPrevYear",""
"Chik","Brazil","Pernambuco","state",2017-01-01,2017-04-01,NA,516,NA,"total=516","EpiBulletinPrevYear",""
"Chik","Brazil","Alagoas","state",2017-01-01,2017-04-01,NA,217,NA,"total=217","EpiBulletinPrevYear",""
"Chik","Brazil","Sergipe","state",2017-01-01,2017-04-01,NA,175,NA,"total=175","EpiBulletinPrevYear",""
"Chik","Brazil","Bahia","state",2017-01-01,2017-04-01,NA,4880,NA,"total=4880","EpiBulletinPrevYear",""
"Chik","Brazil","Minas_Gerais","state",2017-01-01,2017-04-01,NA,10257,NA,"total=10257","EpiBulletinPrevYear",""
"Chik","Brazil","Espirito_Santo","state",2017-01-01,2017-04-01,NA,365,NA,"total=365","EpiBulletinPrevYear",""
"Chik","Brazil","Rio_de_Janeiro","state",2017-01-01,2017-04-01,NA,1610,NA,"total=1610","EpiBulletinPrevYear",""
"Chik","Brazil","Sao_Paulo","state",2017-01-01,2017-04-01,NA,290,NA,"total=290","EpiBulletinPrevYear",""
"Chik","Brazil","Parana","state",2017-01-01,2017-04-01,NA,75,NA,"total=75","EpiBulletinPrevYear",""
"Chik","Brazil","Santa_Catarina","state",2017-01-01,2017-04-01,NA,22,NA,"total=22","EpiBulletinPrevYear",""
"Chik","Brazil","Rio_Grande_do_Sul","state",2017-01-01,2017-04-01,NA,27,NA,"total=27","EpiBulletinPrevYear",""
"Chik","Brazil","Mato_Grosso_do_Sul","state",2017-01-01,2017-04-01,NA,20,NA,"total=20","EpiBulletinPrevYear",""
"Chik","Brazil","Mato_Grosso","state",2017-01-01,2017-04-01,NA,1404,NA,"total=1404","EpiBulletinPrevYear",""
"Chik","Brazil","Goias","state",2017-01-01,2017-04-01,NA,95,NA,"total=95","EpiBulletinPrevYear",""
"Chik","Brazil","Distrito_Federal","state",2017-01-01,2017-04-01,NA,45,NA,"total=45","EpiBulletinPrevYear",""
