"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Chik","Brazil","Rondonia","state",2017-01-01,2017-04-29,NA,139,NA,"total=139","EpiBulletinPrevYear",""
"Chik","Brazil","Acre","state",2017-01-01,2017-04-29,NA,49,NA,"total=49","EpiBulletinPrevYear",""
"Chik","Brazil","Amazonas","state",2017-01-01,2017-04-29,NA,187,NA,"total=187","EpiBulletinPrevYear",""
"Chik","Brazil","Roraima","state",2017-01-01,2017-04-29,NA,536,NA,"total=536","EpiBulletinPrevYear",""
"Chik","Brazil","Para","state",2017-01-01,2017-04-29,NA,5909,NA,"total=5909","EpiBulletinPrevYear",""
"Chik","Brazil","Amapa","state",2017-01-01,2017-04-29,NA,76,NA,"total=76","EpiBulletinPrevYear",""
"Chik","Brazil","Tocantins","state",2017-01-01,2017-04-29,NA,1809,NA,"total=1809","EpiBulletinPrevYear",""
"Chik","Brazil","Maranhao","state",2017-01-01,2017-04-29,NA,4300,NA,"total=4300","EpiBulletinPrevYear",""
"Chik","Brazil","Piaui","state",2017-01-01,2017-04-29,NA,934,NA,"total=934","EpiBulletinPrevYear",""
"Chik","Brazil","Ceara","state",2017-01-01,2017-04-29,NA,56961,NA,"total=56961","EpiBulletinPrevYear",""
"Chik","Brazil","Rio_Grande_do_Norte","state",2017-01-01,2017-04-29,NA,700,NA,"total=700","EpiBulletinPrevYear",""
"Chik","Brazil","Paraiba","state",2017-01-01,2017-04-29,NA,400,NA,"total=400","EpiBulletinPrevYear",""
"Chik","Brazil","Pernambuco","state",2017-01-01,2017-04-29,NA,658,NA,"total=658","EpiBulletinPrevYear",""
"Chik","Brazil","Alagoas","state",2017-01-01,2017-04-29,NA,273,NA,"total=273","EpiBulletinPrevYear",""
"Chik","Brazil","Sergipe","state",2017-01-01,2017-04-29,NA,252,NA,"total=252","EpiBulletinPrevYear",""
"Chik","Brazil","Bahia","state",2017-01-01,2017-04-29,NA,5592,NA,"total=5592","EpiBulletinPrevYear",""
"Chik","Brazil","Minas_Gerais","state",2017-01-01,2017-04-29,NA,13289,NA,"total=13289","EpiBulletinPrevYear",""
"Chik","Brazil","Espirito_Santo","state",2017-01-01,2017-04-29,NA,483,NA,"total=483","EpiBulletinPrevYear",""
"Chik","Brazil","Rio_de_Janeiro","state",2017-01-01,2017-04-29,NA,2043,NA,"total=2043","EpiBulletinPrevYear",""
"Chik","Brazil","Sao_Paulo","state",2017-01-01,2017-04-29,NA,370,NA,"total=370","EpiBulletinPrevYear",""
"Chik","Brazil","Parana","state",2017-01-01,2017-04-29,NA,92,NA,"total=92","EpiBulletinPrevYear",""
"Chik","Brazil","Santa_Catarina","state",2017-01-01,2017-04-29,NA,27,NA,"total=27","EpiBulletinPrevYear",""
"Chik","Brazil","Rio_Grande_do_Sul","state",2017-01-01,2017-04-29,NA,38,NA,"total=38","EpiBulletinPrevYear",""
"Chik","Brazil","Mato_Grosso_do_Sul","state",2017-01-01,2017-04-29,NA,26,NA,"total=26","EpiBulletinPrevYear",""
"Chik","Brazil","Mato_Grosso","state",2017-01-01,2017-04-29,NA,1986,NA,"total=1986","EpiBulletinPrevYear",""
"Chik","Brazil","Goias","state",2017-01-01,2017-04-29,NA,110,NA,"total=110","EpiBulletinPrevYear",""
"Chik","Brazil","Distrito_Federal","state",2017-01-01,2017-04-29,NA,58,NA,"total=58","EpiBulletinPrevYear",""
