"location","dateStart","dateEnd","tsCount","tsCountUpper","tsCountLower","tsCountMid"
"Sergipe",2015-01-04,2015-04-04,26,26,26,26
"Sergipe",2015-01-04,2015-04-25,60,60,60,60
"Sergipe",2015-01-04,2015-05-02,69,69,69,69
"Sergipe",2015-01-04,2015-05-09,74,74,74,74
"Sergipe",2015-01-04,2015-05-23,75,75,75,75
"Sergipe",2015-01-04,2015-05-30,77,77,77,77
"Sergipe",2015-01-04,2015-06-13,80,80,80,80
"Sergipe",2015-01-04,2015-07-11,86,86,86,86
"Sergipe",2015-01-04,2015-09-19,252,252,252,252
"Sergipe",2015-01-04,2015-12-12,2184,2184,2184,2184
"Sergipe",2015-01-04,2015-12-26,2536,2536,2536,2536
"Sergipe",2015-01-04,2016-01-02,2544,2544,2544,2544
"Sergipe",2015-01-04,2016-01-30,2974,2974,2974,2974
"Sergipe",2015-01-04,2016-02-20,4153,4153,4153,4153
"Sergipe",2015-01-04,2016-03-12,5817,5817,5817,5817
"Sergipe",2015-01-04,2016-03-26,6606,6606,6606,6606
"Sergipe",2015-01-04,2016-04-16,8004,8004,8004,8004
"Sergipe",2015-01-04,2016-05-14,9394,9394,9394,9394
"Sergipe",2015-01-04,2016-06-25,10344,10344,10344,10344
"Sergipe",2015-01-04,2016-08-06,10902,10902,10902,10902
"Sergipe",2015-01-04,2016-08-20,11106,11106,11106,11106
"Sergipe",2015-01-04,2016-09-03,11235,11235,11235,11235
"Sergipe",2015-01-04,2016-09-17,11360,11360,11360,11360
"Sergipe",2015-01-04,2016-10-01,11462,11462,11462,11462
"Sergipe",2015-01-04,2016-10-15,11531,11531,11531,11531
"Sergipe",2015-01-04,2016-10-29,11601,11601,11601,11601
"Sergipe",2015-01-04,2016-11-12,11674,11674,11674,11674
"Sergipe",2015-01-04,2016-11-19,11702,11702,11702,11702
"Sergipe",2015-01-04,2016-11-26,11731,11731,11731,11731
"Sergipe",2015-01-04,2016-12-03,11747,11747,11747,11747
"Sergipe",2015-01-04,2016-12-10,11763,11763,11763,11763
"Sergipe",2015-01-04,2016-12-17,11786,11786,11786,11786
"Sergipe",2015-01-04,2016-12-24,11803,11803,11803,11803
"Sergipe",2015-01-04,2016-12-31,11812,11812,11812,11812
"Sergipe",2015-01-04,2017-01-21,11866,11866,11858,11862
"Sergipe",2015-01-04,2017-02-04,11906,11906,11898,11902
"Sergipe",2015-01-04,2017-02-11,11920,11920,11912,11916
"Sergipe",2015-01-04,2017-02-18,11933,11933,11925,11929
"Sergipe",2015-01-04,2017-02-25,11940,11940,11932,11936
"Sergipe",2015-01-04,2017-03-04,11945,11945,11937,11941
"Sergipe",2015-01-04,2017-03-11,11953,11953,11945,11949
"Sergipe",2015-01-04,2017-03-18,11959,11959,11951,11955
"Sergipe",2015-01-04,2017-03-25,11970,11970,11962,11966
"Sergipe",2015-01-04,2017-04-01,11987,11987,11979,11983
"Sergipe",2015-01-04,2017-04-08,12005,12005,11997,12001
"Sergipe",2015-01-04,2017-04-15,12020,12020,12012,12016
"Sergipe",2015-01-04,2017-04-22,12045,12045,12037,12041
"Sergipe",2015-01-04,2017-04-29,12064,12064,12056,12060
"Sergipe",2015-01-04,2017-05-13,12121,12121,12113,12117
"Sergipe",2015-01-04,2017-05-27,12138,12138,12130,12134
"Sergipe",2015-01-04,2017-06-10,12144,12144,12136,12140
"Sergipe",2015-01-04,2017-06-24,12147,12147,12139,12143
"Sergipe",2015-01-04,2017-07-15,12157,12157,12149,12153
"Sergipe",2015-01-04,2017-07-29,12164,12164,12156,12160
"Sergipe",2015-01-04,2017-08-12,12171,12171,12163,12167
"Sergipe",2015-01-04,2017-08-26,12175,12175,12167,12171
"Sergipe",2015-01-04,2017-09-09,12180,12180,12172,12176
"Sergipe",2015-01-04,2017-09-23,12193,12193,12185,12189
"Sergipe",2015-01-04,2017-10-14,12201,12199,12193,12196
"Sergipe",2015-01-04,2017-10-21,12204,12199,12196,12197.5
"Sergipe",2015-01-04,2017-10-28,12199,12199,12196,12197.5
"Sergipe",2015-01-04,2017-11-11,12200,12200,12197,12198.5
"Sergipe",2015-01-04,2017-11-18,12203,12203,12200,12201.5
"Sergipe",2015-01-04,2017-11-25,12207,12207,12204,12205.5
"Sergipe",2015-01-04,2017-12-02,12210,12208,12207,12207.5
"Sergipe",2015-01-04,2017-12-09,12211,12208,12208,12208
"Sergipe",2015-01-04,2017-12-16,12209,12208,12208,12208
"Sergipe",2015-01-04,2017-12-23,12208,12208,12208,12208
"Sergipe",2015-01-04,2017-12-30,12213,12213,12213,12213
"Sergipe",2015-01-04,2018-01-20,12214,12214,12213,12213.5
"Sergipe",2015-01-04,2018-02-03,12214,12214,12213,12213.5
"Sergipe",2015-01-04,2018-02-10,12217,12216,12214,12215
"Sergipe",2015-01-04,2018-02-17,12217,12216,12214,12215
"Sergipe",2015-01-04,2018-02-24,12216,12216,12214,12215
"Sergipe",2015-01-04,2018-03-03,12219,12217,12217,12217
"Sergipe",2015-01-04,2018-03-10,12219,12217,12217,12217
"Sergipe",2015-01-04,2018-03-17,12217,12217,12217,12217
"Sergipe",2015-01-04,2018-03-24,12219,12219,12219,12219
"Sergipe",2015-01-04,2018-03-31,12220,12220,12220,12220
"Sergipe",2015-01-04,2018-04-07,12221,12221,12221,12221
"Sergipe",2015-01-04,2018-04-14,12222,12222,12222,12222
"Sergipe",2015-01-04,2018-04-21,12223,12223,12223,12223
"Sergipe",2015-01-04,2018-04-28,12223,12223,12223,12223
"Sergipe",2015-01-04,2018-05-12,12226,12226,12226,12226
"Sergipe",2015-01-04,2018-05-26,12229,12229,12229,12229
"Sergipe",2015-01-04,2018-06-09,12236,12236,12236,12236
"Sergipe",2015-01-04,2018-06-23,12240,12240,12240,12240
"Sergipe",2015-01-04,2018-07-14,12244,12244,12244,12244
