"location","dateStart","dateEnd","tsCount","tsCountUpper","tsCountLower","tsCountMid"
"Alagoas",2015-01-04,2015-04-04,160,160,143,151.5
"Alagoas",2015-01-04,2015-04-25,170,161,153,157
"Alagoas",2015-01-04,2015-05-02,170,161,153,157
"Alagoas",2015-01-04,2015-05-09,171,161,154,157.5
"Alagoas",2015-01-04,2015-05-23,161,161,154,157.5
"Alagoas",2015-01-04,2015-05-30,161,161,154,157.5
"Alagoas",2015-01-04,2015-06-13,163,163,156,159.5
"Alagoas",2015-01-04,2015-07-11,167,167,160,163.5
"Alagoas",2015-01-04,2015-09-19,284,284,277,280.5
"Alagoas",2015-01-04,2015-12-12,1376,1369,1369,1369
"Alagoas",2015-01-04,2015-12-26,1369,1369,1369,1369
"Alagoas",2015-01-04,2016-01-02,1388,1388,1388,1388
"Alagoas",2015-01-04,2016-01-30,2036,2036,2036,2036
"Alagoas",2015-01-04,2016-02-20,3072,3072,3072,3072
"Alagoas",2015-01-04,2016-03-12,4369,4369,4369,4369
"Alagoas",2015-01-04,2016-03-26,5288,5288,5288,5288
"Alagoas",2015-01-04,2016-04-16,7168,7168,7168,7168
"Alagoas",2015-01-04,2016-05-14,9966,9966,9966,9966
"Alagoas",2015-01-04,2016-06-25,15501,15501,15501,15501
"Alagoas",2015-01-04,2016-08-06,18217,18217,18217,18217
"Alagoas",2015-01-04,2016-08-20,18823,18823,18823,18823
"Alagoas",2015-01-04,2016-09-03,19130,19130,19130,19130
"Alagoas",2015-01-04,2016-09-17,19307,19307,19307,19307
"Alagoas",2015-01-04,2016-10-01,19471,19471,19471,19471
"Alagoas",2015-01-04,2016-10-15,19601,19601,19601,19601
"Alagoas",2015-01-04,2016-10-29,19661,19661,19661,19661
"Alagoas",2015-01-04,2016-11-12,19713,19713,19713,19713
"Alagoas",2015-01-04,2016-11-19,19737,19737,19737,19737
"Alagoas",2015-01-04,2016-11-26,19751,19751,19751,19751
"Alagoas",2015-01-04,2016-12-03,19768,19768,19768,19768
"Alagoas",2015-01-04,2016-12-10,19794,19794,19794,19794
"Alagoas",2015-01-04,2016-12-17,19815,19815,19815,19815
"Alagoas",2015-01-04,2016-12-24,19827,19827,19827,19827
"Alagoas",2015-01-04,2016-12-31,19839,19839,19839,19839
"Alagoas",2015-01-04,2017-01-21,19913,19913,19895,19904
"Alagoas",2015-01-04,2017-02-04,19956,19956,19938,19947
"Alagoas",2015-01-04,2017-02-11,19979,19979,19961,19970
"Alagoas",2015-01-04,2017-02-18,19987,19987,19969,19978
"Alagoas",2015-01-04,2017-02-25,19996,19996,19978,19987
"Alagoas",2015-01-04,2017-03-04,20005,20005,19987,19996
"Alagoas",2015-01-04,2017-03-11,20012,20012,19994,20003
"Alagoas",2015-01-04,2017-03-18,20019,20019,20001,20010
"Alagoas",2015-01-04,2017-03-25,20036,20036,20018,20027
"Alagoas",2015-01-04,2017-04-01,20056,20056,20038,20047
"Alagoas",2015-01-04,2017-04-08,20067,20067,20049,20058
"Alagoas",2015-01-04,2017-04-15,20079,20079,20061,20070
"Alagoas",2015-01-04,2017-04-22,20095,20095,20077,20086
"Alagoas",2015-01-04,2017-04-29,20112,20112,20094,20103
"Alagoas",2015-01-04,2017-05-13,20137,20137,20119,20128
"Alagoas",2015-01-04,2017-05-27,20161,20161,20143,20152
"Alagoas",2015-01-04,2017-06-10,20180,20180,20162,20171
"Alagoas",2015-01-04,2017-06-24,20201,20201,20183,20192
"Alagoas",2015-01-04,2017-07-15,20234,20217,20216,20216.5
"Alagoas",2015-01-04,2017-07-29,20217,20217,20216,20216.5
"Alagoas",2015-01-04,2017-08-12,20234,20234,20233,20233.5
"Alagoas",2015-01-04,2017-08-26,20255,20255,20254,20254.5
"Alagoas",2015-01-04,2017-09-09,20264,20264,20263,20263.5
"Alagoas",2015-01-04,2017-09-23,20274,20274,20273,20273.5
"Alagoas",2015-01-04,2017-10-14,20288,20288,20287,20287.5
"Alagoas",2015-01-04,2017-10-21,20291,20291,20290,20290.5
"Alagoas",2015-01-04,2017-10-28,20319,20319,20318,20318.5
"Alagoas",2015-01-04,2017-11-11,20321,20321,20320,20320.5
"Alagoas",2015-01-04,2017-11-18,20321,20321,20320,20320.5
"Alagoas",2015-01-04,2017-11-25,20324,20324,20323,20323.5
"Alagoas",2015-01-04,2017-12-02,20331,20331,20330,20330.5
"Alagoas",2015-01-04,2017-12-09,20347,20347,20346,20346.5
"Alagoas",2015-01-04,2017-12-16,20352,20352,20351,20351.5
"Alagoas",2015-01-04,2017-12-23,20360,20359,20359,20359
"Alagoas",2015-01-04,2017-12-30,20359,20359,20359,20359
"Alagoas",2015-01-04,2018-01-20,20362,20362,20359,20360.5
"Alagoas",2015-01-04,2018-02-03,20373,20373,20367,20370
"Alagoas",2015-01-04,2018-02-10,20378,20378,20372,20375
"Alagoas",2015-01-04,2018-02-17,20378,20378,20372,20375
"Alagoas",2015-01-04,2018-02-24,20382,20378,20376,20377
"Alagoas",2015-01-04,2018-03-03,20378,20378,20376,20377
"Alagoas",2015-01-04,2018-03-10,20382,20382,20380,20381
"Alagoas",2015-01-04,2018-03-17,20382,20382,20380,20381
"Alagoas",2015-01-04,2018-03-24,20389,20389,20387,20388
"Alagoas",2015-01-04,2018-03-31,20391,20391,20389,20390
"Alagoas",2015-01-04,2018-04-07,20399,20399,20397,20398
"Alagoas",2015-01-04,2018-04-14,20401,20401,20399,20400
"Alagoas",2015-01-04,2018-04-21,20409,20409,20407,20408
"Alagoas",2015-01-04,2018-04-28,20412,20410,20410,20410
"Alagoas",2015-01-04,2018-05-12,20410,20410,20410,20410
"Alagoas",2015-01-04,2018-05-26,20413,20413,20413,20413
"Alagoas",2015-01-04,2018-06-09,20422,20422,20422,20422
"Alagoas",2015-01-04,2018-06-23,20430,20430,20430,20430
"Alagoas",2015-01-04,2018-07-14,20449,20449,20449,20449
