"location","dateStart","dateEnd","tsCount","tsCountUpper","tsCountLower","tsCountMid"
"Espirito_Santo",2015-01-04,2015-04-04,0,0,0,0
"Espirito_Santo",2015-01-04,2015-04-25,1,1,1,1
"Espirito_Santo",2015-01-04,2015-05-02,1,1,1,1
"Espirito_Santo",2015-01-04,2015-05-09,1,1,1,1
"Espirito_Santo",2015-01-04,2015-05-23,2,2,2,2
"Espirito_Santo",2015-01-04,2015-05-30,2,2,2,2
"Espirito_Santo",2015-01-04,2015-06-13,2,2,2,2
"Espirito_Santo",2015-01-04,2015-07-11,3,3,3,3
"Espirito_Santo",2015-01-04,2015-09-19,4,4,4,4
"Espirito_Santo",2015-01-04,2015-12-12,16,16,16,16
"Espirito_Santo",2015-01-04,2015-12-26,21,21,21,21
"Espirito_Santo",2015-01-04,2016-01-02,21,21,21,21
"Espirito_Santo",2015-01-04,2016-01-30,53,53,53,53
"Espirito_Santo",2015-01-04,2016-02-20,83,83,83,83
"Espirito_Santo",2015-01-04,2016-03-12,137,137,137,137
"Espirito_Santo",2015-01-04,2016-03-26,162,162,162,162
"Espirito_Santo",2015-01-04,2016-04-16,202,202,202,202
"Espirito_Santo",2015-01-04,2016-05-14,270,270,270,270
"Espirito_Santo",2015-01-04,2016-06-25,327,327,327,327
"Espirito_Santo",2015-01-04,2016-08-06,363,363,363,363
"Espirito_Santo",2015-01-04,2016-08-20,369,369,369,369
"Espirito_Santo",2015-01-04,2016-09-03,380,380,380,380
"Espirito_Santo",2015-01-04,2016-09-17,399,399,399,399
"Espirito_Santo",2015-01-04,2016-10-01,402,402,402,402
"Espirito_Santo",2015-01-04,2016-10-15,410,410,410,410
"Espirito_Santo",2015-01-04,2016-10-29,420,420,420,420
"Espirito_Santo",2015-01-04,2016-11-12,437,437,437,437
"Espirito_Santo",2015-01-04,2016-11-19,443,443,443,443
"Espirito_Santo",2015-01-04,2016-11-26,450,450,450,450
"Espirito_Santo",2015-01-04,2016-12-03,454,454,454,454
"Espirito_Santo",2015-01-04,2016-12-10,466,466,466,466
"Espirito_Santo",2015-01-04,2016-12-17,474,474,474,474
"Espirito_Santo",2015-01-04,2016-12-24,486,486,486,486
"Espirito_Santo",2015-01-04,2016-12-31,491,491,491,491
"Espirito_Santo",2015-01-04,2017-01-21,548,548,546,547
"Espirito_Santo",2015-01-04,2017-02-04,592,592,590,591
"Espirito_Santo",2015-01-04,2017-02-11,622,622,620,621
"Espirito_Santo",2015-01-04,2017-02-18,642,642,640,641
"Espirito_Santo",2015-01-04,2017-02-25,675,675,673,674
"Espirito_Santo",2015-01-04,2017-03-04,709,709,707,708
"Espirito_Santo",2015-01-04,2017-03-11,743,743,741,742
"Espirito_Santo",2015-01-04,2017-03-18,787,787,785,786
"Espirito_Santo",2015-01-04,2017-03-25,820,820,818,819
"Espirito_Santo",2015-01-04,2017-04-01,856,856,854,855
"Espirito_Santo",2015-01-04,2017-04-08,882,882,880,881
"Espirito_Santo",2015-01-04,2017-04-15,911,911,909,910
"Espirito_Santo",2015-01-04,2017-04-22,939,939,937,938
"Espirito_Santo",2015-01-04,2017-04-29,974,974,972,973
"Espirito_Santo",2015-01-04,2017-05-13,1021,1021,1019,1020
"Espirito_Santo",2015-01-04,2017-05-27,1066,1066,1064,1065
"Espirito_Santo",2015-01-04,2017-06-10,1105,1105,1103,1104
"Espirito_Santo",2015-01-04,2017-06-24,1140,1140,1138,1139
"Espirito_Santo",2015-01-04,2017-07-15,1168,1168,1166,1167
"Espirito_Santo",2015-01-04,2017-07-29,1194,1194,1192,1193
"Espirito_Santo",2015-01-04,2017-08-12,1212,1212,1210,1211
"Espirito_Santo",2015-01-04,2017-08-26,1223,1223,1221,1222
"Espirito_Santo",2015-01-04,2017-09-09,1237,1237,1235,1236
"Espirito_Santo",2015-01-04,2017-09-23,1251,1251,1249,1250
"Espirito_Santo",2015-01-04,2017-10-14,1262,1262,1260,1261
"Espirito_Santo",2015-01-04,2017-10-21,1265,1265,1263,1264
"Espirito_Santo",2015-01-04,2017-10-28,1274,1274,1272,1273
"Espirito_Santo",2015-01-04,2017-11-11,1287,1287,1285,1286
"Espirito_Santo",2015-01-04,2017-11-18,1289,1289,1287,1288
"Espirito_Santo",2015-01-04,2017-11-25,1302,1302,1300,1301
"Espirito_Santo",2015-01-04,2017-12-02,1305,1305,1303,1304
"Espirito_Santo",2015-01-04,2017-12-09,1321,1319,1319,1319
"Espirito_Santo",2015-01-04,2017-12-16,1319,1319,1319,1319
"Espirito_Santo",2015-01-04,2017-12-23,1329,1329,1329,1329
"Espirito_Santo",2015-01-04,2017-12-30,1332,1332,1332,1332
"Espirito_Santo",2015-01-04,2018-01-20,1347,1347,1347,1347
"Espirito_Santo",2015-01-04,2018-02-03,1377,1377,1377,1377
"Espirito_Santo",2015-01-04,2018-02-10,1382,1382,1382,1382
"Espirito_Santo",2015-01-04,2018-02-17,1387,1387,1387,1387
"Espirito_Santo",2015-01-04,2018-02-24,1400,1400,1400,1400
"Espirito_Santo",2015-01-04,2018-03-03,1416,1416,1416,1416
"Espirito_Santo",2015-01-04,2018-03-10,1427,1427,1427,1427
"Espirito_Santo",2015-01-04,2018-03-17,1441,1441,1441,1441
"Espirito_Santo",2015-01-04,2018-03-24,1455,1455,1455,1455
"Espirito_Santo",2015-01-04,2018-03-31,1468,1468,1468,1468
"Espirito_Santo",2015-01-04,2018-04-07,1476,1476,1476,1476
"Espirito_Santo",2015-01-04,2018-04-14,1483,1483,1483,1483
"Espirito_Santo",2015-01-04,2018-04-21,1494,1494,1494,1494
"Espirito_Santo",2015-01-04,2018-04-28,1502,1502,1502,1502
"Espirito_Santo",2015-01-04,2018-05-12,1539,1539,1539,1539
"Espirito_Santo",2015-01-04,2018-05-26,1564,1564,1564,1564
"Espirito_Santo",2015-01-04,2018-06-09,1591,1591,1591,1591
"Espirito_Santo",2015-01-04,2018-06-23,1656,1656,1656,1656
"Espirito_Santo",2015-01-04,2018-07-14,1751,1751,1751,1751
