"location","dateStart","dateEnd","tsCount","tsCountUpper","tsCountLower","tsCountMid"
"Bahia",2015-01-04,2015-04-04,3555,3555,3555,3555
"Bahia",2015-01-04,2015-04-25,5422,5422,5422,5422
"Bahia",2015-01-04,2015-05-02,6101,6101,6101,6101
"Bahia",2015-01-04,2015-05-09,6802,6802,6802,6802
"Bahia",2015-01-04,2015-05-23,8087,8087,8087,8087
"Bahia",2015-01-04,2015-05-30,8674,8674,8674,8674
"Bahia",2015-01-04,2015-06-13,9718,9718,9718,9718
"Bahia",2015-01-04,2015-07-11,12281,12281,12281,12281
"Bahia",2015-01-04,2015-09-19,17453,17453,17453,17453
"Bahia",2015-01-04,2015-12-12,23372,23372,23372,23372
"Bahia",2015-01-04,2015-12-26,23734,23734,23734,23734
"Bahia",2015-01-04,2016-01-02,23780,23780,23780,23780
"Bahia",2015-01-04,2016-01-30,27354,27354,27354,27354
"Bahia",2015-01-04,2016-02-20,38061,38061,38061,38061
"Bahia",2015-01-04,2016-03-12,52517,52517,52517,52517
"Bahia",2015-01-04,2016-03-26,59295,59295,59295,59295
"Bahia",2015-01-04,2016-04-16,65561,65561,65561,65561
"Bahia",2015-01-04,2016-05-14,69134,69134,69134,69134
"Bahia",2015-01-04,2016-06-25,72359,72359,72359,72359
"Bahia",2015-01-04,2016-08-06,73282,73282,73282,73282
"Bahia",2015-01-04,2016-08-20,73543,73543,73543,73543
"Bahia",2015-01-04,2016-09-03,73691,73691,73691,73691
"Bahia",2015-01-04,2016-09-17,73847,73847,73847,73847
"Bahia",2015-01-04,2016-10-01,74017,74017,74017,74017
"Bahia",2015-01-04,2016-10-15,74241,74241,74241,74241
"Bahia",2015-01-04,2016-10-29,74487,74487,74487,74487
"Bahia",2015-01-04,2016-11-12,74733,74733,74733,74733
"Bahia",2015-01-04,2016-11-19,74894,74894,74894,74894
"Bahia",2015-01-04,2016-11-26,75021,75021,75021,75021
"Bahia",2015-01-04,2016-12-03,75128,75128,75128,75128
"Bahia",2015-01-04,2016-12-10,75235,75235,75235,75235
"Bahia",2015-01-04,2016-12-17,75344,75344,75344,75344
"Bahia",2015-01-04,2016-12-24,75426,75426,75426,75426
"Bahia",2015-01-04,2016-12-31,75464,75464,75464,75464
"Bahia",2015-01-04,2017-01-21,76771,76771,76544,76657.5
"Bahia",2015-01-04,2017-02-04,77689,77689,77462,77575.5
"Bahia",2015-01-04,2017-02-11,78126,78126,77899,78012.5
"Bahia",2015-01-04,2017-02-18,78470,78470,78243,78356.5
"Bahia",2015-01-04,2017-02-25,78722,78722,78495,78608.5
"Bahia",2015-01-04,2017-03-04,79041,79041,78814,78927.5
"Bahia",2015-01-04,2017-03-11,79359,79359,79132,79245.5
"Bahia",2015-01-04,2017-03-18,79799,79799,79572,79685.5
"Bahia",2015-01-04,2017-03-25,80114,80114,79887,80000.5
"Bahia",2015-01-04,2017-04-01,80344,80344,80117,80230.5
"Bahia",2015-01-04,2017-04-08,80580,80580,80353,80466.5
"Bahia",2015-01-04,2017-04-15,80750,80750,80523,80636.5
"Bahia",2015-01-04,2017-04-22,80908,80908,80681,80794.5
"Bahia",2015-01-04,2017-04-29,81056,81056,80829,80942.5
"Bahia",2015-01-04,2017-05-13,81385,81385,81158,81271.5
