"location","dateStart","dateEnd","tsCount","tsCountUpper","tsCountLower","tsCountMid"
"Maranhao",2015-01-04,2015-04-04,63,63,60,61.5
"Maranhao",2015-01-04,2015-04-25,81,81,78,79.5
"Maranhao",2015-01-04,2015-05-02,86,86,83,84.5
"Maranhao",2015-01-04,2015-05-09,89,86,86,86
"Maranhao",2015-01-04,2015-05-23,86,86,86,86
"Maranhao",2015-01-04,2015-05-30,89,89,89,89
"Maranhao",2015-01-04,2015-06-13,92,92,92,92
"Maranhao",2015-01-04,2015-07-11,102,102,102,102
"Maranhao",2015-01-04,2015-09-19,119,119,119,119
"Maranhao",2015-01-04,2015-12-12,370,370,370,370
"Maranhao",2015-01-04,2015-12-26,434,434,434,434
"Maranhao",2015-01-04,2016-01-02,439,439,439,439
"Maranhao",2015-01-04,2016-01-30,622,622,622,622
"Maranhao",2015-01-04,2016-02-20,996,996,996,996
"Maranhao",2015-01-04,2016-03-12,1996,1996,1996,1996
"Maranhao",2015-01-04,2016-03-26,3270,3270,3270,3270
"Maranhao",2015-01-04,2016-04-16,6548,6548,6548,6548
"Maranhao",2015-01-04,2016-05-14,11305,11305,11305,11305
"Maranhao",2015-01-04,2016-06-25,13329,13329,13329,13329
"Maranhao",2015-01-04,2016-08-06,13850,13850,13850,13850
"Maranhao",2015-01-04,2016-08-20,13951,13951,13951,13951
"Maranhao",2015-01-04,2016-09-03,13999,13999,13999,13999
"Maranhao",2015-01-04,2016-09-17,14043,14043,14043,14043
"Maranhao",2015-01-04,2016-10-01,14054,14054,14054,14054
"Maranhao",2015-01-04,2016-10-15,14082,14082,14082,14082
"Maranhao",2015-01-04,2016-10-29,14117,14117,14117,14117
"Maranhao",2015-01-04,2016-11-12,14152,14152,14152,14152
"Maranhao",2015-01-04,2016-11-19,14160,14160,14160,14160
"Maranhao",2015-01-04,2016-11-26,14175,14175,14175,14175
"Maranhao",2015-01-04,2016-12-03,14187,14187,14187,14187
"Maranhao",2015-01-04,2016-12-10,14252,14252,14252,14252
"Maranhao",2015-01-04,2016-12-17,14269,14269,14269,14269
"Maranhao",2015-01-04,2016-12-24,14288,14288,14288,14288
"Maranhao",2015-01-04,2016-12-31,14292,14292,14292,14292
"Maranhao",2015-01-04,2017-01-21,14483,14483,14464,14473.5
