"location","dateStart","dateEnd","tsCount","tsCountUpper","tsCountLower","tsCountMid"
"Cauca",2006-12-31,2007-01-06,1,1,1,1
"Cauca",2006-12-31,2007-01-13,3,3,3,3
"Cauca",2006-12-31,2007-01-20,6,6,6,6
"Cauca",2006-12-31,2007-01-27,11,11,11,11
"Cauca",2006-12-31,2007-02-03,30,30,30,30
"Cauca",2006-12-31,2007-02-10,40,40,40,40
"Cauca",2006-12-31,2007-02-17,60,60,60,60
"Cauca",2006-12-31,2007-02-24,69,69,69,69
"Cauca",2006-12-31,2007-03-03,90,90,90,90
"Cauca",2006-12-31,2007-03-10,108,108,108,108
"Cauca",2006-12-31,2007-03-17,117,117,117,117
"Cauca",2006-12-31,2007-03-24,122,122,122,122
"Cauca",2006-12-31,2007-03-31,129,129,129,129
"Cauca",2006-12-31,2007-04-07,139,139,139,139
"Cauca",2006-12-31,2007-04-14,149,149,149,149
"Cauca",2006-12-31,2007-04-21,152,152,152,152
"Cauca",2006-12-31,2007-04-28,155,155,155,155
"Cauca",2006-12-31,2007-05-05,157,157,157,157
"Cauca",2006-12-31,2007-05-12,160,160,160,160
"Cauca",2006-12-31,2007-05-19,166,166,166,166
"Cauca",2006-12-31,2007-05-26,169,169,169,169
"Cauca",2006-12-31,2007-06-02,176,176,176,176
"Cauca",2006-12-31,2007-06-09,178,178,178,178
"Cauca",2006-12-31,2007-06-16,184,184,184,184
"Cauca",2006-12-31,2007-06-23,190,190,190,190
"Cauca",2006-12-31,2007-06-30,194,194,194,194
"Cauca",2006-12-31,2007-07-07,196,196,196,196
"Cauca",2006-12-31,2007-07-14,197,197,197,197
"Cauca",2006-12-31,2007-07-21,201,201,201,201
"Cauca",2006-12-31,2007-07-28,207,207,207,207
"Cauca",2006-12-31,2007-08-04,214,214,214,214
"Cauca",2006-12-31,2007-08-11,220,220,220,220
"Cauca",2006-12-31,2007-08-18,227,227,227,227
"Cauca",2006-12-31,2007-08-25,230,230,230,230
"Cauca",2006-12-31,2007-09-01,235,235,235,235
"Cauca",2006-12-31,2007-09-08,244,244,244,244
"Cauca",2006-12-31,2007-09-15,249,249,249,249
"Cauca",2006-12-31,2007-09-22,253,253,253,253
"Cauca",2006-12-31,2007-09-29,256,256,256,256
"Cauca",2006-12-31,2007-10-06,258,258,258,258
"Cauca",2006-12-31,2007-10-13,261,261,261,261
"Cauca",2006-12-31,2007-10-20,265,265,265,265
"Cauca",2006-12-31,2007-10-27,268,268,268,268
"Cauca",2006-12-31,2007-11-03,269,269,269,269
"Cauca",2006-12-31,2007-11-10,269,269,269,269
"Cauca",2006-12-31,2007-11-17,269,269,269,269
"Cauca",2006-12-31,2007-11-24,269,269,269,269
"Cauca",2006-12-31,2007-12-01,270,270,270,270
"Cauca",2006-12-31,2007-12-08,270,270,270,270
"Cauca",2006-12-31,2007-12-15,273,273,273,273
