"location","dateStart","dateEnd","tsCount","tsCountUpper","tsCountLower","tsCountMid"
"Atlantico",2006-12-31,2007-01-06,79,79,79,79
"Atlantico",2006-12-31,2007-01-13,107,107,107,107
"Atlantico",2006-12-31,2007-01-20,132,132,132,132
"Atlantico",2006-12-31,2007-01-27,175,175,175,175
"Atlantico",2006-12-31,2007-02-03,226,226,226,226
"Atlantico",2006-12-31,2007-02-10,271,271,271,271
"Atlantico",2006-12-31,2007-02-17,305,305,305,305
"Atlantico",2006-12-31,2007-02-24,320,320,320,320
"Atlantico",2006-12-31,2007-03-03,365,365,365,365
"Atlantico",2006-12-31,2007-03-10,405,405,405,405
"Atlantico",2006-12-31,2007-03-17,435,435,435,435
"Atlantico",2006-12-31,2007-03-24,454,454,454,454
"Atlantico",2006-12-31,2007-03-31,465,465,465,465
"Atlantico",2006-12-31,2007-04-07,482,482,482,482
"Atlantico",2006-12-31,2007-04-14,510,510,510,510
"Atlantico",2006-12-31,2007-04-21,524,524,524,524
"Atlantico",2006-12-31,2007-04-28,546,546,546,546
"Atlantico",2006-12-31,2007-05-05,571,571,571,571
"Atlantico",2006-12-31,2007-05-12,589,589,589,589
"Atlantico",2006-12-31,2007-05-19,616,616,616,616
"Atlantico",2006-12-31,2007-05-26,636,636,636,636
"Atlantico",2006-12-31,2007-06-02,654,654,654,654
"Atlantico",2006-12-31,2007-06-09,708,708,708,708
"Atlantico",2006-12-31,2007-06-16,744,744,744,744
"Atlantico",2006-12-31,2007-06-23,809,809,809,809
"Atlantico",2006-12-31,2007-06-30,889,889,889,889
"Atlantico",2006-12-31,2007-07-07,970,970,970,970
"Atlantico",2006-12-31,2007-07-14,1099,1099,1099,1099
"Atlantico",2006-12-31,2007-07-21,1181,1181,1181,1181
"Atlantico",2006-12-31,2007-07-28,1304,1304,1304,1304
"Atlantico",2006-12-31,2007-08-04,1407,1407,1407,1407
"Atlantico",2006-12-31,2007-08-11,1463,1463,1463,1463
"Atlantico",2006-12-31,2007-08-18,1542,1542,1542,1542
"Atlantico",2006-12-31,2007-08-25,1591,1591,1591,1591
