"location","dateStart","dateEnd","tsCount","tsCountUpper","tsCountLower","tsCountMid"
"Guajira",2006-12-31,2007-01-06,4,4,4,4
"Guajira",2006-12-31,2007-01-13,5,5,5,5
"Guajira",2006-12-31,2007-01-20,8,8,8,8
"Guajira",2006-12-31,2007-01-27,12,12,12,12
"Guajira",2006-12-31,2007-02-03,28,28,28,28
"Guajira",2006-12-31,2007-02-10,37,37,37,37
"Guajira",2006-12-31,2007-02-17,50,50,50,50
"Guajira",2006-12-31,2007-02-24,59,59,59,59
"Guajira",2006-12-31,2007-03-03,65,65,65,65
"Guajira",2006-12-31,2007-03-10,82,82,82,82
"Guajira",2006-12-31,2007-03-17,88,88,88,88
"Guajira",2006-12-31,2007-03-24,95,95,95,95
"Guajira",2006-12-31,2007-03-31,99,99,99,99
"Guajira",2006-12-31,2007-04-07,105,105,105,105
"Guajira",2006-12-31,2007-04-14,114,114,114,114
"Guajira",2006-12-31,2007-04-21,129,129,129,129
"Guajira",2006-12-31,2007-04-28,138,138,138,138
"Guajira",2006-12-31,2007-05-05,161,161,161,161
"Guajira",2006-12-31,2007-05-12,185,185,185,185
"Guajira",2006-12-31,2007-05-19,210,210,210,210
"Guajira",2006-12-31,2007-05-26,247,247,247,247
"Guajira",2006-12-31,2007-06-02,266,266,266,266
"Guajira",2006-12-31,2007-06-09,290,290,290,290
"Guajira",2006-12-31,2007-06-16,303,303,303,303
"Guajira",2006-12-31,2007-06-23,318,318,318,318
"Guajira",2006-12-31,2007-06-30,330,330,330,330
"Guajira",2006-12-31,2007-07-07,352,352,352,352
"Guajira",2006-12-31,2007-07-14,371,371,371,371
"Guajira",2006-12-31,2007-07-21,377,377,377,377
"Guajira",2006-12-31,2007-07-28,392,392,392,392
"Guajira",2006-12-31,2007-08-04,403,403,403,403
"Guajira",2006-12-31,2007-08-11,406,406,406,406
"Guajira",2006-12-31,2007-08-18,407,407,407,407
"Guajira",2006-12-31,2007-08-25,415,415,415,415
"Guajira",2006-12-31,2007-09-01,430,430,430,430
"Guajira",2006-12-31,2007-09-08,437,437,437,437
"Guajira",2006-12-31,2007-09-15,442,442,442,442
"Guajira",2006-12-31,2007-09-22,451,451,451,451
"Guajira",2006-12-31,2007-09-29,456,456,456,456
"Guajira",2006-12-31,2007-10-06,469,469,469,469
"Guajira",2006-12-31,2007-10-13,474,474,474,474
"Guajira",2006-12-31,2007-10-20,492,492,492,492
"Guajira",2006-12-31,2007-10-27,501,501,501,501
"Guajira",2006-12-31,2007-11-03,515,515,515,515
"Guajira",2006-12-31,2007-11-10,517,517,517,517
"Guajira",2006-12-31,2007-11-17,531,531,531,531
"Guajira",2006-12-31,2007-11-24,553,553,553,553
"Guajira",2006-12-31,2007-12-01,584,584,584,584
"Guajira",2006-12-31,2007-12-08,604,604,604,604
"Guajira",2006-12-31,2007-12-15,631,631,631,631
"Guajira",2006-12-31,2007-12-22,646,646,646,646
"Guajira",2006-12-31,2007-12-29,657,657,657,657
"Guajira",2006-12-31,2008-01-05,671,671,671,671
"Guajira",2006-12-31,2008-01-12,684,684,684,684
"Guajira",2006-12-31,2008-01-19,700,700,700,700
"Guajira",2006-12-31,2008-01-26,715,715,715,715
"Guajira",2006-12-31,2008-02-02,732,732,732,732
"Guajira",2006-12-31,2008-02-09,743,743,743,743
"Guajira",2006-12-31,2008-02-16,762,762,762,762
"Guajira",2006-12-31,2008-02-23,775,775,775,775
"Guajira",2006-12-31,2008-03-01,783,783,783,783
"Guajira",2006-12-31,2008-03-08,788,788,788,788
"Guajira",2006-12-31,2008-03-15,800,800,800,800
"Guajira",2006-12-31,2008-03-22,810,810,810,810
"Guajira",2006-12-31,2008-03-29,822,822,822,822
"Guajira",2006-12-31,2008-04-05,834,834,834,834
"Guajira",2006-12-31,2008-04-12,847,847,847,847
"Guajira",2006-12-31,2008-04-19,861,861,861,861
"Guajira",2006-12-31,2008-04-26,874,874,874,874
"Guajira",2006-12-31,2008-05-03,892,892,892,892
"Guajira",2006-12-31,2008-05-10,904,904,904,904
"Guajira",2006-12-31,2008-05-17,917,917,917,917
"Guajira",2006-12-31,2008-05-24,934,934,934,934
"Guajira",2006-12-31,2008-05-31,943,943,943,943
"Guajira",2006-12-31,2008-06-07,955,955,955,955
"Guajira",2006-12-31,2008-06-14,970,970,970,970
"Guajira",2006-12-31,2008-06-21,982,982,982,982
"Guajira",2006-12-31,2008-06-28,992,992,992,992
"Guajira",2006-12-31,2008-07-05,1004,1004,1004,1004
"Guajira",2006-12-31,2008-07-12,1013,1013,1013,1013
"Guajira",2006-12-31,2008-07-19,1026,1026,1026,1026
"Guajira",2006-12-31,2008-07-26,1038,1038,1038,1038
"Guajira",2006-12-31,2008-08-02,1053,1053,1053,1053
