"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Chik","Brazil","Rondonia","state",2016-01-03,2016-07-09,NA,1224,NA,"total=1224","EpiBulletin",""
"Chik","Brazil","Acre","state",2016-01-03,2016-07-09,NA,285,NA,"total=285","EpiBulletin",""
"Chik","Brazil","Amazonas","state",2016-01-03,2016-07-09,NA,318,NA,"total=318","EpiBulletin",""
"Chik","Brazil","Roraima","state",2016-01-03,2016-07-09,NA,568,NA,"total=568","EpiBulletin",""
"Chik","Brazil","Para","state",2016-01-03,2016-07-09,NA,1274,NA,"total=1274","EpiBulletin",""
"Chik","Brazil","Amapa","state",2016-01-03,2016-07-09,NA,42,NA,"total=42","EpiBulletin",""
"Chik","Brazil","Tocantins","state",2016-01-03,2016-07-09,NA,1098,NA,"total=1098","EpiBulletin",""
"Chik","Brazil","Maranhao","state",2016-01-03,2016-07-09,NA,8287,NA,"total=8287","EpiBulletin",""
"Chik","Brazil","Piaui","state",2016-01-03,2016-07-09,NA,42511,NA,"total=42511","EpiBulletin",""
"Chik","Brazil","Ceara","state",2016-01-03,2016-07-09,NA,22679,NA,"total=22679","EpiBulletin",""
"Chik","Brazil","Rio_Grande_do_Norte","state",2016-01-03,2016-07-09,NA,8627,NA,"total=8627","EpiBulletin",""
"Chik","Brazil","Paraiba","state",2016-01-03,2016-07-09,NA,11924,NA,"total=11924","EpiBulletin",""
"Chik","Brazil","Pernambuco","state",2016-01-03,2016-07-09,NA,31397,NA,"total=31397","EpiBulletin",""
"Chik","Brazil","Alagoas","state",2016-01-03,2016-07-09,NA,1773,NA,"total=1773","EpiBulletin",""
"Chik","Brazil","Sergipe","state",2016-01-03,2016-07-09,NA,19164,NA,"total=19164","EpiBulletin",""
"Chik","Brazil","Bahia","state",2016-01-03,2016-07-09,NA,5126,NA,"total=5126","EpiBulletin",""
"Chik","Brazil","Minas_Gerais","state",2016-01-03,2016-07-09,NA,241,NA,"total=241","EpiBulletin",""
"Chik","Brazil","Espirito_Santo","state",2016-01-03,2016-07-09,NA,1236,NA,"total=1236","EpiBulletin",""
"Chik","Brazil","Rio_de_Janeiro","state",2016-01-03,2016-07-09,NA,4954,NA,"total=4954","EpiBulletin",""
"Chik","Brazil","Sao_Paulo","state",2016-01-03,2016-07-09,NA,3471,NA,"total=3471","EpiBulletin",""
"Chik","Brazil","Parana","state",2016-01-03,2016-07-09,NA,1311,NA,"total=1311","EpiBulletin",""
"Chik","Brazil","Santa_Catarina","state",2016-01-03,2016-07-09,NA,194,NA,"total=194","EpiBulletin",""
"Chik","Brazil","Rio_Grande_do_Sul","state",2016-01-03,2016-07-09,NA,332,NA,"total=332","EpiBulletin",""
"Chik","Brazil","Mato_Grosso_do_Sul","state",2016-01-03,2016-07-09,NA,452,NA,"total=452","EpiBulletin",""
"Chik","Brazil","Mato_Grosso","state",2016-01-03,2016-07-09,NA,245,NA,"total=245","EpiBulletin",""
"Chik","Brazil","Goias","state",2016-01-03,2016-07-09,NA,802,NA,"total=802","EpiBulletin",""
"Chik","Brazil","Distrito_Federal","state",2016-01-03,2016-07-09,NA,121,NA,"total=121","EpiBulletin",""
