"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Chik","Brazil","Rondonia","state",2016-01-03,2016-05-28,NA,1175,NA,"total=1175","EpiBulletin",""
"Chik","Brazil","Acre","state",2016-01-03,2016-05-28,NA,342,NA,"total=342","EpiBulletin",""
"Chik","Brazil","Amazonas","state",2016-01-03,2016-05-28,NA,309,NA,"total=309","EpiBulletin",""
"Chik","Brazil","Roraima","state",2016-01-03,2016-05-28,NA,22,NA,"total=22","EpiBulletin",""
"Chik","Brazil","Para","state",2016-01-03,2016-05-28,NA,651,NA,"total=651","EpiBulletin",""
"Chik","Brazil","Amapa","state",2016-01-03,2016-05-28,NA,148,NA,"total=148","EpiBulletin",""
"Chik","Brazil","Tocantins","state",2016-01-03,2016-05-28,NA,1008,NA,"total=1008","EpiBulletin",""
"Chik","Brazil","Maranhao","state",2016-01-03,2016-05-28,NA,5601,NA,"total=5601","EpiBulletin",""
"Chik","Brazil","Piaui","state",2016-01-03,2016-05-28,NA,866,NA,"total=866","EpiBulletin",""
"Chik","Brazil","Ceara","state",2016-01-03,2016-05-28,NA,8996,NA,"total=8996","EpiBulletin",""
"Chik","Brazil","Rio_Grande_do_Norte","state",2016-01-03,2016-05-28,NA,13828,NA,"total=13828","EpiBulletin",""
"Chik","Brazil","Paraiba","state",2016-01-03,2016-05-28,NA,7499,NA,"total=7499","EpiBulletin",""
"Chik","Brazil","Pernambuco","state",2016-01-03,2016-05-28,NA,23709,NA,"total=23709","EpiBulletin",""
"Chik","Brazil","Alagoas","state",2016-01-03,2016-05-28,NA,5094,NA,"total=5094","EpiBulletin",""
"Chik","Brazil","Sergipe","state",2016-01-03,2016-05-28,NA,4311,NA,"total=4311","EpiBulletin",""
"Chik","Brazil","Bahia","state",2016-01-03,2016-05-28,NA,36832,NA,"total=36832","EpiBulletin",""
"Chik","Brazil","Minas_Gerais","state",2016-01-03,2016-05-28,NA,1151,NA,"total=1151","EpiBulletin",""
"Chik","Brazil","Espirito_Santo","state",2016-01-03,2016-05-28,NA,188,NA,"total=188","EpiBulletin",""
"Chik","Brazil","Rio_de_Janeiro","state",2016-01-03,2016-05-28,NA,4591,NA,"total=4591","EpiBulletin",""
"Chik","Brazil","Sao_Paulo","state",2016-01-03,2016-05-28,NA,3044,NA,"total=3044","EpiBulletin",""
"Chik","Brazil","Parana","state",2016-01-03,2016-05-28,NA,1460,NA,"total=1460","EpiBulletin",""
"Chik","Brazil","Santa_Catarina","state",2016-01-03,2016-05-28,NA,289,NA,"total=289","EpiBulletin",""
"Chik","Brazil","Rio_Grande_do_Sul","state",2016-01-03,2016-05-28,NA,236,NA,"total=236","EpiBulletin",""
"Chik","Brazil","Mato_Grosso_do_Sul","state",2016-01-03,2016-05-28,NA,101,NA,"total=101","EpiBulletin",""
"Chik","Brazil","Mato_Grosso","state",2016-01-03,2016-05-28,NA,758,NA,"total=758","EpiBulletin",""
"Chik","Brazil","Goias","state",2016-01-03,2016-05-28,NA,216,NA,"total=216","EpiBulletin",""
"Chik","Brazil","Distrito_Federal","state",2016-01-03,2016-05-28,NA,337,NA,"total=337","EpiBulletin",""
