"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Chik","Brazil","Rondonia","state",2017-01-01,2017-03-25,NA,244,NA,"total=244","EpiBulletin",""
"Chik","Brazil","Acre","state",2017-01-01,2017-03-25,NA,67,NA,"total=67","EpiBulletin",""
"Chik","Brazil","Amazonas","state",2017-01-01,2017-03-25,NA,169,NA,"total=169","EpiBulletin",""
"Chik","Brazil","Roraima","state",2017-01-01,2017-03-25,NA,201,NA,"total=201","EpiBulletin",""
"Chik","Brazil","Para","state",2017-01-01,2017-03-25,NA,2768,NA,"total=2768","EpiBulletin",""
"Chik","Brazil","Amapa","state",2017-01-01,2017-03-25,NA,44,NA,"total=44","EpiBulletin",""
"Chik","Brazil","Tocantins","state",2017-01-01,2017-03-25,NA,1380,NA,"total=1380","EpiBulletin",""
"Chik","Brazil","Maranhao","state",2017-01-01,2017-03-25,NA,1453,NA,"total=1453","EpiBulletin",""
"Chik","Brazil","Piaui","state",2017-01-01,2017-03-25,NA,76,NA,"total=76","EpiBulletin",""
"Chik","Brazil","Ceara","state",2017-01-01,2017-03-25,NA,8250,NA,"total=8250","EpiBulletin",""
"Chik","Brazil","Rio_Grande_do_Norte","state",2017-01-01,2017-03-25,NA,339,NA,"total=339","EpiBulletin",""
"Chik","Brazil","Paraiba","state",2017-01-01,2017-03-25,NA,181,NA,"total=181","EpiBulletin",""
"Chik","Brazil","Pernambuco","state",2017-01-01,2017-03-25,NA,614,NA,"total=614","EpiBulletin",""
"Chik","Brazil","Alagoas","state",2017-01-01,2017-03-25,NA,139,NA,"total=139","EpiBulletin",""
"Chik","Brazil","Sergipe","state",2017-01-01,2017-03-25,NA,90,NA,"total=90","EpiBulletin",""
"Chik","Brazil","Bahia","state",2017-01-01,2017-03-25,NA,3375,NA,"total=3375","EpiBulletin",""
"Chik","Brazil","Minas_Gerais","state",2017-01-01,2017-03-25,NA,4852,NA,"total=4852","EpiBulletin",""
"Chik","Brazil","Espirito_Santo","state",2017-01-01,2017-03-25,NA,210,NA,"total=210","EpiBulletin",""
"Chik","Brazil","Rio_de_Janeiro","state",2017-01-01,2017-03-25,NA,1082,NA,"total=1082","EpiBulletin",""
"Chik","Brazil","Sao_Paulo","state",2017-01-01,2017-03-25,NA,576,NA,"total=576","EpiBulletin",""
"Chik","Brazil","Parana","state",2017-01-01,2017-03-25,NA,94,NA,"total=94","EpiBulletin",""
"Chik","Brazil","Santa_Catarina","state",2017-01-01,2017-03-25,NA,52,NA,"total=52","EpiBulletin",""
"Chik","Brazil","Rio_Grande_do_Sul","state",2017-01-01,2017-03-25,NA,34,NA,"total=34","EpiBulletin",""
"Chik","Brazil","Mato_Grosso_do_Sul","state",2017-01-01,2017-03-25,NA,37,NA,"total=37","EpiBulletin",""
"Chik","Brazil","Mato_Grosso","state",2017-01-01,2017-03-25,NA,361,NA,"total=361","EpiBulletin",""
"Chik","Brazil","Goias","state",2017-01-01,2017-03-25,NA,134,NA,"total=134","EpiBulletin",""
"Chik","Brazil","Distrito_Federal","state",2017-01-01,2017-03-25,NA,32,NA,"total=32","EpiBulletin",""
