"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Chik","Brazil","Rondonia","state",2017-01-01,2017-05-13,NA,242,NA,"total=242","EpiBulletin",""
"Chik","Brazil","Acre","state",2017-01-01,2017-05-13,NA,75,NA,"total=75","EpiBulletin",""
"Chik","Brazil","Amazonas","state",2017-01-01,2017-05-13,NA,212,NA,"total=212","EpiBulletin",""
"Chik","Brazil","Roraima","state",2017-01-01,2017-05-13,NA,751,NA,"total=751","EpiBulletin",""
"Chik","Brazil","Para","state",2017-01-01,2017-05-13,NA,4576,NA,"total=4576","EpiBulletin",""
"Chik","Brazil","Amapa","state",2017-01-01,2017-05-13,NA,60,NA,"total=60","EpiBulletin",""
"Chik","Brazil","Tocantins","state",2017-01-01,2017-05-13,NA,2156,NA,"total=2156","EpiBulletin",""
"Chik","Brazil","Maranhao","state",2017-01-01,2017-05-13,NA,3390,NA,"total=3390","EpiBulletin",""
"Chik","Brazil","Piaui","state",2017-01-01,2017-05-13,NA,334,NA,"total=334","EpiBulletin",""
"Chik","Brazil","Ceara","state",2017-01-01,2017-05-13,NA,41479,NA,"total=41479","EpiBulletin",""
"Chik","Brazil","Rio_Grande_do_Norte","state",2017-01-01,2017-05-13,NA,589,NA,"total=589","EpiBulletin",""
"Chik","Brazil","Paraiba","state",2017-01-01,2017-05-13,NA,402,NA,"total=402","EpiBulletin",""
"Chik","Brazil","Pernambuco","state",2017-01-01,2017-05-13,NA,1013,NA,"total=1013","EpiBulletin",""
"Chik","Brazil","Alagoas","state",2017-01-01,2017-05-13,NA,224,NA,"total=224","EpiBulletin",""
"Chik","Brazil","Sergipe","state",2017-01-01,2017-05-13,NA,169,NA,"total=169","EpiBulletin",""
"Chik","Brazil","Bahia","state",2017-01-01,2017-05-13,NA,5480,NA,"total=5480","EpiBulletin",""
"Chik","Brazil","Minas_Gerais","state",2017-01-01,2017-05-13,NA,14795,NA,"total=14795","EpiBulletin",""
"Chik","Brazil","Espirito_Santo","state",2017-01-01,2017-05-13,NA,508,NA,"total=508","EpiBulletin",""
"Chik","Brazil","Rio_de_Janeiro","state",2017-01-01,2017-05-13,NA,1756,NA,"total=1756","EpiBulletin",""
"Chik","Brazil","Sao_Paulo","state",2017-01-01,2017-05-13,NA,619,NA,"total=619","EpiBulletin",""
"Chik","Brazil","Parana","state",2017-01-01,2017-05-13,NA,136,NA,"total=136","EpiBulletin",""
"Chik","Brazil","Santa_Catarina","state",2017-01-01,2017-05-13,NA,54,NA,"total=54","EpiBulletin",""
"Chik","Brazil","Rio_Grande_do_Sul","state",2017-01-01,2017-05-13,NA,60,NA,"total=60","EpiBulletin",""
"Chik","Brazil","Mato_Grosso_do_Sul","state",2017-01-01,2017-05-13,NA,60,NA,"total=60","EpiBulletin",""
"Chik","Brazil","Mato_Grosso","state",2017-01-01,2017-05-13,NA,1551,NA,"total=1551","EpiBulletin",""
"Chik","Brazil","Goias","state",2017-01-01,2017-05-13,NA,191,NA,"total=191","EpiBulletin",""
"Chik","Brazil","Distrito_Federal","state",2017-01-01,2017-05-13,NA,67,NA,"total=67","EpiBulletin",""
