"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Chik","Brazil","Rondonia","state",2017-01-01,2017-11-11,NA,213,NA,"total=213","EpiBulletin",""
"Chik","Brazil","Acre","state",2017-01-01,2017-11-11,NA,102,NA,"total=102","EpiBulletin",""
"Chik","Brazil","Amazonas","state",2017-01-01,2017-11-11,NA,259,NA,"total=259","EpiBulletin",""
"Chik","Brazil","Roraima","state",2017-01-01,2017-11-11,NA,4046,NA,"total=4046","EpiBulletin",""
"Chik","Brazil","Para","state",2017-01-01,2017-11-11,NA,8094,NA,"total=8094","EpiBulletin",""
"Chik","Brazil","Amapa","state",2017-01-01,2017-11-11,NA,197,NA,"total=197","EpiBulletin",""
"Chik","Brazil","Tocantins","state",2017-01-01,2017-11-11,NA,3214,NA,"total=3214","EpiBulletin",""
"Chik","Brazil","Maranhao","state",2017-01-01,2017-11-11,NA,6279,NA,"total=6279","EpiBulletin",""
"Chik","Brazil","Piaui","state",2017-01-01,2017-11-11,NA,6243,NA,"total=6243","EpiBulletin",""
"Chik","Brazil","Ceara","state",2017-01-01,2017-11-11,NA,113766,NA,"total=113766","EpiBulletin",""
"Chik","Brazil","Rio_Grande_do_Norte","state",2017-01-01,2017-11-11,NA,1959,NA,"total=1959","EpiBulletin",""
"Chik","Brazil","Paraiba","state",2017-01-01,2017-11-11,NA,1545,NA,"total=1545","EpiBulletin",""
"Chik","Brazil","Pernambuco","state",2017-01-01,2017-11-11,NA,2093,NA,"total=2093","EpiBulletin",""
"Chik","Brazil","Alagoas","state",2017-01-01,2017-11-11,NA,482,NA,"total=482","EpiBulletin",""
"Chik","Brazil","Sergipe","state",2017-01-01,2017-11-11,NA,388,NA,"total=388","EpiBulletin",""
"Chik","Brazil","Bahia","state",2017-01-01,2017-11-11,NA,8608,NA,"total=8608","EpiBulletin",""
"Chik","Brazil","Minas_Gerais","state",2017-01-01,2017-11-11,NA,17307,NA,"total=17307","EpiBulletin",""
"Chik","Brazil","Espirito_Santo","state",2017-01-01,2017-11-11,NA,796,NA,"total=796","EpiBulletin",""
"Chik","Brazil","Rio_de_Janeiro","state",2017-01-01,2017-11-11,NA,4009,NA,"total=4009","EpiBulletin",""
"Chik","Brazil","Sao_Paulo","state",2017-01-01,2017-11-11,NA,1057,NA,"total=1057","EpiBulletin",""
"Chik","Brazil","Parana","state",2017-01-01,2017-11-11,NA,196,NA,"total=196","EpiBulletin",""
"Chik","Brazil","Santa_Catarina","state",2017-01-01,2017-11-11,NA,73,NA,"total=73","EpiBulletin",""
"Chik","Brazil","Rio_Grande_do_Sul","state",2017-01-01,2017-11-11,NA,65,NA,"total=65","EpiBulletin",""
"Chik","Brazil","Mato_Grosso_do_Sul","state",2017-01-01,2017-11-11,NA,91,NA,"total=91","EpiBulletin",""
"Chik","Brazil","Mato_Grosso","state",2017-01-01,2017-11-11,NA,3039,NA,"total=3039","EpiBulletin",""
"Chik","Brazil","Goias","state",2017-01-01,2017-11-11,NA,222,NA,"total=222","EpiBulletin",""
"Chik","Brazil","Distrito_Federal","state",2017-01-01,2017-11-11,NA,115,NA,"total=115","EpiBulletin",""
