"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Chik","Brazil","Rondonia","state",2017-01-01,2017-12-02,NA,217,NA,"total=217","EpiBulletin",""
"Chik","Brazil","Acre","state",2017-01-01,2017-12-02,NA,107,NA,"total=107","EpiBulletin",""
"Chik","Brazil","Amazonas","state",2017-01-01,2017-12-02,NA,245,NA,"total=245","EpiBulletin",""
"Chik","Brazil","Roraima","state",2017-01-01,2017-12-02,NA,4063,NA,"total=4063","EpiBulletin",""
"Chik","Brazil","Para","state",2017-01-01,2017-12-02,NA,8360,NA,"total=8360","EpiBulletin",""
"Chik","Brazil","Amapa","state",2017-01-01,2017-12-02,NA,202,NA,"total=202","EpiBulletin",""
"Chik","Brazil","Tocantins","state",2017-01-01,2017-12-02,NA,3252,NA,"total=3252","EpiBulletin",""
"Chik","Brazil","Maranhao","state",2017-01-01,2017-12-02,NA,6349,NA,"total=6349","EpiBulletin",""
"Chik","Brazil","Piaui","state",2017-01-01,2017-12-02,NA,6298,NA,"total=6298","EpiBulletin",""
"Chik","Brazil","Ceara","state",2017-01-01,2017-12-02,NA,113993,NA,"total=113993","EpiBulletin",""
"Chik","Brazil","Rio_Grande_do_Norte","state",2017-01-01,2017-12-02,NA,2013,NA,"total=2013","EpiBulletin",""
"Chik","Brazil","Paraiba","state",2017-01-01,2017-12-02,NA,1603,NA,"total=1603","EpiBulletin",""
"Chik","Brazil","Pernambuco","state",2017-01-01,2017-12-02,NA,1901,NA,"total=1901","EpiBulletin",""
"Chik","Brazil","Alagoas","state",2017-01-01,2017-12-02,NA,492,NA,"total=492","EpiBulletin",""
"Chik","Brazil","Sergipe","state",2017-01-01,2017-12-02,NA,398,NA,"total=398","EpiBulletin",""
"Chik","Brazil","Bahia","state",2017-01-01,2017-12-02,NA,8693,NA,"total=8693","EpiBulletin",""
"Chik","Brazil","Minas_Gerais","state",2017-01-01,2017-12-02,NA,16973,NA,"total=16973","EpiBulletin",""
"Chik","Brazil","Espirito_Santo","state",2017-01-01,2017-12-02,NA,814,NA,"total=814","EpiBulletin",""
"Chik","Brazil","Rio_de_Janeiro","state",2017-01-01,2017-12-02,NA,4075,NA,"total=4075","EpiBulletin",""
"Chik","Brazil","Sao_Paulo","state",2017-01-01,2017-12-02,NA,1095,NA,"total=1095","EpiBulletin",""
"Chik","Brazil","Parana","state",2017-01-01,2017-12-02,NA,209,NA,"total=209","EpiBulletin",""
"Chik","Brazil","Santa_Catarina","state",2017-01-01,2017-12-02,NA,76,NA,"total=76","EpiBulletin",""
"Chik","Brazil","Rio_Grande_do_Sul","state",2017-01-01,2017-12-02,NA,68,NA,"total=68","EpiBulletin",""
"Chik","Brazil","Mato_Grosso_do_Sul","state",2017-01-01,2017-12-02,NA,122,NA,"total=122","EpiBulletin",""
"Chik","Brazil","Mato_Grosso","state",2017-01-01,2017-12-02,NA,3097,NA,"total=3097","EpiBulletin",""
"Chik","Brazil","Goias","state",2017-01-01,2017-12-02,NA,230,NA,"total=230","EpiBulletin",""
"Chik","Brazil","Distrito_Federal","state",2017-01-01,2017-12-02,NA,124,NA,"total=124","EpiBulletin",""
