"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Chik","Brazil","Rondonia","state",2016-01-03,2016-05-07,NA,1074,NA,"total=1074","EpiBulletin",""
"Chik","Brazil","Acre","state",2016-01-03,2016-05-07,NA,442,NA,"total=442","EpiBulletin",""
"Chik","Brazil","Amazonas","state",2016-01-03,2016-05-07,NA,203,NA,"total=203","EpiBulletin",""
"Chik","Brazil","Roraima","state",2016-01-03,2016-05-07,NA,13,NA,"total=13","EpiBulletin",""
"Chik","Brazil","Para","state",2016-01-03,2016-05-07,NA,418,NA,"total=418","EpiBulletin",""
"Chik","Brazil","Amapa","state",2016-01-03,2016-05-07,NA,104,NA,"total=104","EpiBulletin",""
"Chik","Brazil","Tocantins","state",2016-01-03,2016-05-07,NA,823,NA,"total=823","EpiBulletin",""
"Chik","Brazil","Maranhao","state",2016-01-03,2016-05-07,NA,3191,NA,"total=3191","EpiBulletin",""
"Chik","Brazil","Piaui","state",2016-01-03,2016-05-07,NA,233,NA,"total=233","EpiBulletin",""
"Chik","Brazil","Ceara","state",2016-01-03,2016-05-07,NA,1204,NA,"total=1204","EpiBulletin",""
"Chik","Brazil","Rio_Grande_do_Norte","state",2016-01-03,2016-05-07,NA,9410,NA,"total=9410","EpiBulletin",""
"Chik","Brazil","Paraiba","state",2016-01-03,2016-05-07,NA,3748,NA,"total=3748","EpiBulletin",""
"Chik","Brazil","Pernambuco","state",2016-01-03,2016-05-07,NA,17417,NA,"total=17417","EpiBulletin",""
"Chik","Brazil","Alagoas","state",2016-01-03,2016-05-07,NA,3460,NA,"total=3460","EpiBulletin",""
"Chik","Brazil","Sergipe","state",2016-01-03,2016-05-07,NA,3770,NA,"total=3770","EpiBulletin",""
"Chik","Brazil","Bahia","state",2016-01-03,2016-05-07,NA,29856,NA,"total=29856","EpiBulletin",""
"Chik","Brazil","Minas_Gerais","state",2016-01-03,2016-05-07,NA,890,NA,"total=890","EpiBulletin",""
"Chik","Brazil","Espirito_Santo","state",2016-01-03,2016-05-07,NA,128,NA,"total=128","EpiBulletin",""
"Chik","Brazil","Rio_de_Janeiro","state",2016-01-03,2016-05-07,NA,2135,NA,"total=2135","EpiBulletin",""
"Chik","Brazil","Sao_Paulo","state",2016-01-03,2016-05-07,NA,2254,NA,"total=2254","EpiBulletin",""
"Chik","Brazil","Parana","state",2016-01-03,2016-05-07,NA,1333,NA,"total=1333","EpiBulletin",""
"Chik","Brazil","Santa_Catarina","state",2016-01-03,2016-05-07,NA,226,NA,"total=226","EpiBulletin",""
"Chik","Brazil","Rio_Grande_do_Sul","state",2016-01-03,2016-05-07,NA,201,NA,"total=201","EpiBulletin",""
"Chik","Brazil","Mato_Grosso_do_Sul","state",2016-01-03,2016-05-07,NA,44,NA,"total=44","EpiBulletin",""
"Chik","Brazil","Mato_Grosso","state",2016-01-03,2016-05-07,NA,685,NA,"total=685","EpiBulletin",""
"Chik","Brazil","Goias","state",2016-01-03,2016-05-07,NA,158,NA,"total=158","EpiBulletin",""
"Chik","Brazil","Distrito_Federal","state",2016-01-03,2016-05-07,NA,258,NA,"total=258","EpiBulletin",""
