"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Chik","Brazil","Rondonia","state",2017-12-31,2018-03-03,NA,61,NA,"total=61","EpiBulletin",""
"Chik","Brazil","Acre","state",2017-12-31,2018-03-03,NA,50,NA,"total=50","EpiBulletin",""
"Chik","Brazil","Amazonas","state",2017-12-31,2018-03-03,NA,15,NA,"total=15","EpiBulletin",""
"Chik","Brazil","Roraima","state",2017-12-31,2018-03-03,NA,32,NA,"total=32","EpiBulletin",""
"Chik","Brazil","Para","state",2017-12-31,2018-03-03,NA,943,NA,"total=943","EpiBulletin",""
"Chik","Brazil","Amapa","state",2017-12-31,2018-03-03,NA,47,NA,"total=47","EpiBulletin",""
"Chik","Brazil","Tocantins","state",2017-12-31,2018-03-03,NA,95,NA,"total=95","EpiBulletin",""
"Chik","Brazil","Maranhao","state",2017-12-31,2018-03-03,NA,118,NA,"total=118","EpiBulletin",""
"Chik","Brazil","Piaui","state",2017-12-31,2018-03-03,NA,78,NA,"total=78","EpiBulletin",""
"Chik","Brazil","Ceara","state",2017-12-31,2018-03-03,NA,646,NA,"total=646","EpiBulletin",""
"Chik","Brazil","Rio_Grande_do_Norte","state",2017-12-31,2018-03-03,NA,225,NA,"total=225","EpiBulletin",""
"Chik","Brazil","Paraiba","state",2017-12-31,2018-03-03,NA,104,NA,"total=104","EpiBulletin",""
"Chik","Brazil","Pernambuco","state",2017-12-31,2018-03-03,NA,162,NA,"total=162","EpiBulletin",""
"Chik","Brazil","Alagoas","state",2017-12-31,2018-03-03,NA,19,NA,"total=19","EpiBulletin",""
"Chik","Brazil","Sergipe","state",2017-12-31,2018-03-03,NA,6,NA,"total=6","EpiBulletin",""
"Chik","Brazil","Bahia","state",2017-12-31,2018-03-03,NA,251,NA,"total=251","EpiBulletin",""
"Chik","Brazil","Minas_Gerais","state",2017-12-31,2018-03-03,NA,1458,NA,"total=1458","EpiBulletin",""
"Chik","Brazil","Espirito_Santo","state",2017-12-31,2018-03-03,NA,84,NA,"total=84","EpiBulletin",""
"Chik","Brazil","Rio_de_Janeiro","state",2017-12-31,2018-03-03,NA,1099,NA,"total=1099","EpiBulletin",""
"Chik","Brazil","Sao_Paulo","state",2017-12-31,2018-03-03,NA,449,NA,"total=449","EpiBulletin",""
"Chik","Brazil","Parana","state",2017-12-31,2018-03-03,NA,65,NA,"total=65","EpiBulletin",""
"Chik","Brazil","Santa_Catarina","state",2017-12-31,2018-03-03,NA,24,NA,"total=24","EpiBulletin",""
"Chik","Brazil","Rio_Grande_do_Sul","state",2017-12-31,2018-03-03,NA,17,NA,"total=17","EpiBulletin",""
"Chik","Brazil","Mato_Grosso_do_Sul","state",2017-12-31,2018-03-03,NA,35,NA,"total=35","EpiBulletin",""
"Chik","Brazil","Mato_Grosso","state",2017-12-31,2018-03-03,NA,5913,NA,"total=5913","EpiBulletin",""
"Chik","Brazil","Goias","state",2017-12-31,2018-03-03,NA,92,NA,"total=92","EpiBulletin",""
"Chik","Brazil","Distrito_Federal","state",2017-12-31,2018-03-03,NA,14,NA,"total=14","EpiBulletin",""
