"biweekEndDate","meanSlope","varSlope","biweek","year","location"
2016-06-01,0.461576846307385,0.384979041916168,11,2016,"Distrito_Federal"
2016-06-15,0,0,12,2016,"Distrito_Federal"
2016-06-29,NA,NA,13,2016,"Distrito_Federal"
2016-07-13,NA,NA,14,2016,"Distrito_Federal"
2016-07-27,NA,NA,15,2016,"Distrito_Federal"
2016-08-10,0.489824322963858,0.406189696876099,16,2016,"Distrito_Federal"
2016-08-24,0.364174219536757,0.326486886394372,17,2016,"Distrito_Federal"
2016-09-07,0.199720670391061,0.202997120635964,18,2016,"Distrito_Federal"
2016-09-21,0,0,19,2016,"Distrito_Federal"
2016-10-05,NA,NA,20,2016,"Distrito_Federal"
2016-10-19,0.447301784973018,0.378098834137846,21,2016,"Distrito_Federal"
2016-11-02,1.29337050805452,1.2846869839248,22,2016,"Distrito_Federal"
2016-11-16,0.774682246822468,0.703811902876828,23,2016,"Distrito_Federal"
2016-11-30,1.82227564102564,1.84749142139574,24,2016,"Distrito_Federal"
2016-12-14,0.738279945346895,0.652724521981447,25,2016,"Distrito_Federal"
2016-12-28,0.204682843763304,0.173336241283861,26,2016,"Distrito_Federal"
2016-01-27,0.312295719030533,0.0129823820081647,2,2016,"Espirito_Santo"
2016-02-10,0.668112619197519,0.134444231158394,3,2016,"Espirito_Santo"
2016-02-24,1.46402756124978,1.25885184312718,4,2016,"Espirito_Santo"
2016-03-09,2.11072076729971,1.9740887344676,5,2016,"Espirito_Santo"
2016-03-23,0.333727182076572,0.0419495201481237,6,2016,"Espirito_Santo"
2016-04-06,2.00043136376808,2.77681428478389,7,2016,"Espirito_Santo"
2016-04-20,0.644669824687212,0.383041018267246,8,2016,"Espirito_Santo"
2016-05-04,0.0300624053217414,0.0152013428576874,9,2016,"Espirito_Santo"
2016-05-18,0,0,10,2016,"Espirito_Santo"
2016-06-01,NA,NA,11,2016,"Espirito_Santo"
2016-06-15,1.15162322816644,1.06707878702992,12,2016,"Espirito_Santo"
2016-06-29,1.29618389423077,1.32714154028315,13,2016,"Espirito_Santo"
2016-07-13,1.45067346938775,1.69163064391606,14,2016,"Espirito_Santo"
2016-07-27,5.12447429114096,12.869300136766,15,2016,"Espirito_Santo"
2016-08-10,0.934891464813137,0.271401565866476,16,2016,"Espirito_Santo"
2016-08-24,1.5810571752422,0.90965218689099,17,2016,"Espirito_Santo"
2016-09-07,0.154093508804577,0.019851334963895,18,2016,"Espirito_Santo"
2016-09-21,1.34745196324144,1.43457526431442,19,2016,"Espirito_Santo"
2016-10-05,0.973640805528561,0.89687288345511,20,2016,"Espirito_Santo"
2016-10-19,0.620816566063045,0.563611615438063,21,2016,"Espirito_Santo"
2016-11-02,0,0,22,2016,"Espirito_Santo"
2016-11-16,NA,NA,23,2016,"Espirito_Santo"
2016-11-30,NA,NA,24,2016,"Espirito_Santo"
2016-12-14,0.91337919393475,0.72409395930693,25,2016,"Espirito_Santo"
2016-12-28,0,0,26,2016,"Espirito_Santo"
2016-01-27,0.966497625634969,0.148827062409715,2,2016,"Goias"
2016-02-10,0.654680026680555,0.10238071686036,3,2016,"Goias"
2016-02-24,0.630834911248882,0.226314630841741,4,2016,"Goias"
2016-03-09,0.936843700620243,0.834421765307167,5,2016,"Goias"
2016-03-23,0.826884920634921,0.803518711268496,6,2016,"Goias"
2016-04-06,0.819553221288515,0.775365168307213,7,2016,"Goias"
2016-04-20,1.05706545296922,0.983247178725377,8,2016,"Goias"
2016-05-04,0.698607647547797,0.653749966272417,9,2016,"Goias"
2016-05-18,0.509154929577465,0.527665533430468,10,2016,"Goias"
2016-06-01,0.687549407114625,0.637245115815929,11,2016,"Goias"
2016-06-15,0.589399191218949,0.595039337476197,12,2016,"Goias"
2016-06-29,0.494161958568738,0.436462708311125,13,2016,"Goias"
2016-07-13,0.629347826086956,0.609412790881248,14,2016,"Goias"
2016-07-27,1.60578616352201,1.83318426840722,15,2016,"Goias"
2016-08-10,2.25917284366577,2.86301013430282,16,2016,"Goias"
2016-08-24,1.50592703989943,1.80019488520332,17,2016,"Goias"
2016-09-07,1.05477088700773,1.05687779602053,18,2016,"Goias"
2016-09-21,1.77320510938188,2.14026952042062,19,2016,"Goias"
2016-10-05,1.78435820551012,2.50245173245994,20,2016,"Goias"
2016-10-19,1.4457481957482,0.953408715138423,21,2016,"Goias"
2016-11-02,1.5148293460385,0.861958851357091,22,2016,"Goias"
2016-11-16,0.851771349647085,0.269422689017638,23,2016,"Goias"
2016-11-30,0.865961378851626,0.316456397165772,24,2016,"Goias"
2016-12-14,1.13879915637689,0.756856614606757,25,2016,"Goias"
2016-12-28,1.1605249524345,1.13919955188673,26,2016,"Goias"
2016-01-27,0.175308215617831,0.00183473591957768,2,2016,"Maranhao"
2016-02-10,1.21164161564745,0.154595490032432,3,2016,"Maranhao"
2016-02-24,0.462389543014503,0.0323967082282619,4,2016,"Maranhao"
2016-03-09,1.11623244908257,0.337951343984273,5,2016,"Maranhao"
2016-03-23,1.11668772042801,0.273202581031733,6,2016,"Maranhao"
2016-04-06,0.041479199537133,0.00539582462415387,7,2016,"Maranhao"
2016-04-20,2.18495297805643,2.36942346913069,8,2016,"Maranhao"
2016-05-04,2.83080673294959,4.8153752932537,9,2016,"Maranhao"
2016-05-18,0,0,10,2016,"Maranhao"
2016-06-01,NA,NA,11,2016,"Maranhao"
2016-06-15,0.240995804059329,0.136191778035105,12,2016,"Maranhao"
2016-06-29,6.64627659574468,10.3560599043788,13,2016,"Maranhao"
2016-07-13,0.980491036741037,0.611090119706511,14,2016,"Maranhao"
2016-07-27,0.915178659623104,0.591286562588669,15,2016,"Maranhao"
2016-08-10,0.436632753064914,0.267150413418737,16,2016,"Maranhao"
2016-08-24,1.02650223118773,1.09393772802826,17,2016,"Maranhao"
2016-09-07,0.0370539334955393,0.0305499005928455,18,2016,"Maranhao"
2016-09-21,0.0612244897959184,0.0586734693877551,19,2016,"Maranhao"
2016-10-05,2.025,2.09430379746835,20,2016,"Maranhao"
2016-10-19,1.56484145570797,1.75953689249653,21,2016,"Maranhao"
2016-11-02,0.504567567567568,0.430917959892705,22,2016,"Maranhao"
2016-11-16,0.726680216802168,0.778960029674944,23,2016,"Maranhao"
2016-11-30,0.429100106496273,0.411698051118211,24,2016,"Maranhao"
2016-12-14,3.88377679231338,4.93974918562317,25,2016,"Maranhao"
2016-12-28,0.247771128433414,0.139861727357711,26,2016,"Maranhao"
2016-01-27,0.065702274975272,0.055223189418624,2,2016,"Mato_Grosso_do_Sul"
2016-02-10,0.603260869565217,0.612846392737697,3,2016,"Mato_Grosso_do_Sul"
2016-02-24,0,0,4,2016,"Mato_Grosso_do_Sul"
2016-03-09,NA,NA,5,2016,"Mato_Grosso_do_Sul"
2016-03-23,NA,NA,6,2016,"Mato_Grosso_do_Sul"
2016-04-06,NA,NA,7,2016,"Mato_Grosso_do_Sul"
2016-04-20,NA,NA,8,2016,"Mato_Grosso_do_Sul"
2016-05-04,NA,NA,9,2016,"Mato_Grosso_do_Sul"
2016-05-18,NA,NA,10,2016,"Mato_Grosso_do_Sul"
2016-06-01,0,0,11,2016,"Mato_Grosso_do_Sul"
2016-06-15,0.125,0.125,12,2016,"Mato_Grosso_do_Sul"
2016-06-29,0.884370015948963,0.797863503455609,13,2016,"Mato_Grosso_do_Sul"
2016-07-13,2.02758706467662,2.17881388337337,14,2016,"Mato_Grosso_do_Sul"
2016-07-27,0.865330236572241,0.773477272384808,15,2016,"Mato_Grosso_do_Sul"
2016-08-10,0.750218207932825,0.754438201109958,16,2016,"Mato_Grosso_do_Sul"
2016-08-24,0.69093567251462,0.731653523755705,17,2016,"Mato_Grosso_do_Sul"
2016-09-07,1.21335978835979,1.20955405335307,18,2016,"Mato_Grosso_do_Sul"
2016-09-21,0.224989724619811,0.190906978632283,19,2016,"Mato_Grosso_do_Sul"
2016-10-05,0.762387387387387,0.668395938311193,20,2016,"Mato_Grosso_do_Sul"
2016-10-19,1.25198412698413,1.23127791126644,21,2016,"Mato_Grosso_do_Sul"
2016-11-02,0.215069542668553,0.173623568932646,22,2016,"Mato_Grosso_do_Sul"
2016-11-16,0,0,23,2016,"Mato_Grosso_do_Sul"
2016-11-30,NA,NA,24,2016,"Mato_Grosso_do_Sul"
2016-12-14,0,0,25,2016,"Mato_Grosso_do_Sul"
2016-12-28,NA,NA,26,2016,"Mato_Grosso_do_Sul"
2016-01-27,0.123023994845079,0.00141536525981957,2,2016,"Mato_Grosso"
2016-02-10,0.404302942901275,0.054604041120722,3,2016,"Mato_Grosso"
2016-02-24,0.168214770639013,0.0929464063358214,4,2016,"Mato_Grosso"
2016-03-09,0.197496263079223,0.183956888250673,5,2016,"Mato_Grosso"
2016-03-23,5.02380952380952,5.92924687605539,6,2016,"Mato_Grosso"
2016-04-06,0.258264740742082,0.105124263851091,7,2016,"Mato_Grosso"
2016-04-20,0.269062027231467,0.221117570052517,8,2016,"Mato_Grosso"
2016-05-04,1.54545454545455,1.66093366093366,9,2016,"Mato_Grosso"
2016-05-18,0,0,10,2016,"Mato_Grosso"
2016-06-01,NA,NA,11,2016,"Mato_Grosso"
2016-06-15,0.0946414355575052,0.0534383035245523,12,2016,"Mato_Grosso"
2016-06-29,6.19844632768362,7.1612788997075,13,2016,"Mato_Grosso"
2016-07-13,0.520657787939414,0.215253338121613,14,2016,"Mato_Grosso"
2016-07-27,1.22882846794519,1.22901153395934,15,2016,"Mato_Grosso"
2016-08-10,5.97066225844482,16.667720812114,16,2016,"Mato_Grosso"
2016-08-24,0.403546887244947,0.05417325791554,17,2016,"Mato_Grosso"
2016-09-07,0.656087124312605,0.412081574462453,18,2016,"Mato_Grosso"
2016-09-21,1.49109226841721,1.81846732045671,19,2016,"Mato_Grosso"
2016-10-05,1.16987269740702,1.30569511112353,20,2016,"Mato_Grosso"
2016-10-19,2.64503217503218,4.03667204467587,21,2016,"Mato_Grosso"
2016-11-02,1.16897380285935,0.986639554738877,22,2016,"Mato_Grosso"
2016-11-16,0.808268885708524,0.583424852881244,23,2016,"Mato_Grosso"
2016-11-30,1.14886215538847,1.33388738608177,24,2016,"Mato_Grosso"
2016-12-14,0.14833608786971,0.0996382222190035,25,2016,"Mato_Grosso"
2016-12-28,2.72097378277154,2.84112903982803,26,2016,"Mato_Grosso"
2016-01-27,5.83326826382727,11.5055744618655,2,2016,"Minas_Gerais"
2016-02-10,0.877764041264893,0.359775540195262,3,2016,"Minas_Gerais"
2016-02-24,1.10651936174812,0.620390642357637,4,2016,"Minas_Gerais"
2016-03-09,0.134065497954387,0.0422596363956686,5,2016,"Minas_Gerais"
2016-03-23,2.15016972165648,2.38123863326729,6,2016,"Minas_Gerais"
2016-04-06,0.513455909257227,0.43947839323403,7,2016,"Minas_Gerais"
2016-04-20,14.4545107033639,44.6528429029821,8,2016,"Minas_Gerais"
2016-05-04,0.282818161486373,0.0223727486350152,9,2016,"Minas_Gerais"
2016-05-18,1.42812815325378,2.03038253562293,10,2016,"Minas_Gerais"
2016-06-01,1.00640918142102,0.668307752888689,11,2016,"Minas_Gerais"
2016-06-15,1.26854600999404,1.18273826910548,12,2016,"Minas_Gerais"
2016-06-29,1.23856515633563,1.22018340738084,13,2016,"Minas_Gerais"
2016-07-13,1.69821364217389,2.14540799966626,14,2016,"Minas_Gerais"
2016-07-27,1.66999035024161,2.16175529033551,15,2016,"Minas_Gerais"
2016-08-10,1.73416123372286,1.48522342890763,16,2016,"Minas_Gerais"
2016-08-24,0.437023319327731,0.0897124624906362,17,2016,"Minas_Gerais"
2016-09-07,1.95623292745206,2.67741490880291,18,2016,"Minas_Gerais"
2016-09-21,3.97885261865723,7.00951159507647,19,2016,"Minas_Gerais"
2016-10-05,0.73992849143427,0.0868125005685428,20,2016,"Minas_Gerais"
2016-10-19,0.721847993097374,0.139340826645182,21,2016,"Minas_Gerais"
2016-11-02,0.784437701037353,0.237685243680772,22,2016,"Minas_Gerais"
2016-11-16,2.75984031801532,4.15276695841588,23,2016,"Minas_Gerais"
2016-11-30,0.758423803810569,0.146433671815348,24,2016,"Minas_Gerais"
2016-12-14,0.638616321342057,0.227838609199286,25,2016,"Minas_Gerais"
2016-12-28,33.6467033804559,519.053078633152,26,2016,"Minas_Gerais"
2016-01-27,0.0457797299027138,0.0235590616472912,2,2016,"Para"
2016-02-10,6.01418439716312,5.4855116514691,3,2016,"Para"
2016-02-24,0.457319110096888,0.238701414835301,4,2016,"Para"
2016-03-09,2.82074937250327,4.22597407470247,5,2016,"Para"
2016-03-23,0.400384220866149,0.203228489799551,6,2016,"Para"
2016-04-06,2.19974404761905,2.58753318884291,7,2016,"Para"
2016-04-20,0.469112465129937,0.301812332131613,8,2016,"Para"
2016-05-04,1.98441162681669,2.15251605004303,9,2016,"Para"
2016-05-18,0.258235904126315,0.188375660610479,10,2016,"Para"
2016-06-01,0,0,11,2016,"Para"
2016-06-15,NA,NA,12,2016,"Para"
2016-06-29,0.115391480099919,0.0106022243080586,13,2016,"Para"
2016-07-13,0.512201257861635,0.524554272346583,14,2016,"Para"
2016-07-27,10.8860062893082,21.9578509598427,15,2016,"Para"
2016-08-10,0.68145669921238,0.10697034194217,16,2016,"Para"
2016-08-24,0.811102690502652,0.327831356181937,17,2016,"Para"
2016-09-07,0,0,18,2016,"Para"
2016-09-21,NA,NA,19,2016,"Para"
2016-10-05,0.299944593917459,0.0309176254128152,20,2016,"Para"
2016-10-19,0.640896092211882,0.506548718991689,21,2016,"Para"
2016-11-02,1.7376098275301,2.15109985408689,22,2016,"Para"
2016-11-16,0.329582210242588,0.245106478800909,23,2016,"Para"
2016-11-30,2.14450686641698,2.14032519934822,24,2016,"Para"
2016-12-14,0.684704184704185,0.655963689321335,25,2016,"Para"
2016-12-28,0,0,26,2016,"Para"
2016-01-27,0.124632975202999,0.000463435524046609,2,2016,"Paraiba"
2016-02-10,0.0412978841600966,0.00112057576700935,3,2016,"Paraiba"
2016-02-24,3.96009535655058,6.18943061217711,4,2016,"Paraiba"
2016-03-09,0.801090492673659,0.443902118872756,5,2016,"Paraiba"
2016-03-23,0.105344615782498,0.0638882488177015,6,2016,"Paraiba"
2016-04-06,0.275793650793651,0.233395781951559,7,2016,"Paraiba"
2016-04-20,1.56973995271868,1.48424516740561,8,2016,"Paraiba"
2016-05-04,0,0,9,2016,"Paraiba"
2016-05-18,NA,NA,10,2016,"Paraiba"
2016-06-01,NA,NA,11,2016,"Paraiba"
2016-06-15,NA,NA,12,2016,"Paraiba"
2016-06-29,NA,NA,13,2016,"Paraiba"
2016-07-13,0.5,0.333333333333333,14,2016,"Paraiba"
2016-07-27,0.122222222222222,0.121144278606965,15,2016,"Paraiba"
2016-08-10,0.113861386138614,0.159405940594059,16,2016,"Paraiba"
2016-08-24,0.0683760683760684,0.0814913056292367,17,2016,"Paraiba"
2016-09-07,0.0106382978723404,0.0106382978723404,18,2016,"Paraiba"
2016-09-21,0.0666666666666667,0.0666666666666667,19,2016,"Paraiba"
2016-10-05,2.71363636363636,2.56632610508757,20,2016,"Paraiba"
2016-10-19,1.13332055998365,1.17666504985238,21,2016,"Paraiba"
2016-11-02,0,0,22,2016,"Paraiba"
2016-11-16,NA,NA,23,2016,"Paraiba"
2016-11-30,0.182693798449612,0.142592722067304,24,2016,"Paraiba"
2016-12-14,0.428380187416332,0.433581998243872,25,2016,"Paraiba"
2016-12-28,1.62060301507538,1.40775244821927,26,2016,"Paraiba"
2016-02-10,NA,NA,3,2016,"Parana"
2016-02-24,NA,NA,4,2016,"Parana"
2016-03-09,0.378507871321013,0.342490955985011,5,2016,"Parana"
2016-03-23,0.358085808580858,0.355878764055066,6,2016,"Parana"
2016-04-06,0.0142857142857143,0.0141219811706918,7,2016,"Parana"
2016-04-20,0,0,8,2016,"Parana"
2016-05-04,NA,NA,9,2016,"Parana"
2016-05-18,NA,NA,10,2016,"Parana"
2016-06-01,0,0,11,2016,"Parana"
2016-06-15,NA,NA,12,2016,"Parana"
2016-06-29,NA,NA,13,2016,"Parana"
2016-07-13,NA,NA,14,2016,"Parana"
2016-07-27,NA,NA,15,2016,"Parana"
2016-08-10,0,0,16,2016,"Parana"
2016-08-24,1.11428571428571,0.927731092436975,17,2016,"Parana"
2016-09-07,2.35177065767285,2.10906545932526,18,2016,"Parana"
2016-09-21,0.63246398046398,0.568752671583384,19,2016,"Parana"
2016-10-05,0.0609321305841924,0.0474183271440712,20,2016,"Parana"
2016-10-19,0.0198019801980198,0.0196039603960396,21,2016,"Parana"
2016-11-02,0,0,22,2016,"Parana"
2016-11-16,NA,NA,23,2016,"Parana"
2016-11-30,NA,NA,24,2016,"Parana"
2016-12-14,NA,NA,25,2016,"Parana"
2016-12-28,0.364842161583735,0.284450587737528,26,2016,"Parana"
2016-01-27,0.169845065151164,0.000384801503403375,2,2016,"Pernambuco"
2016-02-10,0.272571177748844,0.00386237887948622,3,2016,"Pernambuco"
2016-02-24,0.488133656600363,0.0337041545364011,4,2016,"Pernambuco"
2016-03-09,1.01248336736046,0.268363861230628,5,2016,"Pernambuco"
2016-03-23,0.320087171707721,0.0676139740994891,6,2016,"Pernambuco"
2016-04-06,0.155634672101269,0.128058675167439,7,2016,"Pernambuco"
2016-04-20,0.0183908045977011,0.0156160097575203,8,2016,"Pernambuco"
2016-05-04,0,0,9,2016,"Pernambuco"
2016-05-18,0,NA,10,2016,"Pernambuco"
2016-06-01,NA,NA,11,2016,"Pernambuco"
2016-06-15,NA,NA,12,2016,"Pernambuco"
2016-06-29,1.97736842105263,2.21741629037432,13,2016,"Pernambuco"
2016-07-13,4.00078560703561,8.31252129092688,14,2016,"Pernambuco"
2016-07-27,0.19384094445154,0.0592366010305053,15,2016,"Pernambuco"
2016-08-10,0.44331450094162,0.432454847986816,16,2016,"Pernambuco"
2016-08-24,0.0234204793028322,0.0208749559988964,17,2016,"Pernambuco"
2016-09-07,0.1,0.0931034482758621,18,2016,"Pernambuco"
2016-09-21,2.875,4.97515060240964,19,2016,"Pernambuco"
2016-10-05,0.0701277709359606,0.0473617624425652,20,2016,"Pernambuco"
2016-10-19,1.78368794326241,1.84751773049645,21,2016,"Pernambuco"
2016-11-02,0.296185325091575,0.301879366417164,22,2016,"Pernambuco"
2016-11-16,0.256320224719101,0.242272148810466,23,2016,"Pernambuco"
