report_date,location,location_type,data_field,data_field_code,time_period,time_period_type,probable_value,unit
,Brazil-Acre,state,chikungunya_reported,NA,NA,NA,433,cases
,Brazil-Amapa,state,chikungunya_reported,NA,NA,NA,104,cases
,Brazil-Amazonas,state,chikungunya_reported,NA,NA,NA,199,cases
,Brazil-Para,state,chikungunya_reported,NA,NA,NA,397,cases
,Brazil-Rondonia,state,chikungunya_reported,NA,NA,NA,1012,cases
,Brazil-Roraima,state,chikungunya_reported,NA,NA,NA,16,cases
,Brazil-Tocantins,state,chikungunya_reported,NA,NA,NA,816,cases
,Brazil-Alagoas,state,chikungunya_reported,NA,NA,NA,2842,cases
,Brazil-Bahia,state,chikungunya_reported,NA,NA,NA,27929,cases
,Brazil-Ceara,state,chikungunya_reported,NA,NA,NA,787,cases
,Brazil-Maranhao,state,chikungunya_reported,NA,NA,NA,2544,cases
,Brazil-Paraiba,state,chikungunya_reported,NA,NA,NA,3044,cases
,Brazil-Pernambuco,state,chikungunya_reported,NA,NA,NA,15090,cases
,Brazil-Piaui,state,chikungunya_reported,NA,NA,NA,152,cases
,Brazil-Rio_Grande_do_Norte,state,chikungunya_reported,NA,NA,NA,8113,cases
,Brazil-Sergipe,state,chikungunya_reported,NA,NA,NA,3577,cases
,Brazil-Espirito_Santo,state,chikungunya_reported,NA,NA,NA,112,cases
,Brazil-Minas_Gerais,state,chikungunya_reported,NA,NA,NA,837,cases
,Brazil-Rio_de_Janeiro,state,chikungunya_reported,NA,NA,NA,1050,cases
,Brazil-Sao_Paulo,state,chikungunya_reported,NA,NA,NA,2115,cases
,Brazil-Parana,state,chikungunya_reported,NA,NA,NA,1184,cases
,Brazil-Rio_Grande_do_Sul,state,chikungunya_reported,NA,NA,NA,181,cases
,Brazil-Santa_Catarina,state,chikungunya_reported,NA,NA,NA,199,cases
,Brazil-Distrito_Federal,state,chikungunya_reported,NA,NA,NA,261,cases
,Brazil-Goias,state,chikungunya_reported,NA,NA,NA,133,cases
,Brazil-Mato_Grosso,state,chikungunya_reported,NA,NA,NA,678,cases
,Brazil-Mato_Grosso_do_Sul,state,chikungunya_reported,NA,NA,NA,34,cases
