"location","dateStart","dateEnd","tsCount","tsCountUpper","tsCountLower","tsCountMid"
"Caldas",2015-08-09,2015-11-14,25,25,0,12.5
"Caldas",2015-08-09,2015-11-21,27,25,0,12.5
"Caldas",2015-08-09,2015-12-05,25,25,0,12.5
"Caldas",2015-08-09,2015-12-12,30,30,1,15.5
"Caldas",2015-08-09,2015-12-19,40,40,11,25.5
"Caldas",2015-08-09,2015-12-26,41,41,12,26.5
"Caldas",2015-08-09,2016-01-02,44,44,15,29.5
"Caldas",2015-08-09,2016-01-09,47,47,18,32.5
"Caldas",2015-08-09,2016-01-16,47,47,18,32.5
"Caldas",2015-08-09,2016-01-23,59,59,30,44.5
"Caldas",2015-08-09,2016-01-30,95,95,66,80.5
"Caldas",2015-08-09,2016-02-06,122,122,93,107.5
"Caldas",2015-08-09,2016-02-13,130,130,101,115.5
"Caldas",2015-08-09,2016-02-20,141,141,112,126.5
"Caldas",2015-08-09,2016-02-27,154,154,125,139.5
"Caldas",2015-08-09,2016-03-05,166,166,137,151.5
"Caldas",2015-08-09,2016-03-12,175,175,146,160.5
"Caldas",2015-08-09,2016-03-19,190,190,161,175.5
"Caldas",2015-08-09,2016-03-26,197,197,168,182.5
"Caldas",2015-08-09,2016-04-02,205,205,176,190.5
"Caldas",2015-08-09,2016-04-09,212,209,183,196
"Caldas",2015-08-09,2016-04-16,209,209,183,196
"Caldas",2015-08-09,2016-04-23,216,216,190,203
"Caldas",2015-08-09,2016-04-30,217,217,191,204
"Caldas",2015-08-09,2016-05-07,219,219,193,206
"Caldas",2015-08-09,2016-05-14,226,226,200,213
"Caldas",2015-08-09,2016-05-21,264,241,238,239.5
"Caldas",2015-08-09,2016-05-28,241,241,238,239.5
"Caldas",2015-08-09,2016-06-04,245,245,242,243.5
"Caldas",2015-08-09,2016-06-11,249,249,246,247.5
"Caldas",2015-08-09,2016-06-18,252,252,249,250.5
"Caldas",2015-08-09,2016-06-25,262,262,259,260.5
"Caldas",2015-08-09,2016-07-02,269,269,266,267.5
"Caldas",2015-08-09,2016-07-09,272,272,269,270.5
"Caldas",2015-08-09,2016-07-16,275,275,272,273.5
"Caldas",2015-08-09,2016-07-23,278,277,275,276
"Caldas",2015-08-09,2016-07-30,277,277,275,276
"Caldas",2015-08-09,2016-08-06,279,277,277,277
"Caldas",2015-08-09,2016-08-13,277,277,277,277
"Caldas",2015-08-09,2016-08-20,278,278,278,278
"Caldas",2015-08-09,2016-08-27,280,280,280,280
"Caldas",2015-08-09,2016-09-03,282,282,282,282
"Caldas",2015-08-09,2016-09-10,293,293,293,293
"Caldas",2015-08-09,2016-09-17,301,301,301,301
"Caldas",2015-08-09,2016-09-24,301,301,301,301
"Caldas",2015-08-09,2016-10-01,301,301,301,301
"Caldas",2015-08-09,2016-10-08,303,303,303,303
"Caldas",2015-08-09,2016-10-15,304,304,304,304
"Caldas",2015-08-09,2016-10-22,306,306,306,306
"Caldas",2015-08-09,2016-10-29,309,309,309,309
"Caldas",2015-08-09,2016-11-05,312,312,312,312
"Caldas",2015-08-09,2016-11-12,313,313,313,313
"Caldas",2015-08-09,2016-11-19,314,314,314,314
"Caldas",2015-08-09,2016-11-26,320,320,320,320
"Caldas",2015-08-09,2016-12-03,320,320,320,320
"Caldas",2015-08-09,2016-12-10,323,323,323,323
"Caldas",2015-08-09,2016-12-17,342,342,342,342
"Caldas",2015-08-09,2016-12-24,342,342,342,342
"Caldas",2015-08-09,2016-12-31,342,342,342,342
"Caldas",2015-08-09,2017-01-07,345,345,342,343.5
"Caldas",2015-08-09,2017-01-14,345,345,342,343.5
"Caldas",2015-08-09,2017-01-21,345,345,342,343.5
"Caldas",2015-08-09,2017-01-28,346,346,342,344
"Caldas",2015-08-09,2017-02-04,346,346,342,344
"Caldas",2015-08-09,2017-02-11,346,346,342,344
"Caldas",2015-08-09,2017-02-18,347,346,342,344
"Caldas",2015-08-09,2017-02-25,347,346,342,344
"Caldas",2015-08-09,2017-03-04,347,346,342,344
"Caldas",2015-08-09,2017-03-11,348,346,342,344
"Caldas",2015-08-09,2017-03-18,348,346,342,344
"Caldas",2015-08-09,2017-03-25,348,346,342,344
"Caldas",2015-08-09,2017-04-01,348,346,342,344
"Caldas",2015-08-09,2017-04-08,348,346,342,344
"Caldas",2015-08-09,2017-04-15,348,346,342,344
"Caldas",2015-08-09,2017-04-22,348,346,342,344
"Caldas",2015-08-09,2017-04-29,346,346,342,344
"Caldas",2015-08-09,2017-05-06,347,347,342,344.5
"Caldas",2015-08-09,2017-05-13,350,350,342,346
"Caldas",2015-08-09,2017-05-20,350,350,342,346
"Caldas",2015-08-09,2017-05-27,350,350,342,346
"Caldas",2015-08-09,2017-06-03,350,350,342,346
"Caldas",2015-08-09,2017-06-10,351,350,342,346
"Caldas",2015-08-09,2017-06-17,351,350,342,346
"Caldas",2015-08-09,2017-06-24,351,350,342,346
"Caldas",2015-08-09,2017-07-01,350,350,342,346
"Caldas",2015-08-09,2017-07-08,351,351,342,346.5
"Caldas",2015-08-09,2017-07-15,355,353,346,349.5
"Caldas",2015-08-09,2017-07-22,356,353,347,350
"Caldas",2015-08-09,2017-07-29,356,353,347,350
"Caldas",2015-08-09,2017-08-05,353,353,347,350
"Caldas",2015-08-09,2017-08-12,353,353,347,350
"Caldas",2015-08-09,2017-08-19,354,354,348,351
"Caldas",2015-08-09,2017-08-26,356,356,350,353
"Caldas",2015-08-09,2017-09-02,357,356,351,353.5
"Caldas",2015-08-09,2017-09-09,356,356,351,353.5
"Caldas",2015-08-09,2017-09-16,357,357,352,354.5
"Caldas",2015-08-09,2017-09-23,358,358,353,355.5
"Caldas",2015-08-09,2017-09-30,360,360,355,357.5
"Caldas",2015-08-09,2017-10-07,361,360,356,358
"Caldas",2015-08-09,2017-10-14,360,360,356,358
"Caldas",2015-08-09,2017-10-21,362,361,358,359.5
"Caldas",2015-08-09,2017-10-28,361,361,358,359.5
"Caldas",2015-08-09,2017-11-04,361,361,358,359.5
"Caldas",2015-08-09,2017-11-11,362,362,359,360.5
"Caldas",2015-08-09,2017-11-18,363,362,360,361
"Caldas",2015-08-09,2017-11-25,365,362,362,362
"Caldas",2015-08-09,2017-12-02,365,362,362,362
"Caldas",2015-08-09,2017-12-09,365,362,362,362
"Caldas",2015-08-09,2017-12-16,365,362,362,362
"Caldas",2015-08-09,2017-12-23,362,362,362,362
"Caldas",2015-08-09,2017-12-30,362,362,362,362
