"location","dateStart","dateEnd","tsCount","tsCountUpper","tsCountLower","tsCountMid"
"Guajira",2015-08-09,2015-11-14,3,3,0,1.5
"Guajira",2015-08-09,2015-11-21,11,11,3,7
"Guajira",2015-08-09,2015-12-05,26,26,18,22
"Guajira",2015-08-09,2015-12-12,36,36,28,32
"Guajira",2015-08-09,2015-12-19,62,62,54,58
"Guajira",2015-08-09,2015-12-26,74,74,66,70
"Guajira",2015-08-09,2016-01-02,88,88,80,84
"Guajira",2015-08-09,2016-01-09,117,117,109,113
"Guajira",2015-08-09,2016-01-16,160,160,152,156
"Guajira",2015-08-09,2016-01-23,211,211,203,207
"Guajira",2015-08-09,2016-01-30,280,280,272,276
"Guajira",2015-08-09,2016-02-06,358,358,350,354
"Guajira",2015-08-09,2016-02-13,438,438,430,434
"Guajira",2015-08-09,2016-02-20,478,478,470,474
"Guajira",2015-08-09,2016-02-27,589,589,581,585
"Guajira",2015-08-09,2016-03-05,602,602,594,598
"Guajira",2015-08-09,2016-03-12,635,635,627,631
"Guajira",2015-08-09,2016-03-19,640,640,632,636
"Guajira",2015-08-09,2016-03-26,653,653,645,649
"Guajira",2015-08-09,2016-04-02,659,659,651,655
"Guajira",2015-08-09,2016-04-09,663,663,655,659
"Guajira",2015-08-09,2016-04-16,666,666,658,662
"Guajira",2015-08-09,2016-04-23,667,667,659,663
"Guajira",2015-08-09,2016-04-30,670,670,662,666
"Guajira",2015-08-09,2016-05-07,685,685,677,681
"Guajira",2015-08-09,2016-05-14,685,685,677,681
"Guajira",2015-08-09,2016-05-21,699,693,691,692
"Guajira",2015-08-09,2016-05-28,693,693,691,692
"Guajira",2015-08-09,2016-06-04,698,698,696,697
"Guajira",2015-08-09,2016-06-11,699,699,697,698
"Guajira",2015-08-09,2016-06-18,701,701,699,700
"Guajira",2015-08-09,2016-06-25,702,702,700,701
"Guajira",2015-08-09,2016-07-02,704,704,702,703
"Guajira",2015-08-09,2016-07-09,707,707,705,706
"Guajira",2015-08-09,2016-07-16,708,708,706,707
"Guajira",2015-08-09,2016-07-23,711,711,709,710
"Guajira",2015-08-09,2016-07-30,712,712,710,711
"Guajira",2015-08-09,2016-08-06,714,713,712,712.5
"Guajira",2015-08-09,2016-08-13,713,713,712,712.5
"Guajira",2015-08-09,2016-08-20,713,713,712,712.5
"Guajira",2015-08-09,2016-08-27,714,714,713,713.5
"Guajira",2015-08-09,2016-09-03,714,714,713,713.5
"Guajira",2015-08-09,2016-09-10,718,718,717,717.5
"Guajira",2015-08-09,2016-09-17,720,720,719,719.5
"Guajira",2015-08-09,2016-09-24,720,720,719,719.5
"Guajira",2015-08-09,2016-10-01,720,720,719,719.5
"Guajira",2015-08-09,2016-10-08,721,721,720,720.5
"Guajira",2015-08-09,2016-10-15,721,721,720,720.5
"Guajira",2015-08-09,2016-10-22,721,721,720,720.5
"Guajira",2015-08-09,2016-10-29,722,721,721,721
"Guajira",2015-08-09,2016-11-05,722,721,721,721
"Guajira",2015-08-09,2016-11-12,722,721,721,721
"Guajira",2015-08-09,2016-11-19,722,721,721,721
"Guajira",2015-08-09,2016-11-26,722,721,721,721
"Guajira",2015-08-09,2016-12-03,722,721,721,721
"Guajira",2015-08-09,2016-12-10,722,721,721,721
"Guajira",2015-08-09,2016-12-17,721,721,721,721
"Guajira",2015-08-09,2016-12-24,721,721,721,721
"Guajira",2015-08-09,2016-12-31,721,721,721,721
"Guajira",2015-08-09,2017-01-07,721,721,721,721
"Guajira",2015-08-09,2017-01-14,721,721,721,721
"Guajira",2015-08-09,2017-01-21,722,722,721,721.5
"Guajira",2015-08-09,2017-01-28,723,723,721,722
"Guajira",2015-08-09,2017-02-04,723,723,721,722
"Guajira",2015-08-09,2017-02-11,723,723,721,722
"Guajira",2015-08-09,2017-02-18,723,723,721,722
"Guajira",2015-08-09,2017-02-25,723,723,721,722
"Guajira",2015-08-09,2017-03-04,723,723,721,722
"Guajira",2015-08-09,2017-03-11,724,723,721,722
"Guajira",2015-08-09,2017-03-18,724,723,721,722
"Guajira",2015-08-09,2017-03-25,724,723,721,722
"Guajira",2015-08-09,2017-04-01,724,723,721,722
"Guajira",2015-08-09,2017-04-08,724,723,721,722
"Guajira",2015-08-09,2017-04-15,724,723,721,722
"Guajira",2015-08-09,2017-04-22,725,723,721,722
"Guajira",2015-08-09,2017-04-29,725,723,721,722
"Guajira",2015-08-09,2017-05-06,725,723,721,722
"Guajira",2015-08-09,2017-05-13,725,723,721,722
"Guajira",2015-08-09,2017-05-20,725,723,721,722
"Guajira",2015-08-09,2017-05-27,725,723,721,722
"Guajira",2015-08-09,2017-06-03,726,723,721,722
"Guajira",2015-08-09,2017-06-10,725,723,721,722
"Guajira",2015-08-09,2017-06-17,725,723,721,722
"Guajira",2015-08-09,2017-06-24,725,723,721,722
"Guajira",2015-08-09,2017-07-01,723,723,721,722
"Guajira",2015-08-09,2017-07-08,723,723,721,722
"Guajira",2015-08-09,2017-07-15,723,723,721,722
"Guajira",2015-08-09,2017-07-22,723,723,721,722
"Guajira",2015-08-09,2017-07-29,723,723,721,722
"Guajira",2015-08-09,2017-08-05,723,723,721,722
"Guajira",2015-08-09,2017-08-12,723,723,721,722
"Guajira",2015-08-09,2017-08-19,724,724,722,723
"Guajira",2015-08-09,2017-08-26,724,724,722,723
"Guajira",2015-08-09,2017-09-02,725,725,723,724
"Guajira",2015-08-09,2017-09-09,725,725,723,724
"Guajira",2015-08-09,2017-09-16,725,725,723,724
"Guajira",2015-08-09,2017-09-23,726,726,724,725
"Guajira",2015-08-09,2017-09-30,726,726,724,725
"Guajira",2015-08-09,2017-10-07,727,726,725,725.5
"Guajira",2015-08-09,2017-10-14,726,726,725,725.5
"Guajira",2015-08-09,2017-10-21,726,726,725,725.5
"Guajira",2015-08-09,2017-10-28,729,729,728,728.5
"Guajira",2015-08-09,2017-11-04,729,729,728,728.5
"Guajira",2015-08-09,2017-11-11,730,730,729,729.5
"Guajira",2015-08-09,2017-11-18,730,730,729,729.5
"Guajira",2015-08-09,2017-11-25,731,730,730,730
"Guajira",2015-08-09,2017-12-02,731,730,730,730
"Guajira",2015-08-09,2017-12-09,731,730,730,730
"Guajira",2015-08-09,2017-12-16,731,730,730,730
"Guajira",2015-08-09,2017-12-23,731,730,730,730
"Guajira",2015-08-09,2017-12-30,730,730,730,730
