"location","dateStart","dateEnd","tsCount","tsCountUpper","tsCountLower","tsCountMid"
"Guainia",2015-08-09,2015-11-14,0,0,0,0
"Guainia",2015-08-09,2015-12-05,1,1,0,0.5
"Guainia",2015-08-09,2015-12-12,1,1,0,0.5
"Guainia",2015-08-09,2015-12-19,1,1,0,0.5
"Guainia",2015-08-09,2015-12-26,2,2,0,1
"Guainia",2015-08-09,2016-01-02,2,2,0,1
"Guainia",2015-08-09,2016-01-09,2,2,0,1
"Guainia",2015-08-09,2016-01-16,2,2,0,1
"Guainia",2015-08-09,2016-01-23,2,2,0,1
"Guainia",2015-08-09,2016-01-30,2,2,0,1
"Guainia",2015-08-09,2016-02-06,2,2,0,1
"Guainia",2015-08-09,2016-02-13,3,3,0,1.5
"Guainia",2015-08-09,2016-02-20,3,3,0,1.5
"Guainia",2015-08-09,2016-02-27,4,4,1,2.5
"Guainia",2015-08-09,2016-03-05,4,4,1,2.5
"Guainia",2015-08-09,2016-03-12,5,5,2,3.5
"Guainia",2015-08-09,2016-03-19,5,5,2,3.5
"Guainia",2015-08-09,2016-03-26,9,9,6,7.5
"Guainia",2015-08-09,2016-04-02,9,9,6,7.5
"Guainia",2015-08-09,2016-04-09,9,9,6,7.5
"Guainia",2015-08-09,2016-04-16,9,9,6,7.5
"Guainia",2015-08-09,2016-04-23,9,9,6,7.5
"Guainia",2015-08-09,2016-04-30,9,9,6,7.5
"Guainia",2015-08-09,2016-05-07,10,9,7,8
"Guainia",2015-08-09,2016-05-14,9,9,7,8
"Guainia",2015-08-09,2016-05-21,11,11,9,10
"Guainia",2015-08-09,2016-05-28,12,12,10,11
"Guainia",2015-08-09,2016-06-04,13,13,11,12
"Guainia",2015-08-09,2016-06-11,13,13,11,12
"Guainia",2015-08-09,2016-06-18,13,13,11,12
"Guainia",2015-08-09,2016-06-25,13,13,11,12
"Guainia",2015-08-09,2016-07-02,13,13,11,12
"Guainia",2015-08-09,2016-07-09,14,13,12,12.5
"Guainia",2015-08-09,2016-07-16,13,13,12,12.5
"Guainia",2015-08-09,2016-07-23,13,13,12,12.5
"Guainia",2015-08-09,2016-07-30,13,13,12,12.5
"Guainia",2015-08-09,2016-08-06,13,13,12,12.5
"Guainia",2015-08-09,2016-08-13,13,13,12,12.5
"Guainia",2015-08-09,2016-08-20,13,13,12,12.5
"Guainia",2015-08-09,2016-08-27,13,13,12,12.5
"Guainia",2015-08-09,2016-09-03,13,13,12,12.5
"Guainia",2015-08-09,2016-09-10,13,13,12,12.5
"Guainia",2015-08-09,2016-09-17,14,13,13,13
"Guainia",2015-08-09,2016-09-24,14,13,13,13
"Guainia",2015-08-09,2016-10-01,14,13,13,13
"Guainia",2015-08-09,2016-10-08,14,13,13,13
"Guainia",2015-08-09,2016-10-15,14,13,13,13
"Guainia",2015-08-09,2016-10-22,14,13,13,13
"Guainia",2015-08-09,2016-10-29,14,13,13,13
"Guainia",2015-08-09,2016-11-05,14,13,13,13
"Guainia",2015-08-09,2016-11-12,14,13,13,13
"Guainia",2015-08-09,2016-11-19,14,13,13,13
"Guainia",2015-08-09,2016-11-26,14,13,13,13
"Guainia",2015-08-09,2016-12-03,14,13,13,13
"Guainia",2015-08-09,2016-12-10,14,13,13,13
"Guainia",2015-08-09,2016-12-17,13,13,13,13
"Guainia",2015-08-09,2016-12-24,13,13,13,13
"Guainia",2015-08-09,2016-12-31,13,13,13,13
"Guainia",2015-08-09,2017-01-07,13,13,13,13
"Guainia",2015-08-09,2017-01-14,13,13,13,13
"Guainia",2015-08-09,2017-02-25,14,13,13,13
"Guainia",2015-08-09,2017-03-04,14,13,13,13
"Guainia",2015-08-09,2017-03-11,14,13,13,13
"Guainia",2015-08-09,2017-03-18,14,13,13,13
"Guainia",2015-08-09,2017-03-25,14,13,13,13
"Guainia",2015-08-09,2017-04-01,14,13,13,13
"Guainia",2015-08-09,2017-04-08,14,13,13,13
"Guainia",2015-08-09,2017-04-15,14,13,13,13
"Guainia",2015-08-09,2017-04-22,13,13,13,13
"Guainia",2015-08-09,2017-04-29,13,13,13,13
"Guainia",2015-08-09,2017-05-06,14,13,13,13
"Guainia",2015-08-09,2017-05-13,14,13,13,13
"Guainia",2015-08-09,2017-05-20,14,13,13,13
"Guainia",2015-08-09,2017-05-27,14,13,13,13
"Guainia",2015-08-09,2017-06-03,13,13,13,13
"Guainia",2015-08-09,2017-06-10,15,13,13,13
"Guainia",2015-08-09,2017-06-17,15,13,13,13
"Guainia",2015-08-09,2017-06-24,15,13,13,13
"Guainia",2015-08-09,2017-11-18,13,13,13,13
"Guainia",2015-08-09,2017-11-25,13,13,13,13
