"location","dateStart","dateEnd","tsCount","tsCountUpper","tsCountLower","tsCountMid"
"Antioquia",2013-12-29,2014-11-29,173,173,173,173
"Antioquia",2013-12-29,2014-12-06,246,246,246,246
"Antioquia",2013-12-29,2014-12-13,355,355,355,355
"Antioquia",2013-12-29,2014-12-20,549,549,549,549
"Antioquia",2013-12-29,2014-12-27,813,813,813,813
"Antioquia",2013-12-29,2015-01-03,1059,1059,1059,1059
"Antioquia",2013-12-29,2015-01-10,3143,3143,2250,2696.5
"Antioquia",2013-12-29,2015-01-17,3461,3461,2568,3014.5
"Antioquia",2013-12-29,2015-01-24,4282,4282,3389,3835.5
"Antioquia",2013-12-29,2015-01-31,5274,5274,4381,4827.5
"Antioquia",2013-12-29,2015-02-07,5690,5690,4797,5243.5
"Antioquia",2013-12-29,2015-02-14,7216,7216,6323,6769.5
"Antioquia",2013-12-29,2015-02-21,7633,7633,6740,7186.5
"Antioquia",2013-12-29,2015-02-28,8400,8400,7507,7953.5
"Antioquia",2013-12-29,2015-03-07,9264,9264,8371,8817.5
"Antioquia",2013-12-29,2015-03-14,10112,10112,9219,9665.5
"Antioquia",2013-12-29,2015-03-21,10572,10125,9679,9902
"Antioquia",2013-12-29,2015-03-28,11018,10125,10125,10125
"Antioquia",2013-12-29,2015-04-04,10125,10125,10125,10125
"Antioquia",2013-12-29,2015-04-11,10498,10498,10498,10498
"Antioquia",2013-12-29,2015-04-18,10763,10763,10763,10763
"Antioquia",2013-12-29,2015-04-25,11066,11066,11066,11066
"Antioquia",2013-12-29,2015-05-02,11397,11397,11397,11397
"Antioquia",2013-12-29,2015-05-09,11773,11773,11773,11773
"Antioquia",2013-12-29,2015-05-16,12050,12050,12050,12050
"Antioquia",2013-12-29,2015-05-23,12306,12306,12306,12306
"Antioquia",2013-12-29,2015-05-30,12611,12611,12611,12611
"Antioquia",2013-12-29,2015-06-06,12855,12855,12855,12855
"Antioquia",2013-12-29,2015-06-13,13033,13033,13033,13033
"Antioquia",2013-12-29,2015-06-20,13225,13225,13225,13225
"Antioquia",2013-12-29,2015-06-27,13366,13366,13366,13366
"Antioquia",2013-12-29,2015-07-04,13502,13502,13502,13502
"Antioquia",2013-12-29,2015-07-11,13725,13725,13725,13725
"Antioquia",2013-12-29,2015-07-18,13860,13860,13860,13860
"Antioquia",2013-12-29,2015-07-25,14088,14088,14088,14088
"Antioquia",2013-12-29,2015-08-01,14268,14268,14268,14268
"Antioquia",2013-12-29,2015-08-08,14406,14406,14406,14406
"Antioquia",2013-12-29,2015-08-15,14508,14508,14508,14508
"Antioquia",2013-12-29,2015-08-22,14588,14588,14588,14588
"Antioquia",2013-12-29,2015-08-29,14989,14989,14989,14989
"Antioquia",2013-12-29,2015-09-12,15115,15115,15115,15115
"Antioquia",2013-12-29,2015-09-19,15200,15200,15200,15200
"Antioquia",2013-12-29,2015-09-26,15242,15242,15242,15242
"Antioquia",2013-12-29,2015-10-03,15326,15326,15326,15326
"Antioquia",2013-12-29,2015-10-10,15441,15441,15441,15441
"Antioquia",2013-12-29,2015-10-17,15585,15585,15585,15585
"Antioquia",2013-12-29,2015-10-24,15605,15605,15605,15605
"Antioquia",2013-12-29,2015-10-31,15637,15637,15637,15637
"Antioquia",2013-12-29,2015-11-07,15672,15672,15672,15672
"Antioquia",2013-12-29,2015-11-14,15792,15792,15792,15792
"Antioquia",2013-12-29,2015-11-21,15792,15792,15792,15792
"Antioquia",2013-12-29,2015-11-28,15897,15897,15897,15897
"Antioquia",2013-12-29,2015-12-05,15947,15947,15947,15947
"Antioquia",2013-12-29,2015-12-12,15968,15968,15968,15968
"Antioquia",2013-12-29,2015-12-19,15990,15990,15990,15990
"Antioquia",2013-12-29,2015-12-26,16028,16028,16028,16028
"Antioquia",2013-12-29,2016-01-02,16071,16071,16071,16071
"Antioquia",2013-12-29,2016-01-09,16103,16103,16087,16095
