"location","dateStart","dateEnd","tsCount","tsCountUpper","tsCountLower","tsCountMid"
"Bolivar",2013-12-29,2014-11-29,16741,16741,15877,16309
"Bolivar",2013-12-29,2014-12-06,16909,16862,16045,16453.5
"Bolivar",2013-12-29,2014-12-13,16862,16862,16045,16453.5
"Bolivar",2013-12-29,2014-12-20,17797,16980,16980,16980
"Bolivar",2013-12-29,2014-12-27,16980,16980,16980,16980
"Bolivar",2013-12-29,2015-01-03,17007,17007,17007,17007
"Bolivar",2013-12-29,2015-01-10,35063,17431,17007,17219
"Bolivar",2013-12-29,2015-01-17,35101,17431,17007,17219
"Bolivar",2013-12-29,2015-01-24,35363,17431,17164,17297.5
"Bolivar",2013-12-29,2015-01-31,35362,17431,17164,17297.5
"Bolivar",2013-12-29,2015-02-07,35434,17431,17236,17333.5
"Bolivar",2013-12-29,2015-02-14,35558,17431,17360,17395.5
"Bolivar",2013-12-29,2015-02-21,35552,17431,17360,17395.5
"Bolivar",2013-12-29,2015-02-28,35558,17431,17366,17398.5
"Bolivar",2013-12-29,2015-03-07,35568,17431,17376,17403.5
"Bolivar",2013-12-29,2015-03-14,35575,17431,17383,17407
"Bolivar",2013-12-29,2015-03-21,35595,17431,17403,17417
"Bolivar",2013-12-29,2015-03-28,35616,17431,17424,17427.5
"Bolivar",2013-12-29,2015-04-04,17431,17431,17424,17427.5
"Bolivar",2013-12-29,2015-04-11,17432,17432,17425,17428.5
"Bolivar",2013-12-29,2015-04-18,17433,17433,17426,17429.5
"Bolivar",2013-12-29,2015-04-25,17434,17434,17427,17430.5
"Bolivar",2013-12-29,2015-05-02,17441,17441,17434,17437.5
"Bolivar",2013-12-29,2015-05-09,17453,17453,17446,17449.5
"Bolivar",2013-12-29,2015-05-16,17460,17460,17453,17456.5
"Bolivar",2013-12-29,2015-05-23,17463,17463,17456,17459.5
"Bolivar",2013-12-29,2015-05-30,17466,17466,17459,17462.5
"Bolivar",2013-12-29,2015-06-06,17483,17483,17476,17479.5
"Bolivar",2013-12-29,2015-06-13,17489,17489,17482,17485.5
"Bolivar",2013-12-29,2015-06-20,17497,17497,17490,17493.5
"Bolivar",2013-12-29,2015-06-27,17507,17507,17500,17503.5
"Bolivar",2013-12-29,2015-07-04,17508,17508,17501,17504.5
"Bolivar",2013-12-29,2015-07-11,17509,17509,17502,17505.5
"Bolivar",2013-12-29,2015-07-18,17512,17512,17505,17508.5
"Bolivar",2013-12-29,2015-07-25,17515,17515,17508,17511.5
"Bolivar",2013-12-29,2015-08-01,17523,17523,17516,17519.5
