"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Zika","Colombia","Valle","province",2015-08-09,2016-06-25,NA,22970,NA,"clinical=21920;lab=888;suspicious=162","EpiBulletin",""
"Zika","Colombia","Norte_Santander","province",2015-08-09,2016-06-25,NA,9949,NA,"clinical=8359;lab=1509;suspicious=81","EpiBulletin",""
"Zika","Colombia","Santander","province",2015-08-09,2016-06-25,NA,8653,NA,"clinical=7853;lab=434;suspicious=366","EpiBulletin",""
"Zika","Colombia","Tolima","province",2015-08-09,2016-06-25,NA,6759,NA,"clinical=5758;lab=817;suspicious=184","EpiBulletin",""
"Zika","Colombia","Huila","province",2015-08-09,2016-06-25,NA,6686,NA,"clinical=5682;lab=908;suspicious=96","EpiBulletin",""
"Zika","Colombia","Cundinamarca","province",2015-08-09,2016-06-25,NA,5156,NA,"clinical=4529;lab=316;suspicious=311","EpiBulletin",""
"Zika","Colombia","Barranquilla","province",2015-08-09,2016-06-25,NA,4449,NA,"clinical=4214;lab=235;suspicious=0","EpiBulletin",""
"Zika","Colombia","Meta","province",2015-08-09,2016-06-25,NA,3705,NA,"clinical=3075;lab=565;suspicious=65","EpiBulletin",""
"Zika","Colombia","Casanare","province",2015-08-09,2016-06-25,NA,3537,NA,"clinical=3240;lab=275;suspicious=22","EpiBulletin",""
"Zika","Colombia","Cordoba","province",2015-08-09,2016-06-25,NA,3177,NA,"clinical=2388;lab=251;suspicious=538","EpiBulletin",""
"Zika","Colombia","Antioquia","province",2015-08-09,2016-06-25,NA,2295,NA,"clinical=1706;lab=334;suspicious=255","EpiBulletin",""
"Zika","Colombia","Atlantico","province",2015-08-09,2016-06-25,NA,2017,NA,"clinical=1801;lab=121;suspicious=95","EpiBulletin",""
"Zika","Colombia","Santa_Marta","province",2015-08-09,2016-06-25,NA,1912,NA,"clinical=1758;lab=154;suspicious=0","EpiBulletin",""
"Zika","Colombia","Arauca","province",2015-08-09,2016-06-25,NA,1715,NA,"clinical=1481;lab=188;suspicious=46","EpiBulletin",""
"Zika","Colombia","Sucre","province",2015-08-09,2016-06-25,NA,1595,NA,"clinical=1277;lab=107;suspicious=211","EpiBulletin",""
"Zika","Colombia","Cesar","province",2015-08-09,2016-06-25,NA,1506,NA,"clinical=1159;lab=244;suspicious=103","EpiBulletin",""
"Zika","Colombia","Magdalena","province",2015-08-09,2016-06-25,NA,1261,NA,"clinical=958;lab=140;suspicious=163","EpiBulletin",""
"Zika","Colombia","Risaralda","province",2015-08-09,2016-06-25,NA,1233,NA,"clinical=1107;lab=124;suspicious=2","EpiBulletin",""
"Zika","Colombia","Caqueta","province",2015-08-09,2016-06-25,NA,1119,NA,"clinical=940;lab=151;suspicious=28","EpiBulletin",""
"Zika","Colombia","San_Andres","province",2015-08-09,2016-06-25,NA,1116,NA,"clinical=1037;lab=65;suspicious=14","EpiBulletin",""
"Zika","Colombia","Cartagena","province",2015-08-09,2016-06-25,NA,998,NA,"clinical=896;lab=102;suspicious=0","EpiBulletin",""
"Zika","Colombia","Bolivar","province",2015-08-09,2016-06-25,NA,866,NA,"clinical=579;lab=139;suspicious=148","EpiBulletin",""
"Zika","Colombia","Guajira","province",2015-08-09,2016-06-25,NA,702,NA,"clinical=502;lab=95;suspicious=105","EpiBulletin",""
"Zika","Colombia","Putumayo","province",2015-08-09,2016-06-25,NA,495,NA,"clinical=384;lab=105;suspicious=6","EpiBulletin",""
"Zika","Colombia","Buenaventura","province",2015-08-09,2016-06-25,NA,451,NA,"clinical=446;lab=5;suspicious=0","EpiBulletin",""
"Zika","Colombia","Quindio","province",2015-08-09,2016-06-25,NA,357,NA,"clinical=323;lab=24;suspicious=10","EpiBulletin",""
"Zika","Colombia","Boyaca","province",2015-08-09,2016-06-25,NA,326,NA,"clinical=212;lab=84;suspicious=30","EpiBulletin",""
"Zika","Colombia","Amazonas","province",2015-08-09,2016-06-25,NA,325,NA,"clinical=254;lab=28;suspicious=43","EpiBulletin",""
"Zika","Colombia","Cauca","province",2015-08-09,2016-06-25,NA,271,NA,"clinical=143;lab=33;suspicious=95","EpiBulletin",""
"Zika","Colombia","Caldas","province",2015-08-09,2016-06-25,NA,262,NA,"clinical=162;lab=72;suspicious=28","EpiBulletin",""
"Zika","Colombia","Guaviare","province",2015-08-09,2016-06-25,NA,196,NA,"clinical=161;lab=15;suspicious=20","EpiBulletin",""
"Zika","Colombia","Desconocido","province",2015-08-09,2016-06-25,NA,118,NA,"clinical=0;lab=54;suspicious=64","EpiBulletin",""
"Zika","Colombia","Exterior","province",2015-08-09,2016-06-25,NA,118,NA,"clinical=0;lab=37;suspicious=81","EpiBulletin",""
"Zika","Colombia","Vichada","province",2015-08-09,2016-06-25,NA,65,NA,"clinical=25;lab=5;suspicious=35","EpiBulletin",""
"Zika","Colombia","Narino","province",2015-08-09,2016-06-25,NA,62,NA,"clinical=20;lab=19;suspicious=23","EpiBulletin",""
"Zika","Colombia","Choco","province",2015-08-09,2016-06-25,NA,48,NA,"clinical=9;lab=5;suspicious=34","EpiBulletin",""
"Zika","Colombia","Guainia","province",2015-08-09,2016-06-25,NA,13,NA,"clinical=11;lab=2;suspicious=0","EpiBulletin",""
"Zika","Colombia","Vaupes","province",2015-08-09,2016-06-25,NA,11,NA,"clinical=0;lab=0;suspicious=11","EpiBulletin",""
