"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Zika","Colombia","Valle","province",2015-08-09,2016-11-05,NA,26374,NA,"clinical=25300;lab=890;suspicious=184","EpiBulletin",""
"Zika","Colombia","Norte_Santander","province",2015-08-09,2016-11-05,NA,10465,NA,"clinical=8843;lab=1521;suspicious=101","EpiBulletin",""
"Zika","Colombia","Santander","province",2015-08-09,2016-11-05,NA,10172,NA,"clinical=9347;lab=443;suspicious=382","EpiBulletin",""
"Zika","Colombia","Tolima","province",2015-08-09,2016-11-05,NA,7130,NA,"clinical=6109;lab=822;suspicious=199","EpiBulletin",""
"Zika","Colombia","Huila","province",2015-08-09,2016-11-05,NA,6944,NA,"clinical=5915;lab=915;suspicious=114","EpiBulletin",""
"Zika","Colombia","Cundinamarca","province",2015-08-09,2016-11-05,NA,5274,NA,"clinical=4632;lab=317;suspicious=325","EpiBulletin",""
"Zika","Colombia","Barranquilla","province",2015-08-09,2016-11-05,NA,4667,NA,"clinical=4429;lab=238;suspicious=0","EpiBulletin",""
"Zika","Colombia","Meta","province",2015-08-09,2016-11-05,NA,4291,NA,"clinical=3633;lab=580;suspicious=78","EpiBulletin",""
"Zika","Colombia","Casanare","province",2015-08-09,2016-11-05,NA,3934,NA,"clinical=3632;lab=280;suspicious=22","EpiBulletin",""
"Zika","Colombia","Cordoba","province",2015-08-09,2016-11-05,NA,3223,NA,"clinical=2443;lab=253;suspicious=527","EpiBulletin",""
"Zika","Colombia","Antioquia","province",2015-08-09,2016-11-05,NA,2534,NA,"clinical=1886;lab=335;suspicious=313","EpiBulletin",""
"Zika","Colombia","Atlantico","province",2015-08-09,2016-11-05,NA,2117,NA,"clinical=1890;lab=121;suspicious=106","EpiBulletin",""
"Zika","Colombia","Santa_Marta","province",2015-08-09,2016-11-05,NA,1943,NA,"clinical=1788;lab=155;suspicious=0","EpiBulletin",""
"Zika","Colombia","Arauca","province",2015-08-09,2016-11-05,NA,1865,NA,"clinical=1640;lab=191;suspicious=34","EpiBulletin",""
"Zika","Colombia","Sucre","province",2015-08-09,2016-11-05,NA,1633,NA,"clinical=1310;lab=107;suspicious=216","EpiBulletin",""
"Zika","Colombia","Cesar","province",2015-08-09,2016-11-05,NA,1624,NA,"clinical=1249;lab=245;suspicious=130","EpiBulletin",""
"Zika","Colombia","Magdalena","province",2015-08-09,2016-11-05,NA,1316,NA,"clinical=998;lab=140;suspicious=178","EpiBulletin",""
"Zika","Colombia","Risaralda","province",2015-08-09,2016-11-05,NA,1293,NA,"clinical=1159;lab=130;suspicious=4","EpiBulletin",""
"Zika","Colombia","Caqueta","province",2015-08-09,2016-11-05,NA,1152,NA,"clinical=893;lab=234;suspicious=25","EpiBulletin",""
"Zika","Colombia","San_Andres","province",2015-08-09,2016-11-05,NA,1144,NA,"clinical=1061;lab=66;suspicious=17","EpiBulletin",""
"Zika","Colombia","Cartagena","province",2015-08-09,2016-11-05,NA,1035,NA,"clinical=932;lab=103;suspicious=0","EpiBulletin",""
"Zika","Colombia","Bolivar","province",2015-08-09,2016-11-05,NA,890,NA,"clinical=595;lab=139;suspicious=156","EpiBulletin",""
"Zika","Colombia","Guajira","province",2015-08-09,2016-11-05,NA,722,NA,"clinical=519;lab=95;suspicious=108","EpiBulletin",""
"Zika","Colombia","Putumayo","province",2015-08-09,2016-11-05,NA,528,NA,"clinical=411;lab=110;suspicious=7","EpiBulletin",""
"Zika","Colombia","Buenaventura","province",2015-08-09,2016-11-05,NA,462,NA,"clinical=457;lab=5;suspicious=0","EpiBulletin",""
"Zika","Colombia","Quindio","province",2015-08-09,2016-11-05,NA,403,NA,"clinical=365;lab=24;suspicious=14","EpiBulletin",""
"Zika","Colombia","Boyaca","province",2015-08-09,2016-11-05,NA,373,NA,"clinical=246;lab=88;suspicious=39","EpiBulletin",""
"Zika","Colombia","Cauca","province",2015-08-09,2016-11-05,NA,331,NA,"clinical=176;lab=34;suspicious=121","EpiBulletin",""
"Zika","Colombia","Amazonas","province",2015-08-09,2016-11-05,NA,329,NA,"clinical=256;lab=28;suspicious=45","EpiBulletin",""
"Zika","Colombia","Caldas","province",2015-08-09,2016-11-05,NA,312,NA,"clinical=202;lab=74;suspicious=36","EpiBulletin",""
"Zika","Colombia","Guaviare","province",2015-08-09,2016-11-05,NA,212,NA,"clinical=176;lab=15;suspicious=21","EpiBulletin",""
"Zika","Colombia","Desconocido","province",2015-08-09,2016-11-05,NA,153,NA,"clinical=0;lab=58;suspicious=95","EpiBulletin",""
"Zika","Colombia","Narino","province",2015-08-09,2016-11-05,NA,84,NA,"clinical=28;lab=20;suspicious=36","EpiBulletin",""
"Zika","Colombia","Vichada","province",2015-08-09,2016-11-05,NA,77,NA,"clinical=33;lab=5;suspicious=39","EpiBulletin",""
"Zika","Colombia","Choco","province",2015-08-09,2016-11-05,NA,58,NA,"clinical=12;lab=5;suspicious=41","EpiBulletin",""
"Zika","Colombia","Vaupes","province",2015-08-09,2016-11-05,NA,14,NA,"clinical=0;lab=0;suspicious=14","EpiBulletin",""
"Zika","Colombia","Guainia","province",2015-08-09,2016-11-05,NA,14,NA,"clinical=11;lab=3;suspicious=0","EpiBulletin",""
"Zika","Colombia","Exterior","province",2015-08-09,2016-11-05,NA,155,NA,"clinical=0;lab=37;suspicious=118","EpiBulletin",""
