"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Zika","Colombia","Valle","province",2015-08-09,2016-05-14,NA,17577,NA,"clinical=16798;lab=570;suspicious=209","EpiBulletin",""
"Zika","Colombia","Norte_Santander","province",2015-08-09,2016-05-14,NA,9575,NA,"clinical=8196;lab=1314;suspicious=65","EpiBulletin",""
"Zika","Colombia","Huila","province",2015-08-09,2016-05-14,NA,6494,NA,"clinical=5661;lab=744;suspicious=89","EpiBulletin",""
"Zika","Colombia","Tolima","province",2015-08-09,2016-05-14,NA,6342,NA,"clinical=5689;lab=391;suspicious=262","EpiBulletin",""
"Zika","Colombia","Santander","province",2015-08-09,2016-05-14,NA,6187,NA,"clinical=5704;lab=220;suspicious=263","EpiBulletin",""
"Zika","Colombia","Cundinamarca","province",2015-08-09,2016-05-14,NA,4910,NA,"clinical=4313;lab=288;suspicious=309","EpiBulletin",""
"Zika","Colombia","Barranquilla","province",2015-08-09,2016-05-14,NA,4376,NA,"clinical=4208;lab=168;suspicious=0","EpiBulletin",""
"Zika","Colombia","Cordoba","province",2015-08-09,2016-05-14,NA,3135,NA,"clinical=2421;lab=190;suspicious=524","EpiBulletin",""
"Zika","Colombia","Meta","province",2015-08-09,2016-05-14,NA,2998,NA,"clinical=2509;lab=342;suspicious=147","EpiBulletin",""
"Zika","Colombia","Casanare","province",2015-08-09,2016-05-14,NA,2417,NA,"clinical=2252;lab=149;suspicious=16","EpiBulletin",""
"Zika","Colombia","Antioquia","province",2015-08-09,2016-05-14,NA,2129,NA,"clinical=1593;lab=304;suspicious=232","EpiBulletin",""
"Zika","Colombia","Atlantico","province",2015-08-09,2016-05-14,NA,1965,NA,"clinical=1791;lab=85;suspicious=89","EpiBulletin",""
"Zika","Colombia","Santa_Marta","province",2015-08-09,2016-05-14,NA,1884,NA,"clinical=1739;lab=145;suspicious=0","EpiBulletin",""
"Zika","Colombia","Sucre","province",2015-08-09,2016-05-14,NA,1573,NA,"clinical=1239;lab=104;suspicious=230","EpiBulletin",""
"Zika","Colombia","Cesar","province",2015-08-09,2016-05-14,NA,1431,NA,"clinical=1120;lab=205;suspicious=106","EpiBulletin",""
"Zika","Colombia","Arauca","province",2015-08-09,2016-05-14,NA,1335,NA,"clinical=1191;lab=112;suspicious=32","EpiBulletin",""
"Zika","Colombia","Magdalena","province",2015-08-09,2016-05-14,NA,1199,NA,"clinical=919;lab=123;suspicious=157","EpiBulletin",""
"Zika","Colombia","San_Andres","province",2015-08-09,2016-05-14,NA,1103,NA,"clinical=1025;lab=62;suspicious=16","EpiBulletin",""
"Zika","Colombia","Caqueta","province",2015-08-09,2016-05-14,NA,1077,NA,"clinical=927;lab=120;suspicious=30","EpiBulletin",""
"Zika","Colombia","Risaralda","province",2015-08-09,2016-05-14,NA,1015,NA,"clinical=908;lab=104;suspicious=3","EpiBulletin",""
"Zika","Colombia","Cartagena","province",2015-08-09,2016-05-14,NA,951,NA,"clinical=866;lab=85;suspicious=0","EpiBulletin",""
"Zika","Colombia","Bolivar","province",2015-08-09,2016-05-14,NA,839,NA,"clinical=553;lab=122;suspicious=164","EpiBulletin",""
"Zika","Colombia","Guajira","province",2015-08-09,2016-05-14,NA,685,NA,"clinical=498;lab=85;suspicious=102","EpiBulletin",""
"Zika","Colombia","Putumayo","province",2015-08-09,2016-05-14,NA,456,NA,"clinical=360;lab=89;suspicious=7","EpiBulletin",""
"Zika","Colombia","Buenaventura","province",2015-08-09,2016-05-14,NA,417,NA,"clinical=415;lab=2;suspicious=0","EpiBulletin",""
"Zika","Colombia","Quindio","province",2015-08-09,2016-05-14,NA,306,NA,"clinical=254;lab=20;suspicious=32","EpiBulletin",""
"Zika","Colombia","Amazonas","province",2015-08-09,2016-05-14,NA,292,NA,"clinical=249;lab=9;suspicious=34","EpiBulletin",""
"Zika","Colombia","Boyaca","province",2015-08-09,2016-05-14,NA,289,NA,"clinical=192;lab=72;suspicious=25","EpiBulletin",""
"Zika","Colombia","Caldas","province",2015-08-09,2016-05-14,NA,226,NA,"clinical=138;lab=54;suspicious=34","EpiBulletin",""
"Zika","Colombia","Cauca","province",2015-08-09,2016-05-14,NA,195,NA,"clinical=118;lab=24;suspicious=53","EpiBulletin",""
"Zika","Colombia","Desconocido","province",2015-08-09,2016-05-14,NA,136,NA,"clinical=0;lab=44;suspicious=92","EpiBulletin",""
"Zika","Colombia","Guaviare","province",2015-08-09,2016-05-14,NA,128,NA,"clinical=100;lab=11;suspicious=17","EpiBulletin",""
"Zika","Colombia","Exterior","province",2015-08-09,2016-05-14,NA,92,NA,"clinical=0;lab=18;suspicious=74","EpiBulletin",""
"Zika","Colombia","Narino","province",2015-08-09,2016-05-14,NA,52,NA,"clinical=17;lab=17;suspicious=18","EpiBulletin",""
"Zika","Colombia","Vichada","province",2015-08-09,2016-05-14,NA,48,NA,"clinical=16;lab=5;suspicious=27","EpiBulletin",""
"Zika","Colombia","Choco","province",2015-08-09,2016-05-14,NA,35,NA,"clinical=7;lab=5;suspicious=23","EpiBulletin",""
"Zika","Colombia","Vaupes","province",2015-08-09,2016-05-14,NA,11,NA,"clinical=0;lab=0;suspicious=11","EpiBulletin",""
"Zika","Colombia","Guainia","province",2015-08-09,2016-05-14,NA,9,NA,"clinical=0;lab=0;suspicious=9","EpiBulletin",""
