"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Zika","Colombia","Valle","province",2017-01-01,2017-11-11,NA,899,NA,"clinical=883;lab=16;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Santander","province",2017-01-01,2017-11-11,NA,138,NA,"clinical=124;lab=14;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Tolima","province",2017-01-01,2017-11-11,NA,94,NA,"clinical=87;lab=7;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Meta","province",2017-01-01,2017-11-11,NA,57,NA,"clinical=53;lab=4;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Casanare","province",2017-01-01,2017-11-11,NA,57,NA,"clinical=51;lab=6;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Cundinamarca","province",2017-01-01,2017-11-11,NA,55,NA,"clinical=52;lab=3;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Huila","province",2017-01-01,2017-11-11,NA,47,NA,"clinical=38;lab=9;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Antioquia","province",2017-01-01,2017-11-11,NA,47,NA,"clinical=46;lab=1;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Norte_Santander","province",2017-01-01,2017-11-11,NA,35,NA,"clinical=27;lab=8;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Cesar","province",2017-01-01,2017-11-11,NA,32,NA,"clinical=32;lab=0;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Barranquilla","province",2017-01-01,2017-11-11,NA,26,NA,"clinical=18;lab=8;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Risaralda","province",2017-01-01,2017-11-11,NA,28,NA,"clinical=25;lab=3;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Atlantico","province",2017-01-01,2017-11-11,NA,26,NA,"clinical=13;lab=13;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Sucre","province",2017-01-01,2017-11-11,NA,24,NA,"clinical=24;lab=0;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Putumayo","province",2017-01-01,2017-11-11,NA,26,NA,"clinical=25;lab=1;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Cartagena","province",2017-01-01,2017-11-11,NA,22,NA,"clinical=19;lab=3;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Caldas","province",2017-01-01,2017-11-11,NA,20,NA,"clinical=17;lab=3;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Amazonas","province",2017-01-01,2017-11-11,NA,15,NA,"clinical=15;lab=0;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Santa_Marta","province",2017-01-01,2017-11-11,NA,14,NA,"clinical=14;lab=0;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Cordoba","province",2017-01-01,2017-11-11,NA,14,NA,"clinical=9;lab=5;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Arauca","province",2017-01-01,2017-11-11,NA,14,NA,"clinical=13;lab=1;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Caqueta","province",2017-01-01,2017-11-11,NA,13,NA,"clinical=11;lab=2;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Cauca","province",2017-01-01,2017-11-11,NA,11,NA,"clinical=6;lab=5;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Bolivar","province",2017-01-01,2017-11-11,NA,9,NA,"clinical=5;lab=4;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Guajira","province",2017-01-01,2017-11-11,NA,9,NA,"clinical=8;lab=1;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Boyaca","province",2017-01-01,2017-11-11,NA,6,NA,"clinical=4;lab=2;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Vaupes","province",2017-01-01,2017-11-11,NA,6,NA,"clinical=5;lab=1;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Narino","province",2017-01-01,2017-11-11,NA,6,NA,"clinical=3;lab=3;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Guaviare","province",2017-01-01,2017-11-11,NA,5,NA,"clinical=5;lab=0;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Magdalena","province",2017-01-01,2017-11-11,NA,4,NA,"clinical=3;lab=1;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Quindio","province",2017-01-01,2017-11-11,NA,2,NA,"clinical=2;lab=0;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Exterior","province",2017-01-01,2017-11-11,NA,2,NA,"clinical=0;lab=2;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Choco","province",2017-01-01,2017-11-11,NA,1,NA,"clinical=1;lab=0;suspicious=NA","EpiBulletin",""
"Zika","Colombia","Buenaventura","province",2017-01-01,2017-11-11,NA,1,NA,"clinical=1;lab=0;suspicious=NA","EpiBulletin",""
