"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Zika","Colombia","Valle","province",2015-08-09,2016-09-03,NA,25632,NA,"clinical=24565;lab=890;suspicious=177","EpiBulletin",""
"Zika","Colombia","Norte_Santander","province",2015-08-09,2016-09-03,NA,10215,NA,"clinical=8602;lab=1521;suspicious=92","EpiBulletin",""
"Zika","Colombia","Santander","province",2015-08-09,2016-09-03,NA,9937,NA,"clinical=9132;lab=443;suspicious=362","EpiBulletin",""
"Zika","Colombia","Tolima","province",2015-08-09,2016-09-03,NA,6969,NA,"clinical=5953;lab=822;suspicious=194","EpiBulletin",""
"Zika","Colombia","Huila","province",2015-08-09,2016-09-03,NA,6800,NA,"clinical=5779;lab=915;suspicious=106","EpiBulletin",""
"Zika","Colombia","Cundinamarca","province",2015-08-09,2016-09-03,NA,5235,NA,"clinical=4600;lab=317;suspicious=318","EpiBulletin",""
"Zika","Colombia","Barranquilla","province",2015-08-09,2016-09-03,NA,4600,NA,"clinical=4362;lab=238;suspicious=0","EpiBulletin",""
"Zika","Colombia","Meta","province",2015-08-09,2016-09-03,NA,4149,NA,"clinical=3492;lab=580;suspicious=77","EpiBulletin",""
"Zika","Colombia","Casanare","province",2015-08-09,2016-09-03,NA,3879,NA,"clinical=3577;lab=280;suspicious=22","EpiBulletin",""
"Zika","Colombia","Cordoba","province",2015-08-09,2016-09-03,NA,3204,NA,"clinical=2430;lab=253;suspicious=521","EpiBulletin",""
"Zika","Colombia","Antioquia","province",2015-08-09,2016-09-03,NA,2446,NA,"clinical=1807;lab=335;suspicious=304","EpiBulletin",""
"Zika","Colombia","Atlantico","province",2015-08-09,2016-09-03,NA,2110,NA,"clinical=1885;lab=121;suspicious=104","EpiBulletin",""
"Zika","Colombia","Santa_Marta","province",2015-08-09,2016-09-03,NA,1934,NA,"clinical=1779;lab=155;suspicious=0","EpiBulletin",""
"Zika","Colombia","Arauca","province",2015-08-09,2016-09-03,NA,1840,NA,"clinical=1608;lab=191;suspicious=41","EpiBulletin",""
"Zika","Colombia","Sucre","province",2015-08-09,2016-09-03,NA,1617,NA,"clinical=1296;lab=107;suspicious=214","EpiBulletin",""
"Zika","Colombia","Cesar","province",2015-08-09,2016-09-03,NA,1580,NA,"clinical=1217;lab=245;suspicious=118","EpiBulletin",""
"Zika","Colombia","Magdalena","province",2015-08-09,2016-09-03,NA,1308,NA,"clinical=997;lab=140;suspicious=171","EpiBulletin",""
"Zika","Colombia","Risaralda","province",2015-08-09,2016-09-03,NA,1271,NA,"clinical=1138;lab=130;suspicious=3","EpiBulletin",""
"Zika","Colombia","San_Andres","province",2015-08-09,2016-09-03,NA,1139,NA,"clinical=1058;lab=66;suspicious=15","EpiBulletin",""
"Zika","Colombia","Caqueta","province",2015-08-09,2016-09-03,NA,1121,NA,"clinical=862;lab=234;suspicious=25","EpiBulletin",""
"Zika","Colombia","Cartagena","province",2015-08-09,2016-09-03,NA,1022,NA,"clinical=919;lab=103;suspicious=0","EpiBulletin",""
"Zika","Colombia","Bolivar","province",2015-08-09,2016-09-03,NA,878,NA,"clinical=587;lab=139;suspicious=152","EpiBulletin",""
"Zika","Colombia","Guajira","province",2015-08-09,2016-09-03,NA,714,NA,"clinical=513;lab=95;suspicious=106","EpiBulletin",""
"Zika","Colombia","Putumayo","province",2015-08-09,2016-09-03,NA,519,NA,"clinical=403;lab=110;suspicious=6","EpiBulletin",""
"Zika","Colombia","Buenaventura","province",2015-08-09,2016-09-03,NA,458,NA,"clinical=453;lab=5;suspicious=0","EpiBulletin",""
"Zika","Colombia","Quindio","province",2015-08-09,2016-09-03,NA,389,NA,"clinical=352;lab=24;suspicious=13","EpiBulletin",""
"Zika","Colombia","Boyaca","province",2015-08-09,2016-09-03,NA,353,NA,"clinical=229;lab=88;suspicious=36","EpiBulletin",""
"Zika","Colombia","Amazonas","province",2015-08-09,2016-09-03,NA,327,NA,"clinical=255;lab=28;suspicious=44","EpiBulletin",""
"Zika","Colombia","Cauca","province",2015-08-09,2016-09-03,NA,303,NA,"clinical=156;lab=34;suspicious=113","EpiBulletin",""
"Zika","Colombia","Caldas","province",2015-08-09,2016-09-03,NA,282,NA,"clinical=179;lab=74;suspicious=29","EpiBulletin",""
"Zika","Colombia","Guaviare","province",2015-08-09,2016-09-03,NA,207,NA,"clinical=172;lab=15;suspicious=20","EpiBulletin",""
"Zika","Colombia","Desconocido","province",2015-08-09,2016-09-03,NA,134,NA,"clinical=0;lab=58;suspicious=76","EpiBulletin",""
"Zika","Colombia","Vichada","province",2015-08-09,2016-09-03,NA,76,NA,"clinical=31;lab=5;suspicious=40","EpiBulletin",""
"Zika","Colombia","Narino","province",2015-08-09,2016-09-03,NA,74,NA,"clinical=25;lab=20;suspicious=29","EpiBulletin",""
"Zika","Colombia","Choco","province",2015-08-09,2016-09-03,NA,51,NA,"clinical=9;lab=5;suspicious=37","EpiBulletin",""
"Zika","Colombia","Vaupes","province",2015-08-09,2016-09-03,NA,14,NA,"clinical=0;lab=0;suspicious=14","EpiBulletin",""
"Zika","Colombia","Guainia","province",2015-08-09,2016-09-03,NA,13,NA,"clinical=10;lab=3;suspicious=0","EpiBulletin",""
"Zika","Colombia","Exterior","province",2015-08-09,2016-09-03,NA,138,NA,"clinical=0;lab=37;suspicious=101","EpiBulletin",""
