"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Zika","Colombia","Norte_Santander","province",2015-08-09,2016-02-13,NA,6985,NA,"clinical=6171;lab=455;suspicious=359","EpiBulletin",""
"Zika","Colombia","Huila","province",2015-08-09,2016-02-13,NA,4179,NA,"clinical=3734;lab=160;suspicious=285","EpiBulletin",""
"Zika","Colombia","Cundinamarca","province",2015-08-09,2016-02-13,NA,3166,NA,"clinical=2542;lab=70;suspicious=554","EpiBulletin",""
"Zika","Colombia","Barranquilla","province",2015-08-09,2016-02-13,NA,2792,NA,"clinical=2742;lab=50;suspicious=0","EpiBulletin",""
"Zika","Colombia","Tolima","province",2015-08-09,2016-02-13,NA,2789,NA,"clinical=2366;lab=100;suspicious=323","EpiBulletin",""
"Zika","Colombia","Cordoba","province",2015-08-09,2016-02-13,NA,2351,NA,"clinical=1764;lab=72;suspicious=515","EpiBulletin",""
"Zika","Colombia","Valle","province",2015-08-09,2016-02-13,NA,1992,NA,"clinical=1199;lab=18;suspicious=775","EpiBulletin",""
"Zika","Colombia","Santa_Marta","province",2015-08-09,2016-02-13,NA,1540,NA,"clinical=1507;lab=33;suspicious=0","EpiBulletin",""
"Zika","Colombia","Atlantico","province",2015-08-09,2016-02-13,NA,1451,NA,"clinical=1242;lab=19;suspicious=190","EpiBulletin",""
"Zika","Colombia","Sucre","province",2015-08-09,2016-02-13,NA,1253,NA,"clinical=906;lab=45;suspicious=302","EpiBulletin",""
"Zika","Colombia","San_Andres","province",2015-08-09,2016-02-13,NA,971,NA,"clinical=914;lab=54;suspicious=3","EpiBulletin",""
"Zika","Colombia","Cesar","province",2015-08-09,2016-02-13,NA,875,NA,"clinical=696;lab=17;suspicious=162","EpiBulletin",""
"Zika","Colombia","Antioquia","province",2015-08-09,2016-02-13,NA,866,NA,"clinical=568;lab=96;suspicious=202","EpiBulletin",""
"Zika","Colombia","Cartagena","province",2015-08-09,2016-02-13,NA,840,NA,"clinical=779;lab=61;suspicious=0","EpiBulletin",""
"Zika","Colombia","Magdalena","province",2015-08-09,2016-02-13,NA,773,NA,"clinical=236;lab=41;suspicious=496","EpiBulletin",""
"Zika","Colombia","Santander","province",2015-08-09,2016-02-13,NA,746,NA,"clinical=481;lab=22;suspicious=243","EpiBulletin",""
"Zika","Colombia","Bolivar","province",2015-08-09,2016-02-13,NA,667,NA,"clinical=400;lab=90;suspicious=177","EpiBulletin",""
"Zika","Colombia","Guajira","province",2015-08-09,2016-02-13,NA,438,NA,"clinical=277;lab=14;suspicious=147","EpiBulletin",""
"Zika","Colombia","Meta","province",2015-08-09,2016-02-13,NA,433,NA,"clinical=306;lab=11;suspicious=116","EpiBulletin",""
"Zika","Colombia","Caqueta","province",2015-08-09,2016-02-13,NA,362,NA,"clinical=313;lab=24;suspicious=25","EpiBulletin",""
"Zika","Colombia","Casanare","province",2015-08-09,2016-02-13,NA,358,NA,"clinical=301;lab=14;suspicious=43","EpiBulletin",""
"Zika","Colombia","Risaralda","province",2015-08-09,2016-02-13,NA,299,NA,"clinical=259;lab=33;suspicious=7","EpiBulletin",""
"Zika","Colombia","Putumayo","province",2015-08-09,2016-02-13,NA,161,NA,"clinical=109;lab=31;suspicious=21","EpiBulletin",""
"Zika","Colombia","Arauca","province",2015-08-09,2016-02-13,NA,151,NA,"clinical=123;lab=10;suspicious=18","EpiBulletin",""
"Zika","Colombia","Caldas","province",2015-08-09,2016-02-13,NA,130,NA,"clinical=68;lab=19;suspicious=43","EpiBulletin",""
"Zika","Colombia","Boyaca","province",2015-08-09,2016-02-13,NA,111,NA,"clinical=61;lab=25;suspicious=25","EpiBulletin",""
"Zika","Colombia","Desconocido","province",2015-08-09,2016-02-13,NA,62,NA,"clinical=0;lab=0;suspicious=62","EpiBulletin",""
"Zika","Colombia","Amazonas","province",2015-08-09,2016-02-13,NA,56,NA,"clinical=37;lab=4;suspicious=15","EpiBulletin",""
"Zika","Colombia","Quindio","province",2015-08-09,2016-02-13,NA,54,NA,"clinical=0;lab=0;suspicious=54","EpiBulletin",""
"Zika","Colombia","Exterior","province",2015-08-09,2016-02-13,NA,43,NA,"clinical=0;lab=2;suspicious=41","EpiBulletin",""
"Zika","Colombia","Cauca","province",2015-08-09,2016-02-13,NA,36,NA,"clinical=17;lab=6;suspicious=13","EpiBulletin",""
"Zika","Colombia","Buenaventura","province",2015-08-09,2016-02-13,NA,26,NA,"clinical=25;lab=1;suspicious=0","EpiBulletin",""
"Zika","Colombia","Narino","province",2015-08-09,2016-02-13,NA,18,NA,"clinical=1;lab=11;suspicious=6","EpiBulletin",""
"Zika","Colombia","Choco","province",2015-08-09,2016-02-13,NA,15,NA,"clinical=0;lab=1;suspicious=14","EpiBulletin",""
"Zika","Colombia","Vichada","province",2015-08-09,2016-02-13,NA,10,NA,"clinical=3;lab=2;suspicious=5","EpiBulletin",""
"Zika","Colombia","Guaviare","province",2015-08-09,2016-02-13,NA,7,NA,"clinical=1;lab=1;suspicious=5","EpiBulletin",""
"Zika","Colombia","Guainia","province",2015-08-09,2016-02-13,NA,3,NA,"clinical=0;lab=0;suspicious=3","EpiBulletin",""
"Zika","Colombia","Vaupes","province",2015-08-09,2016-02-13,NA,2,NA,"clinical=0;lab=0;suspicious=2","EpiBulletin",""
