"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Zika","Colombia","Norte_Santander","province",2015-08-09,2016-03-26,NA,8934,NA,"clinical=7785;lab=751;suspicious=398","EpiBulletin",""
"Zika","Colombia","Valle","province",2015-08-09,2016-03-26,NA,8349,NA,"clinical=7451;lab=98;suspicious=800","EpiBulletin",""
"Zika","Colombia","Huila","province",2015-08-09,2016-03-26,NA,5917,NA,"clinical=4982;lab=267;suspicious=668","EpiBulletin",""
"Zika","Colombia","Tolima","province",2015-08-09,2016-03-26,NA,5118,NA,"clinical=4388;lab=171;suspicious=559","EpiBulletin",""
"Zika","Colombia","Cundinamarca","province",2015-08-09,2016-03-26,NA,4200,NA,"clinical=3673;lab=124;suspicious=403","EpiBulletin",""
"Zika","Colombia","Barranquilla","province",2015-08-09,2016-03-26,NA,4168,NA,"clinical=4081;lab=87;suspicious=0","EpiBulletin",""
"Zika","Colombia","Cordoba","province",2015-08-09,2016-03-26,NA,3016,NA,"clinical=2272;lab=75;suspicious=669","EpiBulletin",""
"Zika","Colombia","Santander","province",2015-08-09,2016-03-26,NA,2581,NA,"clinical=1993;lab=42;suspicious=546","EpiBulletin",""
"Zika","Colombia","Atlantico","province",2015-08-09,2016-03-26,NA,1865,NA,"clinical=1593;lab=42;suspicious=230","EpiBulletin",""
"Zika","Colombia","Santa_Marta","province",2015-08-09,2016-03-26,NA,1835,NA,"clinical=1776;lab=59;suspicious=0","EpiBulletin",""
"Zika","Colombia","Antioquia","province",2015-08-09,2016-03-26,NA,1738,NA,"clinical=1166;lab=102;suspicious=470","EpiBulletin",""
"Zika","Colombia","Meta","province",2015-08-09,2016-03-26,NA,1592,NA,"clinical=1302;lab=28;suspicious=262","EpiBulletin",""
"Zika","Colombia","Sucre","province",2015-08-09,2016-03-26,NA,1517,NA,"clinical=1087;lab=47;suspicious=383","EpiBulletin",""
"Zika","Colombia","Cesar","province",2015-08-09,2016-03-26,NA,1319,NA,"clinical=1059;lab=92;suspicious=168","EpiBulletin",""
"Zika","Colombia","Magdalena","province",2015-08-09,2016-03-26,NA,1101,NA,"clinical=626;lab=59;suspicious=416","EpiBulletin",""
"Zika","Colombia","San_Andres","province",2015-08-09,2016-03-26,NA,1058,NA,"clinical=988;lab=57;suspicious=13","EpiBulletin",""
"Zika","Colombia","Casanare","province",2015-08-09,2016-03-26,NA,1039,NA,"clinical=913;lab=28;suspicious=98","EpiBulletin",""
"Zika","Colombia","Cartagena","province",2015-08-09,2016-03-26,NA,924,NA,"clinical=858;lab=66;suspicious=0","EpiBulletin",""
"Zika","Colombia","Caqueta","province",2015-08-09,2016-03-26,NA,812,NA,"clinical=731;lab=35;suspicious=46","EpiBulletin",""
"Zika","Colombia","Bolivar","province",2015-08-09,2016-03-26,NA,794,NA,"clinical=562;lab=99;suspicious=133","EpiBulletin",""
"Zika","Colombia","Guajira","province",2015-08-09,2016-03-26,NA,653,NA,"clinical=391;lab=43;suspicious=219","EpiBulletin",""
"Zika","Colombia","Risaralda","province",2015-08-09,2016-03-26,NA,609,NA,"clinical=559;lab=49;suspicious=1","EpiBulletin",""
"Zika","Colombia","Arauca","province",2015-08-09,2016-03-26,NA,569,NA,"clinical=548;lab=17;suspicious=4","EpiBulletin",""
"Zika","Colombia","Putumayo","province",2015-08-09,2016-03-26,NA,299,NA,"clinical=226;lab=44;suspicious=29","EpiBulletin",""
"Zika","Colombia","Amazonas","province",2015-08-09,2016-03-26,NA,235,NA,"clinical=197;lab=9;suspicious=29","EpiBulletin",""
"Zika","Colombia","Buenaventura","province",2015-08-09,2016-03-26,NA,233,NA,"clinical=231;lab=2;suspicious=0","EpiBulletin",""
"Zika","Colombia","Caldas","province",2015-08-09,2016-03-26,NA,197,NA,"clinical=117;lab=30;suspicious=50","EpiBulletin",""
"Zika","Colombia","Boyaca","province",2015-08-09,2016-03-26,NA,180,NA,"clinical=106;lab=39;suspicious=35","EpiBulletin",""
"Zika","Colombia","Quindio","province",2015-08-09,2016-03-26,NA,147,NA,"clinical=102;lab=4;suspicious=41","EpiBulletin",""
"Zika","Colombia","Cauca","province",2015-08-09,2016-03-26,NA,101,NA,"clinical=57;lab=7;suspicious=37","EpiBulletin",""
"Zika","Colombia","Desconocido","province",2015-08-09,2016-03-26,NA,82,NA,"clinical=0;lab=5;suspicious=77","EpiBulletin",""
"Zika","Colombia","Exterior","province",2015-08-09,2016-03-26,NA,74,NA,"clinical=0;lab=6;suspicious=68","EpiBulletin",""
"Zika","Colombia","Narino","province",2015-08-09,2016-03-26,NA,42,NA,"clinical=14;lab=13;suspicious=15","EpiBulletin",""
"Zika","Colombia","Guaviare","province",2015-08-09,2016-03-26,NA,30,NA,"clinical=10;lab=1;suspicious=19","EpiBulletin",""
"Zika","Colombia","Choco","province",2015-08-09,2016-03-26,NA,30,NA,"clinical=0;lab=2;suspicious=28","EpiBulletin",""
"Zika","Colombia","Vichada","province",2015-08-09,2016-03-26,NA,17,NA,"clinical=6;lab=3;suspicious=8","EpiBulletin",""
"Zika","Colombia","Vaupes","province",2015-08-09,2016-03-26,NA,9,NA,"clinical=0;lab=0;suspicious=9","EpiBulletin",""
"Zika","Colombia","Guainia","province",2015-08-09,2016-03-26,NA,9,NA,"clinical=0;lab=0;suspicious=9","EpiBulletin",""
