"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Zika","Colombia","Valle","province",2015-08-09,2016-06-18,NA,22240,NA,"clinical=21220;lab=866;suspicious=154","EpiBulletin",""
"Zika","Colombia","Norte_Santander","province",2015-08-09,2016-06-18,NA,9916,NA,"clinical=8333;lab=1507;suspicious=76","EpiBulletin",""
"Zika","Colombia","Santander","province",2015-08-09,2016-06-18,NA,8372,NA,"clinical=7584;lab=432;suspicious=356","EpiBulletin",""
"Zika","Colombia","Tolima","province",2015-08-09,2016-06-18,NA,6711,NA,"clinical=5713;lab=812;suspicious=186","EpiBulletin",""
"Zika","Colombia","Huila","province",2015-08-09,2016-06-18,NA,6668,NA,"clinical=5674;lab=897;suspicious=97","EpiBulletin",""
"Zika","Colombia","Cundinamarca","province",2015-08-09,2016-06-18,NA,5127,NA,"clinical=4502;lab=315;suspicious=310","EpiBulletin",""
"Zika","Colombia","Barranquilla","province",2015-08-09,2016-06-18,NA,4433,NA,"clinical=4200;lab=233;suspicious=0","EpiBulletin",""
"Zika","Colombia","Meta","province",2015-08-09,2016-06-18,NA,3649,NA,"clinical=3045;lab=540;suspicious=64","EpiBulletin",""
"Zika","Colombia","Casanare","province",2015-08-09,2016-06-18,NA,3405,NA,"clinical=3117;lab=267;suspicious=21","EpiBulletin",""
"Zika","Colombia","Cordoba","province",2015-08-09,2016-06-18,NA,3172,NA,"clinical=2389;lab=248;suspicious=535","EpiBulletin",""
"Zika","Colombia","Antioquia","province",2015-08-09,2016-06-18,NA,2271,NA,"clinical=1690;lab=331;suspicious=250","EpiBulletin",""
"Zika","Colombia","Atlantico","province",2015-08-09,2016-06-18,NA,2005,NA,"clinical=1790;lab=120;suspicious=95","EpiBulletin",""
"Zika","Colombia","Santa_Marta","province",2015-08-09,2016-06-18,NA,1908,NA,"clinical=1754;lab=154;suspicious=0","EpiBulletin",""
"Zika","Colombia","Arauca","province",2015-08-09,2016-06-18,NA,1689,NA,"clinical=1473;lab=168;suspicious=48","EpiBulletin",""
"Zika","Colombia","Sucre","province",2015-08-09,2016-06-18,NA,1588,NA,"clinical=1273;lab=106;suspicious=209","EpiBulletin",""
"Zika","Colombia","Cesar","province",2015-08-09,2016-06-18,NA,1496,NA,"clinical=1152;lab=243;suspicious=101","EpiBulletin",""
"Zika","Colombia","Magdalena","province",2015-08-09,2016-06-18,NA,1248,NA,"clinical=945;lab=140;suspicious=163","EpiBulletin",""
"Zika","Colombia","Risaralda","province",2015-08-09,2016-06-18,NA,1207,NA,"clinical=1082;lab=123;suspicious=2","EpiBulletin",""
"Zika","Colombia","Caqueta","province",2015-08-09,2016-06-18,NA,1114,NA,"clinical=964;lab=124;suspicious=26","EpiBulletin",""
"Zika","Colombia","San_Andres","province",2015-08-09,2016-06-18,NA,1113,NA,"clinical=1035;lab=65;suspicious=13","EpiBulletin",""
"Zika","Colombia","Cartagena","province",2015-08-09,2016-06-18,NA,989,NA,"clinical=891;lab=98;suspicious=0","EpiBulletin",""
"Zika","Colombia","Bolivar","province",2015-08-09,2016-06-18,NA,862,NA,"clinical=578;lab=139;suspicious=145","EpiBulletin",""
"Zika","Colombia","Guajira","province",2015-08-09,2016-06-18,NA,701,NA,"clinical=501;lab=95;suspicious=105","EpiBulletin",""
"Zika","Colombia","Putumayo","province",2015-08-09,2016-06-18,NA,489,NA,"clinical=381;lab=102;suspicious=6","EpiBulletin",""
"Zika","Colombia","Buenaventura","province",2015-08-09,2016-06-18,NA,449,NA,"clinical=445;lab=4;suspicious=0","EpiBulletin",""
"Zika","Colombia","Quindio","province",2015-08-09,2016-06-18,NA,353,NA,"clinical=318;lab=24;suspicious=11","EpiBulletin",""
"Zika","Colombia","Boyaca","province",2015-08-09,2016-06-18,NA,324,NA,"clinical=211;lab=84;suspicious=29","EpiBulletin",""
"Zika","Colombia","Amazonas","province",2015-08-09,2016-06-18,NA,323,NA,"clinical=253;lab=28;suspicious=42","EpiBulletin",""
"Zika","Colombia","Cauca","province",2015-08-09,2016-06-18,NA,257,NA,"clinical=140;lab=30;suspicious=87","EpiBulletin",""
"Zika","Colombia","Caldas","province",2015-08-09,2016-06-18,NA,252,NA,"clinical=152;lab=72;suspicious=28","EpiBulletin",""
"Zika","Colombia","Guaviare","province",2015-08-09,2016-06-18,NA,193,NA,"clinical=160;lab=13;suspicious=20","EpiBulletin",""
"Zika","Colombia","Desconocido","province",2015-08-09,2016-06-18,NA,116,NA,"clinical=0;lab=53;suspicious=63","EpiBulletin",""
"Zika","Colombia","Exterior","province",2015-08-09,2016-06-18,NA,114,NA,"clinical=0;lab=36;suspicious=78","EpiBulletin",""
"Zika","Colombia","Narino","province",2015-08-09,2016-06-18,NA,61,NA,"clinical=20;lab=19;suspicious=22","EpiBulletin",""
"Zika","Colombia","Vichada","province",2015-08-09,2016-06-18,NA,60,NA,"clinical=21;lab=5;suspicious=34","EpiBulletin",""
"Zika","Colombia","Choco","province",2015-08-09,2016-06-18,NA,47,NA,"clinical=8;lab=5;suspicious=34","EpiBulletin",""
"Zika","Colombia","Guainia","province",2015-08-09,2016-06-18,NA,13,NA,"clinical=11;lab=2;suspicious=0","EpiBulletin",""
"Zika","Colombia","Vaupes","province",2015-08-09,2016-06-18,NA,11,NA,"clinical=0;lab=0;suspicious=11","EpiBulletin",""
