"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Zika","Colombia","Valle","province",2015-08-09,2016-04-30,NA,15336,NA,"clinical=14408;lab=164;suspicious=764","EpiBulletin",""
"Zika","Colombia","Norte_Santander","province",2015-08-09,2016-04-30,NA,9358,NA,"clinical=7978;lab=959;suspicious=421","EpiBulletin",""
"Zika","Colombia","Huila","province",2015-08-09,2016-04-30,NA,6359,NA,"clinical=5691;lab=476;suspicious=192","EpiBulletin",""
"Zika","Colombia","Tolima","province",2015-08-09,2016-04-30,NA,6129,NA,"clinical=5463;lab=226;suspicious=440","EpiBulletin",""
"Zika","Colombia","Santander","province",2015-08-09,2016-04-30,NA,5097,NA,"clinical=4654;lab=70;suspicious=373","EpiBulletin",""
"Zika","Colombia","Cundinamarca","province",2015-08-09,2016-04-30,NA,4775,NA,"clinical=4242;lab=201;suspicious=332","EpiBulletin",""
"Zika","Colombia","Barranquilla","province",2015-08-09,2016-04-30,NA,4331,NA,"clinical=4233;lab=98;suspicious=0","EpiBulletin",""
"Zika","Colombia","Cordoba","province",2015-08-09,2016-04-30,NA,3108,NA,"clinical=2414;lab=172;suspicious=522","EpiBulletin",""
"Zika","Colombia","Meta","province",2015-08-09,2016-04-30,NA,2650,NA,"clinical=2200;lab=44;suspicious=406","EpiBulletin",""
"Zika","Colombia","Antioquia","province",2015-08-09,2016-04-30,NA,2015,NA,"clinical=1512;lab=139;suspicious=364","EpiBulletin",""
"Zika","Colombia","Atlantico","province",2015-08-09,2016-04-30,NA,1939,NA,"clinical=1649;lab=48;suspicious=242","EpiBulletin",""
"Zika","Colombia","Casanare","province",2015-08-09,2016-04-30,NA,1919,NA,"clinical=1858;lab=39;suspicious=22","EpiBulletin",""
"Zika","Colombia","Santa_Marta","province",2015-08-09,2016-04-30,NA,1876,NA,"clinical=1743;lab=133;suspicious=0","EpiBulletin",""
"Zika","Colombia","Sucre","province",2015-08-09,2016-04-30,NA,1561,NA,"clinical=1300;lab=79;suspicious=182","EpiBulletin",""
"Zika","Colombia","Cesar","province",2015-08-09,2016-04-30,NA,1391,NA,"clinical=1069;lab=137;suspicious=185","EpiBulletin",""
"Zika","Colombia","Magdalena","province",2015-08-09,2016-04-30,NA,1174,NA,"clinical=748;lab=83;suspicious=343","EpiBulletin",""
"Zika","Colombia","Arauca","province",2015-08-09,2016-04-30,NA,1155,NA,"clinical=1092;lab=41;suspicious=22","EpiBulletin",""
"Zika","Colombia","San_Andres","province",2015-08-09,2016-04-30,NA,1087,NA,"clinical=1011;lab=61;suspicious=15","EpiBulletin",""
"Zika","Colombia","Caqueta","province",2015-08-09,2016-04-30,NA,1035,NA,"clinical=949;lab=43;suspicious=43","EpiBulletin",""
"Zika","Colombia","Cartagena","province",2015-08-09,2016-04-30,NA,940,NA,"clinical=859;lab=81;suspicious=0","EpiBulletin",""
"Zika","Colombia","Risaralda","province",2015-08-09,2016-04-30,NA,899,NA,"clinical=833;lab=64;suspicious=2","EpiBulletin",""
"Zika","Colombia","Bolivar","province",2015-08-09,2016-04-30,NA,824,NA,"clinical=583;lab=112;suspicious=129","EpiBulletin",""
"Zika","Colombia","Guajira","province",2015-08-09,2016-04-30,NA,670,NA,"clinical=433;lab=45;suspicious=192","EpiBulletin",""
"Zika","Colombia","Putumayo","province",2015-08-09,2016-04-30,NA,409,NA,"clinical=350;lab=52;suspicious=7","EpiBulletin",""
"Zika","Colombia","Buenaventura","province",2015-08-09,2016-04-30,NA,390,NA,"clinical=388;lab=2;suspicious=0","EpiBulletin",""
"Zika","Colombia","Amazonas","province",2015-08-09,2016-04-30,NA,285,NA,"clinical=244;lab=9;suspicious=32","EpiBulletin",""
"Zika","Colombia","Boyaca","province",2015-08-09,2016-04-30,NA,275,NA,"clinical=177;lab=51;suspicious=47","EpiBulletin",""
"Zika","Colombia","Quindio","province",2015-08-09,2016-04-30,NA,272,NA,"clinical=193;lab=6;suspicious=73","EpiBulletin",""
"Zika","Colombia","Caldas","province",2015-08-09,2016-04-30,NA,217,NA,"clinical=136;lab=43;suspicious=38","EpiBulletin",""
"Zika","Colombia","Cauca","province",2015-08-09,2016-04-30,NA,162,NA,"clinical=107;lab=12;suspicious=43","EpiBulletin",""
"Zika","Colombia","Desconocido","province",2015-08-09,2016-04-30,NA,122,NA,"clinical=0;lab=23;suspicious=99","EpiBulletin",""
"Zika","Colombia","Guaviare","province",2015-08-09,2016-04-30,NA,101,NA,"clinical=84;lab=3;suspicious=14","EpiBulletin",""
"Zika","Colombia","Exterior","province",2015-08-09,2016-04-30,NA,84,NA,"clinical=0;lab=11;suspicious=73","EpiBulletin",""
"Zika","Colombia","Narino","province",2015-08-09,2016-04-30,NA,49,NA,"clinical=16;lab=16;suspicious=17","EpiBulletin",""
"Zika","Colombia","Vichada","province",2015-08-09,2016-04-30,NA,37,NA,"clinical=10;lab=4;suspicious=23","EpiBulletin",""
"Zika","Colombia","Choco","province",2015-08-09,2016-04-30,NA,35,NA,"clinical=7;lab=4;suspicious=24","EpiBulletin",""
"Zika","Colombia","Vaupes","province",2015-08-09,2016-04-30,NA,10,NA,"clinical=0;lab=0;suspicious=10","EpiBulletin",""
"Zika","Colombia","Guainia","province",2015-08-09,2016-04-30,NA,9,NA,"clinical=0;lab=0;suspicious=9","EpiBulletin",""
