"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Zika","Colombia","Valle","province",2015-08-09,2016-07-16,NA,24297,NA,"clinical=23239;lab=890;suspicious=168","EpiBulletin",""
"Zika","Colombia","Norte_Santander","province",2015-08-09,2016-07-16,NA,10045,NA,"clinical=8438;lab=1521;suspicious=86","EpiBulletin",""
"Zika","Colombia","Santander","province",2015-08-09,2016-07-16,NA,9270,NA,"clinical=8487;lab=443;suspicious=340","EpiBulletin",""
"Zika","Colombia","Tolima","province",2015-08-09,2016-07-16,NA,6854,NA,"clinical=5845;lab=822;suspicious=187","EpiBulletin",""
"Zika","Colombia","Huila","province",2015-08-09,2016-07-16,NA,6740,NA,"clinical=5725;lab=915;suspicious=100","EpiBulletin",""
"Zika","Colombia","Cundinamarca","province",2015-08-09,2016-07-16,NA,5189,NA,"clinical=4559;lab=317;suspicious=313","EpiBulletin",""
"Zika","Colombia","Barranquilla","province",2015-08-09,2016-07-16,NA,4517,NA,"clinical=4279;lab=238;suspicious=0","EpiBulletin",""
"Zika","Colombia","Meta","province",2015-08-09,2016-07-16,NA,3930,NA,"clinical=3278;lab=580;suspicious=72","EpiBulletin",""
"Zika","Colombia","Casanare","province",2015-08-09,2016-07-16,NA,3745,NA,"clinical=3443;lab=280;suspicious=22","EpiBulletin",""
"Zika","Colombia","Cordoba","province",2015-08-09,2016-07-16,NA,3192,NA,"clinical=2419;lab=253;suspicious=520","EpiBulletin",""
"Zika","Colombia","Antioquia","province",2015-08-09,2016-07-16,NA,2356,NA,"clinical=1748;lab=335;suspicious=273","EpiBulletin",""
"Zika","Colombia","Atlantico","province",2015-08-09,2016-07-16,NA,2078,NA,"clinical=1860;lab=121;suspicious=97","EpiBulletin",""
"Zika","Colombia","Santa_Marta","province",2015-08-09,2016-07-16,NA,1927,NA,"clinical=1772;lab=155;suspicious=0","EpiBulletin",""
"Zika","Colombia","Arauca","province",2015-08-09,2016-07-16,NA,1786,NA,"clinical=1554;lab=191;suspicious=41","EpiBulletin",""
"Zika","Colombia","Sucre","province",2015-08-09,2016-07-16,NA,1608,NA,"clinical=1287;lab=107;suspicious=214","EpiBulletin",""
"Zika","Colombia","Cesar","province",2015-08-09,2016-07-16,NA,1533,NA,"clinical=1179;lab=245;suspicious=109","EpiBulletin",""
"Zika","Colombia","Magdalena","province",2015-08-09,2016-07-16,NA,1297,NA,"clinical=989;lab=140;suspicious=168","EpiBulletin",""
"Zika","Colombia","Risaralda","province",2015-08-09,2016-07-16,NA,1275,NA,"clinical=1143;lab=130;suspicious=2","EpiBulletin",""
"Zika","Colombia","Caqueta","province",2015-08-09,2016-07-16,NA,1136,NA,"clinical=877;lab=234;suspicious=25","EpiBulletin",""
"Zika","Colombia","San_Andres","province",2015-08-09,2016-07-16,NA,1121,NA,"clinical=1040;lab=66;suspicious=15","EpiBulletin",""
"Zika","Colombia","Cartagena","province",2015-08-09,2016-07-16,NA,1007,NA,"clinical=904;lab=103;suspicious=0","EpiBulletin",""
"Zika","Colombia","Bolivar","province",2015-08-09,2016-07-16,NA,870,NA,"clinical=582;lab=139;suspicious=149","EpiBulletin",""
"Zika","Colombia","Guajira","province",2015-08-09,2016-07-16,NA,708,NA,"clinical=508;lab=95;suspicious=105","EpiBulletin",""
"Zika","Colombia","Putumayo","province",2015-08-09,2016-07-16,NA,509,NA,"clinical=393;lab=110;suspicious=6","EpiBulletin",""
"Zika","Colombia","Buenaventura","province",2015-08-09,2016-07-16,NA,459,NA,"clinical=454;lab=5;suspicious=0","EpiBulletin",""
"Zika","Colombia","Quindio","province",2015-08-09,2016-07-16,NA,375,NA,"clinical=339;lab=24;suspicious=12","EpiBulletin",""
"Zika","Colombia","Boyaca","province",2015-08-09,2016-07-16,NA,341,NA,"clinical=219;lab=88;suspicious=34","EpiBulletin",""
"Zika","Colombia","Amazonas","province",2015-08-09,2016-07-16,NA,329,NA,"clinical=255;lab=28;suspicious=46","EpiBulletin",""
"Zika","Colombia","Cauca","province",2015-08-09,2016-07-16,NA,291,NA,"clinical=151;lab=34;suspicious=106","EpiBulletin",""
"Zika","Colombia","Caldas","province",2015-08-09,2016-07-16,NA,275,NA,"clinical=174;lab=74;suspicious=27","EpiBulletin",""
"Zika","Colombia","Guaviare","province",2015-08-09,2016-07-16,NA,204,NA,"clinical=169;lab=15;suspicious=20","EpiBulletin",""
"Zika","Colombia","Desconocido","province",2015-08-09,2016-07-16,NA,124,NA,"clinical=0;lab=58;suspicious=66","EpiBulletin",""
"Zika","Colombia","Exterior","province",2015-08-09,2016-07-16,NA,123,NA,"clinical=0;lab=37;suspicious=86","EpiBulletin",""
"Zika","Colombia","Vichada","province",2015-08-09,2016-07-16,NA,72,NA,"clinical=30;lab=5;suspicious=37","EpiBulletin",""
"Zika","Colombia","Narino","province",2015-08-09,2016-07-16,NA,64,NA,"clinical=22;lab=20;suspicious=22","EpiBulletin",""
"Zika","Colombia","Choco","province",2015-08-09,2016-07-16,NA,49,NA,"clinical=9;lab=5;suspicious=35","EpiBulletin",""
"Zika","Colombia","Guainia","province",2015-08-09,2016-07-16,NA,13,NA,"clinical=10;lab=3;suspicious=0","EpiBulletin",""
"Zika","Colombia","Vaupes","province",2015-08-09,2016-07-16,NA,12,NA,"clinical=0;lab=0;suspicious=12","EpiBulletin",""
