"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Zika","Colombia","Valle","province",2015-08-09,2016-11-26,NA,26423,NA,"clinical=25348;lab=890;suspicious=185","EpiBulletin",""
"Zika","Colombia","Norte_Santander","province",2015-08-09,2016-11-26,NA,10479,NA,"clinical=8853;lab=1521;suspicious=105","EpiBulletin",""
"Zika","Colombia","Santander","province",2015-08-09,2016-11-26,NA,10222,NA,"clinical=9390;lab=443;suspicious=389","EpiBulletin",""
"Zika","Colombia","Tolima","province",2015-08-09,2016-11-26,NA,7158,NA,"clinical=6139;lab=822;suspicious=197","EpiBulletin",""
"Zika","Colombia","Huila","province",2015-08-09,2016-11-26,NA,6961,NA,"clinical=5932;lab=915;suspicious=114","EpiBulletin",""
"Zika","Colombia","Cundinamarca","province",2015-08-09,2016-11-26,NA,5281,NA,"clinical=4615;lab=317;suspicious=349","EpiBulletin",""
"Zika","Colombia","Barranquilla","province",2015-08-09,2016-11-26,NA,4670,NA,"clinical=4432;lab=238;suspicious=0","EpiBulletin",""
"Zika","Colombia","Meta","province",2015-08-09,2016-11-26,NA,4312,NA,"clinical=3650;lab=580;suspicious=82","EpiBulletin",""
"Zika","Colombia","Casanare","province",2015-08-09,2016-11-26,NA,3934,NA,"clinical=3632;lab=280;suspicious=22","EpiBulletin",""
"Zika","Colombia","Cordoba","province",2015-08-09,2016-11-26,NA,3232,NA,"clinical=2457;lab=253;suspicious=522","EpiBulletin",""
"Zika","Colombia","Antioquia","province",2015-08-09,2016-11-26,NA,2540,NA,"clinical=1893;lab=335;suspicious=312","EpiBulletin",""
"Zika","Colombia","Atlantico","province",2015-08-09,2016-11-26,NA,2121,NA,"clinical=1884;lab=121;suspicious=116","EpiBulletin",""
"Zika","Colombia","Santa_Marta","province",2015-08-09,2016-11-26,NA,1942,NA,"clinical=1787;lab=155;suspicious=0","EpiBulletin",""
"Zika","Colombia","Arauca","province",2015-08-09,2016-11-26,NA,1874,NA,"clinical=1649;lab=191;suspicious=34","EpiBulletin",""
"Zika","Colombia","Sucre","province",2015-08-09,2016-11-26,NA,1635,NA,"clinical=1314;lab=107;suspicious=214","EpiBulletin",""
"Zika","Colombia","Cesar","province",2015-08-09,2016-11-26,NA,1634,NA,"clinical=1258;lab=245;suspicious=131","EpiBulletin",""
"Zika","Colombia","Magdalena","province",2015-08-09,2016-11-26,NA,1325,NA,"clinical=1000;lab=140;suspicious=185","EpiBulletin",""
"Zika","Colombia","Risaralda","province",2015-08-09,2016-11-26,NA,1298,NA,"clinical=1164;lab=130;suspicious=4","EpiBulletin",""
"Zika","Colombia","Caqueta","province",2015-08-09,2016-11-26,NA,1156,NA,"clinical=899;lab=234;suspicious=23","EpiBulletin",""
"Zika","Colombia","San_Andres","province",2015-08-09,2016-11-26,NA,1149,NA,"clinical=1068;lab=66;suspicious=15","EpiBulletin",""
"Zika","Colombia","Cartagena","province",2015-08-09,2016-11-26,NA,1039,NA,"clinical=936;lab=103;suspicious=0","EpiBulletin",""
"Zika","Colombia","Bolivar","province",2015-08-09,2016-11-26,NA,914,NA,"clinical=591;lab=139;suspicious=184","EpiBulletin",""
"Zika","Colombia","Guajira","province",2015-08-09,2016-11-26,NA,722,NA,"clinical=522;lab=95;suspicious=105","EpiBulletin",""
"Zika","Colombia","Putumayo","province",2015-08-09,2016-11-26,NA,530,NA,"clinical=414;lab=110;suspicious=6","EpiBulletin",""
"Zika","Colombia","Buenaventura","province",2015-08-09,2016-11-26,NA,462,NA,"clinical=457;lab=5;suspicious=0","EpiBulletin",""
"Zika","Colombia","Quindio","province",2015-08-09,2016-11-26,NA,404,NA,"clinical=367;lab=24;suspicious=13","EpiBulletin",""
"Zika","Colombia","Boyaca","province",2015-08-09,2016-11-26,NA,377,NA,"clinical=249;lab=88;suspicious=40","EpiBulletin",""
"Zika","Colombia","Cauca","province",2015-08-09,2016-11-26,NA,340,NA,"clinical=184;lab=34;suspicious=122","EpiBulletin",""
"Zika","Colombia","Amazonas","province",2015-08-09,2016-11-26,NA,327,NA,"clinical=256;lab=28;suspicious=43","EpiBulletin",""
"Zika","Colombia","Caldas","province",2015-08-09,2016-11-26,NA,320,NA,"clinical=205;lab=74;suspicious=41","EpiBulletin",""
"Zika","Colombia","Guaviare","province",2015-08-09,2016-11-26,NA,212,NA,"clinical=176;lab=15;suspicious=21","EpiBulletin",""
"Zika","Colombia","Desconocido","province",2015-08-09,2016-11-26,NA,152,NA,"clinical=0;lab=58;suspicious=94","EpiBulletin",""
"Zika","Colombia","Narino","province",2015-08-09,2016-11-26,NA,86,NA,"clinical=30;lab=20;suspicious=36","EpiBulletin",""
"Zika","Colombia","Vichada","province",2015-08-09,2016-11-26,NA,76,NA,"clinical=33;lab=5;suspicious=38","EpiBulletin",""
"Zika","Colombia","Choco","province",2015-08-09,2016-11-26,NA,61,NA,"clinical=13;lab=5;suspicious=43","EpiBulletin",""
"Zika","Colombia","Vaupes","province",2015-08-09,2016-11-26,NA,15,NA,"clinical=0;lab=0;suspicious=15","EpiBulletin",""
"Zika","Colombia","Guainia","province",2015-08-09,2016-11-26,NA,14,NA,"clinical=11;lab=3;suspicious=0","EpiBulletin",""
"Zika","Colombia","Exterior","province",2015-08-09,2016-11-26,NA,158,NA,"clinical=0;lab=37;suspicious=121","EpiBulletin",""
