"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Zika","Colombia","Valle","province",2015-08-09,2016-07-23,NA,24565,NA,"clinical=23504;lab=890;suspicious=171","EpiBulletin",""
"Zika","Colombia","Norte_Santander","province",2015-08-09,2016-07-23,NA,10089,NA,"clinical=8482;lab=1521;suspicious=86","EpiBulletin",""
"Zika","Colombia","Santander","province",2015-08-09,2016-07-23,NA,9432,NA,"clinical=8637;lab=443;suspicious=352","EpiBulletin",""
"Zika","Colombia","Tolima","province",2015-08-09,2016-07-23,NA,6886,NA,"clinical=5876;lab=822;suspicious=188","EpiBulletin",""
"Zika","Colombia","Huila","province",2015-08-09,2016-07-23,NA,6760,NA,"clinical=5744;lab=915;suspicious=101","EpiBulletin",""
"Zika","Colombia","Cundinamarca","province",2015-08-09,2016-07-23,NA,5201,NA,"clinical=4572;lab=317;suspicious=312","EpiBulletin",""
"Zika","Colombia","Barranquilla","province",2015-08-09,2016-07-23,NA,4524,NA,"clinical=4286;lab=238;suspicious=0","EpiBulletin",""
"Zika","Colombia","Meta","province",2015-08-09,2016-07-23,NA,3959,NA,"clinical=3307;lab=580;suspicious=72","EpiBulletin",""
"Zika","Colombia","Casanare","province",2015-08-09,2016-07-23,NA,3804,NA,"clinical=3502;lab=280;suspicious=22","EpiBulletin",""
"Zika","Colombia","Cordoba","province",2015-08-09,2016-07-23,NA,3194,NA,"clinical=2422;lab=253;suspicious=519","EpiBulletin",""
"Zika","Colombia","Antioquia","province",2015-08-09,2016-07-23,NA,2380,NA,"clinical=1760;lab=335;suspicious=285","EpiBulletin",""
"Zika","Colombia","Atlantico","province",2015-08-09,2016-07-23,NA,2084,NA,"clinical=1866;lab=121;suspicious=97","EpiBulletin",""
"Zika","Colombia","Santa_Marta","province",2015-08-09,2016-07-23,NA,1928,NA,"clinical=1773;lab=155;suspicious=0","EpiBulletin",""
"Zika","Colombia","Arauca","province",2015-08-09,2016-07-23,NA,1802,NA,"clinical=1570;lab=191;suspicious=41","EpiBulletin",""
"Zika","Colombia","Sucre","province",2015-08-09,2016-07-23,NA,1610,NA,"clinical=1290;lab=107;suspicious=213","EpiBulletin",""
"Zika","Colombia","Cesar","province",2015-08-09,2016-07-23,NA,1548,NA,"clinical=1195;lab=245;suspicious=108","EpiBulletin",""
"Zika","Colombia","Magdalena","province",2015-08-09,2016-07-23,NA,1302,NA,"clinical=992;lab=140;suspicious=170","EpiBulletin",""
"Zika","Colombia","Risaralda","province",2015-08-09,2016-07-23,NA,1282,NA,"clinical=1150;lab=130;suspicious=2","EpiBulletin",""
"Zika","Colombia","Caqueta","province",2015-08-09,2016-07-23,NA,1138,NA,"clinical=879;lab=234;suspicious=25","EpiBulletin",""
"Zika","Colombia","San_Andres","province",2015-08-09,2016-07-23,NA,1122,NA,"clinical=1041;lab=66;suspicious=15","EpiBulletin",""
"Zika","Colombia","Cartagena","province",2015-08-09,2016-07-23,NA,1012,NA,"clinical=909;lab=103;suspicious=0","EpiBulletin",""
"Zika","Colombia","Bolivar","province",2015-08-09,2016-07-23,NA,872,NA,"clinical=585;lab=139;suspicious=148","EpiBulletin",""
"Zika","Colombia","Guajira","province",2015-08-09,2016-07-23,NA,711,NA,"clinical=511;lab=95;suspicious=105","EpiBulletin",""
"Zika","Colombia","Putumayo","province",2015-08-09,2016-07-23,NA,510,NA,"clinical=394;lab=110;suspicious=6","EpiBulletin",""
"Zika","Colombia","Buenaventura","province",2015-08-09,2016-07-23,NA,457,NA,"clinical=452;lab=5;suspicious=0","EpiBulletin",""
"Zika","Colombia","Quindio","province",2015-08-09,2016-07-23,NA,376,NA,"clinical=340;lab=24;suspicious=12","EpiBulletin",""
"Zika","Colombia","Boyaca","province",2015-08-09,2016-07-23,NA,344,NA,"clinical=221;lab=88;suspicious=35","EpiBulletin",""
"Zika","Colombia","Amazonas","province",2015-08-09,2016-07-23,NA,329,NA,"clinical=255;lab=28;suspicious=46","EpiBulletin",""
"Zika","Colombia","Cauca","province",2015-08-09,2016-07-23,NA,296,NA,"clinical=153;lab=34;suspicious=109","EpiBulletin",""
"Zika","Colombia","Caldas","province",2015-08-09,2016-07-23,NA,278,NA,"clinical=176;lab=74;suspicious=28","EpiBulletin",""
"Zika","Colombia","Guaviare","province",2015-08-09,2016-07-23,NA,205,NA,"clinical=170;lab=15;suspicious=20","EpiBulletin",""
"Zika","Colombia","Desconocido","province",2015-08-09,2016-07-23,NA,126,NA,"clinical=0;lab=58;suspicious=68","EpiBulletin",""
"Zika","Colombia","Vichada","province",2015-08-09,2016-07-23,NA,74,NA,"clinical=30;lab=5;suspicious=39","EpiBulletin",""
"Zika","Colombia","Narino","province",2015-08-09,2016-07-23,NA,64,NA,"clinical=22;lab=20;suspicious=22","EpiBulletin",""
"Zika","Colombia","Choco","province",2015-08-09,2016-07-23,NA,49,NA,"clinical=9;lab=5;suspicious=35","EpiBulletin",""
"Zika","Colombia","Guainia","province",2015-08-09,2016-07-23,NA,13,NA,"clinical=10;lab=3;suspicious=0","EpiBulletin",""
"Zika","Colombia","Vaupes","province",2015-08-09,2016-07-23,NA,13,NA,"clinical=0;lab=0;suspicious=13","EpiBulletin",""
"Zika","Colombia","Exterior","province",2015-08-09,2016-07-23,NA,127,NA,"clinical=0;lab=37;suspicious=90","EpiBulletin",""
