"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Zika","Colombia","Valle","province",2015-08-09,2016-09-10,NA,25820,NA,"clinical=24752;lab=890;suspicious=178","EpiBulletin",""
"Zika","Colombia","Norte_Santander","province",2015-08-09,2016-09-10,NA,10330,NA,"clinical=8716;lab=1521;suspicious=93","EpiBulletin",""
"Zika","Colombia","Santander","province",2015-08-09,2016-09-10,NA,10011,NA,"clinical=9199;lab=443;suspicious=369","EpiBulletin",""
"Zika","Colombia","Tolima","province",2015-08-09,2016-09-10,NA,7021,NA,"clinical=6002;lab=822;suspicious=197","EpiBulletin",""
"Zika","Colombia","Huila","province",2015-08-09,2016-09-10,NA,6810,NA,"clinical=5788;lab=915;suspicious=107","EpiBulletin",""
"Zika","Colombia","Cundinamarca","province",2015-08-09,2016-09-10,NA,5243,NA,"clinical=4605;lab=317;suspicious=321","EpiBulletin",""
"Zika","Colombia","Barranquilla","province",2015-08-09,2016-09-10,NA,4597,NA,"clinical=4359;lab=238;suspicious=0","EpiBulletin",""
"Zika","Colombia","Meta","province",2015-08-09,2016-09-10,NA,4172,NA,"clinical=3515;lab=580;suspicious=77","EpiBulletin",""
"Zika","Colombia","Casanare","province",2015-08-09,2016-09-10,NA,3890,NA,"clinical=3588;lab=280;suspicious=22","EpiBulletin",""
"Zika","Colombia","Cordoba","province",2015-08-09,2016-09-10,NA,3210,NA,"clinical=2431;lab=253;suspicious=526","EpiBulletin",""
"Zika","Colombia","Antioquia","province",2015-08-09,2016-09-10,NA,2479,NA,"clinical=1834;lab=335;suspicious=310","EpiBulletin",""
"Zika","Colombia","Atlantico","province",2015-08-09,2016-09-10,NA,2081,NA,"clinical=1856;lab=121;suspicious=104","EpiBulletin",""
"Zika","Colombia","Santa_Marta","province",2015-08-09,2016-09-10,NA,1941,NA,"clinical=1786;lab=155;suspicious=0","EpiBulletin",""
"Zika","Colombia","Arauca","province",2015-08-09,2016-09-10,NA,1851,NA,"clinical=1619;lab=191;suspicious=41","EpiBulletin",""
"Zika","Colombia","Sucre","province",2015-08-09,2016-09-10,NA,1616,NA,"clinical=1295;lab=107;suspicious=214","EpiBulletin",""
"Zika","Colombia","Cesar","province",2015-08-09,2016-09-10,NA,1593,NA,"clinical=1228;lab=245;suspicious=120","EpiBulletin",""
"Zika","Colombia","Magdalena","province",2015-08-09,2016-09-10,NA,1294,NA,"clinical=982;lab=140;suspicious=172","EpiBulletin",""
"Zika","Colombia","Risaralda","province",2015-08-09,2016-09-10,NA,1294,NA,"clinical=1161;lab=130;suspicious=3","EpiBulletin",""
"Zika","Colombia","Caqueta","province",2015-08-09,2016-09-10,NA,1145,NA,"clinical=886;lab=234;suspicious=25","EpiBulletin",""
"Zika","Colombia","San_Andres","province",2015-08-09,2016-09-10,NA,1139,NA,"clinical=1057;lab=66;suspicious=16","EpiBulletin",""
"Zika","Colombia","Cartagena","province",2015-08-09,2016-09-10,NA,1027,NA,"clinical=924;lab=103;suspicious=0","EpiBulletin",""
"Zika","Colombia","Bolivar","province",2015-08-09,2016-09-10,NA,884,NA,"clinical=591;lab=139;suspicious=154","EpiBulletin",""
"Zika","Colombia","Guajira","province",2015-08-09,2016-09-10,NA,718,NA,"clinical=516;lab=95;suspicious=107","EpiBulletin",""
"Zika","Colombia","Putumayo","province",2015-08-09,2016-09-10,NA,525,NA,"clinical=408;lab=110;suspicious=7","EpiBulletin",""
"Zika","Colombia","Buenaventura","province",2015-08-09,2016-09-10,NA,460,NA,"clinical=455;lab=5;suspicious=0","EpiBulletin",""
"Zika","Colombia","Quindio","province",2015-08-09,2016-09-10,NA,394,NA,"clinical=357;lab=24;suspicious=13","EpiBulletin",""
"Zika","Colombia","Boyaca","province",2015-08-09,2016-09-10,NA,356,NA,"clinical=232;lab=88;suspicious=36","EpiBulletin",""
"Zika","Colombia","Amazonas","province",2015-08-09,2016-09-10,NA,328,NA,"clinical=255;lab=28;suspicious=45","EpiBulletin",""
"Zika","Colombia","Cauca","province",2015-08-09,2016-09-10,NA,313,NA,"clinical=164;lab=34;suspicious=115","EpiBulletin",""
"Zika","Colombia","Caldas","province",2015-08-09,2016-09-10,NA,293,NA,"clinical=189;lab=74;suspicious=30","EpiBulletin",""
"Zika","Colombia","Guaviare","province",2015-08-09,2016-09-10,NA,207,NA,"clinical=172;lab=15;suspicious=20","EpiBulletin",""
"Zika","Colombia","Desconocido","province",2015-08-09,2016-09-10,NA,137,NA,"clinical=0;lab=58;suspicious=79","EpiBulletin",""
"Zika","Colombia","Vichada","province",2015-08-09,2016-09-10,NA,78,NA,"clinical=32;lab=5;suspicious=41","EpiBulletin",""
"Zika","Colombia","Narino","province",2015-08-09,2016-09-10,NA,76,NA,"clinical=27;lab=20;suspicious=29","EpiBulletin",""
"Zika","Colombia","Choco","province",2015-08-09,2016-09-10,NA,51,NA,"clinical=9;lab=5;suspicious=37","EpiBulletin",""
"Zika","Colombia","Vaupes","province",2015-08-09,2016-09-10,NA,14,NA,"clinical=0;lab=0;suspicious=14","EpiBulletin",""
"Zika","Colombia","Guainia","province",2015-08-09,2016-09-10,NA,13,NA,"clinical=10;lab=3;suspicious=0","EpiBulletin",""
"Zika","Colombia","Exterior","province",2015-08-09,2016-09-10,NA,139,NA,"clinical=0;lab=37;suspicious=102","EpiBulletin",""
