"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Zika","Colombia","Norte_Santander","province",2015-08-09,2016-01-23,NA,4085,NA,"clinical=3642;lab=314;suspicious=129","EpiBulletin",""
"Zika","Colombia","Cundinamarca","province",2015-08-09,2016-01-23,NA,2246,NA,"clinical=1962;lab=60;suspicious=224","EpiBulletin",""
"Zika","Colombia","Huila","province",2015-08-09,2016-01-23,NA,2075,NA,"clinical=1842;lab=39;suspicious=194","EpiBulletin",""
"Zika","Colombia","Barranquilla","province",2015-08-09,2016-01-23,NA,1946,NA,"clinical=1920;lab=26;suspicious=0","EpiBulletin",""
"Zika","Colombia","Tolima","province",2015-08-09,2016-01-23,NA,1493,NA,"clinical=1221;lab=76;suspicious=196","EpiBulletin",""
"Zika","Colombia","Santa_Marta","province",2015-08-09,2016-01-23,NA,1198,NA,"clinical=1183;lab=15;suspicious=0","EpiBulletin",""
"Zika","Colombia","Cordoba","province",2015-08-09,2016-01-23,NA,1138,NA,"clinical=880;lab=9;suspicious=249","EpiBulletin",""
"Zika","Colombia","Sucre","province",2015-08-09,2016-01-23,NA,945,NA,"clinical=737;lab=37;suspicious=171","EpiBulletin",""
"Zika","Colombia","Atlantico","province",2015-08-09,2016-01-23,NA,919,NA,"clinical=793;lab=10;suspicious=116","EpiBulletin",""
"Zika","Colombia","San_Andres","province",2015-08-09,2016-01-23,NA,763,NA,"clinical=706;lab=54;suspicious=3","EpiBulletin",""
"Zika","Colombia","Cartagena","province",2015-08-09,2016-01-23,NA,720,NA,"clinical=666;lab=54;suspicious=0","EpiBulletin",""
"Zika","Colombia","Bolivar","province",2015-08-09,2016-01-23,NA,528,NA,"clinical=342;lab=89;suspicious=97","EpiBulletin",""
"Zika","Colombia","Magdalena","province",2015-08-09,2016-01-23,NA,456,NA,"clinical=209;lab=6;suspicious=241","EpiBulletin",""
"Zika","Colombia","Cesar","province",2015-08-09,2016-01-23,NA,317,NA,"clinical=245;lab=10;suspicious=62","EpiBulletin",""
"Zika","Colombia","Antioquia","province",2015-08-09,2016-01-23,NA,263,NA,"clinical=140;lab=75;suspicious=48","EpiBulletin",""
"Zika","Colombia","Valle","province",2015-08-09,2016-01-23,NA,225,NA,"clinical=141;lab=8;suspicious=76","EpiBulletin",""
"Zika","Colombia","Guajira","province",2015-08-09,2016-01-23,NA,211,NA,"clinical=136;lab=5;suspicious=70","EpiBulletin",""
"Zika","Colombia","Santander","province",2015-08-09,2016-01-23,NA,120,NA,"clinical=29;lab=14;suspicious=77","EpiBulletin",""
"Zika","Colombia","Risaralda","province",2015-08-09,2016-01-23,NA,108,NA,"clinical=73;lab=32;suspicious=3","EpiBulletin",""
"Zika","Colombia","Caqueta","province",2015-08-09,2016-01-23,NA,82,NA,"clinical=59;lab=4;suspicious=19","EpiBulletin",""
"Zika","Colombia","Casanare","province",2015-08-09,2016-01-23,NA,74,NA,"clinical=53;lab=9;suspicious=12","EpiBulletin",""
"Zika","Colombia","Meta","province",2015-08-09,2016-01-23,NA,60,NA,"clinical=38;lab=5;suspicious=17","EpiBulletin",""
"Zika","Colombia","Caldas","province",2015-08-09,2016-01-23,NA,59,NA,"clinical=35;lab=20;suspicious=4","EpiBulletin",""
"Zika","Colombia","Putumayo","province",2015-08-09,2016-01-23,NA,57,NA,"clinical=23;lab=31;suspicious=3","EpiBulletin",""
"Zika","Colombia","Procedencia_Desconocida","province",2015-08-09,2016-01-23,NA,53,NA,"clinical=0;lab=0;suspicious=53","EpiBulletin",""
"Zika","Colombia","Boyaca","province",2015-08-09,2016-01-23,NA,40,NA,"clinical=11;lab=22;suspicious=7","EpiBulletin",""
"Zika","Colombia","Arauca","province",2015-08-09,2016-01-23,NA,38,NA,"clinical=23;lab=10;suspicious=5","EpiBulletin",""
"Zika","Colombia","Exterior","province",2015-08-09,2016-01-23,NA,19,NA,"clinical=3;lab=1;suspicious=15","EpiBulletin",""
"Zika","Colombia","Quindio","province",2015-08-09,2016-01-23,NA,18,NA,"clinical=0;lab=0;suspicious=18","EpiBulletin",""
"Zika","Colombia","Narino","province",2015-08-09,2016-01-23,NA,11,NA,"clinical=1;lab=9;suspicious=1","EpiBulletin",""
"Zika","Colombia","Cauca","province",2015-08-09,2016-01-23,NA,10,NA,"clinical=1;lab=3;suspicious=6","EpiBulletin",""
"Zika","Colombia","Amazonas","province",2015-08-09,2016-01-23,NA,7,NA,"clinical=0;lab=0;suspicious=7","EpiBulletin",""
"Zika","Colombia","Vichada","province",2015-08-09,2016-01-23,NA,5,NA,"clinical=1;lab=2;suspicious=2","EpiBulletin",""
"Zika","Colombia","Guaviare","province",2015-08-09,2016-01-23,NA,4,NA,"clinical=0;lab=1;suspicious=3","EpiBulletin",""
"Zika","Colombia","Guainia","province",2015-08-09,2016-01-23,NA,2,NA,"clinical=0;lab=0;suspicious=2","EpiBulletin",""
"Zika","Colombia","Choco","province",2015-08-09,2016-01-23,NA,2,NA,"clinical=0;lab=0;suspicious=2","EpiBulletin",""
"Zika","Colombia","Vaupes","province",2015-08-09,2016-01-23,NA,0,NA,"clinical=0;lab=0;suspicious=0","EpiBulletin",""
