"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Zika","Colombia","Valle","province",2015-08-09,2016-12-10,NA,26549,NA,"clinical=25414;lab=890;suspicious=245","EpiBulletin",""
"Zika","Colombia","Norte_Santander","province",2015-08-09,2016-12-10,NA,10490,NA,"clinical=8862;lab=1521;suspicious=107","EpiBulletin",""
"Zika","Colombia","Santander","province",2015-08-09,2016-12-10,NA,10244,NA,"clinical=9409;lab=443;suspicious=392","EpiBulletin",""
"Zika","Colombia","Tolima","province",2015-08-09,2016-12-10,NA,7163,NA,"clinical=6143;lab=822;suspicious=198","EpiBulletin",""
"Zika","Colombia","Huila","province",2015-08-09,2016-12-10,NA,6981,NA,"clinical=5952;lab=915;suspicious=114","EpiBulletin",""
"Zika","Colombia","Cundinamarca","province",2015-08-09,2016-12-10,NA,5286,NA,"clinical=4620;lab=317;suspicious=349","EpiBulletin",""
"Zika","Colombia","Barranquilla","province",2015-08-09,2016-12-10,NA,4674,NA,"clinical=4436;lab=238;suspicious=0","EpiBulletin",""
"Zika","Colombia","Meta","province",2015-08-09,2016-12-10,NA,4321,NA,"clinical=3659;lab=580;suspicious=82","EpiBulletin",""
"Zika","Colombia","Casanare","province",2015-08-09,2016-12-10,NA,3949,NA,"clinical=3647;lab=280;suspicious=22","EpiBulletin",""
"Zika","Colombia","Cordoba","province",2015-08-09,2016-12-10,NA,3367,NA,"clinical=2590;lab=253;suspicious=524","EpiBulletin",""
"Zika","Colombia","Antioquia","province",2015-08-09,2016-12-10,NA,2548,NA,"clinical=1895;lab=335;suspicious=318","EpiBulletin",""
"Zika","Colombia","Atlantico","province",2015-08-09,2016-12-10,NA,2123,NA,"clinical=1886;lab=121;suspicious=116","EpiBulletin",""
"Zika","Colombia","Santa_Marta","province",2015-08-09,2016-12-10,NA,1944,NA,"clinical=1789;lab=155;suspicious=0","EpiBulletin",""
"Zika","Colombia","Arauca","province",2015-08-09,2016-12-10,NA,1876,NA,"clinical=1651;lab=191;suspicious=34","EpiBulletin",""
"Zika","Colombia","Sucre","province",2015-08-09,2016-12-10,NA,1636,NA,"clinical=1315;lab=107;suspicious=214","EpiBulletin",""
"Zika","Colombia","Cesar","province",2015-08-09,2016-12-10,NA,1637,NA,"clinical=1261;lab=245;suspicious=131","EpiBulletin",""
"Zika","Colombia","Magdalena","province",2015-08-09,2016-12-10,NA,1325,NA,"clinical=1000;lab=140;suspicious=185","EpiBulletin",""
"Zika","Colombia","Risaralda","province",2015-08-09,2016-12-10,NA,1298,NA,"clinical=1164;lab=130;suspicious=4","EpiBulletin",""
"Zika","Colombia","Caqueta","province",2015-08-09,2016-12-10,NA,1158,NA,"clinical=901;lab=234;suspicious=23","EpiBulletin",""
"Zika","Colombia","San_Andres","province",2015-08-09,2016-12-10,NA,1150,NA,"clinical=1068;lab=66;suspicious=16","EpiBulletin",""
"Zika","Colombia","Cartagena","province",2015-08-09,2016-12-10,NA,1040,NA,"clinical=937;lab=103;suspicious=0","EpiBulletin",""
"Zika","Colombia","Bolivar","province",2015-08-09,2016-12-10,NA,917,NA,"clinical=592;lab=139;suspicious=186","EpiBulletin",""
"Zika","Colombia","Guajira","province",2015-08-09,2016-12-10,NA,722,NA,"clinical=522;lab=95;suspicious=105","EpiBulletin",""
"Zika","Colombia","Putumayo","province",2015-08-09,2016-12-10,NA,531,NA,"clinical=415;lab=110;suspicious=6","EpiBulletin",""
"Zika","Colombia","Buenaventura","province",2015-08-09,2016-12-10,NA,463,NA,"clinical=458;lab=5;suspicious=0","EpiBulletin",""
"Zika","Colombia","Quindio","province",2015-08-09,2016-12-10,NA,404,NA,"clinical=367;lab=24;suspicious=13","EpiBulletin",""
"Zika","Colombia","Boyaca","province",2015-08-09,2016-12-10,NA,382,NA,"clinical=254;lab=88;suspicious=40","EpiBulletin",""
"Zika","Colombia","Cauca","province",2015-08-09,2016-12-10,NA,342,NA,"clinical=185;lab=34;suspicious=123","EpiBulletin",""
"Zika","Colombia","Amazonas","province",2015-08-09,2016-12-10,NA,330,NA,"clinical=257;lab=28;suspicious=45","EpiBulletin",""
"Zika","Colombia","Caldas","province",2015-08-09,2016-12-10,NA,323,NA,"clinical=205;lab=74;suspicious=44","EpiBulletin",""
"Zika","Colombia","Guaviare","province",2015-08-09,2016-12-10,NA,212,NA,"clinical=176;lab=15;suspicious=21","EpiBulletin",""
"Zika","Colombia","Desconocido","province",2015-08-09,2016-12-10,NA,163,NA,"clinical=0;lab=58;suspicious=105","EpiBulletin",""
"Zika","Colombia","Narino","province",2015-08-09,2016-12-10,NA,86,NA,"clinical=30;lab=20;suspicious=36","EpiBulletin",""
"Zika","Colombia","Vichada","province",2015-08-09,2016-12-10,NA,78,NA,"clinical=33;lab=5;suspicious=40","EpiBulletin",""
"Zika","Colombia","Choco","province",2015-08-09,2016-12-10,NA,62,NA,"clinical=13;lab=5;suspicious=44","EpiBulletin",""
"Zika","Colombia","Vaupes","province",2015-08-09,2016-12-10,NA,15,NA,"clinical=0;lab=0;suspicious=15","EpiBulletin",""
"Zika","Colombia","Guainia","province",2015-08-09,2016-12-10,NA,14,NA,"clinical=11;lab=3;suspicious=0","EpiBulletin",""
"Zika","Colombia","Exterior","province",2015-08-09,2016-12-10,NA,159,NA,"clinical=0;lab=37;suspicious=122","EpiBulletin",""
