"pathogen","country","location","dateStart","dateEnd","count","countCumu","source"
"Dengue","Colombia","Vaupes",2017-01-01,2017-01-07,1,1,"C-NIH"
"Dengue","Colombia","Vichada",2017-01-01,2017-01-07,0,0,"C-NIH"
"Dengue","Colombia","Amazonas",2017-01-08,2017-01-14,0,0,"C-NIH"
"Dengue","Colombia","Antioquia",2017-01-08,2017-01-14,158,158,"C-NIH"
"Dengue","Colombia","Arauca",2017-01-08,2017-01-14,5,5,"C-NIH"
"Dengue","Colombia","Atlantico",2017-01-08,2017-01-14,7,7,"C-NIH"
"Dengue","Colombia","Bolivar",2017-01-08,2017-01-14,13,13,"C-NIH"
"Dengue","Colombia","Boyaca",2017-01-08,2017-01-14,16,16,"C-NIH"
"Dengue","Colombia","Caldas",2017-01-08,2017-01-14,1,1,"C-NIH"
"Dengue","Colombia","Caqueta",2017-01-08,2017-01-14,0,0,"C-NIH"
"Dengue","Colombia","Casanare",2017-01-08,2017-01-14,8,8,"C-NIH"
"Dengue","Colombia","Cauca",2017-01-08,2017-01-14,3,3,"C-NIH"
"Dengue","Colombia","Cesar",2017-01-08,2017-01-14,11,11,"C-NIH"
"Dengue","Colombia","Choco",2017-01-08,2017-01-14,1,1,"C-NIH"
"Dengue","Colombia","Cordoba",2017-01-08,2017-01-14,16,16,"C-NIH"
"Dengue","Colombia","Cundinamarca",2017-01-08,2017-01-14,19,19,"C-NIH"
"Dengue","Colombia","Guainia",2017-01-08,2017-01-14,0,0,"C-NIH"
"Dengue","Colombia","Guajira",2017-01-08,2017-01-14,0,0,"C-NIH"
"Dengue","Colombia","Guaviare",2017-01-08,2017-01-14,5,5,"C-NIH"
"Dengue","Colombia","Huila",2017-01-08,2017-01-14,45,45,"C-NIH"
"Dengue","Colombia","Magdalena",2017-01-08,2017-01-14,10,10,"C-NIH"
"Dengue","Colombia","Meta",2017-01-08,2017-01-14,24,24,"C-NIH"
"Dengue","Colombia","Narino",2017-01-08,2017-01-14,1,1,"C-NIH"
"Dengue","Colombia","Norte_Santander",2017-01-08,2017-01-14,24,24,"C-NIH"
"Dengue","Colombia","Putumayo",2017-01-08,2017-01-14,30,30,"C-NIH"
"Dengue","Colombia","Quindio",2017-01-08,2017-01-14,36,36,"C-NIH"
"Dengue","Colombia","Risaralda",2017-01-08,2017-01-14,6,6,"C-NIH"
"Dengue","Colombia","San_Andres",2017-01-08,2017-01-14,1,1,"C-NIH"
"Dengue","Colombia","Santander",2017-01-08,2017-01-14,41,41,"C-NIH"
"Dengue","Colombia","Sucre",2017-01-08,2017-01-14,7,7,"C-NIH"
"Dengue","Colombia","Tolima",2017-01-08,2017-01-14,108,108,"C-NIH"
"Dengue","Colombia","Valle",2017-01-08,2017-01-14,198,198,"C-NIH"
"Dengue","Colombia","Vaupes",2017-01-08,2017-01-14,0,0,"C-NIH"
"Dengue","Colombia","Vichada",2017-01-08,2017-01-14,1,1,"C-NIH"
"Dengue","Colombia","Amazonas",2017-01-15,2017-01-21,4,4,"C-NIH"
"Dengue","Colombia","Antioquia",2017-01-15,2017-01-21,145,145,"C-NIH"
"Dengue","Colombia","Arauca",2017-01-15,2017-01-21,12,12,"C-NIH"
"Dengue","Colombia","Atlantico",2017-01-15,2017-01-21,3,3,"C-NIH"
"Dengue","Colombia","Bolivar",2017-01-15,2017-01-21,8,8,"C-NIH"
"Dengue","Colombia","Boyaca",2017-01-15,2017-01-21,14,14,"C-NIH"
"Dengue","Colombia","Caldas",2017-01-15,2017-01-21,2,2,"C-NIH"
"Dengue","Colombia","Caqueta",2017-01-15,2017-01-21,3,3,"C-NIH"
"Dengue","Colombia","Casanare",2017-01-15,2017-01-21,4,4,"C-NIH"
"Dengue","Colombia","Cauca",2017-01-15,2017-01-21,3,3,"C-NIH"
"Dengue","Colombia","Cesar",2017-01-15,2017-01-21,18,18,"C-NIH"
"Dengue","Colombia","Choco",2017-01-15,2017-01-21,2,2,"C-NIH"
"Dengue","Colombia","Cordoba",2017-01-15,2017-01-21,19,19,"C-NIH"
"Dengue","Colombia","Cundinamarca",2017-01-15,2017-01-21,23,23,"C-NIH"
"Dengue","Colombia","Guainia",2017-01-15,2017-01-21,0,0,"C-NIH"
"Dengue","Colombia","Guajira",2017-01-15,2017-01-21,1,1,"C-NIH"
"Dengue","Colombia","Guaviare",2017-01-15,2017-01-21,2,2,"C-NIH"
"Dengue","Colombia","Huila",2017-01-15,2017-01-21,42,42,"C-NIH"
"Dengue","Colombia","Magdalena",2017-01-15,2017-01-21,7,7,"C-NIH"
"Dengue","Colombia","Meta",2017-01-15,2017-01-21,34,34,"C-NIH"
"Dengue","Colombia","Narino",2017-01-15,2017-01-21,2,2,"C-NIH"
"Dengue","Colombia","Norte_Santander",2017-01-15,2017-01-21,17,17,"C-NIH"
"Dengue","Colombia","Putumayo",2017-01-15,2017-01-21,16,16,"C-NIH"
"Dengue","Colombia","Quindio",2017-01-15,2017-01-21,44,44,"C-NIH"
"Dengue","Colombia","Risaralda",2017-01-15,2017-01-21,6,6,"C-NIH"
"Dengue","Colombia","San_Andres",2017-01-15,2017-01-21,0,0,"C-NIH"
"Dengue","Colombia","Santander",2017-01-15,2017-01-21,62,62,"C-NIH"
"Dengue","Colombia","Sucre",2017-01-15,2017-01-21,13,13,"C-NIH"
"Dengue","Colombia","Tolima",2017-01-15,2017-01-21,92,92,"C-NIH"
"Dengue","Colombia","Valle",2017-01-15,2017-01-21,260,260,"C-NIH"
"Dengue","Colombia","Vaupes",2017-01-15,2017-01-21,0,0,"C-NIH"
"Dengue","Colombia","Vichada",2017-01-15,2017-01-21,2,2,"C-NIH"
"Dengue","Colombia","Amazonas",2017-01-22,2017-01-28,2,2,"C-NIH"
"Dengue","Colombia","Antioquia",2017-01-22,2017-01-28,108,108,"C-NIH"
"Dengue","Colombia","Arauca",2017-01-22,2017-01-28,5,5,"C-NIH"
"Dengue","Colombia","Atlantico",2017-01-22,2017-01-28,6,6,"C-NIH"
"Dengue","Colombia","Bolivar",2017-01-22,2017-01-28,12,12,"C-NIH"
"Dengue","Colombia","Boyaca",2017-01-22,2017-01-28,13,13,"C-NIH"
"Dengue","Colombia","Caldas",2017-01-22,2017-01-28,4,4,"C-NIH"
"Dengue","Colombia","Caqueta",2017-01-22,2017-01-28,2,2,"C-NIH"
"Dengue","Colombia","Casanare",2017-01-22,2017-01-28,12,12,"C-NIH"
"Dengue","Colombia","Cauca",2017-01-22,2017-01-28,1,1,"C-NIH"
"Dengue","Colombia","Cesar",2017-01-22,2017-01-28,9,9,"C-NIH"
"Dengue","Colombia","Choco",2017-01-22,2017-01-28,2,2,"C-NIH"
"Dengue","Colombia","Cordoba",2017-01-22,2017-01-28,10,10,"C-NIH"
"Dengue","Colombia","Cundinamarca",2017-01-22,2017-01-28,23,23,"C-NIH"
"Dengue","Colombia","Guainia",2017-01-22,2017-01-28,0,0,"C-NIH"
"Dengue","Colombia","Guajira",2017-01-22,2017-01-28,1,1,"C-NIH"
"Dengue","Colombia","Guaviare",2017-01-22,2017-01-28,0,0,"C-NIH"
"Dengue","Colombia","Huila",2017-01-22,2017-01-28,37,37,"C-NIH"
"Dengue","Colombia","Magdalena",2017-01-22,2017-01-28,5,5,"C-NIH"
"Dengue","Colombia","Meta",2017-01-22,2017-01-28,28,28,"C-NIH"
"Dengue","Colombia","Narino",2017-01-22,2017-01-28,3,3,"C-NIH"
"Dengue","Colombia","Norte_Santander",2017-01-22,2017-01-28,13,13,"C-NIH"
"Dengue","Colombia","Putumayo",2017-01-22,2017-01-28,16,16,"C-NIH"
"Dengue","Colombia","Quindio",2017-01-22,2017-01-28,30,30,"C-NIH"
"Dengue","Colombia","Risaralda",2017-01-22,2017-01-28,9,9,"C-NIH"
"Dengue","Colombia","San_Andres",2017-01-22,2017-01-28,1,1,"C-NIH"
"Dengue","Colombia","Santander",2017-01-22,2017-01-28,46,46,"C-NIH"
"Dengue","Colombia","Sucre",2017-01-22,2017-01-28,9,9,"C-NIH"
"Dengue","Colombia","Tolima",2017-01-22,2017-01-28,80,80,"C-NIH"
"Dengue","Colombia","Valle",2017-01-22,2017-01-28,228,228,"C-NIH"
"Dengue","Colombia","Vaupes",2017-01-22,2017-01-28,0,0,"C-NIH"
"Dengue","Colombia","Vichada",2017-01-22,2017-01-28,4,4,"C-NIH"
"Dengue","Colombia","Amazonas",2017-01-29,2017-02-04,2,2,"C-NIH"
"Dengue","Colombia","Antioquia",2017-01-29,2017-02-04,101,101,"C-NIH"
"Dengue","Colombia","Arauca",2017-01-29,2017-02-04,7,7,"C-NIH"
"Dengue","Colombia","Atlantico",2017-01-29,2017-02-04,6,6,"C-NIH"
"Dengue","Colombia","Bolivar",2017-01-29,2017-02-04,9,9,"C-NIH"
"Dengue","Colombia","Boyaca",2017-01-29,2017-02-04,4,4,"C-NIH"
"Dengue","Colombia","Caldas",2017-01-29,2017-02-04,2,2,"C-NIH"
"Dengue","Colombia","Caqueta",2017-01-29,2017-02-04,2,2,"C-NIH"
"Dengue","Colombia","Casanare",2017-01-29,2017-02-04,5,5,"C-NIH"
"Dengue","Colombia","Cauca",2017-01-29,2017-02-04,2,2,"C-NIH"
"Dengue","Colombia","Cesar",2017-01-29,2017-02-04,8,8,"C-NIH"
"Dengue","Colombia","Choco",2017-01-29,2017-02-04,1,1,"C-NIH"
"Dengue","Colombia","Cordoba",2017-01-29,2017-02-04,8,8,"C-NIH"
"Dengue","Colombia","Cundinamarca",2017-01-29,2017-02-04,27,27,"C-NIH"
"Dengue","Colombia","Guainia",2017-01-29,2017-02-04,1,1,"C-NIH"
"Dengue","Colombia","Guajira",2017-01-29,2017-02-04,1,1,"C-NIH"
"Dengue","Colombia","Guaviare",2017-01-29,2017-02-04,1,1,"C-NIH"
"Dengue","Colombia","Huila",2017-01-29,2017-02-04,30,30,"C-NIH"
"Dengue","Colombia","Magdalena",2017-01-29,2017-02-04,7,7,"C-NIH"
"Dengue","Colombia","Meta",2017-01-29,2017-02-04,21,21,"C-NIH"
"Dengue","Colombia","Narino",2017-01-29,2017-02-04,4,4,"C-NIH"
"Dengue","Colombia","Norte_Santander",2017-01-29,2017-02-04,19,19,"C-NIH"
"Dengue","Colombia","Putumayo",2017-01-29,2017-02-04,22,22,"C-NIH"
"Dengue","Colombia","Quindio",2017-01-29,2017-02-04,38,38,"C-NIH"
"Dengue","Colombia","Risaralda",2017-01-29,2017-02-04,5,5,"C-NIH"
"Dengue","Colombia","San_Andres",2017-01-29,2017-02-04,0,0,"C-NIH"
"Dengue","Colombia","Santander",2017-01-29,2017-02-04,36,36,"C-NIH"
"Dengue","Colombia","Sucre",2017-01-29,2017-02-04,7,7,"C-NIH"
"Dengue","Colombia","Tolima",2017-01-29,2017-02-04,99,99,"C-NIH"
"Dengue","Colombia","Valle",2017-01-29,2017-02-04,209,209,"C-NIH"
"Dengue","Colombia","Vaupes",2017-01-29,2017-02-04,0,0,"C-NIH"
"Dengue","Colombia","Vichada",2017-01-29,2017-02-04,0,0,"C-NIH"
"Dengue","Colombia","Amazonas",2017-02-05,2017-02-11,2,2,"C-NIH"
"Dengue","Colombia","Antioquia",2017-02-05,2017-02-11,106,106,"C-NIH"
"Dengue","Colombia","Arauca",2017-02-05,2017-02-11,4,4,"C-NIH"
"Dengue","Colombia","Atlantico",2017-02-05,2017-02-11,3,3,"C-NIH"
"Dengue","Colombia","Bolivar",2017-02-05,2017-02-11,15,15,"C-NIH"
"Dengue","Colombia","Boyaca",2017-02-05,2017-02-11,5,5,"C-NIH"
"Dengue","Colombia","Caldas",2017-02-05,2017-02-11,0,0,"C-NIH"
"Dengue","Colombia","Caqueta",2017-02-05,2017-02-11,3,3,"C-NIH"
"Dengue","Colombia","Casanare",2017-02-05,2017-02-11,8,8,"C-NIH"
"Dengue","Colombia","Cauca",2017-02-05,2017-02-11,3,3,"C-NIH"
"Dengue","Colombia","Cesar",2017-02-05,2017-02-11,8,8,"C-NIH"
"Dengue","Colombia","Choco",2017-02-05,2017-02-11,1,1,"C-NIH"
"Dengue","Colombia","Cordoba",2017-02-05,2017-02-11,7,7,"C-NIH"
"Dengue","Colombia","Cundinamarca",2017-02-05,2017-02-11,26,26,"C-NIH"
"Dengue","Colombia","Guainia",2017-02-05,2017-02-11,0,0,"C-NIH"
"Dengue","Colombia","Guajira",2017-02-05,2017-02-11,4,4,"C-NIH"
"Dengue","Colombia","Guaviare",2017-02-05,2017-02-11,0,0,"C-NIH"
"Dengue","Colombia","Huila",2017-02-05,2017-02-11,36,36,"C-NIH"
"Dengue","Colombia","Magdalena",2017-02-05,2017-02-11,11,11,"C-NIH"
"Dengue","Colombia","Meta",2017-02-05,2017-02-11,24,24,"C-NIH"
"Dengue","Colombia","Narino",2017-02-05,2017-02-11,5,5,"C-NIH"
"Dengue","Colombia","Norte_Santander",2017-02-05,2017-02-11,32,32,"C-NIH"
"Dengue","Colombia","Putumayo",2017-02-05,2017-02-11,16,16,"C-NIH"
"Dengue","Colombia","Quindio",2017-02-05,2017-02-11,40,40,"C-NIH"
"Dengue","Colombia","Risaralda",2017-02-05,2017-02-11,4,4,"C-NIH"
"Dengue","Colombia","San_Andres",2017-02-05,2017-02-11,0,0,"C-NIH"
"Dengue","Colombia","Santander",2017-02-05,2017-02-11,31,31,"C-NIH"
"Dengue","Colombia","Sucre",2017-02-05,2017-02-11,13,13,"C-NIH"
"Dengue","Colombia","Tolima",2017-02-05,2017-02-11,78,78,"C-NIH"
"Dengue","Colombia","Valle",2017-02-05,2017-02-11,175,175,"C-NIH"
"Dengue","Colombia","Vaupes",2017-02-05,2017-02-11,0,0,"C-NIH"
"Dengue","Colombia","Vichada",2017-02-05,2017-02-11,0,0,"C-NIH"
"Dengue","Colombia","Amazonas",2017-02-12,2017-02-18,0,0,"C-NIH"
"Dengue","Colombia","Antioquia",2017-02-12,2017-02-18,77,77,"C-NIH"
"Dengue","Colombia","Arauca",2017-02-12,2017-02-18,6,6,"C-NIH"
"Dengue","Colombia","Atlantico",2017-02-12,2017-02-18,3,3,"C-NIH"
"Dengue","Colombia","Bolivar",2017-02-12,2017-02-18,5,5,"C-NIH"
"Dengue","Colombia","Boyaca",2017-02-12,2017-02-18,9,9,"C-NIH"
"Dengue","Colombia","Caldas",2017-02-12,2017-02-18,3,3,"C-NIH"
"Dengue","Colombia","Caqueta",2017-02-12,2017-02-18,7,7,"C-NIH"
"Dengue","Colombia","Casanare",2017-02-12,2017-02-18,6,6,"C-NIH"
"Dengue","Colombia","Cauca",2017-02-12,2017-02-18,2,2,"C-NIH"
"Dengue","Colombia","Cesar",2017-02-12,2017-02-18,4,4,"C-NIH"
"Dengue","Colombia","Choco",2017-02-12,2017-02-18,1,1,"C-NIH"
"Dengue","Colombia","Cordoba",2017-02-12,2017-02-18,11,11,"C-NIH"
"Dengue","Colombia","Cundinamarca",2017-02-12,2017-02-18,26,26,"C-NIH"
"Dengue","Colombia","Guainia",2017-02-12,2017-02-18,0,0,"C-NIH"
"Dengue","Colombia","Guajira",2017-02-12,2017-02-18,2,2,"C-NIH"
"Dengue","Colombia","Guaviare",2017-02-12,2017-02-18,2,2,"C-NIH"
"Dengue","Colombia","Huila",2017-02-12,2017-02-18,26,26,"C-NIH"
"Dengue","Colombia","Magdalena",2017-02-12,2017-02-18,9,9,"C-NIH"
"Dengue","Colombia","Meta",2017-02-12,2017-02-18,19,19,"C-NIH"
"Dengue","Colombia","Narino",2017-02-12,2017-02-18,3,3,"C-NIH"
"Dengue","Colombia","Norte_Santander",2017-02-12,2017-02-18,18,18,"C-NIH"
"Dengue","Colombia","Putumayo",2017-02-12,2017-02-18,14,14,"C-NIH"
"Dengue","Colombia","Quindio",2017-02-12,2017-02-18,26,26,"C-NIH"
"Dengue","Colombia","Risaralda",2017-02-12,2017-02-18,7,7,"C-NIH"
"Dengue","Colombia","San_Andres",2017-02-12,2017-02-18,1,1,"C-NIH"
"Dengue","Colombia","Santander",2017-02-12,2017-02-18,31,31,"C-NIH"
"Dengue","Colombia","Sucre",2017-02-12,2017-02-18,6,6,"C-NIH"
"Dengue","Colombia","Tolima",2017-02-12,2017-02-18,65,65,"C-NIH"
"Dengue","Colombia","Valle",2017-02-12,2017-02-18,151,151,"C-NIH"
"Dengue","Colombia","Vaupes",2017-02-12,2017-02-18,0,0,"C-NIH"
"Dengue","Colombia","Vichada",2017-02-12,2017-02-18,1,1,"C-NIH"
"Dengue","Colombia","Amazonas",2017-02-19,2017-02-25,1,1,"C-NIH"
"Dengue","Colombia","Antioquia",2017-02-19,2017-02-25,71,71,"C-NIH"
"Dengue","Colombia","Arauca",2017-02-19,2017-02-25,6,6,"C-NIH"
"Dengue","Colombia","Atlantico",2017-02-19,2017-02-25,3,3,"C-NIH"
"Dengue","Colombia","Bolivar",2017-02-19,2017-02-25,5,5,"C-NIH"
"Dengue","Colombia","Boyaca",2017-02-19,2017-02-25,4,4,"C-NIH"
"Dengue","Colombia","Caldas",2017-02-19,2017-02-25,2,2,"C-NIH"
"Dengue","Colombia","Caqueta",2017-02-19,2017-02-25,10,10,"C-NIH"
"Dengue","Colombia","Casanare",2017-02-19,2017-02-25,9,9,"C-NIH"
"Dengue","Colombia","Cauca",2017-02-19,2017-02-25,3,3,"C-NIH"
"Dengue","Colombia","Cesar",2017-02-19,2017-02-25,7,7,"C-NIH"
"Dengue","Colombia","Choco",2017-02-19,2017-02-25,2,2,"C-NIH"
"Dengue","Colombia","Cordoba",2017-02-19,2017-02-25,4,4,"C-NIH"
"Dengue","Colombia","Cundinamarca",2017-02-19,2017-02-25,22,22,"C-NIH"
"Dengue","Colombia","Guainia",2017-02-19,2017-02-25,1,1,"C-NIH"
"Dengue","Colombia","Guajira",2017-02-19,2017-02-25,4,4,"C-NIH"
"Dengue","Colombia","Guaviare",2017-02-19,2017-02-25,1,1,"C-NIH"
"Dengue","Colombia","Huila",2017-02-19,2017-02-25,21,21,"C-NIH"
"Dengue","Colombia","Magdalena",2017-02-19,2017-02-25,1,1,"C-NIH"
"Dengue","Colombia","Meta",2017-02-19,2017-02-25,18,18,"C-NIH"
"Dengue","Colombia","Narino",2017-02-19,2017-02-25,2,2,"C-NIH"
"Dengue","Colombia","Norte_Santander",2017-02-19,2017-02-25,16,16,"C-NIH"
"Dengue","Colombia","Putumayo",2017-02-19,2017-02-25,22,22,"C-NIH"
"Dengue","Colombia","Quindio",2017-02-19,2017-02-25,34,34,"C-NIH"
"Dengue","Colombia","Risaralda",2017-02-19,2017-02-25,8,8,"C-NIH"
"Dengue","Colombia","San_Andres",2017-02-19,2017-02-25,0,0,"C-NIH"
"Dengue","Colombia","Santander",2017-02-19,2017-02-25,32,32,"C-NIH"
"Dengue","Colombia","Sucre",2017-02-19,2017-02-25,5,5,"C-NIH"
"Dengue","Colombia","Tolima",2017-02-19,2017-02-25,64,64,"C-NIH"
"Dengue","Colombia","Valle",2017-02-19,2017-02-25,133,133,"C-NIH"
"Dengue","Colombia","Vaupes",2017-02-19,2017-02-25,0,0,"C-NIH"
"Dengue","Colombia","Vichada",2017-02-19,2017-02-25,1,1,"C-NIH"
"Dengue","Colombia","Amazonas",2017-02-26,2017-03-04,1,1,"C-NIH"
"Dengue","Colombia","Antioquia",2017-02-26,2017-03-04,84,84,"C-NIH"
"Dengue","Colombia","Arauca",2017-02-26,2017-03-04,2,2,"C-NIH"
"Dengue","Colombia","Atlantico",2017-02-26,2017-03-04,6,6,"C-NIH"
"Dengue","Colombia","Bolivar",2017-02-26,2017-03-04,7,7,"C-NIH"
"Dengue","Colombia","Boyaca",2017-02-26,2017-03-04,6,6,"C-NIH"
"Dengue","Colombia","Caldas",2017-02-26,2017-03-04,7,7,"C-NIH"
"Dengue","Colombia","Caqueta",2017-02-26,2017-03-04,3,3,"C-NIH"
"Dengue","Colombia","Casanare",2017-02-26,2017-03-04,6,6,"C-NIH"
"Dengue","Colombia","Cauca",2017-02-26,2017-03-04,2,2,"C-NIH"
"Dengue","Colombia","Cesar",2017-02-26,2017-03-04,2,2,"C-NIH"
"Dengue","Colombia","Choco",2017-02-26,2017-03-04,8,8,"C-NIH"
"Dengue","Colombia","Cordoba",2017-02-26,2017-03-04,7,7,"C-NIH"
"Dengue","Colombia","Cundinamarca",2017-02-26,2017-03-04,15,15,"C-NIH"
"Dengue","Colombia","Guainia",2017-02-26,2017-03-04,0,0,"C-NIH"
"Dengue","Colombia","Guajira",2017-02-26,2017-03-04,1,1,"C-NIH"
"Dengue","Colombia","Guaviare",2017-02-26,2017-03-04,3,3,"C-NIH"
"Dengue","Colombia","Huila",2017-02-26,2017-03-04,26,26,"C-NIH"
"Dengue","Colombia","Magdalena",2017-02-26,2017-03-04,6,6,"C-NIH"
"Dengue","Colombia","Meta",2017-02-26,2017-03-04,17,17,"C-NIH"
"Dengue","Colombia","Narino",2017-02-26,2017-03-04,4,4,"C-NIH"
"Dengue","Colombia","Norte_Santander",2017-02-26,2017-03-04,34,34,"C-NIH"
"Dengue","Colombia","Putumayo",2017-02-26,2017-03-04,14,14,"C-NIH"
"Dengue","Colombia","Quindio",2017-02-26,2017-03-04,18,18,"C-NIH"
"Dengue","Colombia","Risaralda",2017-02-26,2017-03-04,5,5,"C-NIH"
"Dengue","Colombia","San_Andres",2017-02-26,2017-03-04,0,0,"C-NIH"
"Dengue","Colombia","Santander",2017-02-26,2017-03-04,28,28,"C-NIH"
"Dengue","Colombia","Sucre",2017-02-26,2017-03-04,9,9,"C-NIH"
"Dengue","Colombia","Tolima",2017-02-26,2017-03-04,53,53,"C-NIH"
"Dengue","Colombia","Valle",2017-02-26,2017-03-04,130,130,"C-NIH"
"Dengue","Colombia","Vaupes",2017-02-26,2017-03-04,0,0,"C-NIH"
"Dengue","Colombia","Vichada",2017-02-26,2017-03-04,0,0,"C-NIH"
"Dengue","Colombia","Amazonas",2017-03-05,2017-03-11,3,3,"C-NIH"
"Dengue","Colombia","Antioquia",2017-03-05,2017-03-11,88,88,"C-NIH"
"Dengue","Colombia","Arauca",2017-03-05,2017-03-11,1,1,"C-NIH"
"Dengue","Colombia","Atlantico",2017-03-05,2017-03-11,4,4,"C-NIH"
"Dengue","Colombia","Bolivar",2017-03-05,2017-03-11,7,7,"C-NIH"
"Dengue","Colombia","Boyaca",2017-03-05,2017-03-11,13,13,"C-NIH"
"Dengue","Colombia","Caldas",2017-03-05,2017-03-11,7,7,"C-NIH"
"Dengue","Colombia","Caqueta",2017-03-05,2017-03-11,8,8,"C-NIH"
"Dengue","Colombia","Casanare",2017-03-05,2017-03-11,8,8,"C-NIH"
"Dengue","Colombia","Cauca",2017-03-05,2017-03-11,0,0,"C-NIH"
"Dengue","Colombia","Cesar",2017-03-05,2017-03-11,8,8,"C-NIH"
"Dengue","Colombia","Choco",2017-03-05,2017-03-11,0,0,"C-NIH"
"Dengue","Colombia","Cordoba",2017-03-05,2017-03-11,7,7,"C-NIH"
"Dengue","Colombia","Cundinamarca",2017-03-05,2017-03-11,15,15,"C-NIH"
"Dengue","Colombia","Guainia",2017-03-05,2017-03-11,1,1,"C-NIH"
"Dengue","Colombia","Guajira",2017-03-05,2017-03-11,5,5,"C-NIH"
"Dengue","Colombia","Guaviare",2017-03-05,2017-03-11,4,4,"C-NIH"
"Dengue","Colombia","Huila",2017-03-05,2017-03-11,21,21,"C-NIH"
"Dengue","Colombia","Magdalena",2017-03-05,2017-03-11,5,5,"C-NIH"
"Dengue","Colombia","Meta",2017-03-05,2017-03-11,25,25,"C-NIH"
"Dengue","Colombia","Narino",2017-03-05,2017-03-11,2,2,"C-NIH"
"Dengue","Colombia","Norte_Santander",2017-03-05,2017-03-11,20,20,"C-NIH"
"Dengue","Colombia","Putumayo",2017-03-05,2017-03-11,8,8,"C-NIH"
"Dengue","Colombia","Quindio",2017-03-05,2017-03-11,16,16,"C-NIH"
"Dengue","Colombia","Risaralda",2017-03-05,2017-03-11,4,4,"C-NIH"
"Dengue","Colombia","San_Andres",2017-03-05,2017-03-11,0,0,"C-NIH"
"Dengue","Colombia","Santander",2017-03-05,2017-03-11,33,33,"C-NIH"
"Dengue","Colombia","Sucre",2017-03-05,2017-03-11,9,9,"C-NIH"
"Dengue","Colombia","Tolima",2017-03-05,2017-03-11,57,57,"C-NIH"
"Dengue","Colombia","Valle",2017-03-05,2017-03-11,98,98,"C-NIH"
"Dengue","Colombia","Vaupes",2017-03-05,2017-03-11,0,0,"C-NIH"
"Dengue","Colombia","Vichada",2017-03-05,2017-03-11,2,2,"C-NIH"
"Dengue","Colombia","Amazonas",2017-03-12,2017-03-18,1,1,"C-NIH"
"Dengue","Colombia","Antioquia",2017-03-12,2017-03-18,73,73,"C-NIH"
"Dengue","Colombia","Arauca",2017-03-12,2017-03-18,2,2,"C-NIH"
"Dengue","Colombia","Atlantico",2017-03-12,2017-03-18,3,3,"C-NIH"
"Dengue","Colombia","Bolivar",2017-03-12,2017-03-18,3,3,"C-NIH"
"Dengue","Colombia","Boyaca",2017-03-12,2017-03-18,5,5,"C-NIH"
"Dengue","Colombia","Caldas",2017-03-12,2017-03-18,2,2,"C-NIH"
"Dengue","Colombia","Caqueta",2017-03-12,2017-03-18,4,4,"C-NIH"
