"pathogen","country","location","dateStart","dateEnd","count","countCumu","source"
"Dengue","Colombia","Valle",2011-01-02,2011-01-08,108,108,"C-NIH"
"Dengue","Colombia","Vaupes",2011-01-02,2011-01-08,0,0,"C-NIH"
"Dengue","Colombia","Vichada",2011-01-02,2011-01-08,2,2,"C-NIH"
"Dengue","Colombia","Amazonas",2011-01-09,2011-01-15,0,0,"C-NIH"
"Dengue","Colombia","Antioquia",2011-01-09,2011-01-15,64,64,"C-NIH"
"Dengue","Colombia","Arauca",2011-01-09,2011-01-15,1,1,"C-NIH"
"Dengue","Colombia","Atlantico",2011-01-09,2011-01-15,54,54,"C-NIH"
"Dengue","Colombia","Bolivar",2011-01-09,2011-01-15,44,44,"C-NIH"
"Dengue","Colombia","Boyaca",2011-01-09,2011-01-15,5,5,"C-NIH"
"Dengue","Colombia","Caldas",2011-01-09,2011-01-15,7,7,"C-NIH"
"Dengue","Colombia","Caqueta",2011-01-09,2011-01-15,7,7,"C-NIH"
"Dengue","Colombia","Casanare",2011-01-09,2011-01-15,6,6,"C-NIH"
"Dengue","Colombia","Cauca",2011-01-09,2011-01-15,7,7,"C-NIH"
"Dengue","Colombia","Cesar",2011-01-09,2011-01-15,23,23,"C-NIH"
"Dengue","Colombia","Choco",2011-01-09,2011-01-15,9,9,"C-NIH"
"Dengue","Colombia","Cordoba",2011-01-09,2011-01-15,4,4,"C-NIH"
"Dengue","Colombia","Cundinamarca",2011-01-09,2011-01-15,27,27,"C-NIH"
"Dengue","Colombia","Guainia",2011-01-09,2011-01-15,0,0,"C-NIH"
"Dengue","Colombia","Guajira",2011-01-09,2011-01-15,8,8,"C-NIH"
"Dengue","Colombia","Guaviare",2011-01-09,2011-01-15,4,4,"C-NIH"
"Dengue","Colombia","Huila",2011-01-09,2011-01-15,48,48,"C-NIH"
"Dengue","Colombia","Magdalena",2011-01-09,2011-01-15,19,19,"C-NIH"
"Dengue","Colombia","Meta",2011-01-09,2011-01-15,70,70,"C-NIH"
"Dengue","Colombia","Narino",2011-01-09,2011-01-15,5,5,"C-NIH"
"Dengue","Colombia","Norte_Santander",2011-01-09,2011-01-15,91,91,"C-NIH"
"Dengue","Colombia","Putumayo",2011-01-09,2011-01-15,48,48,"C-NIH"
"Dengue","Colombia","Quindio",2011-01-09,2011-01-15,46,46,"C-NIH"
"Dengue","Colombia","Risaralda",2011-01-09,2011-01-15,21,21,"C-NIH"
"Dengue","Colombia","San_Andres",2011-01-09,2011-01-15,1,1,"C-NIH"
"Dengue","Colombia","Santander",2011-01-09,2011-01-15,33,33,"C-NIH"
"Dengue","Colombia","Sucre",2011-01-09,2011-01-15,29,29,"C-NIH"
"Dengue","Colombia","Tolima",2011-01-09,2011-01-15,71,71,"C-NIH"
"Dengue","Colombia","Valle",2011-01-09,2011-01-15,100,100,"C-NIH"
"Dengue","Colombia","Vaupes",2011-01-09,2011-01-15,0,0,"C-NIH"
"Dengue","Colombia","Vichada",2011-01-09,2011-01-15,3,3,"C-NIH"
"Dengue","Colombia","Amazonas",2011-01-16,2011-01-22,2,2,"C-NIH"
"Dengue","Colombia","Antioquia",2011-01-16,2011-01-22,60,60,"C-NIH"
"Dengue","Colombia","Arauca",2011-01-16,2011-01-22,2,2,"C-NIH"
"Dengue","Colombia","Atlantico",2011-01-16,2011-01-22,58,58,"C-NIH"
"Dengue","Colombia","Bolivar",2011-01-16,2011-01-22,31,31,"C-NIH"
"Dengue","Colombia","Boyaca",2011-01-16,2011-01-22,6,6,"C-NIH"
"Dengue","Colombia","Caldas",2011-01-16,2011-01-22,9,9,"C-NIH"
"Dengue","Colombia","Caqueta",2011-01-16,2011-01-22,7,7,"C-NIH"
"Dengue","Colombia","Casanare",2011-01-16,2011-01-22,7,7,"C-NIH"
"Dengue","Colombia","Cauca",2011-01-16,2011-01-22,11,11,"C-NIH"
"Dengue","Colombia","Cesar",2011-01-16,2011-01-22,20,20,"C-NIH"
"Dengue","Colombia","Choco",2011-01-16,2011-01-22,6,6,"C-NIH"
"Dengue","Colombia","Cordoba",2011-01-16,2011-01-22,16,16,"C-NIH"
"Dengue","Colombia","Cundinamarca",2011-01-16,2011-01-22,31,31,"C-NIH"
"Dengue","Colombia","Guainia",2011-01-16,2011-01-22,0,0,"C-NIH"
"Dengue","Colombia","Guajira",2011-01-16,2011-01-22,15,15,"C-NIH"
"Dengue","Colombia","Guaviare",2011-01-16,2011-01-22,6,6,"C-NIH"
"Dengue","Colombia","Huila",2011-01-16,2011-01-22,52,52,"C-NIH"
"Dengue","Colombia","Magdalena",2011-01-16,2011-01-22,13,13,"C-NIH"
"Dengue","Colombia","Meta",2011-01-16,2011-01-22,44,44,"C-NIH"
"Dengue","Colombia","Narino",2011-01-16,2011-01-22,1,1,"C-NIH"
"Dengue","Colombia","Norte_Santander",2011-01-16,2011-01-22,80,80,"C-NIH"
"Dengue","Colombia","Putumayo",2011-01-16,2011-01-22,40,40,"C-NIH"
"Dengue","Colombia","Quindio",2011-01-16,2011-01-22,26,26,"C-NIH"
"Dengue","Colombia","Risaralda",2011-01-16,2011-01-22,7,7,"C-NIH"
"Dengue","Colombia","San_Andres",2011-01-16,2011-01-22,0,0,"C-NIH"
"Dengue","Colombia","Santander",2011-01-16,2011-01-22,44,44,"C-NIH"
"Dengue","Colombia","Sucre",2011-01-16,2011-01-22,40,40,"C-NIH"
"Dengue","Colombia","Tolima",2011-01-16,2011-01-22,76,76,"C-NIH"
"Dengue","Colombia","Valle",2011-01-16,2011-01-22,78,78,"C-NIH"
"Dengue","Colombia","Vaupes",2011-01-16,2011-01-22,0,0,"C-NIH"
"Dengue","Colombia","Vichada",2011-01-16,2011-01-22,1,1,"C-NIH"
"Dengue","Colombia","Amazonas",2011-01-23,2011-01-29,6,6,"C-NIH"
"Dengue","Colombia","Antioquia",2011-01-23,2011-01-29,40,40,"C-NIH"
"Dengue","Colombia","Arauca",2011-01-23,2011-01-29,2,2,"C-NIH"
"Dengue","Colombia","Atlantico",2011-01-23,2011-01-29,34,34,"C-NIH"
"Dengue","Colombia","Bolivar",2011-01-23,2011-01-29,23,23,"C-NIH"
"Dengue","Colombia","Boyaca",2011-01-23,2011-01-29,7,7,"C-NIH"
"Dengue","Colombia","Caldas",2011-01-23,2011-01-29,9,9,"C-NIH"
"Dengue","Colombia","Caqueta",2011-01-23,2011-01-29,7,7,"C-NIH"
"Dengue","Colombia","Casanare",2011-01-23,2011-01-29,6,6,"C-NIH"
"Dengue","Colombia","Cauca",2011-01-23,2011-01-29,6,6,"C-NIH"
"Dengue","Colombia","Cesar",2011-01-23,2011-01-29,18,18,"C-NIH"
"Dengue","Colombia","Choco",2011-01-23,2011-01-29,5,5,"C-NIH"
"Dengue","Colombia","Cordoba",2011-01-23,2011-01-29,14,14,"C-NIH"
"Dengue","Colombia","Cundinamarca",2011-01-23,2011-01-29,33,33,"C-NIH"
"Dengue","Colombia","Guainia",2011-01-23,2011-01-29,0,0,"C-NIH"
"Dengue","Colombia","Guajira",2011-01-23,2011-01-29,7,7,"C-NIH"
"Dengue","Colombia","Guaviare",2011-01-23,2011-01-29,4,4,"C-NIH"
"Dengue","Colombia","Huila",2011-01-23,2011-01-29,47,47,"C-NIH"
"Dengue","Colombia","Magdalena",2011-01-23,2011-01-29,16,16,"C-NIH"
"Dengue","Colombia","Meta",2011-01-23,2011-01-29,69,69,"C-NIH"
"Dengue","Colombia","Narino",2011-01-23,2011-01-29,3,3,"C-NIH"
"Dengue","Colombia","Norte_Santander",2011-01-23,2011-01-29,77,77,"C-NIH"
"Dengue","Colombia","Putumayo",2011-01-23,2011-01-29,20,20,"C-NIH"
"Dengue","Colombia","Quindio",2011-01-23,2011-01-29,26,26,"C-NIH"
"Dengue","Colombia","Risaralda",2011-01-23,2011-01-29,12,12,"C-NIH"
"Dengue","Colombia","San_Andres",2011-01-23,2011-01-29,1,1,"C-NIH"
"Dengue","Colombia","Santander",2011-01-23,2011-01-29,40,40,"C-NIH"
"Dengue","Colombia","Sucre",2011-01-23,2011-01-29,38,38,"C-NIH"
"Dengue","Colombia","Tolima",2011-01-23,2011-01-29,51,51,"C-NIH"
"Dengue","Colombia","Valle",2011-01-23,2011-01-29,74,74,"C-NIH"
"Dengue","Colombia","Vaupes",2011-01-23,2011-01-29,0,0,"C-NIH"
"Dengue","Colombia","Vichada",2011-01-23,2011-01-29,1,1,"C-NIH"
"Dengue","Colombia","Amazonas",2011-01-30,2011-02-05,1,1,"C-NIH"
"Dengue","Colombia","Antioquia",2011-01-30,2011-02-05,51,51,"C-NIH"
"Dengue","Colombia","Arauca",2011-01-30,2011-02-05,1,1,"C-NIH"
"Dengue","Colombia","Atlantico",2011-01-30,2011-02-05,55,55,"C-NIH"
"Dengue","Colombia","Bolivar",2011-01-30,2011-02-05,30,30,"C-NIH"
"Dengue","Colombia","Boyaca",2011-01-30,2011-02-05,4,4,"C-NIH"
"Dengue","Colombia","Caldas",2011-01-30,2011-02-05,18,18,"C-NIH"
"Dengue","Colombia","Caqueta",2011-01-30,2011-02-05,4,4,"C-NIH"
"Dengue","Colombia","Casanare",2011-01-30,2011-02-05,9,9,"C-NIH"
"Dengue","Colombia","Cauca",2011-01-30,2011-02-05,7,7,"C-NIH"
"Dengue","Colombia","Cesar",2011-01-30,2011-02-05,18,18,"C-NIH"
"Dengue","Colombia","Choco",2011-01-30,2011-02-05,10,10,"C-NIH"
"Dengue","Colombia","Cordoba",2011-01-30,2011-02-05,9,9,"C-NIH"
"Dengue","Colombia","Cundinamarca",2011-01-30,2011-02-05,31,31,"C-NIH"
"Dengue","Colombia","Guainia",2011-01-30,2011-02-05,0,0,"C-NIH"
"Dengue","Colombia","Guajira",2011-01-30,2011-02-05,12,12,"C-NIH"
"Dengue","Colombia","Guaviare",2011-01-30,2011-02-05,2,2,"C-NIH"
"Dengue","Colombia","Huila",2011-01-30,2011-02-05,55,55,"C-NIH"
"Dengue","Colombia","Magdalena",2011-01-30,2011-02-05,16,16,"C-NIH"
"Dengue","Colombia","Meta",2011-01-30,2011-02-05,45,45,"C-NIH"
"Dengue","Colombia","Narino",2011-01-30,2011-02-05,5,5,"C-NIH"
"Dengue","Colombia","Norte_Santander",2011-01-30,2011-02-05,61,61,"C-NIH"
"Dengue","Colombia","Putumayo",2011-01-30,2011-02-05,14,14,"C-NIH"
"Dengue","Colombia","Quindio",2011-01-30,2011-02-05,18,18,"C-NIH"
"Dengue","Colombia","Risaralda",2011-01-30,2011-02-05,11,11,"C-NIH"
"Dengue","Colombia","San_Andres",2011-01-30,2011-02-05,0,0,"C-NIH"
"Dengue","Colombia","Santander",2011-01-30,2011-02-05,36,36,"C-NIH"
"Dengue","Colombia","Sucre",2011-01-30,2011-02-05,41,41,"C-NIH"
"Dengue","Colombia","Tolima",2011-01-30,2011-02-05,62,62,"C-NIH"
"Dengue","Colombia","Valle",2011-01-30,2011-02-05,70,70,"C-NIH"
"Dengue","Colombia","Vaupes",2011-01-30,2011-02-05,0,0,"C-NIH"
"Dengue","Colombia","Vichada",2011-01-30,2011-02-05,2,2,"C-NIH"
"Dengue","Colombia","Amazonas",2011-02-06,2011-02-12,0,0,"C-NIH"
"Dengue","Colombia","Antioquia",2011-02-06,2011-02-12,37,37,"C-NIH"
"Dengue","Colombia","Arauca",2011-02-06,2011-02-12,0,0,"C-NIH"
"Dengue","Colombia","Atlantico",2011-02-06,2011-02-12,35,35,"C-NIH"
"Dengue","Colombia","Bolivar",2011-02-06,2011-02-12,18,18,"C-NIH"
"Dengue","Colombia","Boyaca",2011-02-06,2011-02-12,8,8,"C-NIH"
"Dengue","Colombia","Caldas",2011-02-06,2011-02-12,9,9,"C-NIH"
"Dengue","Colombia","Caqueta",2011-02-06,2011-02-12,5,5,"C-NIH"
"Dengue","Colombia","Casanare",2011-02-06,2011-02-12,10,10,"C-NIH"
"Dengue","Colombia","Cauca",2011-02-06,2011-02-12,4,4,"C-NIH"
"Dengue","Colombia","Cesar",2011-02-06,2011-02-12,20,20,"C-NIH"
"Dengue","Colombia","Choco",2011-02-06,2011-02-12,19,19,"C-NIH"
"Dengue","Colombia","Cordoba",2011-02-06,2011-02-12,10,10,"C-NIH"
"Dengue","Colombia","Cundinamarca",2011-02-06,2011-02-12,22,22,"C-NIH"
"Dengue","Colombia","Guainia",2011-02-06,2011-02-12,0,0,"C-NIH"
"Dengue","Colombia","Guajira",2011-02-06,2011-02-12,4,4,"C-NIH"
"Dengue","Colombia","Guaviare",2011-02-06,2011-02-12,3,3,"C-NIH"
"Dengue","Colombia","Huila",2011-02-06,2011-02-12,34,34,"C-NIH"
"Dengue","Colombia","Magdalena",2011-02-06,2011-02-12,16,16,"C-NIH"
"Dengue","Colombia","Meta",2011-02-06,2011-02-12,55,55,"C-NIH"
"Dengue","Colombia","Narino",2011-02-06,2011-02-12,2,2,"C-NIH"
"Dengue","Colombia","Norte_Santander",2011-02-06,2011-02-12,57,57,"C-NIH"
"Dengue","Colombia","Putumayo",2011-02-06,2011-02-12,22,22,"C-NIH"
"Dengue","Colombia","Quindio",2011-02-06,2011-02-12,32,32,"C-NIH"
"Dengue","Colombia","Risaralda",2011-02-06,2011-02-12,5,5,"C-NIH"
"Dengue","Colombia","San_Andres",2011-02-06,2011-02-12,0,0,"C-NIH"
"Dengue","Colombia","Santander",2011-02-06,2011-02-12,39,39,"C-NIH"
"Dengue","Colombia","Sucre",2011-02-06,2011-02-12,35,35,"C-NIH"
"Dengue","Colombia","Tolima",2011-02-06,2011-02-12,31,31,"C-NIH"
"Dengue","Colombia","Valle",2011-02-06,2011-02-12,55,55,"C-NIH"
"Dengue","Colombia","Vaupes",2011-02-06,2011-02-12,0,0,"C-NIH"
"Dengue","Colombia","Vichada",2011-02-06,2011-02-12,0,0,"C-NIH"
"Dengue","Colombia","Amazonas",2011-02-13,2011-02-19,2,2,"C-NIH"
"Dengue","Colombia","Antioquia",2011-02-13,2011-02-19,35,35,"C-NIH"
"Dengue","Colombia","Arauca",2011-02-13,2011-02-19,2,2,"C-NIH"
"Dengue","Colombia","Atlantico",2011-02-13,2011-02-19,32,32,"C-NIH"
"Dengue","Colombia","Bolivar",2011-02-13,2011-02-19,8,8,"C-NIH"
"Dengue","Colombia","Boyaca",2011-02-13,2011-02-19,5,5,"C-NIH"
"Dengue","Colombia","Caldas",2011-02-13,2011-02-19,9,9,"C-NIH"
"Dengue","Colombia","Caqueta",2011-02-13,2011-02-19,4,4,"C-NIH"
"Dengue","Colombia","Casanare",2011-02-13,2011-02-19,10,10,"C-NIH"
"Dengue","Colombia","Cauca",2011-02-13,2011-02-19,13,13,"C-NIH"
"Dengue","Colombia","Cesar",2011-02-13,2011-02-19,16,16,"C-NIH"
"Dengue","Colombia","Choco",2011-02-13,2011-02-19,4,4,"C-NIH"
"Dengue","Colombia","Cordoba",2011-02-13,2011-02-19,17,17,"C-NIH"
"Dengue","Colombia","Cundinamarca",2011-02-13,2011-02-19,31,31,"C-NIH"
"Dengue","Colombia","Guainia",2011-02-13,2011-02-19,0,0,"C-NIH"
"Dengue","Colombia","Guajira",2011-02-13,2011-02-19,16,16,"C-NIH"
"Dengue","Colombia","Guaviare",2011-02-13,2011-02-19,2,2,"C-NIH"
"Dengue","Colombia","Huila",2011-02-13,2011-02-19,47,47,"C-NIH"
"Dengue","Colombia","Magdalena",2011-02-13,2011-02-19,7,7,"C-NIH"
"Dengue","Colombia","Meta",2011-02-13,2011-02-19,53,53,"C-NIH"
"Dengue","Colombia","Narino",2011-02-13,2011-02-19,3,3,"C-NIH"
"Dengue","Colombia","Norte_Santander",2011-02-13,2011-02-19,71,71,"C-NIH"
"Dengue","Colombia","Putumayo",2011-02-13,2011-02-19,26,26,"C-NIH"
"Dengue","Colombia","Quindio",2011-02-13,2011-02-19,28,28,"C-NIH"
"Dengue","Colombia","Risaralda",2011-02-13,2011-02-19,8,8,"C-NIH"
"Dengue","Colombia","San_Andres",2011-02-13,2011-02-19,0,0,"C-NIH"
"Dengue","Colombia","Santander",2011-02-13,2011-02-19,31,31,"C-NIH"
"Dengue","Colombia","Sucre",2011-02-13,2011-02-19,31,31,"C-NIH"
"Dengue","Colombia","Tolima",2011-02-13,2011-02-19,43,43,"C-NIH"
"Dengue","Colombia","Valle",2011-02-13,2011-02-19,76,76,"C-NIH"
"Dengue","Colombia","Vaupes",2011-02-13,2011-02-19,0,0,"C-NIH"
"Dengue","Colombia","Vichada",2011-02-13,2011-02-19,8,8,"C-NIH"
"Dengue","Colombia","Amazonas",2011-02-20,2011-02-26,6,6,"C-NIH"
"Dengue","Colombia","Antioquia",2011-02-20,2011-02-26,24,24,"C-NIH"
"Dengue","Colombia","Arauca",2011-02-20,2011-02-26,3,3,"C-NIH"
"Dengue","Colombia","Atlantico",2011-02-20,2011-02-26,33,33,"C-NIH"
"Dengue","Colombia","Bolivar",2011-02-20,2011-02-26,17,17,"C-NIH"
"Dengue","Colombia","Boyaca",2011-02-20,2011-02-26,2,2,"C-NIH"
"Dengue","Colombia","Caldas",2011-02-20,2011-02-26,8,8,"C-NIH"
"Dengue","Colombia","Caqueta",2011-02-20,2011-02-26,5,5,"C-NIH"
"Dengue","Colombia","Casanare",2011-02-20,2011-02-26,8,8,"C-NIH"
"Dengue","Colombia","Cauca",2011-02-20,2011-02-26,8,8,"C-NIH"
"Dengue","Colombia","Cesar",2011-02-20,2011-02-26,14,14,"C-NIH"
"Dengue","Colombia","Choco",2011-02-20,2011-02-26,4,4,"C-NIH"
"Dengue","Colombia","Cordoba",2011-02-20,2011-02-26,11,11,"C-NIH"
"Dengue","Colombia","Cundinamarca",2011-02-20,2011-02-26,16,16,"C-NIH"
"Dengue","Colombia","Guainia",2011-02-20,2011-02-26,0,0,"C-NIH"
"Dengue","Colombia","Guajira",2011-02-20,2011-02-26,3,3,"C-NIH"
"Dengue","Colombia","Guaviare",2011-02-20,2011-02-26,5,5,"C-NIH"
"Dengue","Colombia","Huila",2011-02-20,2011-02-26,35,35,"C-NIH"
"Dengue","Colombia","Magdalena",2011-02-20,2011-02-26,9,9,"C-NIH"
"Dengue","Colombia","Meta",2011-02-20,2011-02-26,30,30,"C-NIH"
"Dengue","Colombia","Narino",2011-02-20,2011-02-26,4,4,"C-NIH"
"Dengue","Colombia","Norte_Santander",2011-02-20,2011-02-26,72,72,"C-NIH"
"Dengue","Colombia","Putumayo",2011-02-20,2011-02-26,28,28,"C-NIH"
"Dengue","Colombia","Quindio",2011-02-20,2011-02-26,40,40,"C-NIH"
"Dengue","Colombia","Risaralda",2011-02-20,2011-02-26,8,8,"C-NIH"
"Dengue","Colombia","San_Andres",2011-02-20,2011-02-26,0,0,"C-NIH"
"Dengue","Colombia","Santander",2011-02-20,2011-02-26,37,37,"C-NIH"
"Dengue","Colombia","Sucre",2011-02-20,2011-02-26,20,20,"C-NIH"
"Dengue","Colombia","Tolima",2011-02-20,2011-02-26,41,41,"C-NIH"
"Dengue","Colombia","Valle",2011-02-20,2011-02-26,64,64,"C-NIH"
"Dengue","Colombia","Vaupes",2011-02-20,2011-02-26,0,0,"C-NIH"
"Dengue","Colombia","Vichada",2011-02-20,2011-02-26,8,8,"C-NIH"
"Dengue","Colombia","Amazonas",2011-02-27,2011-03-05,8,8,"C-NIH"
"Dengue","Colombia","Antioquia",2011-02-27,2011-03-05,41,41,"C-NIH"
"Dengue","Colombia","Arauca",2011-02-27,2011-03-05,5,5,"C-NIH"
"Dengue","Colombia","Atlantico",2011-02-27,2011-03-05,34,34,"C-NIH"
"Dengue","Colombia","Bolivar",2011-02-27,2011-03-05,22,22,"C-NIH"
"Dengue","Colombia","Boyaca",2011-02-27,2011-03-05,1,1,"C-NIH"
"Dengue","Colombia","Caldas",2011-02-27,2011-03-05,10,10,"C-NIH"
"Dengue","Colombia","Caqueta",2011-02-27,2011-03-05,2,2,"C-NIH"
"Dengue","Colombia","Casanare",2011-02-27,2011-03-05,14,14,"C-NIH"
"Dengue","Colombia","Cauca",2011-02-27,2011-03-05,6,6,"C-NIH"
"Dengue","Colombia","Cesar",2011-02-27,2011-03-05,12,12,"C-NIH"
"Dengue","Colombia","Choco",2011-02-27,2011-03-05,9,9,"C-NIH"
"Dengue","Colombia","Cordoba",2011-02-27,2011-03-05,12,12,"C-NIH"
"Dengue","Colombia","Cundinamarca",2011-02-27,2011-03-05,20,20,"C-NIH"
"Dengue","Colombia","Guainia",2011-02-27,2011-03-05,0,0,"C-NIH"
"Dengue","Colombia","Guajira",2011-02-27,2011-03-05,7,7,"C-NIH"
"Dengue","Colombia","Guaviare",2011-02-27,2011-03-05,4,4,"C-NIH"
"Dengue","Colombia","Huila",2011-02-27,2011-03-05,32,32,"C-NIH"
"Dengue","Colombia","Magdalena",2011-02-27,2011-03-05,5,5,"C-NIH"
"Dengue","Colombia","Meta",2011-02-27,2011-03-05,36,36,"C-NIH"
"Dengue","Colombia","Narino",2011-02-27,2011-03-05,6,6,"C-NIH"
"Dengue","Colombia","Norte_Santander",2011-02-27,2011-03-05,50,50,"C-NIH"
"Dengue","Colombia","Putumayo",2011-02-27,2011-03-05,30,30,"C-NIH"
"Dengue","Colombia","Quindio",2011-02-27,2011-03-05,26,26,"C-NIH"
"Dengue","Colombia","Risaralda",2011-02-27,2011-03-05,6,6,"C-NIH"
"Dengue","Colombia","San_Andres",2011-02-27,2011-03-05,0,0,"C-NIH"
"Dengue","Colombia","Santander",2011-02-27,2011-03-05,32,32,"C-NIH"
"Dengue","Colombia","Sucre",2011-02-27,2011-03-05,27,27,"C-NIH"
"Dengue","Colombia","Tolima",2011-02-27,2011-03-05,45,45,"C-NIH"
"Dengue","Colombia","Valle",2011-02-27,2011-03-05,63,63,"C-NIH"
"Dengue","Colombia","Vaupes",2011-02-27,2011-03-05,0,0,"C-NIH"
"Dengue","Colombia","Vichada",2011-02-27,2011-03-05,17,17,"C-NIH"
"Dengue","Colombia","Amazonas",2011-03-06,2011-03-12,11,11,"C-NIH"
"Dengue","Colombia","Antioquia",2011-03-06,2011-03-12,38,38,"C-NIH"
"Dengue","Colombia","Arauca",2011-03-06,2011-03-12,5,5,"C-NIH"
"Dengue","Colombia","Atlantico",2011-03-06,2011-03-12,22,22,"C-NIH"
"Dengue","Colombia","Bolivar",2011-03-06,2011-03-12,16,16,"C-NIH"
"Dengue","Colombia","Boyaca",2011-03-06,2011-03-12,2,2,"C-NIH"
"Dengue","Colombia","Caldas",2011-03-06,2011-03-12,9,9,"C-NIH"
"Dengue","Colombia","Caqueta",2011-03-06,2011-03-12,7,7,"C-NIH"
"Dengue","Colombia","Casanare",2011-03-06,2011-03-12,6,6,"C-NIH"
"Dengue","Colombia","Cauca",2011-03-06,2011-03-12,8,8,"C-NIH"
"Dengue","Colombia","Cesar",2011-03-06,2011-03-12,18,18,"C-NIH"
"Dengue","Colombia","Choco",2011-03-06,2011-03-12,4,4,"C-NIH"
"Dengue","Colombia","Cordoba",2011-03-06,2011-03-12,7,7,"C-NIH"
"Dengue","Colombia","Cundinamarca",2011-03-06,2011-03-12,15,15,"C-NIH"
"Dengue","Colombia","Guainia",2011-03-06,2011-03-12,0,0,"C-NIH"
"Dengue","Colombia","Guajira",2011-03-06,2011-03-12,2,2,"C-NIH"
"Dengue","Colombia","Guaviare",2011-03-06,2011-03-12,9,9,"C-NIH"
"Dengue","Colombia","Huila",2011-03-06,2011-03-12,30,30,"C-NIH"
"Dengue","Colombia","Magdalena",2011-03-06,2011-03-12,9,9,"C-NIH"
"Dengue","Colombia","Meta",2011-03-06,2011-03-12,39,39,"C-NIH"
"Dengue","Colombia","Narino",2011-03-06,2011-03-12,2,2,"C-NIH"
"Dengue","Colombia","Norte_Santander",2011-03-06,2011-03-12,49,49,"C-NIH"
"Dengue","Colombia","Putumayo",2011-03-06,2011-03-12,26,26,"C-NIH"
"Dengue","Colombia","Quindio",2011-03-06,2011-03-12,50,50,"C-NIH"
"Dengue","Colombia","Risaralda",2011-03-06,2011-03-12,6,6,"C-NIH"
"Dengue","Colombia","San_Andres",2011-03-06,2011-03-12,1,1,"C-NIH"
"Dengue","Colombia","Santander",2011-03-06,2011-03-12,31,31,"C-NIH"
"Dengue","Colombia","Sucre",2011-03-06,2011-03-12,24,24,"C-NIH"
"Dengue","Colombia","Tolima",2011-03-06,2011-03-12,48,48,"C-NIH"
"Dengue","Colombia","Valle",2011-03-06,2011-03-12,67,67,"C-NIH"
"Dengue","Colombia","Vaupes",2011-03-06,2011-03-12,0,0,"C-NIH"
"Dengue","Colombia","Vichada",2011-03-06,2011-03-12,11,11,"C-NIH"
"Dengue","Colombia","Amazonas",2011-03-13,2011-03-19,6,6,"C-NIH"
"Dengue","Colombia","Antioquia",2011-03-13,2011-03-19,33,33,"C-NIH"
"Dengue","Colombia","Arauca",2011-03-13,2011-03-19,5,5,"C-NIH"
"Dengue","Colombia","Atlantico",2011-03-13,2011-03-19,23,23,"C-NIH"
"Dengue","Colombia","Bolivar",2011-03-13,2011-03-19,9,9,"C-NIH"
"Dengue","Colombia","Boyaca",2011-03-13,2011-03-19,2,2,"C-NIH"
"Dengue","Colombia","Caldas",2011-03-13,2011-03-19,8,8,"C-NIH"
"Dengue","Colombia","Caqueta",2011-03-13,2011-03-19,4,4,"C-NIH"
