"pathogen","country","location","dateStart","dateEnd","count","countCumu","source"
"Dengue","Colombia","Bolivar",2009-01-18,2009-01-24,29,29,"C-NIH"
"Dengue","Colombia","Boyaca",2009-01-18,2009-01-24,1,1,"C-NIH"
"Dengue","Colombia","Caldas",2009-01-18,2009-01-24,2,2,"C-NIH"
"Dengue","Colombia","Caqueta",2009-01-18,2009-01-24,0,0,"C-NIH"
"Dengue","Colombia","Casanare",2009-01-18,2009-01-24,88,88,"C-NIH"
"Dengue","Colombia","Cauca",2009-01-18,2009-01-24,8,8,"C-NIH"
"Dengue","Colombia","Cesar",2009-01-18,2009-01-24,6,6,"C-NIH"
"Dengue","Colombia","Choco",2009-01-18,2009-01-24,3,3,"C-NIH"
"Dengue","Colombia","Cordoba",2009-01-18,2009-01-24,8,8,"C-NIH"
"Dengue","Colombia","Cundinamarca",2009-01-18,2009-01-24,16,16,"C-NIH"
"Dengue","Colombia","Guainia",2009-01-18,2009-01-24,0,0,"C-NIH"
"Dengue","Colombia","Guajira",2009-01-18,2009-01-24,26,26,"C-NIH"
"Dengue","Colombia","Guaviare",2009-01-18,2009-01-24,1,1,"C-NIH"
"Dengue","Colombia","Huila",2009-01-18,2009-01-24,23,23,"C-NIH"
"Dengue","Colombia","Magdalena",2009-01-18,2009-01-24,23,23,"C-NIH"
"Dengue","Colombia","Meta",2009-01-18,2009-01-24,38,38,"C-NIH"
"Dengue","Colombia","Narino",2009-01-18,2009-01-24,2,2,"C-NIH"
"Dengue","Colombia","Norte_Santander",2009-01-18,2009-01-24,66,66,"C-NIH"
"Dengue","Colombia","Putumayo",2009-01-18,2009-01-24,12,12,"C-NIH"
"Dengue","Colombia","Quindio",2009-01-18,2009-01-24,4,4,"C-NIH"
"Dengue","Colombia","Risaralda",2009-01-18,2009-01-24,2,2,"C-NIH"
"Dengue","Colombia","San_Andres",2009-01-18,2009-01-24,0,0,"C-NIH"
"Dengue","Colombia","Santander",2009-01-18,2009-01-24,100,100,"C-NIH"
"Dengue","Colombia","Sucre",2009-01-18,2009-01-24,22,22,"C-NIH"
"Dengue","Colombia","Tolima",2009-01-18,2009-01-24,48,48,"C-NIH"
"Dengue","Colombia","Valle",2009-01-18,2009-01-24,52,52,"C-NIH"
"Dengue","Colombia","Vaupes",2009-01-18,2009-01-24,0,0,"C-NIH"
"Dengue","Colombia","Vichada",2009-01-18,2009-01-24,1,1,"C-NIH"
"Dengue","Colombia","Amazonas",2009-01-25,2009-01-31,1,1,"C-NIH"
"Dengue","Colombia","Antioquia",2009-01-25,2009-01-31,16,16,"C-NIH"
"Dengue","Colombia","Arauca",2009-01-25,2009-01-31,12,12,"C-NIH"
"Dengue","Colombia","Atlantico",2009-01-25,2009-01-31,96,96,"C-NIH"
"Dengue","Colombia","Bolivar",2009-01-25,2009-01-31,26,26,"C-NIH"
"Dengue","Colombia","Boyaca",2009-01-25,2009-01-31,4,4,"C-NIH"
"Dengue","Colombia","Caldas",2009-01-25,2009-01-31,2,2,"C-NIH"
"Dengue","Colombia","Caqueta",2009-01-25,2009-01-31,0,0,"C-NIH"
"Dengue","Colombia","Casanare",2009-01-25,2009-01-31,68,68,"C-NIH"
"Dengue","Colombia","Cauca",2009-01-25,2009-01-31,9,9,"C-NIH"
"Dengue","Colombia","Cesar",2009-01-25,2009-01-31,11,11,"C-NIH"
"Dengue","Colombia","Choco",2009-01-25,2009-01-31,2,2,"C-NIH"
"Dengue","Colombia","Cordoba",2009-01-25,2009-01-31,4,4,"C-NIH"
"Dengue","Colombia","Cundinamarca",2009-01-25,2009-01-31,6,6,"C-NIH"
"Dengue","Colombia","Guainia",2009-01-25,2009-01-31,0,0,"C-NIH"
"Dengue","Colombia","Guajira",2009-01-25,2009-01-31,18,18,"C-NIH"
"Dengue","Colombia","Guaviare",2009-01-25,2009-01-31,2,2,"C-NIH"
"Dengue","Colombia","Huila",2009-01-25,2009-01-31,27,27,"C-NIH"
"Dengue","Colombia","Magdalena",2009-01-25,2009-01-31,26,26,"C-NIH"
"Dengue","Colombia","Meta",2009-01-25,2009-01-31,37,37,"C-NIH"
"Dengue","Colombia","Narino",2009-01-25,2009-01-31,1,1,"C-NIH"
"Dengue","Colombia","Norte_Santander",2009-01-25,2009-01-31,57,57,"C-NIH"
"Dengue","Colombia","Putumayo",2009-01-25,2009-01-31,6,6,"C-NIH"
"Dengue","Colombia","Quindio",2009-01-25,2009-01-31,2,2,"C-NIH"
"Dengue","Colombia","Risaralda",2009-01-25,2009-01-31,1,1,"C-NIH"
"Dengue","Colombia","San_Andres",2009-01-25,2009-01-31,1,1,"C-NIH"
"Dengue","Colombia","Santander",2009-01-25,2009-01-31,86,86,"C-NIH"
"Dengue","Colombia","Sucre",2009-01-25,2009-01-31,18,18,"C-NIH"
"Dengue","Colombia","Tolima",2009-01-25,2009-01-31,57,57,"C-NIH"
"Dengue","Colombia","Valle",2009-01-25,2009-01-31,55,55,"C-NIH"
"Dengue","Colombia","Vaupes",2009-01-25,2009-01-31,0,0,"C-NIH"
"Dengue","Colombia","Vichada",2009-01-25,2009-01-31,1,1,"C-NIH"
"Dengue","Colombia","Amazonas",2009-02-01,2009-02-07,0,0,"C-NIH"
"Dengue","Colombia","Antioquia",2009-02-01,2009-02-07,21,21,"C-NIH"
"Dengue","Colombia","Arauca",2009-02-01,2009-02-07,11,11,"C-NIH"
"Dengue","Colombia","Atlantico",2009-02-01,2009-02-07,113,113,"C-NIH"
"Dengue","Colombia","Bolivar",2009-02-01,2009-02-07,14,14,"C-NIH"
"Dengue","Colombia","Boyaca",2009-02-01,2009-02-07,2,2,"C-NIH"
"Dengue","Colombia","Caldas",2009-02-01,2009-02-07,0,0,"C-NIH"
"Dengue","Colombia","Caqueta",2009-02-01,2009-02-07,2,2,"C-NIH"
"Dengue","Colombia","Casanare",2009-02-01,2009-02-07,56,56,"C-NIH"
"Dengue","Colombia","Cauca",2009-02-01,2009-02-07,11,11,"C-NIH"
"Dengue","Colombia","Cesar",2009-02-01,2009-02-07,13,13,"C-NIH"
"Dengue","Colombia","Choco",2009-02-01,2009-02-07,3,3,"C-NIH"
"Dengue","Colombia","Cordoba",2009-02-01,2009-02-07,11,11,"C-NIH"
"Dengue","Colombia","Cundinamarca",2009-02-01,2009-02-07,10,10,"C-NIH"
"Dengue","Colombia","Guainia",2009-02-01,2009-02-07,0,0,"C-NIH"
"Dengue","Colombia","Guajira",2009-02-01,2009-02-07,22,22,"C-NIH"
"Dengue","Colombia","Guaviare",2009-02-01,2009-02-07,2,2,"C-NIH"
"Dengue","Colombia","Huila",2009-02-01,2009-02-07,39,39,"C-NIH"
"Dengue","Colombia","Magdalena",2009-02-01,2009-02-07,20,20,"C-NIH"
"Dengue","Colombia","Meta",2009-02-01,2009-02-07,41,41,"C-NIH"
"Dengue","Colombia","Narino",2009-02-01,2009-02-07,0,0,"C-NIH"
"Dengue","Colombia","Norte_Santander",2009-02-01,2009-02-07,85,85,"C-NIH"
"Dengue","Colombia","Putumayo",2009-02-01,2009-02-07,12,12,"C-NIH"
"Dengue","Colombia","Quindio",2009-02-01,2009-02-07,0,0,"C-NIH"
"Dengue","Colombia","Risaralda",2009-02-01,2009-02-07,3,3,"C-NIH"
"Dengue","Colombia","San_Andres",2009-02-01,2009-02-07,0,0,"C-NIH"
"Dengue","Colombia","Santander",2009-02-01,2009-02-07,108,108,"C-NIH"
"Dengue","Colombia","Sucre",2009-02-01,2009-02-07,21,21,"C-NIH"
"Dengue","Colombia","Tolima",2009-02-01,2009-02-07,64,64,"C-NIH"
"Dengue","Colombia","Valle",2009-02-01,2009-02-07,58,58,"C-NIH"
"Dengue","Colombia","Vaupes",2009-02-01,2009-02-07,0,0,"C-NIH"
"Dengue","Colombia","Vichada",2009-02-01,2009-02-07,0,0,"C-NIH"
"Dengue","Colombia","Amazonas",2009-02-08,2009-02-14,2,2,"C-NIH"
"Dengue","Colombia","Antioquia",2009-02-08,2009-02-14,11,11,"C-NIH"
"Dengue","Colombia","Arauca",2009-02-08,2009-02-14,10,10,"C-NIH"
"Dengue","Colombia","Atlantico",2009-02-08,2009-02-14,89,89,"C-NIH"
"Dengue","Colombia","Bolivar",2009-02-08,2009-02-14,18,18,"C-NIH"
"Dengue","Colombia","Boyaca",2009-02-08,2009-02-14,3,3,"C-NIH"
"Dengue","Colombia","Caldas",2009-02-08,2009-02-14,5,5,"C-NIH"
"Dengue","Colombia","Caqueta",2009-02-08,2009-02-14,6,6,"C-NIH"
"Dengue","Colombia","Casanare",2009-02-08,2009-02-14,88,88,"C-NIH"
"Dengue","Colombia","Cauca",2009-02-08,2009-02-14,11,11,"C-NIH"
"Dengue","Colombia","Cesar",2009-02-08,2009-02-14,5,5,"C-NIH"
"Dengue","Colombia","Choco",2009-02-08,2009-02-14,0,0,"C-NIH"
"Dengue","Colombia","Cordoba",2009-02-08,2009-02-14,7,7,"C-NIH"
"Dengue","Colombia","Cundinamarca",2009-02-08,2009-02-14,12,12,"C-NIH"
"Dengue","Colombia","Guainia",2009-02-08,2009-02-14,0,0,"C-NIH"
"Dengue","Colombia","Guajira",2009-02-08,2009-02-14,17,17,"C-NIH"
"Dengue","Colombia","Guaviare",2009-02-08,2009-02-14,3,3,"C-NIH"
"Dengue","Colombia","Huila",2009-02-08,2009-02-14,44,44,"C-NIH"
"Dengue","Colombia","Magdalena",2009-02-08,2009-02-14,19,19,"C-NIH"
"Dengue","Colombia","Meta",2009-02-08,2009-02-14,43,43,"C-NIH"
"Dengue","Colombia","Narino",2009-02-08,2009-02-14,0,0,"C-NIH"
"Dengue","Colombia","Norte_Santander",2009-02-08,2009-02-14,60,60,"C-NIH"
"Dengue","Colombia","Putumayo",2009-02-08,2009-02-14,10,10,"C-NIH"
"Dengue","Colombia","Quindio",2009-02-08,2009-02-14,2,2,"C-NIH"
"Dengue","Colombia","Risaralda",2009-02-08,2009-02-14,4,4,"C-NIH"
"Dengue","Colombia","San_Andres",2009-02-08,2009-02-14,0,0,"C-NIH"
"Dengue","Colombia","Santander",2009-02-08,2009-02-14,96,96,"C-NIH"
"Dengue","Colombia","Sucre",2009-02-08,2009-02-14,19,19,"C-NIH"
"Dengue","Colombia","Tolima",2009-02-08,2009-02-14,53,53,"C-NIH"
"Dengue","Colombia","Valle",2009-02-08,2009-02-14,54,54,"C-NIH"
"Dengue","Colombia","Vaupes",2009-02-08,2009-02-14,0,0,"C-NIH"
"Dengue","Colombia","Vichada",2009-02-08,2009-02-14,1,1,"C-NIH"
"Dengue","Colombia","Amazonas",2009-02-15,2009-02-21,1,1,"C-NIH"
"Dengue","Colombia","Antioquia",2009-02-15,2009-02-21,10,10,"C-NIH"
"Dengue","Colombia","Arauca",2009-02-15,2009-02-21,3,3,"C-NIH"
"Dengue","Colombia","Atlantico",2009-02-15,2009-02-21,54,54,"C-NIH"
"Dengue","Colombia","Bolivar",2009-02-15,2009-02-21,19,19,"C-NIH"
"Dengue","Colombia","Boyaca",2009-02-15,2009-02-21,3,3,"C-NIH"
"Dengue","Colombia","Caldas",2009-02-15,2009-02-21,4,4,"C-NIH"
"Dengue","Colombia","Caqueta",2009-02-15,2009-02-21,4,4,"C-NIH"
"Dengue","Colombia","Casanare",2009-02-15,2009-02-21,113,113,"C-NIH"
"Dengue","Colombia","Cauca",2009-02-15,2009-02-21,8,8,"C-NIH"
"Dengue","Colombia","Cesar",2009-02-15,2009-02-21,9,9,"C-NIH"
"Dengue","Colombia","Choco",2009-02-15,2009-02-21,0,0,"C-NIH"
"Dengue","Colombia","Cordoba",2009-02-15,2009-02-21,13,13,"C-NIH"
"Dengue","Colombia","Cundinamarca",2009-02-15,2009-02-21,3,3,"C-NIH"
"Dengue","Colombia","Guainia",2009-02-15,2009-02-21,0,0,"C-NIH"
"Dengue","Colombia","Guajira",2009-02-15,2009-02-21,20,20,"C-NIH"
"Dengue","Colombia","Guaviare",2009-02-15,2009-02-21,2,2,"C-NIH"
"Dengue","Colombia","Huila",2009-02-15,2009-02-21,46,46,"C-NIH"
"Dengue","Colombia","Magdalena",2009-02-15,2009-02-21,30,30,"C-NIH"
"Dengue","Colombia","Meta",2009-02-15,2009-02-21,56,56,"C-NIH"
"Dengue","Colombia","Narino",2009-02-15,2009-02-21,0,0,"C-NIH"
"Dengue","Colombia","Norte_Santander",2009-02-15,2009-02-21,60,60,"C-NIH"
"Dengue","Colombia","Putumayo",2009-02-15,2009-02-21,18,18,"C-NIH"
"Dengue","Colombia","Quindio",2009-02-15,2009-02-21,12,12,"C-NIH"
"Dengue","Colombia","Risaralda",2009-02-15,2009-02-21,2,2,"C-NIH"
"Dengue","Colombia","San_Andres",2009-02-15,2009-02-21,0,0,"C-NIH"
"Dengue","Colombia","Santander",2009-02-15,2009-02-21,77,77,"C-NIH"
"Dengue","Colombia","Sucre",2009-02-15,2009-02-21,21,21,"C-NIH"
"Dengue","Colombia","Tolima",2009-02-15,2009-02-21,56,56,"C-NIH"
"Dengue","Colombia","Valle",2009-02-15,2009-02-21,52,52,"C-NIH"
"Dengue","Colombia","Vaupes",2009-02-15,2009-02-21,0,0,"C-NIH"
"Dengue","Colombia","Vichada",2009-02-15,2009-02-21,0,0,"C-NIH"
"Dengue","Colombia","Amazonas",2009-02-22,2009-02-28,0,0,"C-NIH"
"Dengue","Colombia","Antioquia",2009-02-22,2009-02-28,13,13,"C-NIH"
"Dengue","Colombia","Arauca",2009-02-22,2009-02-28,4,4,"C-NIH"
"Dengue","Colombia","Atlantico",2009-02-22,2009-02-28,65,65,"C-NIH"
"Dengue","Colombia","Bolivar",2009-02-22,2009-02-28,16,16,"C-NIH"
"Dengue","Colombia","Boyaca",2009-02-22,2009-02-28,1,1,"C-NIH"
"Dengue","Colombia","Caldas",2009-02-22,2009-02-28,4,4,"C-NIH"
"Dengue","Colombia","Caqueta",2009-02-22,2009-02-28,2,2,"C-NIH"
"Dengue","Colombia","Casanare",2009-02-22,2009-02-28,135,135,"C-NIH"
"Dengue","Colombia","Cauca",2009-02-22,2009-02-28,6,6,"C-NIH"
"Dengue","Colombia","Cesar",2009-02-22,2009-02-28,6,6,"C-NIH"
"Dengue","Colombia","Choco",2009-02-22,2009-02-28,1,1,"C-NIH"
"Dengue","Colombia","Cordoba",2009-02-22,2009-02-28,9,9,"C-NIH"
"Dengue","Colombia","Cundinamarca",2009-02-22,2009-02-28,11,11,"C-NIH"
"Dengue","Colombia","Guainia",2009-02-22,2009-02-28,0,0,"C-NIH"
"Dengue","Colombia","Guajira",2009-02-22,2009-02-28,16,16,"C-NIH"
"Dengue","Colombia","Guaviare",2009-02-22,2009-02-28,0,0,"C-NIH"
"Dengue","Colombia","Huila",2009-02-22,2009-02-28,36,36,"C-NIH"
"Dengue","Colombia","Magdalena",2009-02-22,2009-02-28,20,20,"C-NIH"
"Dengue","Colombia","Meta",2009-02-22,2009-02-28,45,45,"C-NIH"
"Dengue","Colombia","Narino",2009-02-22,2009-02-28,0,0,"C-NIH"
"Dengue","Colombia","Norte_Santander",2009-02-22,2009-02-28,47,47,"C-NIH"
"Dengue","Colombia","Putumayo",2009-02-22,2009-02-28,22,22,"C-NIH"
"Dengue","Colombia","Quindio",2009-02-22,2009-02-28,2,2,"C-NIH"
"Dengue","Colombia","Risaralda",2009-02-22,2009-02-28,2,2,"C-NIH"
"Dengue","Colombia","San_Andres",2009-02-22,2009-02-28,1,1,"C-NIH"
"Dengue","Colombia","Santander",2009-02-22,2009-02-28,80,80,"C-NIH"
"Dengue","Colombia","Sucre",2009-02-22,2009-02-28,16,16,"C-NIH"
"Dengue","Colombia","Tolima",2009-02-22,2009-02-28,28,28,"C-NIH"
"Dengue","Colombia","Valle",2009-02-22,2009-02-28,54,54,"C-NIH"
"Dengue","Colombia","Vaupes",2009-02-22,2009-02-28,0,0,"C-NIH"
"Dengue","Colombia","Vichada",2009-02-22,2009-02-28,0,0,"C-NIH"
"Dengue","Colombia","Amazonas",2009-03-01,2009-03-07,1,1,"C-NIH"
"Dengue","Colombia","Antioquia",2009-03-01,2009-03-07,7,7,"C-NIH"
"Dengue","Colombia","Arauca",2009-03-01,2009-03-07,1,1,"C-NIH"
"Dengue","Colombia","Atlantico",2009-03-01,2009-03-07,65,65,"C-NIH"
"Dengue","Colombia","Bolivar",2009-03-01,2009-03-07,15,15,"C-NIH"
"Dengue","Colombia","Boyaca",2009-03-01,2009-03-07,1,1,"C-NIH"
"Dengue","Colombia","Caldas",2009-03-01,2009-03-07,3,3,"C-NIH"
"Dengue","Colombia","Caqueta",2009-03-01,2009-03-07,10,10,"C-NIH"
"Dengue","Colombia","Casanare",2009-03-01,2009-03-07,158,158,"C-NIH"
"Dengue","Colombia","Cauca",2009-03-01,2009-03-07,9,9,"C-NIH"
"Dengue","Colombia","Cesar",2009-03-01,2009-03-07,3,3,"C-NIH"
"Dengue","Colombia","Choco",2009-03-01,2009-03-07,3,3,"C-NIH"
"Dengue","Colombia","Cordoba",2009-03-01,2009-03-07,7,7,"C-NIH"
"Dengue","Colombia","Cundinamarca",2009-03-01,2009-03-07,13,13,"C-NIH"
"Dengue","Colombia","Guainia",2009-03-01,2009-03-07,0,0,"C-NIH"
"Dengue","Colombia","Guajira",2009-03-01,2009-03-07,25,25,"C-NIH"
"Dengue","Colombia","Guaviare",2009-03-01,2009-03-07,1,1,"C-NIH"
"Dengue","Colombia","Huila",2009-03-01,2009-03-07,25,25,"C-NIH"
"Dengue","Colombia","Magdalena",2009-03-01,2009-03-07,29,29,"C-NIH"
"Dengue","Colombia","Meta",2009-03-01,2009-03-07,69,69,"C-NIH"
"Dengue","Colombia","Narino",2009-03-01,2009-03-07,0,0,"C-NIH"
"Dengue","Colombia","Norte_Santander",2009-03-01,2009-03-07,77,77,"C-NIH"
"Dengue","Colombia","Putumayo",2009-03-01,2009-03-07,8,8,"C-NIH"
"Dengue","Colombia","Quindio",2009-03-01,2009-03-07,8,8,"C-NIH"
"Dengue","Colombia","Risaralda",2009-03-01,2009-03-07,1,1,"C-NIH"
"Dengue","Colombia","San_Andres",2009-03-01,2009-03-07,0,0,"C-NIH"
"Dengue","Colombia","Santander",2009-03-01,2009-03-07,103,103,"C-NIH"
"Dengue","Colombia","Sucre",2009-03-01,2009-03-07,16,16,"C-NIH"
"Dengue","Colombia","Tolima",2009-03-01,2009-03-07,37,37,"C-NIH"
"Dengue","Colombia","Valle",2009-03-01,2009-03-07,73,73,"C-NIH"
"Dengue","Colombia","Vaupes",2009-03-01,2009-03-07,1,1,"C-NIH"
"Dengue","Colombia","Vichada",2009-03-01,2009-03-07,1,1,"C-NIH"
"Dengue","Colombia","Amazonas",2009-03-08,2009-03-14,0,0,"C-NIH"
"Dengue","Colombia","Antioquia",2009-03-08,2009-03-14,7,7,"C-NIH"
"Dengue","Colombia","Arauca",2009-03-08,2009-03-14,6,6,"C-NIH"
"Dengue","Colombia","Atlantico",2009-03-08,2009-03-14,40,40,"C-NIH"
"Dengue","Colombia","Bolivar",2009-03-08,2009-03-14,4,4,"C-NIH"
"Dengue","Colombia","Boyaca",2009-03-08,2009-03-14,2,2,"C-NIH"
"Dengue","Colombia","Caldas",2009-03-08,2009-03-14,3,3,"C-NIH"
"Dengue","Colombia","Caqueta",2009-03-08,2009-03-14,7,7,"C-NIH"
"Dengue","Colombia","Casanare",2009-03-08,2009-03-14,145,145,"C-NIH"
"Dengue","Colombia","Cauca",2009-03-08,2009-03-14,12,12,"C-NIH"
"Dengue","Colombia","Cesar",2009-03-08,2009-03-14,2,2,"C-NIH"
"Dengue","Colombia","Choco",2009-03-08,2009-03-14,0,0,"C-NIH"
"Dengue","Colombia","Cordoba",2009-03-08,2009-03-14,7,7,"C-NIH"
"Dengue","Colombia","Cundinamarca",2009-03-08,2009-03-14,15,15,"C-NIH"
"Dengue","Colombia","Guainia",2009-03-08,2009-03-14,0,0,"C-NIH"
"Dengue","Colombia","Guajira",2009-03-08,2009-03-14,17,17,"C-NIH"
"Dengue","Colombia","Guaviare",2009-03-08,2009-03-14,6,6,"C-NIH"
"Dengue","Colombia","Huila",2009-03-08,2009-03-14,34,34,"C-NIH"
"Dengue","Colombia","Magdalena",2009-03-08,2009-03-14,14,14,"C-NIH"
"Dengue","Colombia","Meta",2009-03-08,2009-03-14,51,51,"C-NIH"
"Dengue","Colombia","Narino",2009-03-08,2009-03-14,0,0,"C-NIH"
"Dengue","Colombia","Norte_Santander",2009-03-08,2009-03-14,53,53,"C-NIH"
"Dengue","Colombia","Putumayo",2009-03-08,2009-03-14,16,16,"C-NIH"
"Dengue","Colombia","Quindio",2009-03-08,2009-03-14,8,8,"C-NIH"
"Dengue","Colombia","Risaralda",2009-03-08,2009-03-14,1,1,"C-NIH"
"Dengue","Colombia","San_Andres",2009-03-08,2009-03-14,0,0,"C-NIH"
"Dengue","Colombia","Santander",2009-03-08,2009-03-14,78,78,"C-NIH"
"Dengue","Colombia","Sucre",2009-03-08,2009-03-14,11,11,"C-NIH"
"Dengue","Colombia","Tolima",2009-03-08,2009-03-14,18,18,"C-NIH"
"Dengue","Colombia","Valle",2009-03-08,2009-03-14,70,70,"C-NIH"
"Dengue","Colombia","Vaupes",2009-03-08,2009-03-14,0,0,"C-NIH"
"Dengue","Colombia","Vichada",2009-03-08,2009-03-14,2,2,"C-NIH"
"Dengue","Colombia","Amazonas",2009-03-15,2009-03-21,0,0,"C-NIH"
"Dengue","Colombia","Antioquia",2009-03-15,2009-03-21,11,11,"C-NIH"
"Dengue","Colombia","Arauca",2009-03-15,2009-03-21,4,4,"C-NIH"
"Dengue","Colombia","Atlantico",2009-03-15,2009-03-21,47,47,"C-NIH"
"Dengue","Colombia","Bolivar",2009-03-15,2009-03-21,9,9,"C-NIH"
"Dengue","Colombia","Boyaca",2009-03-15,2009-03-21,1,1,"C-NIH"
"Dengue","Colombia","Caldas",2009-03-15,2009-03-21,7,7,"C-NIH"
"Dengue","Colombia","Caqueta",2009-03-15,2009-03-21,4,4,"C-NIH"
