"pathogen","country","location","dateStart","dateEnd","count","countCumu","source"
"Dengue","Colombia","Vichada",2012-12-30,2013-01-05,3,3,"C-NIH"
"Dengue","Colombia","Amazonas",2013-01-06,2013-01-12,7,7,"C-NIH"
"Dengue","Colombia","Antioquia",2013-01-06,2013-01-12,92,92,"C-NIH"
"Dengue","Colombia","Arauca",2013-01-06,2013-01-12,25,25,"C-NIH"
"Dengue","Colombia","Atlantico",2013-01-06,2013-01-12,112,112,"C-NIH"
"Dengue","Colombia","Bogota",2013-01-06,2013-01-12,4,4,"C-NIH"
"Dengue","Colombia","Bolivar",2013-01-06,2013-01-12,72,72,"C-NIH"
"Dengue","Colombia","Boyaca",2013-01-06,2013-01-12,8,8,"C-NIH"
"Dengue","Colombia","Caldas",2013-01-06,2013-01-12,9,9,"C-NIH"
"Dengue","Colombia","Caqueta",2013-01-06,2013-01-12,10,10,"C-NIH"
"Dengue","Colombia","Casanare",2013-01-06,2013-01-12,51,51,"C-NIH"
"Dengue","Colombia","Cauca",2013-01-06,2013-01-12,7,7,"C-NIH"
"Dengue","Colombia","Cesar",2013-01-06,2013-01-12,59,59,"C-NIH"
"Dengue","Colombia","Choco",2013-01-06,2013-01-12,2,2,"C-NIH"
"Dengue","Colombia","Cordoba",2013-01-06,2013-01-12,26,26,"C-NIH"
"Dengue","Colombia","Cundinamarca",2013-01-06,2013-01-12,74,74,"C-NIH"
"Dengue","Colombia","Guainia",2013-01-06,2013-01-12,0,0,"C-NIH"
"Dengue","Colombia","Guajira",2013-01-06,2013-01-12,32,32,"C-NIH"
"Dengue","Colombia","Guaviare",2013-01-06,2013-01-12,8,8,"C-NIH"
"Dengue","Colombia","Huila",2013-01-06,2013-01-12,70,70,"C-NIH"
"Dengue","Colombia","Magdalena",2013-01-06,2013-01-12,35,35,"C-NIH"
"Dengue","Colombia","Meta",2013-01-06,2013-01-12,120,120,"C-NIH"
"Dengue","Colombia","Narino",2013-01-06,2013-01-12,10,10,"C-NIH"
"Dengue","Colombia","Norte_Santander",2013-01-06,2013-01-12,108,108,"C-NIH"
"Dengue","Colombia","Putumayo",2013-01-06,2013-01-12,42,42,"C-NIH"
"Dengue","Colombia","Quindio",2013-01-06,2013-01-12,70,70,"C-NIH"
"Dengue","Colombia","Risaralda",2013-01-06,2013-01-12,7,7,"C-NIH"
"Dengue","Colombia","San_Andres",2013-01-06,2013-01-12,1,1,"C-NIH"
"Dengue","Colombia","Santander",2013-01-06,2013-01-12,231,231,"C-NIH"
"Dengue","Colombia","Sucre",2013-01-06,2013-01-12,43,43,"C-NIH"
"Dengue","Colombia","Tolima",2013-01-06,2013-01-12,195,195,"C-NIH"
"Dengue","Colombia","Valle",2013-01-06,2013-01-12,300,300,"C-NIH"
"Dengue","Colombia","Vaupes",2013-01-06,2013-01-12,1,1,"C-NIH"
"Dengue","Colombia","Vichada",2013-01-06,2013-01-12,3,3,"C-NIH"
"Dengue","Colombia","Amazonas",2013-01-13,2013-01-19,3,3,"C-NIH"
"Dengue","Colombia","Antioquia",2013-01-13,2013-01-19,74,74,"C-NIH"
"Dengue","Colombia","Arauca",2013-01-13,2013-01-19,22,22,"C-NIH"
"Dengue","Colombia","Atlantico",2013-01-13,2013-01-19,113,113,"C-NIH"
"Dengue","Colombia","Bogota",2013-01-13,2013-01-19,2,2,"C-NIH"
"Dengue","Colombia","Bolivar",2013-01-13,2013-01-19,54,54,"C-NIH"
"Dengue","Colombia","Boyaca",2013-01-13,2013-01-19,14,14,"C-NIH"
"Dengue","Colombia","Caldas",2013-01-13,2013-01-19,10,10,"C-NIH"
"Dengue","Colombia","Caqueta",2013-01-13,2013-01-19,17,17,"C-NIH"
"Dengue","Colombia","Casanare",2013-01-13,2013-01-19,49,49,"C-NIH"
"Dengue","Colombia","Cauca",2013-01-13,2013-01-19,9,9,"C-NIH"
"Dengue","Colombia","Cesar",2013-01-13,2013-01-19,82,82,"C-NIH"
"Dengue","Colombia","Choco",2013-01-13,2013-01-19,3,3,"C-NIH"
"Dengue","Colombia","Cordoba",2013-01-13,2013-01-19,29,29,"C-NIH"
"Dengue","Colombia","Cundinamarca",2013-01-13,2013-01-19,58,58,"C-NIH"
"Dengue","Colombia","Guainia",2013-01-13,2013-01-19,1,1,"C-NIH"
"Dengue","Colombia","Guajira",2013-01-13,2013-01-19,34,34,"C-NIH"
"Dengue","Colombia","Guaviare",2013-01-13,2013-01-19,5,5,"C-NIH"
"Dengue","Colombia","Huila",2013-01-13,2013-01-19,64,64,"C-NIH"
"Dengue","Colombia","Magdalena",2013-01-13,2013-01-19,46,46,"C-NIH"
"Dengue","Colombia","Meta",2013-01-13,2013-01-19,145,145,"C-NIH"
"Dengue","Colombia","Narino",2013-01-13,2013-01-19,7,7,"C-NIH"
"Dengue","Colombia","Norte_Santander",2013-01-13,2013-01-19,105,105,"C-NIH"
"Dengue","Colombia","Putumayo",2013-01-13,2013-01-19,62,62,"C-NIH"
"Dengue","Colombia","Quindio",2013-01-13,2013-01-19,64,64,"C-NIH"
"Dengue","Colombia","Risaralda",2013-01-13,2013-01-19,4,4,"C-NIH"
"Dengue","Colombia","San_Andres",2013-01-13,2013-01-19,0,0,"C-NIH"
"Dengue","Colombia","Santander",2013-01-13,2013-01-19,202,202,"C-NIH"
"Dengue","Colombia","Sucre",2013-01-13,2013-01-19,44,44,"C-NIH"
"Dengue","Colombia","Tolima",2013-01-13,2013-01-19,193,193,"C-NIH"
"Dengue","Colombia","Valle",2013-01-13,2013-01-19,327,327,"C-NIH"
"Dengue","Colombia","Vaupes",2013-01-13,2013-01-19,1,1,"C-NIH"
"Dengue","Colombia","Vichada",2013-01-13,2013-01-19,6,6,"C-NIH"
"Dengue","Colombia","Amazonas",2013-01-20,2013-01-26,6,6,"C-NIH"
"Dengue","Colombia","Antioquia",2013-01-20,2013-01-26,88,88,"C-NIH"
"Dengue","Colombia","Arauca",2013-01-20,2013-01-26,25,25,"C-NIH"
"Dengue","Colombia","Atlantico",2013-01-20,2013-01-26,129,129,"C-NIH"
"Dengue","Colombia","Bogota",2013-01-20,2013-01-26,3,3,"C-NIH"
"Dengue","Colombia","Bolivar",2013-01-20,2013-01-26,74,74,"C-NIH"
"Dengue","Colombia","Boyaca",2013-01-20,2013-01-26,12,12,"C-NIH"
"Dengue","Colombia","Caldas",2013-01-20,2013-01-26,9,9,"C-NIH"
"Dengue","Colombia","Caqueta",2013-01-20,2013-01-26,20,20,"C-NIH"
"Dengue","Colombia","Casanare",2013-01-20,2013-01-26,61,61,"C-NIH"
"Dengue","Colombia","Cauca",2013-01-20,2013-01-26,10,10,"C-NIH"
"Dengue","Colombia","Cesar",2013-01-20,2013-01-26,96,96,"C-NIH"
"Dengue","Colombia","Choco",2013-01-20,2013-01-26,4,4,"C-NIH"
"Dengue","Colombia","Cordoba",2013-01-20,2013-01-26,41,41,"C-NIH"
"Dengue","Colombia","Cundinamarca",2013-01-20,2013-01-26,78,78,"C-NIH"
"Dengue","Colombia","Guainia",2013-01-20,2013-01-26,0,0,"C-NIH"
"Dengue","Colombia","Guajira",2013-01-20,2013-01-26,30,30,"C-NIH"
"Dengue","Colombia","Guaviare",2013-01-20,2013-01-26,2,2,"C-NIH"
"Dengue","Colombia","Huila",2013-01-20,2013-01-26,78,78,"C-NIH"
"Dengue","Colombia","Magdalena",2013-01-20,2013-01-26,42,42,"C-NIH"
"Dengue","Colombia","Meta",2013-01-20,2013-01-26,162,162,"C-NIH"
"Dengue","Colombia","Narino",2013-01-20,2013-01-26,7,7,"C-NIH"
"Dengue","Colombia","Norte_Santander",2013-01-20,2013-01-26,123,123,"C-NIH"
"Dengue","Colombia","Putumayo",2013-01-20,2013-01-26,82,82,"C-NIH"
"Dengue","Colombia","Quindio",2013-01-20,2013-01-26,64,64,"C-NIH"
"Dengue","Colombia","Risaralda",2013-01-20,2013-01-26,5,5,"C-NIH"
"Dengue","Colombia","San_Andres",2013-01-20,2013-01-26,0,0,"C-NIH"
"Dengue","Colombia","Santander",2013-01-20,2013-01-26,212,212,"C-NIH"
"Dengue","Colombia","Sucre",2013-01-20,2013-01-26,48,48,"C-NIH"
"Dengue","Colombia","Tolima",2013-01-20,2013-01-26,163,163,"C-NIH"
"Dengue","Colombia","Valle",2013-01-20,2013-01-26,321,321,"C-NIH"
"Dengue","Colombia","Vaupes",2013-01-20,2013-01-26,1,1,"C-NIH"
"Dengue","Colombia","Vichada",2013-01-20,2013-01-26,7,7,"C-NIH"
"Dengue","Colombia","Amazonas",2013-01-27,2013-02-02,3,3,"C-NIH"
"Dengue","Colombia","Antioquia",2013-01-27,2013-02-02,104,104,"C-NIH"
"Dengue","Colombia","Arauca",2013-01-27,2013-02-02,15,15,"C-NIH"
"Dengue","Colombia","Atlantico",2013-01-27,2013-02-02,106,106,"C-NIH"
"Dengue","Colombia","Bogota",2013-01-27,2013-02-02,1,1,"C-NIH"
"Dengue","Colombia","Bolivar",2013-01-27,2013-02-02,76,76,"C-NIH"
"Dengue","Colombia","Boyaca",2013-01-27,2013-02-02,14,14,"C-NIH"
"Dengue","Colombia","Caldas",2013-01-27,2013-02-02,15,15,"C-NIH"
"Dengue","Colombia","Caqueta",2013-01-27,2013-02-02,20,20,"C-NIH"
"Dengue","Colombia","Casanare",2013-01-27,2013-02-02,63,63,"C-NIH"
"Dengue","Colombia","Cauca",2013-01-27,2013-02-02,5,5,"C-NIH"
"Dengue","Colombia","Cesar",2013-01-27,2013-02-02,84,84,"C-NIH"
"Dengue","Colombia","Choco",2013-01-27,2013-02-02,1,1,"C-NIH"
"Dengue","Colombia","Cordoba",2013-01-27,2013-02-02,38,38,"C-NIH"
"Dengue","Colombia","Cundinamarca",2013-01-27,2013-02-02,92,92,"C-NIH"
"Dengue","Colombia","Guainia",2013-01-27,2013-02-02,1,1,"C-NIH"
"Dengue","Colombia","Guajira",2013-01-27,2013-02-02,31,31,"C-NIH"
"Dengue","Colombia","Guaviare",2013-01-27,2013-02-02,3,3,"C-NIH"
"Dengue","Colombia","Huila",2013-01-27,2013-02-02,90,90,"C-NIH"
"Dengue","Colombia","Magdalena",2013-01-27,2013-02-02,54,54,"C-NIH"
"Dengue","Colombia","Meta",2013-01-27,2013-02-02,158,158,"C-NIH"
"Dengue","Colombia","Narino",2013-01-27,2013-02-02,10,10,"C-NIH"
"Dengue","Colombia","Norte_Santander",2013-01-27,2013-02-02,127,127,"C-NIH"
"Dengue","Colombia","Putumayo",2013-01-27,2013-02-02,72,72,"C-NIH"
"Dengue","Colombia","Quindio",2013-01-27,2013-02-02,80,80,"C-NIH"
"Dengue","Colombia","Risaralda",2013-01-27,2013-02-02,6,6,"C-NIH"
"Dengue","Colombia","San_Andres",2013-01-27,2013-02-02,0,0,"C-NIH"
"Dengue","Colombia","Santander",2013-01-27,2013-02-02,261,261,"C-NIH"
"Dengue","Colombia","Sucre",2013-01-27,2013-02-02,75,75,"C-NIH"
"Dengue","Colombia","Tolima",2013-01-27,2013-02-02,187,187,"C-NIH"
"Dengue","Colombia","Valle",2013-01-27,2013-02-02,342,342,"C-NIH"
"Dengue","Colombia","Vaupes",2013-01-27,2013-02-02,1,1,"C-NIH"
"Dengue","Colombia","Vichada",2013-01-27,2013-02-02,1,1,"C-NIH"
"Dengue","Colombia","Amazonas",2013-02-03,2013-02-09,3,3,"C-NIH"
"Dengue","Colombia","Antioquia",2013-02-03,2013-02-09,101,101,"C-NIH"
"Dengue","Colombia","Arauca",2013-02-03,2013-02-09,16,16,"C-NIH"
"Dengue","Colombia","Atlantico",2013-02-03,2013-02-09,118,118,"C-NIH"
"Dengue","Colombia","Bogota",2013-02-03,2013-02-09,4,4,"C-NIH"
"Dengue","Colombia","Bolivar",2013-02-03,2013-02-09,74,74,"C-NIH"
"Dengue","Colombia","Boyaca",2013-02-03,2013-02-09,11,11,"C-NIH"
"Dengue","Colombia","Caldas",2013-02-03,2013-02-09,12,12,"C-NIH"
"Dengue","Colombia","Caqueta",2013-02-03,2013-02-09,10,10,"C-NIH"
"Dengue","Colombia","Casanare",2013-02-03,2013-02-09,59,59,"C-NIH"
"Dengue","Colombia","Cauca",2013-02-03,2013-02-09,13,13,"C-NIH"
"Dengue","Colombia","Cesar",2013-02-03,2013-02-09,91,91,"C-NIH"
"Dengue","Colombia","Choco",2013-02-03,2013-02-09,1,1,"C-NIH"
"Dengue","Colombia","Cordoba",2013-02-03,2013-02-09,27,27,"C-NIH"
"Dengue","Colombia","Cundinamarca",2013-02-03,2013-02-09,61,61,"C-NIH"
"Dengue","Colombia","Guainia",2013-02-03,2013-02-09,0,0,"C-NIH"
"Dengue","Colombia","Guajira",2013-02-03,2013-02-09,40,40,"C-NIH"
"Dengue","Colombia","Guaviare",2013-02-03,2013-02-09,5,5,"C-NIH"
"Dengue","Colombia","Huila",2013-02-03,2013-02-09,107,107,"C-NIH"
"Dengue","Colombia","Magdalena",2013-02-03,2013-02-09,56,56,"C-NIH"
"Dengue","Colombia","Meta",2013-02-03,2013-02-09,158,158,"C-NIH"
"Dengue","Colombia","Narino",2013-02-03,2013-02-09,10,10,"C-NIH"
"Dengue","Colombia","Norte_Santander",2013-02-03,2013-02-09,149,149,"C-NIH"
"Dengue","Colombia","Putumayo",2013-02-03,2013-02-09,64,64,"C-NIH"
"Dengue","Colombia","Quindio",2013-02-03,2013-02-09,76,76,"C-NIH"
"Dengue","Colombia","Risaralda",2013-02-03,2013-02-09,5,5,"C-NIH"
"Dengue","Colombia","San_Andres",2013-02-03,2013-02-09,2,2,"C-NIH"
"Dengue","Colombia","Santander",2013-02-03,2013-02-09,247,247,"C-NIH"
"Dengue","Colombia","Sucre",2013-02-03,2013-02-09,59,59,"C-NIH"
"Dengue","Colombia","Tolima",2013-02-03,2013-02-09,178,178,"C-NIH"
"Dengue","Colombia","Valle",2013-02-03,2013-02-09,325,325,"C-NIH"
"Dengue","Colombia","Vaupes",2013-02-03,2013-02-09,0,0,"C-NIH"
"Dengue","Colombia","Vichada",2013-02-03,2013-02-09,3,3,"C-NIH"
"Dengue","Colombia","Amazonas",2013-02-10,2013-02-16,6,6,"C-NIH"
"Dengue","Colombia","Antioquia",2013-02-10,2013-02-16,82,82,"C-NIH"
"Dengue","Colombia","Arauca",2013-02-10,2013-02-16,16,16,"C-NIH"
"Dengue","Colombia","Atlantico",2013-02-10,2013-02-16,119,119,"C-NIH"
"Dengue","Colombia","Bogota",2013-02-10,2013-02-16,2,2,"C-NIH"
"Dengue","Colombia","Bolivar",2013-02-10,2013-02-16,49,49,"C-NIH"
"Dengue","Colombia","Boyaca",2013-02-10,2013-02-16,14,14,"C-NIH"
"Dengue","Colombia","Caldas",2013-02-10,2013-02-16,8,8,"C-NIH"
"Dengue","Colombia","Caqueta",2013-02-10,2013-02-16,21,21,"C-NIH"
"Dengue","Colombia","Casanare",2013-02-10,2013-02-16,58,58,"C-NIH"
"Dengue","Colombia","Cauca",2013-02-10,2013-02-16,9,9,"C-NIH"
"Dengue","Colombia","Cesar",2013-02-10,2013-02-16,78,78,"C-NIH"
"Dengue","Colombia","Choco",2013-02-10,2013-02-16,2,2,"C-NIH"
"Dengue","Colombia","Cordoba",2013-02-10,2013-02-16,29,29,"C-NIH"
"Dengue","Colombia","Cundinamarca",2013-02-10,2013-02-16,82,82,"C-NIH"
"Dengue","Colombia","Guainia",2013-02-10,2013-02-16,1,1,"C-NIH"
"Dengue","Colombia","Guajira",2013-02-10,2013-02-16,26,26,"C-NIH"
"Dengue","Colombia","Guaviare",2013-02-10,2013-02-16,7,7,"C-NIH"
"Dengue","Colombia","Huila",2013-02-10,2013-02-16,88,88,"C-NIH"
"Dengue","Colombia","Magdalena",2013-02-10,2013-02-16,65,65,"C-NIH"
"Dengue","Colombia","Meta",2013-02-10,2013-02-16,147,147,"C-NIH"
"Dengue","Colombia","Narino",2013-02-10,2013-02-16,9,9,"C-NIH"
"Dengue","Colombia","Norte_Santander",2013-02-10,2013-02-16,129,129,"C-NIH"
"Dengue","Colombia","Putumayo",2013-02-10,2013-02-16,78,78,"C-NIH"
"Dengue","Colombia","Quindio",2013-02-10,2013-02-16,82,82,"C-NIH"
"Dengue","Colombia","Risaralda",2013-02-10,2013-02-16,8,8,"C-NIH"
"Dengue","Colombia","San_Andres",2013-02-10,2013-02-16,1,1,"C-NIH"
"Dengue","Colombia","Santander",2013-02-10,2013-02-16,250,250,"C-NIH"
"Dengue","Colombia","Sucre",2013-02-10,2013-02-16,67,67,"C-NIH"
"Dengue","Colombia","Tolima",2013-02-10,2013-02-16,173,173,"C-NIH"
"Dengue","Colombia","Valle",2013-02-10,2013-02-16,310,310,"C-NIH"
"Dengue","Colombia","Vaupes",2013-02-10,2013-02-16,1,1,"C-NIH"
"Dengue","Colombia","Vichada",2013-02-10,2013-02-16,5,5,"C-NIH"
"Dengue","Colombia","Amazonas",2013-02-17,2013-02-23,3,3,"C-NIH"
"Dengue","Colombia","Antioquia",2013-02-17,2013-02-23,96,96,"C-NIH"
"Dengue","Colombia","Arauca",2013-02-17,2013-02-23,15,15,"C-NIH"
"Dengue","Colombia","Atlantico",2013-02-17,2013-02-23,133,133,"C-NIH"
"Dengue","Colombia","Bogota",2013-02-17,2013-02-23,2,2,"C-NIH"
"Dengue","Colombia","Bolivar",2013-02-17,2013-02-23,69,69,"C-NIH"
"Dengue","Colombia","Boyaca",2013-02-17,2013-02-23,14,14,"C-NIH"
"Dengue","Colombia","Caldas",2013-02-17,2013-02-23,18,18,"C-NIH"
"Dengue","Colombia","Caqueta",2013-02-17,2013-02-23,17,17,"C-NIH"
"Dengue","Colombia","Casanare",2013-02-17,2013-02-23,75,75,"C-NIH"
"Dengue","Colombia","Cauca",2013-02-17,2013-02-23,11,11,"C-NIH"
"Dengue","Colombia","Cesar",2013-02-17,2013-02-23,82,82,"C-NIH"
"Dengue","Colombia","Choco",2013-02-17,2013-02-23,2,2,"C-NIH"
"Dengue","Colombia","Cordoba",2013-02-17,2013-02-23,46,46,"C-NIH"
"Dengue","Colombia","Cundinamarca",2013-02-17,2013-02-23,80,80,"C-NIH"
"Dengue","Colombia","Guainia",2013-02-17,2013-02-23,0,0,"C-NIH"
"Dengue","Colombia","Guajira",2013-02-17,2013-02-23,35,35,"C-NIH"
"Dengue","Colombia","Guaviare",2013-02-17,2013-02-23,6,6,"C-NIH"
"Dengue","Colombia","Huila",2013-02-17,2013-02-23,77,77,"C-NIH"
"Dengue","Colombia","Magdalena",2013-02-17,2013-02-23,43,43,"C-NIH"
"Dengue","Colombia","Meta",2013-02-17,2013-02-23,146,146,"C-NIH"
"Dengue","Colombia","Narino",2013-02-17,2013-02-23,11,11,"C-NIH"
"Dengue","Colombia","Norte_Santander",2013-02-17,2013-02-23,118,118,"C-NIH"
"Dengue","Colombia","Putumayo",2013-02-17,2013-02-23,60,60,"C-NIH"
"Dengue","Colombia","Quindio",2013-02-17,2013-02-23,78,78,"C-NIH"
"Dengue","Colombia","Risaralda",2013-02-17,2013-02-23,8,8,"C-NIH"
"Dengue","Colombia","San_Andres",2013-02-17,2013-02-23,1,1,"C-NIH"
"Dengue","Colombia","Santander",2013-02-17,2013-02-23,259,259,"C-NIH"
"Dengue","Colombia","Sucre",2013-02-17,2013-02-23,61,61,"C-NIH"
"Dengue","Colombia","Tolima",2013-02-17,2013-02-23,200,200,"C-NIH"
"Dengue","Colombia","Valle",2013-02-17,2013-02-23,375,375,"C-NIH"
"Dengue","Colombia","Vaupes",2013-02-17,2013-02-23,1,1,"C-NIH"
"Dengue","Colombia","Vichada",2013-02-17,2013-02-23,3,3,"C-NIH"
"Dengue","Colombia","Amazonas",2013-02-24,2013-03-02,1,1,"C-NIH"
"Dengue","Colombia","Antioquia",2013-02-24,2013-03-02,111,111,"C-NIH"
"Dengue","Colombia","Arauca",2013-02-24,2013-03-02,16,16,"C-NIH"
"Dengue","Colombia","Atlantico",2013-02-24,2013-03-02,122,122,"C-NIH"
"Dengue","Colombia","Bogota",2013-02-24,2013-03-02,3,3,"C-NIH"
"Dengue","Colombia","Bolivar",2013-02-24,2013-03-02,75,75,"C-NIH"
"Dengue","Colombia","Boyaca",2013-02-24,2013-03-02,12,12,"C-NIH"
"Dengue","Colombia","Caldas",2013-02-24,2013-03-02,21,21,"C-NIH"
"Dengue","Colombia","Caqueta",2013-02-24,2013-03-02,13,13,"C-NIH"
"Dengue","Colombia","Casanare",2013-02-24,2013-03-02,64,64,"C-NIH"
"Dengue","Colombia","Cauca",2013-02-24,2013-03-02,15,15,"C-NIH"
"Dengue","Colombia","Cesar",2013-02-24,2013-03-02,69,69,"C-NIH"
"Dengue","Colombia","Choco",2013-02-24,2013-03-02,3,3,"C-NIH"
"Dengue","Colombia","Cordoba",2013-02-24,2013-03-02,37,37,"C-NIH"
"Dengue","Colombia","Cundinamarca",2013-02-24,2013-03-02,82,82,"C-NIH"
"Dengue","Colombia","Guainia",2013-02-24,2013-03-02,0,0,"C-NIH"
"Dengue","Colombia","Guajira",2013-02-24,2013-03-02,33,33,"C-NIH"
"Dengue","Colombia","Guaviare",2013-02-24,2013-03-02,5,5,"C-NIH"
"Dengue","Colombia","Huila",2013-02-24,2013-03-02,94,94,"C-NIH"
"Dengue","Colombia","Magdalena",2013-02-24,2013-03-02,44,44,"C-NIH"
"Dengue","Colombia","Meta",2013-02-24,2013-03-02,133,133,"C-NIH"
"Dengue","Colombia","Narino",2013-02-24,2013-03-02,12,12,"C-NIH"
"Dengue","Colombia","Norte_Santander",2013-02-24,2013-03-02,138,138,"C-NIH"
"Dengue","Colombia","Putumayo",2013-02-24,2013-03-02,52,52,"C-NIH"
"Dengue","Colombia","Quindio",2013-02-24,2013-03-02,82,82,"C-NIH"
"Dengue","Colombia","Risaralda",2013-02-24,2013-03-02,4,4,"C-NIH"
"Dengue","Colombia","San_Andres",2013-02-24,2013-03-02,1,1,"C-NIH"
"Dengue","Colombia","Santander",2013-02-24,2013-03-02,259,259,"C-NIH"
"Dengue","Colombia","Sucre",2013-02-24,2013-03-02,57,57,"C-NIH"
"Dengue","Colombia","Tolima",2013-02-24,2013-03-02,231,231,"C-NIH"
"Dengue","Colombia","Valle",2013-02-24,2013-03-02,389,389,"C-NIH"
"Dengue","Colombia","Vaupes",2013-02-24,2013-03-02,0,0,"C-NIH"
"Dengue","Colombia","Vichada",2013-02-24,2013-03-02,6,6,"C-NIH"
"Dengue","Colombia","Amazonas",2013-03-03,2013-03-09,5,5,"C-NIH"
"Dengue","Colombia","Antioquia",2013-03-03,2013-03-09,111,111,"C-NIH"
"Dengue","Colombia","Arauca",2013-03-03,2013-03-09,19,19,"C-NIH"
"Dengue","Colombia","Atlantico",2013-03-03,2013-03-09,123,123,"C-NIH"
"Dengue","Colombia","Bogota",2013-03-03,2013-03-09,5,5,"C-NIH"
"Dengue","Colombia","Bolivar",2013-03-03,2013-03-09,78,78,"C-NIH"
"Dengue","Colombia","Boyaca",2013-03-03,2013-03-09,15,15,"C-NIH"
"Dengue","Colombia","Caldas",2013-03-03,2013-03-09,17,17,"C-NIH"
"Dengue","Colombia","Caqueta",2013-03-03,2013-03-09,14,14,"C-NIH"
"Dengue","Colombia","Casanare",2013-03-03,2013-03-09,57,57,"C-NIH"
"Dengue","Colombia","Cauca",2013-03-03,2013-03-09,14,14,"C-NIH"
"Dengue","Colombia","Cesar",2013-03-03,2013-03-09,96,96,"C-NIH"
"Dengue","Colombia","Choco",2013-03-03,2013-03-09,0,0,"C-NIH"
"Dengue","Colombia","Cordoba",2013-03-03,2013-03-09,22,22,"C-NIH"
"Dengue","Colombia","Cundinamarca",2013-03-03,2013-03-09,79,79,"C-NIH"
"Dengue","Colombia","Guainia",2013-03-03,2013-03-09,1,1,"C-NIH"
"Dengue","Colombia","Guajira",2013-03-03,2013-03-09,40,40,"C-NIH"
"Dengue","Colombia","Guaviare",2013-03-03,2013-03-09,3,3,"C-NIH"
"Dengue","Colombia","Huila",2013-03-03,2013-03-09,90,90,"C-NIH"
"Dengue","Colombia","Magdalena",2013-03-03,2013-03-09,55,55,"C-NIH"
"Dengue","Colombia","Meta",2013-03-03,2013-03-09,185,185,"C-NIH"
"Dengue","Colombia","Narino",2013-03-03,2013-03-09,13,13,"C-NIH"
"Dengue","Colombia","Norte_Santander",2013-03-03,2013-03-09,136,136,"C-NIH"
"Dengue","Colombia","Putumayo",2013-03-03,2013-03-09,64,64,"C-NIH"
"Dengue","Colombia","Quindio",2013-03-03,2013-03-09,82,82,"C-NIH"
"Dengue","Colombia","Risaralda",2013-03-03,2013-03-09,6,6,"C-NIH"
"Dengue","Colombia","San_Andres",2013-03-03,2013-03-09,1,1,"C-NIH"
"Dengue","Colombia","Santander",2013-03-03,2013-03-09,260,260,"C-NIH"
"Dengue","Colombia","Sucre",2013-03-03,2013-03-09,58,58,"C-NIH"
"Dengue","Colombia","Tolima",2013-03-03,2013-03-09,243,243,"C-NIH"
"Dengue","Colombia","Valle",2013-03-03,2013-03-09,383,383,"C-NIH"
