"pathogen","country","location","dateStart","dateEnd","count","countCumu","source"
"Dengue","Colombia","Cundinamarca",2010-01-10,2010-01-16,118,118,"C-NIH"
"Dengue","Colombia","Guainia",2010-01-10,2010-01-16,1,1,"C-NIH"
"Dengue","Colombia","Guajira",2010-01-10,2010-01-16,39,39,"C-NIH"
"Dengue","Colombia","Guaviare",2010-01-10,2010-01-16,24,24,"C-NIH"
"Dengue","Colombia","Huila",2010-01-10,2010-01-16,204,204,"C-NIH"
"Dengue","Colombia","Magdalena",2010-01-10,2010-01-16,38,38,"C-NIH"
"Dengue","Colombia","Meta",2010-01-10,2010-01-16,73,73,"C-NIH"
"Dengue","Colombia","Narino",2010-01-10,2010-01-16,5,5,"C-NIH"
"Dengue","Colombia","Norte_Santander",2010-01-10,2010-01-16,204,204,"C-NIH"
"Dengue","Colombia","Putumayo",2010-01-10,2010-01-16,36,36,"C-NIH"
"Dengue","Colombia","Quindio",2010-01-10,2010-01-16,132,132,"C-NIH"
"Dengue","Colombia","Risaralda",2010-01-10,2010-01-16,127,127,"C-NIH"
"Dengue","Colombia","San_Andres",2010-01-10,2010-01-16,1,1,"C-NIH"
"Dengue","Colombia","Santander",2010-01-10,2010-01-16,304,304,"C-NIH"
"Dengue","Colombia","Sucre",2010-01-10,2010-01-16,25,25,"C-NIH"
"Dengue","Colombia","Tolima",2010-01-10,2010-01-16,343,343,"C-NIH"
"Dengue","Colombia","Valle",2010-01-10,2010-01-16,496,496,"C-NIH"
"Dengue","Colombia","Vaupes",2010-01-10,2010-01-16,0,0,"C-NIH"
"Dengue","Colombia","Vichada",2010-01-10,2010-01-16,0,0,"C-NIH"
"Dengue","Colombia","Amazonas",2010-01-17,2010-01-23,0,0,"C-NIH"
"Dengue","Colombia","Antioquia",2010-01-17,2010-01-23,109,109,"C-NIH"
"Dengue","Colombia","Arauca",2010-01-17,2010-01-23,21,21,"C-NIH"
"Dengue","Colombia","Atlantico",2010-01-17,2010-01-23,71,71,"C-NIH"
"Dengue","Colombia","Bolivar",2010-01-17,2010-01-23,18,18,"C-NIH"
"Dengue","Colombia","Boyaca",2010-01-17,2010-01-23,31,31,"C-NIH"
"Dengue","Colombia","Caldas",2010-01-17,2010-01-23,34,34,"C-NIH"
"Dengue","Colombia","Caqueta",2010-01-17,2010-01-23,9,9,"C-NIH"
"Dengue","Colombia","Casanare",2010-01-17,2010-01-23,21,21,"C-NIH"
"Dengue","Colombia","Cauca",2010-01-17,2010-01-23,44,44,"C-NIH"
"Dengue","Colombia","Cesar",2010-01-17,2010-01-23,58,58,"C-NIH"
"Dengue","Colombia","Choco",2010-01-17,2010-01-23,8,8,"C-NIH"
"Dengue","Colombia","Cordoba",2010-01-17,2010-01-23,3,3,"C-NIH"
"Dengue","Colombia","Cundinamarca",2010-01-17,2010-01-23,101,101,"C-NIH"
"Dengue","Colombia","Guainia",2010-01-17,2010-01-23,0,0,"C-NIH"
"Dengue","Colombia","Guajira",2010-01-17,2010-01-23,27,27,"C-NIH"
"Dengue","Colombia","Guaviare",2010-01-17,2010-01-23,11,11,"C-NIH"
"Dengue","Colombia","Huila",2010-01-17,2010-01-23,215,215,"C-NIH"
"Dengue","Colombia","Magdalena",2010-01-17,2010-01-23,50,50,"C-NIH"
"Dengue","Colombia","Meta",2010-01-17,2010-01-23,74,74,"C-NIH"
"Dengue","Colombia","Narino",2010-01-17,2010-01-23,6,6,"C-NIH"
"Dengue","Colombia","Norte_Santander",2010-01-17,2010-01-23,277,277,"C-NIH"
"Dengue","Colombia","Putumayo",2010-01-17,2010-01-23,88,88,"C-NIH"
"Dengue","Colombia","Quindio",2010-01-17,2010-01-23,202,202,"C-NIH"
"Dengue","Colombia","Risaralda",2010-01-17,2010-01-23,206,206,"C-NIH"
"Dengue","Colombia","San_Andres",2010-01-17,2010-01-23,0,0,"C-NIH"
"Dengue","Colombia","Santander",2010-01-17,2010-01-23,335,335,"C-NIH"
"Dengue","Colombia","Sucre",2010-01-17,2010-01-23,24,24,"C-NIH"
"Dengue","Colombia","Tolima",2010-01-17,2010-01-23,279,279,"C-NIH"
"Dengue","Colombia","Valle",2010-01-17,2010-01-23,560,560,"C-NIH"
"Dengue","Colombia","Vaupes",2010-01-17,2010-01-23,0,0,"C-NIH"
"Dengue","Colombia","Vichada",2010-01-17,2010-01-23,1,1,"C-NIH"
"Dengue","Colombia","Amazonas",2010-01-24,2010-01-30,0,0,"C-NIH"
"Dengue","Colombia","Antioquia",2010-01-24,2010-01-30,124,124,"C-NIH"
"Dengue","Colombia","Arauca",2010-01-24,2010-01-30,31,31,"C-NIH"
"Dengue","Colombia","Atlantico",2010-01-24,2010-01-30,69,69,"C-NIH"
"Dengue","Colombia","Bolivar",2010-01-24,2010-01-30,20,20,"C-NIH"
"Dengue","Colombia","Boyaca",2010-01-24,2010-01-30,44,44,"C-NIH"
"Dengue","Colombia","Caldas",2010-01-24,2010-01-30,55,55,"C-NIH"
"Dengue","Colombia","Caqueta",2010-01-24,2010-01-30,15,15,"C-NIH"
"Dengue","Colombia","Casanare",2010-01-24,2010-01-30,31,31,"C-NIH"
"Dengue","Colombia","Cauca",2010-01-24,2010-01-30,60,60,"C-NIH"
"Dengue","Colombia","Cesar",2010-01-24,2010-01-30,62,62,"C-NIH"
"Dengue","Colombia","Choco",2010-01-24,2010-01-30,5,5,"C-NIH"
"Dengue","Colombia","Cordoba",2010-01-24,2010-01-30,7,7,"C-NIH"
"Dengue","Colombia","Cundinamarca",2010-01-24,2010-01-30,121,121,"C-NIH"
"Dengue","Colombia","Guainia",2010-01-24,2010-01-30,1,1,"C-NIH"
"Dengue","Colombia","Guajira",2010-01-24,2010-01-30,20,20,"C-NIH"
"Dengue","Colombia","Guaviare",2010-01-24,2010-01-30,22,22,"C-NIH"
"Dengue","Colombia","Huila",2010-01-24,2010-01-30,261,261,"C-NIH"
"Dengue","Colombia","Magdalena",2010-01-24,2010-01-30,50,50,"C-NIH"
"Dengue","Colombia","Meta",2010-01-24,2010-01-30,76,76,"C-NIH"
"Dengue","Colombia","Narino",2010-01-24,2010-01-30,5,5,"C-NIH"
"Dengue","Colombia","Norte_Santander",2010-01-24,2010-01-30,268,268,"C-NIH"
"Dengue","Colombia","Putumayo",2010-01-24,2010-01-30,90,90,"C-NIH"
"Dengue","Colombia","Quindio",2010-01-24,2010-01-30,214,214,"C-NIH"
"Dengue","Colombia","Risaralda",2010-01-24,2010-01-30,233,233,"C-NIH"
"Dengue","Colombia","San_Andres",2010-01-24,2010-01-30,0,0,"C-NIH"
"Dengue","Colombia","Santander",2010-01-24,2010-01-30,374,374,"C-NIH"
"Dengue","Colombia","Sucre",2010-01-24,2010-01-30,32,32,"C-NIH"
"Dengue","Colombia","Tolima",2010-01-24,2010-01-30,334,334,"C-NIH"
"Dengue","Colombia","Valle",2010-01-24,2010-01-30,669,669,"C-NIH"
"Dengue","Colombia","Vaupes",2010-01-24,2010-01-30,0,0,"C-NIH"
"Dengue","Colombia","Vichada",2010-01-24,2010-01-30,1,1,"C-NIH"
"Dengue","Colombia","Amazonas",2010-01-31,2010-02-06,0,0,"C-NIH"
"Dengue","Colombia","Antioquia",2010-01-31,2010-02-06,197,197,"C-NIH"
"Dengue","Colombia","Arauca",2010-01-31,2010-02-06,32,32,"C-NIH"
"Dengue","Colombia","Atlantico",2010-01-31,2010-02-06,66,66,"C-NIH"
"Dengue","Colombia","Bolivar",2010-01-31,2010-02-06,33,33,"C-NIH"
"Dengue","Colombia","Boyaca",2010-01-31,2010-02-06,66,66,"C-NIH"
"Dengue","Colombia","Caldas",2010-01-31,2010-02-06,60,60,"C-NIH"
"Dengue","Colombia","Caqueta",2010-01-31,2010-02-06,19,19,"C-NIH"
"Dengue","Colombia","Casanare",2010-01-31,2010-02-06,32,32,"C-NIH"
"Dengue","Colombia","Cauca",2010-01-31,2010-02-06,78,78,"C-NIH"
"Dengue","Colombia","Cesar",2010-01-31,2010-02-06,79,79,"C-NIH"
"Dengue","Colombia","Choco",2010-01-31,2010-02-06,14,14,"C-NIH"
"Dengue","Colombia","Cordoba",2010-01-31,2010-02-06,5,5,"C-NIH"
"Dengue","Colombia","Cundinamarca",2010-01-31,2010-02-06,126,126,"C-NIH"
"Dengue","Colombia","Guainia",2010-01-31,2010-02-06,10,10,"C-NIH"
"Dengue","Colombia","Guajira",2010-01-31,2010-02-06,23,23,"C-NIH"
"Dengue","Colombia","Guaviare",2010-01-31,2010-02-06,18,18,"C-NIH"
"Dengue","Colombia","Huila",2010-01-31,2010-02-06,325,325,"C-NIH"
"Dengue","Colombia","Magdalena",2010-01-31,2010-02-06,36,36,"C-NIH"
"Dengue","Colombia","Meta",2010-01-31,2010-02-06,95,95,"C-NIH"
"Dengue","Colombia","Narino",2010-01-31,2010-02-06,7,7,"C-NIH"
"Dengue","Colombia","Norte_Santander",2010-01-31,2010-02-06,301,301,"C-NIH"
"Dengue","Colombia","Putumayo",2010-01-31,2010-02-06,128,128,"C-NIH"
"Dengue","Colombia","Quindio",2010-01-31,2010-02-06,266,266,"C-NIH"
"Dengue","Colombia","Risaralda",2010-01-31,2010-02-06,319,319,"C-NIH"
"Dengue","Colombia","San_Andres",2010-01-31,2010-02-06,0,0,"C-NIH"
"Dengue","Colombia","Santander",2010-01-31,2010-02-06,443,443,"C-NIH"
"Dengue","Colombia","Sucre",2010-01-31,2010-02-06,28,28,"C-NIH"
"Dengue","Colombia","Tolima",2010-01-31,2010-02-06,366,366,"C-NIH"
"Dengue","Colombia","Valle",2010-01-31,2010-02-06,779,779,"C-NIH"
"Dengue","Colombia","Vaupes",2010-01-31,2010-02-06,0,0,"C-NIH"
"Dengue","Colombia","Vichada",2010-01-31,2010-02-06,1,1,"C-NIH"
"Dengue","Colombia","Amazonas",2010-02-07,2010-02-13,0,0,"C-NIH"
"Dengue","Colombia","Antioquia",2010-02-07,2010-02-13,179,179,"C-NIH"
"Dengue","Colombia","Arauca",2010-02-07,2010-02-13,33,33,"C-NIH"
"Dengue","Colombia","Atlantico",2010-02-07,2010-02-13,50,50,"C-NIH"
"Dengue","Colombia","Bolivar",2010-02-07,2010-02-13,29,29,"C-NIH"
"Dengue","Colombia","Boyaca",2010-02-07,2010-02-13,55,55,"C-NIH"
"Dengue","Colombia","Caldas",2010-02-07,2010-02-13,79,79,"C-NIH"
"Dengue","Colombia","Caqueta",2010-02-07,2010-02-13,24,24,"C-NIH"
"Dengue","Colombia","Casanare",2010-02-07,2010-02-13,42,42,"C-NIH"
"Dengue","Colombia","Cauca",2010-02-07,2010-02-13,96,96,"C-NIH"
"Dengue","Colombia","Cesar",2010-02-07,2010-02-13,93,93,"C-NIH"
"Dengue","Colombia","Choco",2010-02-07,2010-02-13,10,10,"C-NIH"
"Dengue","Colombia","Cordoba",2010-02-07,2010-02-13,11,11,"C-NIH"
"Dengue","Colombia","Cundinamarca",2010-02-07,2010-02-13,165,165,"C-NIH"
"Dengue","Colombia","Guainia",2010-02-07,2010-02-13,8,8,"C-NIH"
"Dengue","Colombia","Guajira",2010-02-07,2010-02-13,41,41,"C-NIH"
"Dengue","Colombia","Guaviare",2010-02-07,2010-02-13,20,20,"C-NIH"
"Dengue","Colombia","Huila",2010-02-07,2010-02-13,256,256,"C-NIH"
"Dengue","Colombia","Magdalena",2010-02-07,2010-02-13,42,42,"C-NIH"
"Dengue","Colombia","Meta",2010-02-07,2010-02-13,136,136,"C-NIH"
"Dengue","Colombia","Narino",2010-02-07,2010-02-13,8,8,"C-NIH"
"Dengue","Colombia","Norte_Santander",2010-02-07,2010-02-13,293,293,"C-NIH"
"Dengue","Colombia","Putumayo",2010-02-07,2010-02-13,104,104,"C-NIH"
"Dengue","Colombia","Quindio",2010-02-07,2010-02-13,388,388,"C-NIH"
"Dengue","Colombia","Risaralda",2010-02-07,2010-02-13,401,401,"C-NIH"
"Dengue","Colombia","San_Andres",2010-02-07,2010-02-13,1,1,"C-NIH"
"Dengue","Colombia","Santander",2010-02-07,2010-02-13,516,516,"C-NIH"
"Dengue","Colombia","Sucre",2010-02-07,2010-02-13,28,28,"C-NIH"
"Dengue","Colombia","Tolima",2010-02-07,2010-02-13,436,436,"C-NIH"
"Dengue","Colombia","Valle",2010-02-07,2010-02-13,969,969,"C-NIH"
"Dengue","Colombia","Vaupes",2010-02-07,2010-02-13,0,0,"C-NIH"
"Dengue","Colombia","Vichada",2010-02-07,2010-02-13,3,3,"C-NIH"
"Dengue","Colombia","Amazonas",2010-02-14,2010-02-20,0,0,"C-NIH"
"Dengue","Colombia","Antioquia",2010-02-14,2010-02-20,213,213,"C-NIH"
"Dengue","Colombia","Arauca",2010-02-14,2010-02-20,39,39,"C-NIH"
"Dengue","Colombia","Atlantico",2010-02-14,2010-02-20,82,82,"C-NIH"
"Dengue","Colombia","Bolivar",2010-02-14,2010-02-20,38,38,"C-NIH"
"Dengue","Colombia","Boyaca",2010-02-14,2010-02-20,58,58,"C-NIH"
"Dengue","Colombia","Caldas",2010-02-14,2010-02-20,103,103,"C-NIH"
"Dengue","Colombia","Caqueta",2010-02-14,2010-02-20,13,13,"C-NIH"
"Dengue","Colombia","Casanare",2010-02-14,2010-02-20,61,61,"C-NIH"
"Dengue","Colombia","Cauca",2010-02-14,2010-02-20,85,85,"C-NIH"
"Dengue","Colombia","Cesar",2010-02-14,2010-02-20,99,99,"C-NIH"
"Dengue","Colombia","Choco",2010-02-14,2010-02-20,30,30,"C-NIH"
"Dengue","Colombia","Cordoba",2010-02-14,2010-02-20,9,9,"C-NIH"
"Dengue","Colombia","Cundinamarca",2010-02-14,2010-02-20,167,167,"C-NIH"
"Dengue","Colombia","Guainia",2010-02-14,2010-02-20,4,4,"C-NIH"
"Dengue","Colombia","Guajira",2010-02-14,2010-02-20,23,23,"C-NIH"
"Dengue","Colombia","Guaviare",2010-02-14,2010-02-20,33,33,"C-NIH"
"Dengue","Colombia","Huila",2010-02-14,2010-02-20,262,262,"C-NIH"
"Dengue","Colombia","Magdalena",2010-02-14,2010-02-20,49,49,"C-NIH"
"Dengue","Colombia","Meta",2010-02-14,2010-02-20,169,169,"C-NIH"
"Dengue","Colombia","Narino",2010-02-14,2010-02-20,6,6,"C-NIH"
"Dengue","Colombia","Norte_Santander",2010-02-14,2010-02-20,237,237,"C-NIH"
"Dengue","Colombia","Putumayo",2010-02-14,2010-02-20,94,94,"C-NIH"
"Dengue","Colombia","Quindio",2010-02-14,2010-02-20,702,702,"C-NIH"
"Dengue","Colombia","Risaralda",2010-02-14,2010-02-20,414,414,"C-NIH"
"Dengue","Colombia","San_Andres",2010-02-14,2010-02-20,0,0,"C-NIH"
"Dengue","Colombia","Santander",2010-02-14,2010-02-20,491,491,"C-NIH"
"Dengue","Colombia","Sucre",2010-02-14,2010-02-20,31,31,"C-NIH"
"Dengue","Colombia","Tolima",2010-02-14,2010-02-20,468,468,"C-NIH"
"Dengue","Colombia","Valle",2010-02-14,2010-02-20,958,958,"C-NIH"
"Dengue","Colombia","Vaupes",2010-02-14,2010-02-20,0,0,"C-NIH"
"Dengue","Colombia","Vichada",2010-02-14,2010-02-20,12,12,"C-NIH"
"Dengue","Colombia","Amazonas",2010-02-21,2010-02-27,0,0,"C-NIH"
"Dengue","Colombia","Antioquia",2010-02-21,2010-02-27,197,197,"C-NIH"
"Dengue","Colombia","Arauca",2010-02-21,2010-02-27,51,51,"C-NIH"
"Dengue","Colombia","Atlantico",2010-02-21,2010-02-27,67,67,"C-NIH"
"Dengue","Colombia","Bolivar",2010-02-21,2010-02-27,11,11,"C-NIH"
"Dengue","Colombia","Boyaca",2010-02-21,2010-02-27,41,41,"C-NIH"
"Dengue","Colombia","Caldas",2010-02-21,2010-02-27,70,70,"C-NIH"
"Dengue","Colombia","Caqueta",2010-02-21,2010-02-27,33,33,"C-NIH"
"Dengue","Colombia","Casanare",2010-02-21,2010-02-27,54,54,"C-NIH"
"Dengue","Colombia","Cauca",2010-02-21,2010-02-27,97,97,"C-NIH"
"Dengue","Colombia","Cesar",2010-02-21,2010-02-27,60,60,"C-NIH"
"Dengue","Colombia","Choco",2010-02-21,2010-02-27,18,18,"C-NIH"
"Dengue","Colombia","Cordoba",2010-02-21,2010-02-27,13,13,"C-NIH"
"Dengue","Colombia","Cundinamarca",2010-02-21,2010-02-27,156,156,"C-NIH"
"Dengue","Colombia","Guainia",2010-02-21,2010-02-27,6,6,"C-NIH"
"Dengue","Colombia","Guajira",2010-02-21,2010-02-27,34,34,"C-NIH"
"Dengue","Colombia","Guaviare",2010-02-21,2010-02-27,33,33,"C-NIH"
"Dengue","Colombia","Huila",2010-02-21,2010-02-27,251,251,"C-NIH"
"Dengue","Colombia","Magdalena",2010-02-21,2010-02-27,45,45,"C-NIH"
"Dengue","Colombia","Meta",2010-02-21,2010-02-27,166,166,"C-NIH"
"Dengue","Colombia","Narino",2010-02-21,2010-02-27,3,3,"C-NIH"
"Dengue","Colombia","Norte_Santander",2010-02-21,2010-02-27,186,186,"C-NIH"
"Dengue","Colombia","Putumayo",2010-02-21,2010-02-27,102,102,"C-NIH"
"Dengue","Colombia","Quindio",2010-02-21,2010-02-27,916,916,"C-NIH"
"Dengue","Colombia","Risaralda",2010-02-21,2010-02-27,432,432,"C-NIH"
"Dengue","Colombia","San_Andres",2010-02-21,2010-02-27,0,0,"C-NIH"
"Dengue","Colombia","Santander",2010-02-21,2010-02-27,500,500,"C-NIH"
"Dengue","Colombia","Sucre",2010-02-21,2010-02-27,30,30,"C-NIH"
"Dengue","Colombia","Tolima",2010-02-21,2010-02-27,471,471,"C-NIH"
"Dengue","Colombia","Valle",2010-02-21,2010-02-27,813,813,"C-NIH"
"Dengue","Colombia","Vaupes",2010-02-21,2010-02-27,1,1,"C-NIH"
"Dengue","Colombia","Vichada",2010-02-21,2010-02-27,10,10,"C-NIH"
"Dengue","Colombia","Amazonas",2010-02-28,2010-03-06,0,0,"C-NIH"
"Dengue","Colombia","Antioquia",2010-02-28,2010-03-06,230,230,"C-NIH"
"Dengue","Colombia","Arauca",2010-02-28,2010-03-06,51,51,"C-NIH"
"Dengue","Colombia","Atlantico",2010-02-28,2010-03-06,64,64,"C-NIH"
"Dengue","Colombia","Bolivar",2010-02-28,2010-03-06,18,18,"C-NIH"
"Dengue","Colombia","Boyaca",2010-02-28,2010-03-06,32,32,"C-NIH"
"Dengue","Colombia","Caldas",2010-02-28,2010-03-06,78,78,"C-NIH"
"Dengue","Colombia","Caqueta",2010-02-28,2010-03-06,16,16,"C-NIH"
"Dengue","Colombia","Casanare",2010-02-28,2010-03-06,63,63,"C-NIH"
"Dengue","Colombia","Cauca",2010-02-28,2010-03-06,69,69,"C-NIH"
"Dengue","Colombia","Cesar",2010-02-28,2010-03-06,60,60,"C-NIH"
"Dengue","Colombia","Choco",2010-02-28,2010-03-06,36,36,"C-NIH"
"Dengue","Colombia","Cordoba",2010-02-28,2010-03-06,10,10,"C-NIH"
"Dengue","Colombia","Cundinamarca",2010-02-28,2010-03-06,178,178,"C-NIH"
"Dengue","Colombia","Guainia",2010-02-28,2010-03-06,7,7,"C-NIH"
"Dengue","Colombia","Guajira",2010-02-28,2010-03-06,29,29,"C-NIH"
"Dengue","Colombia","Guaviare",2010-02-28,2010-03-06,53,53,"C-NIH"
"Dengue","Colombia","Huila",2010-02-28,2010-03-06,236,236,"C-NIH"
"Dengue","Colombia","Magdalena",2010-02-28,2010-03-06,38,38,"C-NIH"
"Dengue","Colombia","Meta",2010-02-28,2010-03-06,143,143,"C-NIH"
"Dengue","Colombia","Narino",2010-02-28,2010-03-06,8,8,"C-NIH"
"Dengue","Colombia","Norte_Santander",2010-02-28,2010-03-06,216,216,"C-NIH"
"Dengue","Colombia","Putumayo",2010-02-28,2010-03-06,188,188,"C-NIH"
"Dengue","Colombia","Quindio",2010-02-28,2010-03-06,838,838,"C-NIH"
"Dengue","Colombia","Risaralda",2010-02-28,2010-03-06,600,600,"C-NIH"
"Dengue","Colombia","San_Andres",2010-02-28,2010-03-06,0,0,"C-NIH"
"Dengue","Colombia","Santander",2010-02-28,2010-03-06,608,608,"C-NIH"
"Dengue","Colombia","Sucre",2010-02-28,2010-03-06,27,27,"C-NIH"
"Dengue","Colombia","Tolima",2010-02-28,2010-03-06,511,511,"C-NIH"
"Dengue","Colombia","Valle",2010-02-28,2010-03-06,912,912,"C-NIH"
"Dengue","Colombia","Vaupes",2010-02-28,2010-03-06,0,0,"C-NIH"
"Dengue","Colombia","Vichada",2010-02-28,2010-03-06,15,15,"C-NIH"
"Dengue","Colombia","Amazonas",2010-03-07,2010-03-13,0,0,"C-NIH"
"Dengue","Colombia","Antioquia",2010-03-07,2010-03-13,233,233,"C-NIH"
"Dengue","Colombia","Arauca",2010-03-07,2010-03-13,47,47,"C-NIH"
"Dengue","Colombia","Atlantico",2010-03-07,2010-03-13,66,66,"C-NIH"
"Dengue","Colombia","Bolivar",2010-03-07,2010-03-13,24,24,"C-NIH"
"Dengue","Colombia","Boyaca",2010-03-07,2010-03-13,40,40,"C-NIH"
"Dengue","Colombia","Caldas",2010-03-07,2010-03-13,76,76,"C-NIH"
"Dengue","Colombia","Caqueta",2010-03-07,2010-03-13,23,23,"C-NIH"
"Dengue","Colombia","Casanare",2010-03-07,2010-03-13,38,38,"C-NIH"
"Dengue","Colombia","Cauca",2010-03-07,2010-03-13,67,67,"C-NIH"
"Dengue","Colombia","Cesar",2010-03-07,2010-03-13,63,63,"C-NIH"
"Dengue","Colombia","Choco",2010-03-07,2010-03-13,24,24,"C-NIH"
"Dengue","Colombia","Cordoba",2010-03-07,2010-03-13,10,10,"C-NIH"
"Dengue","Colombia","Cundinamarca",2010-03-07,2010-03-13,196,196,"C-NIH"
"Dengue","Colombia","Guainia",2010-03-07,2010-03-13,14,14,"C-NIH"
"Dengue","Colombia","Guajira",2010-03-07,2010-03-13,11,11,"C-NIH"
"Dengue","Colombia","Guaviare",2010-03-07,2010-03-13,40,40,"C-NIH"
"Dengue","Colombia","Huila",2010-03-07,2010-03-13,182,182,"C-NIH"
"Dengue","Colombia","Magdalena",2010-03-07,2010-03-13,47,47,"C-NIH"
"Dengue","Colombia","Meta",2010-03-07,2010-03-13,172,172,"C-NIH"
"Dengue","Colombia","Narino",2010-03-07,2010-03-13,5,5,"C-NIH"
"Dengue","Colombia","Norte_Santander",2010-03-07,2010-03-13,176,176,"C-NIH"
"Dengue","Colombia","Putumayo",2010-03-07,2010-03-13,176,176,"C-NIH"
"Dengue","Colombia","Quindio",2010-03-07,2010-03-13,1072,1072,"C-NIH"
"Dengue","Colombia","Risaralda",2010-03-07,2010-03-13,588,588,"C-NIH"
"Dengue","Colombia","San_Andres",2010-03-07,2010-03-13,1,1,"C-NIH"
"Dengue","Colombia","Santander",2010-03-07,2010-03-13,539,539,"C-NIH"
"Dengue","Colombia","Sucre",2010-03-07,2010-03-13,40,40,"C-NIH"
"Dengue","Colombia","Tolima",2010-03-07,2010-03-13,469,469,"C-NIH"
"Dengue","Colombia","Valle",2010-03-07,2010-03-13,806,806,"C-NIH"
"Dengue","Colombia","Vaupes",2010-03-07,2010-03-13,0,0,"C-NIH"
"Dengue","Colombia","Vichada",2010-03-07,2010-03-13,15,15,"C-NIH"
"Dengue","Colombia","Amazonas",2010-03-14,2010-03-20,0,0,"C-NIH"
"Dengue","Colombia","Antioquia",2010-03-14,2010-03-20,264,264,"C-NIH"
"Dengue","Colombia","Arauca",2010-03-14,2010-03-20,53,53,"C-NIH"
"Dengue","Colombia","Atlantico",2010-03-14,2010-03-20,55,55,"C-NIH"
"Dengue","Colombia","Bolivar",2010-03-14,2010-03-20,14,14,"C-NIH"
"Dengue","Colombia","Boyaca",2010-03-14,2010-03-20,82,82,"C-NIH"
"Dengue","Colombia","Caldas",2010-03-14,2010-03-20,78,78,"C-NIH"
"Dengue","Colombia","Caqueta",2010-03-14,2010-03-20,17,17,"C-NIH"
