"location","dateStart","dateEnd","tsCount","tsCountUpper","tsCountLower","tsCountMid"
"Piaui",2016-01-01,2016-01-09,25,25,0,12.5
"Piaui",2016-01-01,2016-01-16,77,77,34,55.5
"Piaui",2016-01-01,2016-01-23,91,91,48,69.5
"Piaui",2016-01-01,2016-01-30,93,93,50,71.5
"Piaui",2016-01-01,2016-02-06,99,94,56,75
"Piaui",2016-01-01,2016-02-13,104,94,61,77.5
"Piaui",2016-01-01,2016-02-20,113,94,70,82
"Piaui",2016-01-01,2016-02-27,123,94,80,87
"Piaui",2016-01-01,2016-03-05,115,94,80,87
"Piaui",2016-01-01,2016-03-12,118,94,83,88.5
"Piaui",2016-01-01,2016-03-19,114,94,83,88.5
"Piaui",2016-01-01,2016-03-26,111,94,83,88.5
"Piaui",2016-01-01,2016-04-02,101,94,83,88.5
"Piaui",2016-01-01,2016-04-09,97,94,83,88.5
"Piaui",2016-01-01,2016-04-16,94,94,83,88.5
"Piaui",2016-01-01,2016-04-23,96,95,85,90
"Piaui",2016-01-01,2016-04-30,98,95,87,91
"Piaui",2016-01-01,2016-05-07,97,95,87,91
"Piaui",2016-01-01,2016-05-14,99,95,89,92
"Piaui",2016-01-01,2016-05-21,97,95,89,92
"Piaui",2016-01-01,2016-05-28,96,95,89,92
"Piaui",2016-01-01,2016-06-04,95,95,89,92
"Piaui",2016-01-01,2016-06-11,96,96,90,93
"Piaui",2016-01-01,2016-06-18,96,96,90,93
"Piaui",2016-01-01,2016-06-25,100,100,94,97
"Piaui",2016-01-01,2016-07-02,103,102,97,99.5
"Piaui",2016-01-01,2016-07-09,102,102,97,99.5
"Piaui",2016-01-01,2016-07-16,103,103,98,100.5
"Piaui",2016-01-01,2016-07-23,104,104,99,101.5
"Piaui",2016-01-01,2016-07-30,105,104,100,102
"Piaui",2016-01-01,2016-08-06,104,104,100,102
"Piaui",2016-01-01,2016-08-13,105,105,101,103
"Piaui",2016-01-01,2016-08-20,106,106,102,104
"Piaui",2016-01-01,2016-08-27,106,106,102,104
"Piaui",2016-01-01,2016-09-03,108,106,104,105
"Piaui",2016-01-01,2016-09-10,106,106,104,105
"Piaui",2016-01-01,2016-09-17,106,106,104,105
"Piaui",2016-01-01,2016-09-24,106,106,104,105
"Piaui",2016-01-01,2016-10-01,106,106,104,105
"Piaui",2016-01-01,2016-10-08,107,107,105,106
"Piaui",2016-01-01,2016-10-15,107,107,105,106
"Piaui",2016-01-01,2016-10-22,107,107,105,106
"Piaui",2016-01-01,2016-10-29,108,108,106,107
"Piaui",2016-01-01,2016-11-05,108,108,106,107
"Piaui",2016-01-01,2016-11-12,109,108,107,107.5
"Piaui",2016-01-01,2016-11-19,108,108,107,107.5
"Piaui",2016-01-01,2016-11-26,110,110,109,109.5
"Piaui",2016-01-01,2016-12-03,111,111,110,110.5
"Piaui",2016-01-01,2016-12-17,113,112,112,112
"Piaui",2016-01-01,2016-12-31,112,112,112,112
