"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Acre","state",2007-01-01,2007-01-31,65,65,"total=65","total=65","TabnetTotal",""
"Dengue","Brazil","Acre","state",2007-01-01,2007-02-28,105,170,"total=105","total=170","TabnetTotal",""
"Dengue","Brazil","Acre","state",2007-01-01,2007-03-31,98,268,"total=98","total=268","TabnetTotal",""
"Dengue","Brazil","Acre","state",2007-01-01,2007-04-30,84,352,"total=84","total=352","TabnetTotal",""
"Dengue","Brazil","Acre","state",2007-01-01,2007-05-31,28,380,"total=28","total=380","TabnetTotal",""
"Dengue","Brazil","Acre","state",2007-01-01,2007-06-30,9,389,"total=9","total=389","TabnetTotal",""
"Dengue","Brazil","Acre","state",2007-01-01,2007-07-31,3,392,"total=3","total=392","TabnetTotal",""
"Dengue","Brazil","Acre","state",2007-01-01,2007-08-31,3,395,"total=3","total=395","TabnetTotal",""
"Dengue","Brazil","Acre","state",2007-01-01,2007-09-30,2,397,"total=2","total=397","TabnetTotal",""
"Dengue","Brazil","Acre","state",2007-01-01,2007-10-31,10,407,"total=10","total=407","TabnetTotal",""
"Dengue","Brazil","Acre","state",2007-01-01,2007-11-30,60,467,"total=60","total=467","TabnetTotal",""
"Dengue","Brazil","Acre","state",2007-01-01,2007-12-31,59,526,"total=59","total=526","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2007-01-01,2007-01-31,257,257,"total=257","total=257","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2007-01-01,2007-02-28,239,496,"total=239","total=496","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2007-01-01,2007-03-31,634,1130,"total=634","total=1130","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2007-01-01,2007-04-30,794,1924,"total=794","total=1924","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2007-01-01,2007-05-31,1478,3402,"total=1478","total=3402","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2007-01-01,2007-06-30,1600,5002,"total=1600","total=5002","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2007-01-01,2007-07-31,1893,6895,"total=1893","total=6895","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2007-01-01,2007-08-31,1428,8323,"total=1428","total=8323","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2007-01-01,2007-09-30,711,9034,"total=711","total=9034","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2007-01-01,2007-10-31,608,9642,"total=608","total=9642","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2007-01-01,2007-11-30,543,10185,"total=543","total=10185","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2007-01-01,2007-12-31,438,10623,"total=438","total=10623","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2007-01-01,2007-01-31,468,468,"total=468","total=468","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2007-01-01,2007-02-28,563,1031,"total=563","total=1031","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2007-01-01,2007-03-31,899,1930,"total=899","total=1930","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2007-01-01,2007-04-30,659,2589,"total=659","total=2589","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2007-01-01,2007-05-31,467,3056,"total=467","total=3056","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2007-01-01,2007-06-30,154,3210,"total=154","total=3210","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2007-01-01,2007-07-31,62,3272,"total=62","total=3272","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2007-01-01,2007-08-31,66,3338,"total=66","total=3338","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2007-01-01,2007-09-30,77,3415,"total=77","total=3415","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2007-01-01,2007-10-31,49,3464,"total=49","total=3464","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2007-01-01,2007-11-30,55,3519,"total=55","total=3519","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2007-01-01,2007-12-31,112,3631,"total=112","total=3631","TabnetTotal",""
