"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Acre","state",2008-01-01,2008-01-31,85,85,"total=85","total=85","TabnetTotal",""
"Dengue","Brazil","Acre","state",2008-01-01,2008-02-29,153,238,"total=153","total=238","TabnetTotal",""
"Dengue","Brazil","Acre","state",2008-01-01,2008-03-31,180,418,"total=180","total=418","TabnetTotal",""
"Dengue","Brazil","Acre","state",2008-01-01,2008-04-30,209,627,"total=209","total=627","TabnetTotal",""
"Dengue","Brazil","Acre","state",2008-01-01,2008-05-31,170,797,"total=170","total=797","TabnetTotal",""
"Dengue","Brazil","Acre","state",2008-01-01,2008-06-30,95,892,"total=95","total=892","TabnetTotal",""
"Dengue","Brazil","Acre","state",2008-01-01,2008-07-31,65,957,"total=65","total=957","TabnetTotal",""
"Dengue","Brazil","Acre","state",2008-01-01,2008-08-31,43,1000,"total=43","total=1000","TabnetTotal",""
"Dengue","Brazil","Acre","state",2008-01-01,2008-09-30,87,1087,"total=87","total=1087","TabnetTotal",""
"Dengue","Brazil","Acre","state",2008-01-01,2008-10-31,121,1208,"total=121","total=1208","TabnetTotal",""
"Dengue","Brazil","Acre","state",2008-01-01,2008-11-30,359,1567,"total=359","total=1567","TabnetTotal",""
"Dengue","Brazil","Acre","state",2008-01-01,2008-12-31,661,2228,"total=661","total=2228","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2008-01-01,2008-01-31,434,434,"total=434","total=434","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2008-01-01,2008-02-29,446,880,"total=446","total=880","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2008-01-01,2008-03-31,1048,1928,"total=1048","total=1928","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2008-01-01,2008-04-30,4156,6084,"total=4156","total=6084","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2008-01-01,2008-05-31,3575,9659,"total=3575","total=9659","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2008-01-01,2008-06-30,1223,10882,"total=1223","total=10882","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2008-01-01,2008-07-31,789,11671,"total=789","total=11671","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2008-01-01,2008-08-31,383,12054,"total=383","total=12054","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2008-01-01,2008-09-30,388,12442,"total=388","total=12442","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2008-01-01,2008-10-31,241,12683,"total=241","total=12683","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2008-01-01,2008-11-30,229,12912,"total=229","total=12912","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2008-01-01,2008-12-31,224,13136,"total=224","total=13136","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2008-01-01,2008-01-31,131,131,"total=131","total=131","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2008-01-01,2008-02-29,106,237,"total=106","total=237","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2008-01-01,2008-03-31,115,352,"total=115","total=352","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2008-01-01,2008-04-30,117,469,"total=117","total=469","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2008-01-01,2008-05-31,68,537,"total=68","total=537","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2008-01-01,2008-06-30,34,571,"total=34","total=571","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2008-01-01,2008-07-31,18,589,"total=18","total=589","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2008-01-01,2008-08-31,23,612,"total=23","total=612","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2008-01-01,2008-09-30,51,663,"total=51","total=663","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2008-01-01,2008-10-31,201,864,"total=201","total=864","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2008-01-01,2008-11-30,254,1118,"total=254","total=1118","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2008-01-01,2008-12-31,89,1207,"total=89","total=1207","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2008-01-01,2008-01-31,1258,1258,"total=1258","total=1258","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2008-01-01,2008-02-29,1687,2945,"total=1687","total=2945","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2008-01-01,2008-03-31,1583,4528,"total=1583","total=4528","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2008-01-01,2008-04-30,1305,5833,"total=1305","total=5833","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2008-01-01,2008-05-31,575,6408,"total=575","total=6408","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2008-01-01,2008-06-30,118,6526,"total=118","total=6526","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2008-01-01,2008-07-31,124,6650,"total=124","total=6650","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2008-01-01,2008-08-31,71,6721,"total=71","total=6721","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2008-01-01,2008-09-30,47,6768,"total=47","total=6768","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2008-01-01,2008-10-31,121,6889,"total=121","total=6889","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2008-01-01,2008-11-30,256,7145,"total=256","total=7145","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2008-01-01,2008-12-31,385,7530,"total=385","total=7530","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2008-01-01,2008-01-31,1308,1308,"total=1308","total=1308","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2008-01-01,2008-02-29,2907,4215,"total=2907","total=4215","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2008-01-01,2008-03-31,5820,10035,"total=5820","total=10035","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2008-01-01,2008-04-30,10079,20114,"total=10079","total=20114","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2008-01-01,2008-05-31,6192,26306,"total=6192","total=26306","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2008-01-01,2008-06-30,2245,28551,"total=2245","total=28551","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2008-01-01,2008-07-31,1012,29563,"total=1012","total=29563","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2008-01-01,2008-08-31,547,30110,"total=547","total=30110","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2008-01-01,2008-09-30,387,30497,"total=387","total=30497","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2008-01-01,2008-10-31,902,31399,"total=902","total=31399","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2008-01-01,2008-11-30,1275,32674,"total=1275","total=32674","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2008-01-01,2008-12-31,1295,33969,"total=1295","total=33969","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2008-01-01,2008-01-31,2320,2320,"total=2320","total=2320","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2008-01-01,2008-02-29,4133,6453,"total=4133","total=6453","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2008-01-01,2008-03-31,6622,13075,"total=6622","total=13075","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2008-01-01,2008-04-30,14809,27884,"total=14809","total=27884","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2008-01-01,2008-05-31,13245,41129,"total=13245","total=41129","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2008-01-01,2008-06-30,4689,45818,"total=4689","total=45818","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2008-01-01,2008-07-31,996,46814,"total=996","total=46814","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2008-01-01,2008-08-31,495,47309,"total=495","total=47309","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2008-01-01,2008-09-30,331,47640,"total=331","total=47640","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2008-01-01,2008-10-31,256,47896,"total=256","total=47896","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2008-01-01,2008-11-30,267,48163,"total=267","total=48163","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2008-01-01,2008-12-31,437,48600,"total=437","total=48600","TabnetTotal",""
"Dengue","Brazil","Distrito Federal","state",2008-01-01,2008-01-31,168,168,"total=168","total=168","TabnetTotal",""
"Dengue","Brazil","Distrito Federal","state",2008-01-01,2008-02-29,154,322,"total=154","total=322","TabnetTotal",""
"Dengue","Brazil","Distrito Federal","state",2008-01-01,2008-03-31,264,586,"total=264","total=586","TabnetTotal",""
"Dengue","Brazil","Distrito Federal","state",2008-01-01,2008-04-30,335,921,"total=335","total=921","TabnetTotal",""
"Dengue","Brazil","Distrito Federal","state",2008-01-01,2008-05-31,187,1108,"total=187","total=1108","TabnetTotal",""
"Dengue","Brazil","Distrito Federal","state",2008-01-01,2008-06-30,64,1172,"total=64","total=1172","TabnetTotal",""
"Dengue","Brazil","Distrito Federal","state",2008-01-01,2008-07-31,24,1196,"total=24","total=1196","TabnetTotal",""
"Dengue","Brazil","Distrito Federal","state",2008-01-01,2008-08-31,37,1233,"total=37","total=1233","TabnetTotal",""
"Dengue","Brazil","Distrito Federal","state",2008-01-01,2008-09-30,23,1256,"total=23","total=1256","TabnetTotal",""
"Dengue","Brazil","Distrito Federal","state",2008-01-01,2008-10-31,30,1286,"total=30","total=1286","TabnetTotal",""
"Dengue","Brazil","Distrito Federal","state",2008-01-01,2008-11-30,19,1305,"total=19","total=1305","TabnetTotal",""
"Dengue","Brazil","Distrito Federal","state",2008-01-01,2008-12-31,46,1351,"total=46","total=1351","TabnetTotal",""
"Dengue","Brazil","Espirito Santo","state",2008-01-01,2008-01-31,486,486,"total=486","total=486","TabnetTotal",""
"Dengue","Brazil","Espirito Santo","state",2008-01-01,2008-02-29,1030,1516,"total=1030","total=1516","TabnetTotal",""
"Dengue","Brazil","Espirito Santo","state",2008-01-01,2008-03-31,4835,6351,"total=4835","total=6351","TabnetTotal",""
"Dengue","Brazil","Espirito Santo","state",2008-01-01,2008-04-30,8577,14928,"total=8577","total=14928","TabnetTotal",""
"Dengue","Brazil","Espirito Santo","state",2008-01-01,2008-05-31,5496,20424,"total=5496","total=20424","TabnetTotal",""
"Dengue","Brazil","Espirito Santo","state",2008-01-01,2008-06-30,2043,22467,"total=2043","total=22467","TabnetTotal",""
"Dengue","Brazil","Espirito Santo","state",2008-01-01,2008-07-31,565,23032,"total=565","total=23032","TabnetTotal",""
"Dengue","Brazil","Espirito Santo","state",2008-01-01,2008-08-31,340,23372,"total=340","total=23372","TabnetTotal",""
"Dengue","Brazil","Espirito Santo","state",2008-01-01,2008-09-30,186,23558,"total=186","total=23558","TabnetTotal",""
"Dengue","Brazil","Espirito Santo","state",2008-01-01,2008-10-31,317,23875,"total=317","total=23875","TabnetTotal",""
"Dengue","Brazil","Espirito Santo","state",2008-01-01,2008-11-30,729,24604,"total=729","total=24604","TabnetTotal",""
"Dengue","Brazil","Espirito Santo","state",2008-01-01,2008-12-31,1253,25857,"total=1253","total=25857","TabnetTotal",""
"Dengue","Brazil","Goias","state",2008-01-01,2008-01-31,2830,2830,"total=2830","total=2830","TabnetTotal",""
"Dengue","Brazil","Goias","state",2008-01-01,2008-02-29,4065,6895,"total=4065","total=6895","TabnetTotal",""
"Dengue","Brazil","Goias","state",2008-01-01,2008-03-31,7334,14229,"total=7334","total=14229","TabnetTotal",""
"Dengue","Brazil","Goias","state",2008-01-01,2008-04-30,11007,25236,"total=11007","total=25236","TabnetTotal",""
"Dengue","Brazil","Goias","state",2008-01-01,2008-05-31,4994,30230,"total=4994","total=30230","TabnetTotal",""
"Dengue","Brazil","Goias","state",2008-01-01,2008-06-30,1502,31732,"total=1502","total=31732","TabnetTotal",""
"Dengue","Brazil","Goias","state",2008-01-01,2008-07-31,480,32212,"total=480","total=32212","TabnetTotal",""
"Dengue","Brazil","Goias","state",2008-01-01,2008-08-31,334,32546,"total=334","total=32546","TabnetTotal",""
"Dengue","Brazil","Goias","state",2008-01-01,2008-09-30,268,32814,"total=268","total=32814","TabnetTotal",""
"Dengue","Brazil","Goias","state",2008-01-01,2008-10-31,561,33375,"total=561","total=33375","TabnetTotal",""
"Dengue","Brazil","Goias","state",2008-01-01,2008-11-30,868,34243,"total=868","total=34243","TabnetTotal",""
"Dengue","Brazil","Goias","state",2008-01-01,2008-12-31,1290,35533,"total=1290","total=35533","TabnetTotal",""
"Dengue","Brazil","Ignorado/exterior","state",2008-01-01,2008-01-31,0,0,"total=0","total=0","TabnetTotal",""
"Dengue","Brazil","Ignorado/exterior","state",2008-01-01,2008-02-29,0,0,"total=0","total=0","TabnetTotal",""
"Dengue","Brazil","Ignorado/exterior","state",2008-01-01,2008-03-31,0,0,"total=0","total=0","TabnetTotal",""
"Dengue","Brazil","Ignorado/exterior","state",2008-01-01,2008-04-30,0,0,"total=0","total=0","TabnetTotal",""
"Dengue","Brazil","Ignorado/exterior","state",2008-01-01,2008-05-31,0,0,"total=0","total=0","TabnetTotal",""
"Dengue","Brazil","Ignorado/exterior","state",2008-01-01,2008-06-30,0,0,"total=0","total=0","TabnetTotal",""
"Dengue","Brazil","Ignorado/exterior","state",2008-01-01,2008-07-31,0,0,"total=0","total=0","TabnetTotal",""
"Dengue","Brazil","Ignorado/exterior","state",2008-01-01,2008-08-31,0,0,"total=0","total=0","TabnetTotal",""
"Dengue","Brazil","Ignorado/exterior","state",2008-01-01,2008-09-30,0,0,"total=0","total=0","TabnetTotal",""
"Dengue","Brazil","Ignorado/exterior","state",2008-01-01,2008-10-31,0,0,"total=0","total=0","TabnetTotal",""
"Dengue","Brazil","Ignorado/exterior","state",2008-01-01,2008-11-30,0,0,"total=0","total=0","TabnetTotal",""
"Dengue","Brazil","Ignorado/exterior","state",2008-01-01,2008-12-31,0,0,"total=0","total=0","TabnetTotal",""
"Dengue","Brazil","Maranhao","state",2008-01-01,2008-01-31,526,526,"total=526","total=526","TabnetTotal",""
"Dengue","Brazil","Maranhao","state",2008-01-01,2008-02-29,978,1504,"total=978","total=1504","TabnetTotal",""
"Dengue","Brazil","Maranhao","state",2008-01-01,2008-03-31,1591,3095,"total=1591","total=3095","TabnetTotal",""
"Dengue","Brazil","Maranhao","state",2008-01-01,2008-04-30,1419,4514,"total=1419","total=4514","TabnetTotal",""
"Dengue","Brazil","Maranhao","state",2008-01-01,2008-05-31,504,5018,"total=504","total=5018","TabnetTotal",""
"Dengue","Brazil","Maranhao","state",2008-01-01,2008-06-30,189,5207,"total=189","total=5207","TabnetTotal",""
"Dengue","Brazil","Maranhao","state",2008-01-01,2008-07-31,72,5279,"total=72","total=5279","TabnetTotal",""
"Dengue","Brazil","Maranhao","state",2008-01-01,2008-08-31,56,5335,"total=56","total=5335","TabnetTotal",""
"Dengue","Brazil","Maranhao","state",2008-01-01,2008-09-30,27,5362,"total=27","total=5362","TabnetTotal",""
"Dengue","Brazil","Maranhao","state",2008-01-01,2008-10-31,17,5379,"total=17","total=5379","TabnetTotal",""
"Dengue","Brazil","Maranhao","state",2008-01-01,2008-11-30,57,5436,"total=57","total=5436","TabnetTotal",""
"Dengue","Brazil","Maranhao","state",2008-01-01,2008-12-31,74,5510,"total=74","total=5510","TabnetTotal",""
"Dengue","Brazil","Mato Grosso","state",2008-01-01,2008-01-31,1551,1551,"total=1551","total=1551","TabnetTotal",""
"Dengue","Brazil","Mato Grosso","state",2008-01-01,2008-02-29,1486,3037,"total=1486","total=3037","TabnetTotal",""
"Dengue","Brazil","Mato Grosso","state",2008-01-01,2008-03-31,1379,4416,"total=1379","total=4416","TabnetTotal",""
"Dengue","Brazil","Mato Grosso","state",2008-01-01,2008-04-30,942,5358,"total=942","total=5358","TabnetTotal",""
"Dengue","Brazil","Mato Grosso","state",2008-01-01,2008-05-31,310,5668,"total=310","total=5668","TabnetTotal",""
"Dengue","Brazil","Mato Grosso","state",2008-01-01,2008-06-30,123,5791,"total=123","total=5791","TabnetTotal",""
