"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Acre","state",2009-01-01,2009-01-31,3052,3052,"total=3052","total=3052","TabnetTotal",""
"Dengue","Brazil","Acre","state",2009-01-01,2009-02-28,6141,9193,"total=6141","total=9193","TabnetTotal",""
"Dengue","Brazil","Acre","state",2009-01-01,2009-03-31,5106,14299,"total=5106","total=14299","TabnetTotal",""
"Dengue","Brazil","Acre","state",2009-01-01,2009-04-30,1401,15700,"total=1401","total=15700","TabnetTotal",""
"Dengue","Brazil","Acre","state",2009-01-01,2009-05-31,782,16482,"total=782","total=16482","TabnetTotal",""
"Dengue","Brazil","Acre","state",2009-01-01,2009-06-30,298,16780,"total=298","total=16780","TabnetTotal",""
"Dengue","Brazil","Acre","state",2009-01-01,2009-07-31,142,16922,"total=142","total=16922","TabnetTotal",""
"Dengue","Brazil","Acre","state",2009-01-01,2009-08-31,118,17040,"total=118","total=17040","TabnetTotal",""
"Dengue","Brazil","Acre","state",2009-01-01,2009-09-30,96,17136,"total=96","total=17136","TabnetTotal",""
"Dengue","Brazil","Acre","state",2009-01-01,2009-10-31,193,17329,"total=193","total=17329","TabnetTotal",""
"Dengue","Brazil","Acre","state",2009-01-01,2009-11-30,575,17904,"total=575","total=17904","TabnetTotal",""
"Dengue","Brazil","Acre","state",2009-01-01,2009-12-31,1502,19406,"total=1502","total=19406","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2009-01-01,2009-01-31,243,243,"total=243","total=243","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2009-01-01,2009-02-28,267,510,"total=267","total=510","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2009-01-01,2009-03-31,639,1149,"total=639","total=1149","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2009-01-01,2009-04-30,490,1639,"total=490","total=1639","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2009-01-01,2009-05-31,606,2245,"total=606","total=2245","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2009-01-01,2009-06-30,204,2449,"total=204","total=2449","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2009-01-01,2009-07-31,199,2648,"total=199","total=2648","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2009-01-01,2009-08-31,401,3049,"total=401","total=3049","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2009-01-01,2009-09-30,289,3338,"total=289","total=3338","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2009-01-01,2009-10-31,284,3622,"total=284","total=3622","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2009-01-01,2009-11-30,234,3856,"total=234","total=3856","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2009-01-01,2009-12-31,180,4036,"total=180","total=4036","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2009-01-01,2009-01-31,394,394,"total=394","total=394","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2009-01-01,2009-02-28,354,748,"total=354","total=748","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2009-01-01,2009-03-31,376,1124,"total=376","total=1124","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2009-01-01,2009-04-30,170,1294,"total=170","total=1294","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2009-01-01,2009-05-31,120,1414,"total=120","total=1414","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2009-01-01,2009-06-30,94,1508,"total=94","total=1508","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2009-01-01,2009-07-31,55,1563,"total=55","total=1563","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2009-01-01,2009-08-31,43,1606,"total=43","total=1606","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2009-01-01,2009-09-30,36,1642,"total=36","total=1642","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2009-01-01,2009-10-31,28,1670,"total=28","total=1670","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2009-01-01,2009-11-30,17,1687,"total=17","total=1687","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2009-01-01,2009-12-31,33,1720,"total=33","total=1720","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2009-01-01,2009-01-31,380,380,"total=380","total=380","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2009-01-01,2009-02-28,210,590,"total=210","total=590","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2009-01-01,2009-03-31,179,769,"total=179","total=769","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2009-01-01,2009-04-30,65,834,"total=65","total=834","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2009-01-01,2009-05-31,90,924,"total=90","total=924","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2009-01-01,2009-06-30,55,979,"total=55","total=979","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2009-01-01,2009-07-31,75,1054,"total=75","total=1054","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2009-01-01,2009-08-31,72,1126,"total=72","total=1126","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2009-01-01,2009-09-30,53,1179,"total=53","total=1179","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2009-01-01,2009-10-31,78,1257,"total=78","total=1257","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2009-01-01,2009-11-30,182,1439,"total=182","total=1439","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2009-01-01,2009-12-31,230,1669,"total=230","total=1669","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2009-01-01,2009-01-31,7194,7194,"total=7194","total=7194","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2009-01-01,2009-02-28,16272,23466,"total=16272","total=23466","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2009-01-01,2009-03-31,35008,58474,"total=35008","total=58474","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2009-01-01,2009-04-30,21902,80376,"total=21902","total=80376","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2009-01-01,2009-05-31,10014,90390,"total=10014","total=90390","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2009-01-01,2009-06-30,3550,93940,"total=3550","total=93940","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2009-01-01,2009-07-31,1792,95732,"total=1792","total=95732","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2009-01-01,2009-08-31,1045,96777,"total=1045","total=96777","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2009-01-01,2009-09-30,648,97425,"total=648","total=97425","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2009-01-01,2009-10-31,545,97970,"total=545","total=97970","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2009-01-01,2009-11-30,918,98888,"total=918","total=98888","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2009-01-01,2009-12-31,1510,100398,"total=1510","total=100398","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2009-01-01,2009-01-31,626,626,"total=626","total=626","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2009-01-01,2009-02-28,1291,1917,"total=1291","total=1917","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2009-01-01,2009-03-31,2873,4790,"total=2873","total=4790","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2009-01-01,2009-04-30,1015,5805,"total=1015","total=5805","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2009-01-01,2009-05-31,557,6362,"total=557","total=6362","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2009-01-01,2009-06-30,361,6723,"total=361","total=6723","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2009-01-01,2009-07-31,189,6912,"total=189","total=6912","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2009-01-01,2009-08-31,130,7042,"total=130","total=7042","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2009-01-01,2009-09-30,131,7173,"total=131","total=7173","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2009-01-01,2009-10-31,196,7369,"total=196","total=7369","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2009-01-01,2009-11-30,326,7695,"total=326","total=7695","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2009-01-01,2009-12-31,386,8081,"total=386","total=8081","TabnetTotal",""
"Dengue","Brazil","Distrito Federal","state",2009-01-01,2009-01-31,92,92,"total=92","total=92","TabnetTotal",""
"Dengue","Brazil","Distrito Federal","state",2009-01-01,2009-02-28,97,189,"total=97","total=189","TabnetTotal",""
"Dengue","Brazil","Distrito Federal","state",2009-01-01,2009-03-31,128,317,"total=128","total=317","TabnetTotal",""
"Dengue","Brazil","Distrito Federal","state",2009-01-01,2009-04-30,133,450,"total=133","total=450","TabnetTotal",""
"Dengue","Brazil","Distrito Federal","state",2009-01-01,2009-05-31,138,588,"total=138","total=588","TabnetTotal",""
"Dengue","Brazil","Distrito Federal","state",2009-01-01,2009-06-30,70,658,"total=70","total=658","TabnetTotal",""
"Dengue","Brazil","Distrito Federal","state",2009-01-01,2009-07-31,56,714,"total=56","total=714","TabnetTotal",""
"Dengue","Brazil","Distrito Federal","state",2009-01-01,2009-08-31,17,731,"total=17","total=731","TabnetTotal",""
"Dengue","Brazil","Distrito Federal","state",2009-01-01,2009-09-30,12,743,"total=12","total=743","TabnetTotal",""
"Dengue","Brazil","Distrito Federal","state",2009-01-01,2009-10-31,18,761,"total=18","total=761","TabnetTotal",""
"Dengue","Brazil","Distrito Federal","state",2009-01-01,2009-11-30,51,812,"total=51","total=812","TabnetTotal",""
