"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Acre","state",2011-01-01,2011-01-31,8492,8492,"total=8492","total=8492","TabnetTotal",""
"Dengue","Brazil","Acre","state",2011-01-01,2011-02-28,4713,13205,"total=4713","total=13205","TabnetTotal",""
"Dengue","Brazil","Acre","state",2011-01-01,2011-03-31,2930,16135,"total=2930","total=16135","TabnetTotal",""
"Dengue","Brazil","Acre","state",2011-01-01,2011-04-30,1254,17389,"total=1254","total=17389","TabnetTotal",""
"Dengue","Brazil","Acre","state",2011-01-01,2011-05-31,341,17730,"total=341","total=17730","TabnetTotal",""
"Dengue","Brazil","Acre","state",2011-01-01,2011-06-30,127,17857,"total=127","total=17857","TabnetTotal",""
"Dengue","Brazil","Acre","state",2011-01-01,2011-07-31,56,17913,"total=56","total=17913","TabnetTotal",""
"Dengue","Brazil","Acre","state",2011-01-01,2011-08-31,54,17967,"total=54","total=17967","TabnetTotal",""
"Dengue","Brazil","Acre","state",2011-01-01,2011-09-30,38,18005,"total=38","total=18005","TabnetTotal",""
"Dengue","Brazil","Acre","state",2011-01-01,2011-10-31,60,18065,"total=60","total=18065","TabnetTotal",""
"Dengue","Brazil","Acre","state",2011-01-01,2011-11-30,52,18117,"total=52","total=18117","TabnetTotal",""
"Dengue","Brazil","Acre","state",2011-01-01,2011-12-31,716,18833,"total=716","total=18833","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2011-01-01,2011-01-31,535,535,"total=535","total=535","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2011-01-01,2011-02-28,909,1444,"total=909","total=1444","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2011-01-01,2011-03-31,1472,2916,"total=1472","total=2916","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2011-01-01,2011-04-30,1198,4114,"total=1198","total=4114","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2011-01-01,2011-05-31,1042,5156,"total=1042","total=5156","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2011-01-01,2011-06-30,710,5866,"total=710","total=5866","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2011-01-01,2011-07-31,389,6255,"total=389","total=6255","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2011-01-01,2011-08-31,333,6588,"total=333","total=6588","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2011-01-01,2011-09-30,380,6968,"total=380","total=6968","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2011-01-01,2011-10-31,253,7221,"total=253","total=7221","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2011-01-01,2011-11-30,149,7370,"total=149","total=7370","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2011-01-01,2011-12-31,109,7479,"total=109","total=7479","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2011-01-01,2011-01-31,604,604,"total=604","total=604","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2011-01-01,2011-02-28,710,1314,"total=710","total=1314","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2011-01-01,2011-03-31,530,1844,"total=530","total=1844","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2011-01-01,2011-04-30,313,2157,"total=313","total=2157","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2011-01-01,2011-05-31,168,2325,"total=168","total=2325","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2011-01-01,2011-06-30,116,2441,"total=116","total=2441","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2011-01-01,2011-07-31,41,2482,"total=41","total=2482","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2011-01-01,2011-08-31,69,2551,"total=69","total=2551","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2011-01-01,2011-09-30,73,2624,"total=73","total=2624","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2011-01-01,2011-10-31,64,2688,"total=64","total=2688","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2011-01-01,2011-11-30,10,2698,"total=10","total=2698","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2011-01-01,2011-12-31,67,2765,"total=67","total=2765","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2011-01-01,2011-01-31,10120,10120,"total=10120","total=10120","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2011-01-01,2011-02-28,21999,32119,"total=21999","total=32119","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2011-01-01,2011-03-31,18818,50937,"total=18818","total=50937","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2011-01-01,2011-04-30,5225,56162,"total=5225","total=56162","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2011-01-01,2011-05-31,2168,58330,"total=2168","total=58330","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2011-01-01,2011-06-30,1137,59467,"total=1137","total=59467","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2011-01-01,2011-07-31,567,60034,"total=567","total=60034","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2011-01-01,2011-08-31,503,60537,"total=503","total=60537","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2011-01-01,2011-09-30,336,60873,"total=336","total=60873","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2011-01-01,2011-10-31,326,61199,"total=326","total=61199","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2011-01-01,2011-11-30,337,61536,"total=337","total=61536","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2011-01-01,2011-12-31,711,62247,"total=711","total=62247","TabnetTotal",""
