"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Acre","state",2004-01-01,2004-01-31,85,85,"total=85","total=85","TabnetTotal",""
"Dengue","Brazil","Acre","state",2004-01-01,2004-02-29,134,219,"total=134","total=219","TabnetTotal",""
"Dengue","Brazil","Acre","state",2004-01-01,2004-03-31,47,266,"total=47","total=266","TabnetTotal",""
"Dengue","Brazil","Acre","state",2004-01-01,2004-04-30,26,292,"total=26","total=292","TabnetTotal",""
"Dengue","Brazil","Acre","state",2004-01-01,2004-05-31,61,353,"total=61","total=353","TabnetTotal",""
"Dengue","Brazil","Acre","state",2004-01-01,2004-06-30,50,403,"total=50","total=403","TabnetTotal",""
"Dengue","Brazil","Acre","state",2004-01-01,2004-07-31,44,447,"total=44","total=447","TabnetTotal",""
"Dengue","Brazil","Acre","state",2004-01-01,2004-08-31,40,487,"total=40","total=487","TabnetTotal",""
"Dengue","Brazil","Acre","state",2004-01-01,2004-09-30,95,582,"total=95","total=582","TabnetTotal",""
"Dengue","Brazil","Acre","state",2004-01-01,2004-10-31,397,979,"total=397","total=979","TabnetTotal",""
"Dengue","Brazil","Acre","state",2004-01-01,2004-11-30,1998,2977,"total=1998","total=2977","TabnetTotal",""
"Dengue","Brazil","Acre","state",2004-01-01,2004-12-31,1481,4458,"total=1481","total=4458","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2004-01-01,2004-01-31,191,191,"total=191","total=191","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2004-01-01,2004-02-29,314,505,"total=314","total=505","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2004-01-01,2004-03-31,606,1111,"total=606","total=1111","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2004-01-01,2004-04-30,809,1920,"total=809","total=1920","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2004-01-01,2004-05-31,876,2796,"total=876","total=2796","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2004-01-01,2004-06-30,436,3232,"total=436","total=3232","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2004-01-01,2004-07-31,370,3602,"total=370","total=3602","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2004-01-01,2004-08-31,238,3840,"total=238","total=3840","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2004-01-01,2004-09-30,166,4006,"total=166","total=4006","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2004-01-01,2004-10-31,251,4257,"total=251","total=4257","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2004-01-01,2004-11-30,159,4416,"total=159","total=4416","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2004-01-01,2004-12-31,104,4520,"total=104","total=4520","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2004-01-01,2004-01-31,209,209,"total=209","total=209","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2004-01-01,2004-02-29,238,447,"total=238","total=447","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2004-01-01,2004-03-31,444,891,"total=444","total=891","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2004-01-01,2004-04-30,289,1180,"total=289","total=1180","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2004-01-01,2004-05-31,219,1399,"total=219","total=1399","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2004-01-01,2004-06-30,237,1636,"total=237","total=1636","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2004-01-01,2004-07-31,234,1870,"total=234","total=1870","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2004-01-01,2004-08-31,212,2082,"total=212","total=2082","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2004-01-01,2004-09-30,230,2312,"total=230","total=2312","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2004-01-01,2004-10-31,149,2461,"total=149","total=2461","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2004-01-01,2004-11-30,103,2564,"total=103","total=2564","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2004-01-01,2004-12-31,143,2707,"total=143","total=2707","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2004-01-01,2004-01-31,127,127,"total=127","total=127","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2004-01-01,2004-02-29,160,287,"total=160","total=287","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2004-01-01,2004-03-31,134,421,"total=134","total=421","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2004-01-01,2004-04-30,111,532,"total=111","total=532","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2004-01-01,2004-05-31,119,651,"total=119","total=651","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2004-01-01,2004-06-30,55,706,"total=55","total=706","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2004-01-01,2004-07-31,66,772,"total=66","total=772","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2004-01-01,2004-08-31,45,817,"total=45","total=817","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2004-01-01,2004-09-30,18,835,"total=18","total=835","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2004-01-01,2004-10-31,23,858,"total=23","total=858","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2004-01-01,2004-11-30,40,898,"total=40","total=898","TabnetTotal",""
"Dengue","Brazil","Amazonas","state",2004-01-01,2004-12-31,34,932,"total=34","total=932","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2004-01-01,2004-01-31,424,424,"total=424","total=424","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2004-01-01,2004-02-29,718,1142,"total=718","total=1142","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2004-01-01,2004-03-31,1208,2350,"total=1208","total=2350","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2004-01-01,2004-04-30,656,3006,"total=656","total=3006","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2004-01-01,2004-05-31,566,3572,"total=566","total=3572","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2004-01-01,2004-06-30,356,3928,"total=356","total=3928","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2004-01-01,2004-07-31,223,4151,"total=223","total=4151","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2004-01-01,2004-08-31,90,4241,"total=90","total=4241","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2004-01-01,2004-09-30,54,4295,"total=54","total=4295","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2004-01-01,2004-10-31,31,4326,"total=31","total=4326","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2004-01-01,2004-11-30,86,4412,"total=86","total=4412","TabnetTotal",""
"Dengue","Brazil","Bahia","state",2004-01-01,2004-12-31,153,4565,"total=153","total=4565","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2004-01-01,2004-01-31,362,362,"total=362","total=362","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2004-01-01,2004-02-29,644,1006,"total=644","total=1006","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2004-01-01,2004-03-31,460,1466,"total=460","total=1466","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2004-01-01,2004-04-30,254,1720,"total=254","total=1720","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2004-01-01,2004-05-31,315,2035,"total=315","total=2035","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2004-01-01,2004-06-30,452,2487,"total=452","total=2487","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2004-01-01,2004-07-31,377,2864,"total=377","total=2864","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2004-01-01,2004-08-31,387,3251,"total=387","total=3251","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2004-01-01,2004-09-30,214,3465,"total=214","total=3465","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2004-01-01,2004-10-31,176,3641,"total=176","total=3641","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2004-01-01,2004-11-30,165,3806,"total=165","total=3806","TabnetTotal",""
"Dengue","Brazil","Ceara","state",2004-01-01,2004-12-31,102,3908,"total=102","total=3908","TabnetTotal",""
"Dengue","Brazil","Distrito Federal","state",2004-01-01,2004-01-31,65,65,"total=65","total=65","TabnetTotal",""
"Dengue","Brazil","Distrito Federal","state",2004-01-01,2004-02-29,79,144,"total=79","total=144","TabnetTotal",""
"Dengue","Brazil","Distrito Federal","state",2004-01-01,2004-03-31,50,194,"total=50","total=194","TabnetTotal",""
"Dengue","Brazil","Distrito Federal","state",2004-01-01,2004-04-30,28,222,"total=28","total=222","TabnetTotal",""
