"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Acre","state",2001-01-01,2001-01-31,1281,1281,"total=1281","total=1281","TabnetTotal",""
"Dengue","Brazil","Acre","state",2001-01-01,2001-02-28,241,1522,"total=241","total=1522","TabnetTotal",""
"Dengue","Brazil","Acre","state",2001-01-01,2001-03-31,113,1635,"total=113","total=1635","TabnetTotal",""
"Dengue","Brazil","Acre","state",2001-01-01,2001-04-30,79,1714,"total=79","total=1714","TabnetTotal",""
"Dengue","Brazil","Acre","state",2001-01-01,2001-05-31,36,1750,"total=36","total=1750","TabnetTotal",""
"Dengue","Brazil","Acre","state",2001-01-01,2001-06-30,32,1782,"total=32","total=1782","TabnetTotal",""
"Dengue","Brazil","Acre","state",2001-01-01,2001-07-31,7,1789,"total=7","total=1789","TabnetTotal",""
"Dengue","Brazil","Acre","state",2001-01-01,2001-08-31,8,1797,"total=8","total=1797","TabnetTotal",""
"Dengue","Brazil","Acre","state",2001-01-01,2001-09-30,8,1805,"total=8","total=1805","TabnetTotal",""
"Dengue","Brazil","Acre","state",2001-01-01,2001-10-31,22,1827,"total=22","total=1827","TabnetTotal",""
"Dengue","Brazil","Acre","state",2001-01-01,2001-11-30,173,2000,"total=173","total=2000","TabnetTotal",""
"Dengue","Brazil","Acre","state",2001-01-01,2001-12-31,196,2196,"total=196","total=2196","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2001-01-01,2001-01-31,164,164,"total=164","total=164","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2001-01-01,2001-02-28,190,354,"total=190","total=354","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2001-01-01,2001-03-31,727,1081,"total=727","total=1081","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2001-01-01,2001-04-30,300,1381,"total=300","total=1381","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2001-01-01,2001-05-31,122,1503,"total=122","total=1503","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2001-01-01,2001-06-30,85,1588,"total=85","total=1588","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2001-01-01,2001-07-31,80,1668,"total=80","total=1668","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2001-01-01,2001-08-31,83,1751,"total=83","total=1751","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2001-01-01,2001-09-30,79,1830,"total=79","total=1830","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2001-01-01,2001-10-31,69,1899,"total=69","total=1899","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2001-01-01,2001-11-30,48,1947,"total=48","total=1947","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2001-01-01,2001-12-31,32,1979,"total=32","total=1979","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2001-01-01,2001-01-31,7,7,"total=7","total=7","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2001-01-01,2001-02-28,17,24,"total=17","total=24","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2001-01-01,2001-03-31,89,113,"total=89","total=113","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2001-01-01,2001-04-30,164,277,"total=164","total=277","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2001-01-01,2001-05-31,546,823,"total=546","total=823","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2001-01-01,2001-06-30,417,1240,"total=417","total=1240","TabnetTotal",""
"Dengue","Brazil","Amapa","state",2001-01-01,2001-07-31,461,1701,"total=461","total=1701","TabnetTotal",""
