"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Dengue","Brazil","Acre","state",2012-01-01,2012-01-31,394,394,"total=394","total=394","TabnetTotal",""
"Dengue","Brazil","Acre","state",2012-01-01,2012-02-29,375,769,"total=375","total=769","TabnetTotal",""
"Dengue","Brazil","Acre","state",2012-01-01,2012-03-31,202,971,"total=202","total=971","TabnetTotal",""
"Dengue","Brazil","Acre","state",2012-01-01,2012-04-30,118,1089,"total=118","total=1089","TabnetTotal",""
"Dengue","Brazil","Acre","state",2012-01-01,2012-05-31,85,1174,"total=85","total=1174","TabnetTotal",""
"Dengue","Brazil","Acre","state",2012-01-01,2012-06-30,52,1226,"total=52","total=1226","TabnetTotal",""
"Dengue","Brazil","Acre","state",2012-01-01,2012-07-31,45,1271,"total=45","total=1271","TabnetTotal",""
"Dengue","Brazil","Acre","state",2012-01-01,2012-08-31,35,1306,"total=35","total=1306","TabnetTotal",""
"Dengue","Brazil","Acre","state",2012-01-01,2012-09-30,40,1346,"total=40","total=1346","TabnetTotal",""
"Dengue","Brazil","Acre","state",2012-01-01,2012-10-31,107,1453,"total=107","total=1453","TabnetTotal",""
"Dengue","Brazil","Acre","state",2012-01-01,2012-11-30,289,1742,"total=289","total=1742","TabnetTotal",""
"Dengue","Brazil","Acre","state",2012-01-01,2012-12-31,514,2256,"total=514","total=2256","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2012-01-01,2012-01-31,1341,1341,"total=1341","total=1341","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2012-01-01,2012-02-29,1582,2923,"total=1582","total=2923","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2012-01-01,2012-03-31,3523,6446,"total=3523","total=6446","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2012-01-01,2012-04-30,5427,11873,"total=5427","total=11873","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2012-01-01,2012-05-31,5193,17066,"total=5193","total=17066","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2012-01-01,2012-06-30,2900,19966,"total=2900","total=19966","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2012-01-01,2012-07-31,2705,22671,"total=2705","total=22671","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2012-01-01,2012-08-31,2038,24709,"total=2038","total=24709","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2012-01-01,2012-09-30,1199,25908,"total=1199","total=25908","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2012-01-01,2012-10-31,557,26465,"total=557","total=26465","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2012-01-01,2012-11-30,515,26980,"total=515","total=26980","TabnetTotal",""
"Dengue","Brazil","Alagoas","state",2012-01-01,2012-12-31,505,27485,"total=505","total=27485","TabnetTotal",""
